"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-09-08",0.0509473675952635,0.00517502694521348,0.00404951620532075,0.0105519447161686,0.00404951620532075,0.00517502694521348,0.0105519447161686
"2020-09-09",0.0514342790754469,0.00517843432075379,0.00405088386601463,0.0105541162595744,0.00405088386601463,0.00517843432075379,0.0105541162595744
"2020-09-10",0.0521974911657991,0.00514117719383031,0.00398526297655009,0.0103440319093296,0.00398526297655009,0.00514117719383031,0.0103440319093296
"2020-09-11",0.0524009201057512,0.00515316192282264,0.00399011430253509,0.0103518201548882,0.00399011430253509,0.00515316192282264,0.0103518201548882
"2020-09-12",0.0524009201057512,0.00515316192282264,0.00399011430253509,0.0103518201548882,0.00399011430253509,0.00515316192282264,0.0103518201548882
"2020-09-13",0.0524009201057512,0.00515316192282264,0.00399011430253509,0.0103518201548882,0.00399011430253509,0.00515316192282264,0.0103518201548882
"2020-09-14",0.0524009201057512,0.00515316192282264,0.00399011430253509,0.0103518201548882,0.00399011430253509,0.00515316192282264,0.0103518201548882
"2020-09-15",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00398976018517982,0.00515228711033888,0.0103512516602276
"2020-09-16",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00398976018517982,0.00515228711033888,0.0103512516602276
"2020-09-17",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00451319459621438,0.00515228711033888,0.0103511821187976
"2020-09-18",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00449384195256325,0.00515228937743556,0.0103512599625319
"2020-09-19",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00447581461093087,0.00515228601830332,0.0103512663822017
"2020-09-20",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00445902634295398,0.0051522870501254,0.0103512521220358
"2020-09-21",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0044434337266928,0.00515227754928809,0.0103512484571077
"2020-09-22",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00442877716747648,0.00515228709212048,0.0103512520784274
"2020-09-23",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0044150442494185,0.00515228730913104,0.0103512516946156
"2020-09-24",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00440214762991995,0.00515228560623757,0.0103512514844129
"2020-09-25",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00439001253698176,0.0051522860557446,0.010351251508764
"2020-09-26",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0043786390761486,0.00515228708492166,0.0103512516786294
"2020-09-27",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00436783355906381,0.00515228733874376,0.0103512516657122
"2020-09-28",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00435761843672709,0.00515228773878221,0.0103512516514373
"2020-09-29",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00434788158068556,0.00515228798362331,0.0103512516664491
"2020-09-30",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00433870777932555,0.00515228652624263,0.010351251667076
"2020-10-01",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0043300009746997,0.00515228592987763,0.0103512516550426
"2020-10-02",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00432167666531277,0.00515228665413942,0.0103512516553363
"2020-10-03",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00431381580518047,0.0051522870855163,0.0103512516622885
"2020-10-04",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00430629341294048,0.00515228711060367,0.0103512516605851
"2020-10-05",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00429908353469313,0.00515228711038609,0.0103512516590473
"2020-10-06",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00429218694533384,0.00515228710640598,0.0103512516569258
"2020-10-07",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00428565339263708,0.00515228721000474,0.0103512516573583
"2020-10-08",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00427932947503472,0.0051522872513433,0.0103512516593679
"2020-10-09",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00427327954566183,0.00515228712892875,0.0103512516662018
"2020-10-10",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00426753044087891,0.00515228705769412,0.0103512516831087
"2020-10-11",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00426195699260365,0.00515228704390501,0.010351251697447
"2020-10-12",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00425660663011474,0.00515228703703683,0.0103512516925628
"2020-10-13",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00425151745335204,0.00515228700379535,0.0103512516887164
"2020-10-14",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00424656136922593,0.00515228693561649,0.010351251722664
"2020-10-15",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00424179391884678,0.00515228685131186,0.0103512518081412
"2020-10-16",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00423720308906976,0.00515228679197419,0.0103512519362882
"2020-10-17",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00423277840024513,0.00515228679944312,0.0103512520856898
"2020-10-18",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0042285603794932,0.00515228689427161,0.0103512522408436
"2020-10-19",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00422443475239721,0.0051522870662393,0.0103512523812258
"2020-10-20",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00422045167055753,0.00515228729263883,0.0103512524934223
"2020-10-21",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00421660372787625,0.00515228754573052,0.0103512525586147
"2020-10-22",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00421288426404382,0.00515228780091912,0.0103512525511557
"2020-10-23",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00420928738993183,0.00515228803865339,0.0103512524498579
"2020-10-24",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00420580813281104,0.00515228824550511,0.0103512522455534
"2020-10-25",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00420244285414871,0.00515228841513999,0.0103512519372747
"2020-10-26",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00419913353906953,0.00515228854521211,0.0103512516818626
"2020-10-27",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00419597521383741,0.00515228863528584,0.0103512521895422
"2020-10-28",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00419292846841318,0.00515228868818218,0.0103512528291417
"2020-10-29",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00418992461699215,0.00515228863833619,0.0103512535635859
"2020-10-30",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00418702774982967,0.00515228864883201,0.0103512542255768
"2020-10-31",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00418419049202689,0.00515228857913394,0.0103512548081046
"2020-11-01",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00418147359264344,0.00515228847444806,0.0103512552941969
"2020-11-02",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00417881468508501,0.00515228834113489,0.0103512556711231
"2020-11-03",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00417619694225922,0.00515228818393607,0.0103512559309105
"2020-11-04",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00417368302105173,0.00515228800781151,0.010351256071958
"2020-11-05",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0041712181441624,0.00515228781813472,0.0103512560958213
"2020-11-06",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00416884709405507,0.00515228762010864,0.0103512560118698
"2020-11-07",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0041665397817752,0.00515228741866939,0.0103512558336548
"2020-11-08",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00416425320431543,0.00515228721725959,0.0103512555728954
"2020-11-09",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00416206137160024,0.00515228701849864,0.0103512552539046
"2020-11-10",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00415988700770369,0.00515228682441817,0.010351254886915
"2020-11-11",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00415781514482546,0.00515228663724551,0.0103512544889707
"2020-11-12",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00415575800603889,0.00515228645901984,0.010351254072003
"2020-11-13",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.0041537343280828,0.0051522862915158,0.0103512536460693
"2020-11-14",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00415178986807017,0.00515228613603907,0.0103512532184166
"2020-11-15",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414989287203874,0.00515228599371343,0.0103512527953064
"2020-11-16",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414802048130787,0.00515228586504524,0.0103512523821076
"2020-11-17",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414623172545092,0.00515228575056281,0.0103512519830528
"2020-11-18",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414443549414849,0.0051522856506585,0.010351251601286
"2020-11-19",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414268569891566,0.00515228556409952,0.0103512512436511
"2020-11-20",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00414098011150548,0.00515228551070222,0.0103512509019895
"2020-11-21",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413931984536922,0.00515228544343434,0.0103512505876757
"2020-11-22",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413769509802395,0.00515228540112569,0.0103512502986886
"2020-11-23",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413610455306449,0.00515228537285618,0.0103512500363576
"2020-11-24",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413455402101486,0.0051522853573277,0.0103512498008023
"2020-11-25",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413303719247617,0.00515228535359319,0.0103512495921465
"2020-11-26",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413155820447733,0.00515228536014483,0.0103512494100222
"2020-11-27",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00413006767876203,0.00515228537632574,0.0103512492541869
"2020-11-28",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00412864764735339,0.00515228540171708,0.0103512491229328
"2020-11-29",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00412726274621129,0.00515228543417773,0.0103512490157261
"2020-11-30",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00412586274775318,0.00515228547380528,0.0103512489310983
"2020-12-01",0.0497636959654439,0.00515228711033888,0.00398976018517982,0.0103512516602276,0.00412453265345854,0.00515228551983119,0.0103512488658937
"2020-12-02",0.0544283431060392,0.00637118122301177,0.00383768389164531,0.0125444079192454,0.00412169872391241,0.0062799544108817,0.0123826131887972
"2020-12-03",0.0586223614474446,0.00970669590766452,0.00360895616806147,0.0173661990010908,0.00411673061329683,0.00966832092133248,0.0173420288761953
"2020-12-04",0.0472113942484929,0.00516924772211474,0.00221468192269629,0.0109846514094938,0.0040984350158353,0.00623050329156109,0.0124447273629355
"2020-12-05",0.0470328147955296,0.00462001515164005,0,0.00462001515164005,0.00405940219163527,0.00407313663545387,0.00524075495049908
"2020-12-06",0,0,0,0,0.00402107749722302,0.000727472213295819,0.000482721539660086
