"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-06-03,"ESAS",1,1.16457935250873,2427,2433.71512199717,1,1.38763896209366,322,326.416000440159
2020-06-04,"ESAS",0,1.10974900400525,2427,2434.82487100118,2,1.36384840727168,324,327.779848847431
2020-06-05,"ESAS",2,1.05576392882485,2429,2435.88063493,2,1.30279405403287,326,329.082642901464
2020-06-06,"ESAS",2,1.00309752758183,2431,2436.88373245758,2,1.21169892869055,328,330.294341830154
2020-06-07,"ESAS",1,0.952141929386536,2432,2437.83587438697,1,1.10069225718005,329,331.395034087334
2020-06-08,"ESAS",0,0.903213595074013,2432,2438.73908798205,0,0.979562774222983,329,332.374596861557
2020-06-09,"ESAS",0,0.856579437370653,2432,2439.59566741942,1,0.856715746409402,330,333.231312607967
2020-06-10,"ESAS",0,0.812470858301088,2432,2440.40813827772,1,0.738622076330552,331,333.969934684297
2020-06-11,"ESAS",3,0.771057875936766,2435,2441.17919615365,1,0.629697280671451,332,334.599631964969
2020-06-12,"ESAS",0,0.732455538754781,2435,2441.91165169241,0,0.532376673367641,332,335.132008638337
2020-06-13,"ESAS",0,0.696733560128004,2435,2442.60838525254,0,0.447303449849997,332,335.579312088186
2020-06-14,"ESAS",0,0.663925628404087,2435,2443.27231088094,0,0.374214974795624,332,335.953527062982
2020-06-15,"ESAS",0,0.634038230270662,2435,2443.90634911121,0,0.312331235050266,332,336.265858298032
2020-06-16,"ESAS",1,0.607058903738823,2436,2444.51340801495,1,0.260570155339198,333,336.526428453372
2020-06-17,"ESAS",0,0.582951372201848,2436,2445.09635938715,0,0.217715113655468,333,336.744143567027
2020-06-18,"ESAS",0,0.561620548051787,2436,2445.6579799352,0,0.182535270839549,333,336.926678837867
2020-06-19,"ESAS",0,0.542966594995009,2436,2446.2009465302,0,0.153813482968305,333,337.080492320835
2020-06-20,"ESAS",0,0.5269058155588,2436,2446.72785234576,0,0.130304747793642,333,337.210797068629
2020-06-21,"ESAS",0,0.513372885902836,2436,2447.24122523166,1,0.110977387623801,334,337.321774456252
2020-06-22,"ESAS",0,0.50232317349684,2436,2447.74354840516,0,0.0950183273702936,334,337.416792783623
2020-06-23,"ESAS",0,0.493735264459337,2436,2448.23728366962,0,0.0817841404376457,334,337.49857692406
2020-06-24,"ESAS",0,0.487613840531563,2436,2448.72489751015,0,0.070763586639942,334,337.5693405107
2020-06-25,"ESAS",0,0.483990719241391,2436,2449.20888822939,0,0.061548831696815,334,337.630889342397
2020-06-26,"ESAS",0,0.482893303150157,2436,2449.69178153254,0,0.0538140991648376,334,337.684703441562
2020-06-27,"ESAS",0,0.484356054408809,2436,2450.17613758695,0,0.0473002728898338,334,337.732003714452
2020-06-28,"ESAS",0,0.488453409786953,2436,2450.66459099674,0,0.0417979225852537,334,337.773801637037
2020-06-29,"ESAS",1,0.4953040538622,2437,2451.1598950506,0,0.0371365364093016,334,337.810938173446
2020-06-30,"ESAS",0,0.505075618721093,2437,2451.66497066932,0,0.0331769082556423,334,337.844115081702
2020-07-01,"ESAS",1,0.517990950931186,2438,2452.18296162025,0,0.0298050882989084,334,337.873920170001
2020-07-02,"ESAS",0,0.534336263006373,2438,2452.71729788326,0,0.0269275640619783,334,337.900847734063
2020-07-03,"ESAS",0,0.554471511044276,2438,2453.2717693943,0,0.0244670356240209,334,337.925314769687
2020-07-04,"ESAS",0,0.57882990416198,2438,2453.85059929846,0,0.0223583754347047,334,337.947673145122
2020-07-05,"ESAS",0,0.607914400610651,2438,2454.45851369907,0,0.0205476954694028,334,337.968220840591
2020-07-06,"ESAS",0,0.642337599935695,2438,2455.10085129901,0,0.0189906296856179,334,337.987211470277
2020-07-07,"ESAS",0,0.68284698166992,2438,2455.78369828068,0,0.0176505547921001,334,338.004862025069
2020-07-08,"ESAS",2,0.730352085199545,2440,2456.51405036588,0,0.0164971715091841,334,338.021359196578
2020-07-09,"ESAS",0,0.785958612064671,2440,2457.30000897794,0,0.0155053699942154,334,338.036864566572
2020-07-10,"ESAS",2,0.851011244685122,2442,2458.15102022263,0,0.014654250789444,334,338.051518817362
2020-07-11,"ESAS",3,0.927147501206599,2445,2459.07816772384,0,0.0139261841226224,334,338.065445001484
2020-07-12,"ESAS",0,1.01634963693858,2445,2460.09451736077,0,0.0133064841881614,334,338.078751485672
2020-07-13,"ESAS",0,1.12092637890956,2445,2461.21544373968,0,0.0127830014047783,334,338.091534487077
2020-07-14,"ESAS",2,1.24363276104236,2447,2462.45907650073,0,0.0123457172086387,334,338.103880204286
2020-07-15,"ESAS",2,1.38780915767886,2449,2463.8468856584,0,0.0119864184605503,334,338.115866622746
2020-07-16,"ESAS",1,1.55751161054804,2450,2465.40439726895,0,0.0116984363691144,334,338.127565059115
2020-07-17,"ESAS",1,1.75767349870936,2451,2467.16207076766,0,0.0114764118788226,334,338.139041470994
2020-07-18,"ESAS",1,1.99430649432661,2452,2469.15637726199,0,0.0113160385745295,334,338.150357509569
2020-07-19,"ESAS",2,2.27475070395338,2454,2471.43112796594,0,0.0112140224371568,334,338.161571532006
2020-07-20,"ESAS",1,2.60797254222275,2455,2474.03910050816,0,0.0111680115760734,334,338.172739543582
2020-07-21,"ESAS",2,3.00454400830959,2457,2477.04364451647,0,0.0111765161015641,334,338.183916059683
2020-07-22,"ESAS",2,3.47676662141626,2459,2480.52041113789,0,0.0112388512557043,334,338.195154910939
2020-07-23,"ESAS",4,4.03929787768735,2463,2484.55970901558,0,0.0113551011199803,334,338.206510012059
2020-07-24,"ESAS",3,4.70957320445233,2466,2489.26928222003,0,0.0115260776946798,334,338.218036089754
2020-07-25,"ESAS",8,5.50826096805954,2474,2494.77754318809,0,0.0117532273152034,334,338.229789317069
2020-07-26,"ESAS",7,6.45976481055135,2481,2501.23730799864,0,0.0120387142634637,334,338.241828031333
2020-07-27,"ESAS",6,7.59276754513103,2487,2508.83007554377,0,0.0123854781266948,334,338.254213509459
2020-07-28,"ESAS",13,8.94080014906834,2500,2517.77087569284,0,0.0127972739503612,334,338.26701078341
2020-07-29,"ESAS",15,10.5357065575952,2515,2528.30658225044,0,0.0132787287283219,334,338.280289512138
2020-07-30,"ESAS",12,12.3858839718413,2527,2540.69246622228,0,0.0138354150887114,334,338.294124927227
2020-07-31,"ESAS",12,14.4769610949491,2539,2555.16942731723,0,0.0144738996150354,334,338.308598826842
2020-08-01,"ESAS",17,16.7658610362791,2556,2571.9352883535,0,0.0152016579983231,334,338.32380048484
2020-08-02,"ESAS",11,19.1727040362828,2567,2591.10799238979,0,0.0160273116177116,334,338.339827796458
2020-08-03,"ESAS",12,21.5755026133222,2579,2612.68349500311,0,0.0169608263766821,334,338.356788622834
2020-08-04,"ESAS",19,23.8105550061684,2598,2636.49405000928,0,0.0180136708308964,334,338.374802293665
2020-08-05,"ESAS",38,25.6814863411299,2636,2662.17553635041,0,0.0191989998661243,334,338.394001293531
2020-08-06,"ESAS",39,26.993902158519,2675,2689.16943850893,0,0.020531866894101,334,338.414533160425
2020-08-07,"ESAS",28,27.7101265798023,2703,2716.87956508873,0,0.0220293145434923,334,338.436562474969
2020-08-08,"ESAS",23,27.9142434764522,2726,2744.79380856518,0,0.0237098921730709,334,338.460272367142
2020-08-09,"ESAS",35,27.7284420740817,2761,2772.52225063926,0,0.0255942465641008,334,338.485866613706
2020-08-10,"ESAS",26,27.2919818191711,2787,2799.81423245843,0,0.0277055908996159,334,338.513572204606
2020-08-11,"ESAS",27,26.7456043772621,2814,2826.5598368357,0,0.0300699636835734,334,338.543642168289
2020-08-12,"ESAS",26,26.2225692083741,2840,2852.78240604407,0,0.0327165070457023,334,338.576358675335
2020-08-13,"ESAS",17,25.8464729995567,2857,2878.62887904363,0,0.0356777632223638,334,338.612036438557
2020-08-14,"ESAS",22,25.7338429977231,2879,2904.36272204135,0,0.0389893610858261,334,338.651025799643
2020-08-15,"ESAS",29,25.9396506148436,2908,2930.30237265619,0,0.0426869657035978,334,338.693712765347
2020-08-16,"ESAS",24,26.4377665534046,2932,2956.7401392096,0,0.0468074409323049,334,338.740520206279
2020-08-17,"ESAS",22,27.2030214640182,2954,2983.94316067362,0,0.0513895393299951,334,338.791909745609
2020-08-18,"ESAS",30,28.2144661956185,2984,3012.15762686924,0,0.0564734776947096,334,338.848383223304
2020-08-19,"ESAS",29,29.4523137644718,3013,3041.60994063371,0,0.0621003561039892,334,338.910483579408
2020-08-20,"ESAS",32,30.8951607423562,3045,3072.50510137606,0,0.0683113967672275,334,338.978794976175
2020-08-21,"ESAS",33,32.5173790414335,3078,3105.0224804175,0,0.075147488965539,334,339.053942465141
2020-08-22,"ESAS",36,34.2866626951396,3114,3139.30914311264,0,0.0826509082218538,334,339.136593373362
2020-08-23,"ESAS",43,36.1643591634886,3157,3175.47350227613,1,0.090863249455472,335,339.227456622818
2020-08-24,"ESAS",51,38.112285073051,3208,3213.58578734918,0,0.0998233199590049,335,339.327279942777
2020-08-25,"ESAS",39,40.0858131656819,3247,3253.67160051486,0,0.109565670884795,335,339.436845613662
2020-08-26,"ESAS",36,42.0310986653548,3283,3295.70269918021,0,0.120118908435426,335,339.556964522097
2020-08-27,"ESAS",37,43.8851877653012,3320,3339.58788694551,0,0.131503789718214,335,339.688468311815
2020-08-28,"ESAS",45,45.5769430829363,3365,3385.16483002845,0,0.143721783425014,335,339.83219009524
2020-08-29,"ESAS",31,47.0289495430212,3396,3432.19377957147,0,0.156697800676141,335,339.988887895917
2020-08-30,"ESAS",47,48.1605076579424,3443,3480.35428722941,0,0.170292357006266,335,340.159180252923
2020-08-31,"ESAS",37,48.9001388412567,3480,3529.25442607067,0,0.18431269123187,335,340.343492944155
2020-09-01,"ESAS",64,49.2929745273835,3544,3578.54740059805,0,0.198508463972359,335,340.542001408127
2020-09-02,"ESAS",56,49.4722972844974,3600,3628.01969788255,0,0.21257020815079,335,340.754571616278
2020-09-03,"ESAS",88,49.5794357509124,3688,3677.59913363346,1,0.226131583225952,336,340.980703199504
2020-09-04,"ESAS",36,49.7581087882277,3724,3727.35724242169,1,0.238814474322338,337,341.219517673826
2020-09-05,"ESAS",53,50.1544262322252,3777,3777.51166865392,0,0.250460239934985,337,341.469977913761
2020-09-06,"ESAS",30,50.9211397723039,3807,3828.43280842622,0,0.261036223020468,337,341.731014136782
2020-09-07,"ESAS",50,52.2264788551868,3857,3880.65928728141,1,0.27055282117962,338,342.001566957961
2020-09-08,"ESAS",49,54.2672689273851,3906,3934.92655620879,0,0.279060346793465,338,342.280627304755
2020-09-09,"ESAS",68,57.1629089208493,3974,3992.08946512964,0,0.28664504084753,338,342.567272345602
2020-09-10,"ESAS",51,60.825600322937,4025,4052.91506545258,0,0.293424547376648,338,342.860696892979
2020-09-11,"ESAS",72,65.1215711462247,4097,4118.0366365988,1,0.299567355546495,339,343.160264248525
2020-09-12,"ESAS",64,69.8715496275381,4161,4187.90818622634,0,0.305426363611068,339,343.465690612136
2020-09-13,"ESAS",74,74.8313492419172,4235,4262.73953546826,0,0.311452548867501,339,343.777143161004
2020-09-14,"ESAS",90,79.6792298406743,4325,4342.41876530893,1,0.31813406459161,340,344.095277225596
2020-09-15,"ESAS",89,84.0147785077833,4414,4426.43354381672,0,0.326002522689941,340,344.421279748285
2020-09-16,"ESAS",75,87.3747425636362,4489,4513.80828638035,1,0.335647822390104,341,344.756927570676
2020-09-17,"ESAS",97,89.355028484318,4586,4603.16331486467,0,0.34774298562931,341,345.104670556305
2020-09-18,"ESAS",81,90.0480132842253,4667,4693.2113281489,0,0.36297773729306,341,345.467648293598
2020-09-19,"ESAS",68,89.768611018994,4735,4782.97993916789,0,0.381448985088036,341,345.849097278686
2020-09-20,"ESAS",77,88.867685378173,4812,4871.84762454606,0,0.40295964252915,341,346.252056921215
2020-09-21,"ESAS",119,87.7012911088475,4931,4959.54891565491,1,0.42725565570199,342,346.679312576917
2020-09-22,"ESAS",145,86.6133070835875,5076,5046.1622227385,0,0.453991614834551,342,347.133304191752
2020-09-23,"ESAS",72,85.9317256004321,5148,5132.09394833893,0,0.482696501389317,342,347.616000693141
2020-09-24,"ESAS",67,85.9778307594864,5215,5218.07177909842,1,0.512742531676685,343,348.128743224818
2020-09-25,"ESAS",63,87.0752440114703,5278,5305.14702310989,0,0.543386600899852,343,348.672129825717
2020-09-26,"ESAS",58,89.3392259532592,5336,5394.48624906315,1,0.574204018933215,344,349.246333844651
2020-09-27,"ESAS",134,92.6922547263528,5470,5487.1785037895,0,0.604921146767135,344,349.851254991418
2020-09-28,"ESAS",82,97.0666503799884,5552,5584.24515416949,0,0.635235451614242,344,350.486490443032
2020-09-29,"ESAS",141,102.398485857422,5693,5686.64364002691,2,0.664817274268677,346,351.151307717301
2020-09-30,"ESAS",114,108.61391835637,5807,5795.25755838328,3,0.693313498990069,349,351.844621216291
2020-10-01,"ESAS",105,115.615867684722,5912,5910.873426068,1,0.720352379475757,350,352.564973595767
2020-10-02,"ESAS",89,123.271016830939,6001,6034.14444289894,0,0.745691339499831,350,353.310664935266
2020-10-03,"ESAS",115,131.397830982224,6116,6165.54227388116,0,0.770192253262673,350,354.080857188529
2020-10-04,"ESAS",116,139.819436239329,6232,6305.36171012049,0,0.795373126349291,350,354.876230314878
2020-10-05,"ESAS",125,148.47506657506,6357,6453.83677669555,0,0.822965336090371,350,355.699195650969
2020-10-06,"ESAS",225,157.316599502504,6582,6611.15337619806,1,0.854945000957664,351,356.554140651926
2020-10-07,"ESAS",234,166.287276190567,6816,6777.44065238862,0,0.893609873925337,351,357.447750525852
2020-10-08,"ESAS",164,175.321567360582,6980,6952.76221974921,3,0.941711838263107,354,358.389462364115
2020-10-09,"ESAS",145,184.345242206635,7125,7137.10746195584,2,1.00258405841397,356,359.392046422529
2020-10-10,"ESAS",186,193.275672868638,7311,7330.38313482448,0,1.07983507517779,356,360.471881497707
2020-10-11,"ESAS",189,202.022403803729,7500,7532.40553862821,0,1.17788159517366,356,361.64976309288
2020-10-12,"ESAS",198,210.507869722978,7698,7742.91340835119,1,1.30264588707849,357,362.952408979959
2020-10-13,"ESAS",214,218.806667084854,7912,7961.72007543604,4,1.46219266510849,361,364.414601645067
2020-10-14,"ESAS",277,227.087308443162,8189,8188.8073838792,2,1.66766679521026,363,366.082268440278
2020-10-15,"ESAS",259,235.549755310965,8448,8424.35713919017,1,1.93469885718699,364,368.016967297464
2020-10-16,"ESAS",209,244.425954539335,8657,8668.7830937295,3,2.28375727203483,367,370.300724569499
2020-10-17,"ESAS",181,253.982758328878,8838,8922.76585205838,1,2.7263021735194,368,373.027026743019
2020-10-18,"ESAS",270,264.527476779795,9108,9187.29332883818,2,3.2612426086706,370,376.288269351689
2020-10-19,"ESAS",326,276.416756713018,9434,9463.71008555119,2,3.87316213345345,372,380.161431485143
2020-10-20,"ESAS",384,290.051547403765,9818,9753.76163295496,5,4.52491138073472,377,384.686342865878
2020-10-21,"ESAS",303,305.273218736153,10121,10059.0348516911,8,5.15234208895592,385,389.838684954833
2020-10-22,"ESAS",248,321.067105226365,10369,10380.1019569175,7,5.66549543120245,392,395.504180386036
2020-10-23,"ESAS",242,336.141268420542,10611,10716.243225338,6,5.97332741332517,398,401.477507799361
2020-10-24,"ESAS",345,348.97321956732,10956,11065.2164449053,8,6.10529791383893,406,407.5828057132
2020-10-25,"ESAS",410,357.875474953716,11366,11423.0919198591,3,6.17260309032972,409,413.75540880353
2020-10-26,"ESAS",446,361.132582984946,11812,11784.224502844,5,6.29928138910582,414,420.054690192636
2020-10-27,"ESAS",418,357.208379801328,12230,12141.4328826453,6,6.62163206993635,420,426.676322262572
2020-10-28,"ESAS",290,345.002248955166,12520,12486.4351316005,7,7.31611758788986,427,433.992439850462
2020-10-29,"ESAS",198,323.112335672569,12718,12809.5474672731,10,8.67018007601618,437,442.662619926478
2020-10-30,"ESAS",240,288.411702751396,12958,13097.9591700245,0,0,437,442.662619926478
2020-10-31,"ESAS",291,240.633735165526,13249,13338.59290519,0,0,437,442.662619926478
2020-11-01,"ESAS",429,184.052197222615,13678,13522.6451024126,0,0,437,442.662619926478
2020-11-02,"ESAS",0,126.567711462478,13678,13649.2128138751,0,0,437,442.662619926478
2020-11-03,"ESAS",0,76.7465465095942,13678,13725.9593603847,0,0,437,442.662619926478
2020-11-04,"ESAS",0,40.2443869742302,13678,13766.2037473589,0,0,437,442.662619926478
2020-11-05,"ESAS",0,17.8985940154004,13678,13784.1023413743,0,0,437,442.662619926478
2020-01-01,"ESCB",0,6.71493005275763e-08,0,6.71493005275763e-08,0,0,0,0
2020-01-02,"ESCB",0,9.1852213055289e-08,0,1.59001513582865e-07,0,0,0,0
2020-01-03,"ESCB",0,1.25642843289023e-07,0,2.84644356871889e-07,0,0,0,0
2020-01-04,"ESCB",0,1.71864384587525e-07,0,4.56508741459414e-07,0,0,0,0
2020-01-05,"ESCB",0,2.35089925668909e-07,0,6.91598667128323e-07,0,0,0,0
2020-01-06,"ESCB",0,3.2157490502556e-07,0,1.01317357215388e-06,0,0,0,0
2020-01-07,"ESCB",0,4.39876014456827e-07,0,1.45304958661071e-06,0,0,0,0
2020-01-08,"ESCB",0,6.01697785089988e-07,0,2.0547473717007e-06,0,0,0,0
2020-01-09,"ESCB",0,8.23050615817785e-07,0,2.87779798751848e-06,0,0,0,0
2020-01-10,"ESCB",0,1.12583481771762e-06,0,4.0036328052361e-06,0,0,0,0
2020-01-11,"ESCB",0,1.54000739738799e-06,0,5.54364020262408e-06,0,0,0,0
2020-01-12,"ESCB",0,2.10654595743761e-06,0,7.6501861600617e-06,0,0,0,0
2020-01-13,"ESCB",0,2.88150295791548e-06,0,1.05316891179772e-05,0,0,0,0
2020-01-14,"ESCB",0,3.94155146111637e-06,0,1.44732405790935e-05,0,0,0,0
2020-01-15,"ESCB",0,5.39157104728458e-06,0,1.98648116263781e-05,0,0,0,0
2020-01-16,"ESCB",0,7.37502444013113e-06,0,2.72398360665093e-05,0,0,0,0
2020-01-17,"ESCB",0,1.00881514896477e-05,0,3.7327987556157e-05,0,0,0,0
2020-01-18,"ESCB",0,1.3799384843133e-05,0,5.112737239929e-05,0,0,0,0
2020-01-19,"ESCB",0,1.88759082598159e-05,0,7.00032806591059e-05,0,0,0,0
2020-01-20,"ESCB",0,2.58199852088559e-05,0,9.58232658679618e-05,0,0,0,0
2020-01-21,"ESCB",0,3.5318652047398e-05,0,0.00013114191791536,0,0,0,0
2020-01-22,"ESCB",0,4.83116923435426e-05,0,0.000179453610258902,0,0,0,0
2020-01-23,"ESCB",0,6.60846176191841e-05,0,0.000245538227878087,0,0,0,0
2020-01-24,"ESCB",0,9.03958538836555e-05,0,0.000335934081761742,0,0,0,0
2020-01-25,"ESCB",0,0.000123650717596864,0,0.000459584799358606,0,0,0,0
2020-01-26,"ESCB",0,0.000169139393966626,0,0.000628724193325232,0,0,0,0
2020-01-27,"ESCB",0,0.000231362460810441,0,0.000860086654135673,0,0,0,0
2020-01-28,"ESCB",0,0.000316476162050534,0,0.00117656281618621,0,0,0,0
2020-01-29,"ESCB",0,0.000432901491437581,0,0.00160946430762379,0,0,0,0
2020-01-30,"ESCB",0,0.000592157341956032,0,0.00220162164957982,0,0,0,0
2020-01-31,"ESCB",0,0.000810000149229341,0,0.00301162179880916,0,0,0,0
2020-02-01,"ESCB",0,0.00110798277979285,0,0.00411960457860201,0,0,0,0
2020-02-02,"ESCB",0,0.00151558689212964,0,0.00563519147073164,0,0,0,0
2020-02-03,"ESCB",0,0.00207313973372832,0,0.00770833120445997,0,0,0,0
2020-02-04,"ESCB",0,0.00283580238298117,0,0.0105441335874411,0,0,0,0
2020-02-05,"ESCB",0,0.00387901250652024,0,0.0144231460939614,0,0,0,0
2020-02-06,"ESCB",0,0.00530593306124766,0,0.019729079155209,0,0,0,0
2020-02-07,"ESCB",0,0.00725763734248246,0,0.0269867164976915,0,0,0,0
2020-02-08,"ESCB",0,0.00992702712282009,0,0.0369137436205116,0,0,0,0
2020-02-09,"ESCB",0,0.013577854240692,0,0.0504915978612036,0,0,0,0
2020-02-10,"ESCB",0,0.0185707140846618,0,0.0690623119458654,0,0,0,0
2020-02-11,"ESCB",0,0.0253985622068959,0,0.0944608741527613,0,0,0,0
2020-02-12,"ESCB",0,0.0347350624647037,0,0.129195936617465,0,0,0,0
2020-02-13,"ESCB",0,0.0474943975181544,0,0.176690334135619,0,0.000145629720504127,0,0.000145629720504127
2020-02-14,"ESCB",0,0.0649090945165333,0,0.241599428652153,0,0.000189234676991873,0,0.000334864397496
2020-02-15,"ESCB",0,0.088639629380546,0,0.330239058032699,0,0.000245895980557671,0,0.00058076037805367
2020-02-16,"ESCB",0,0.12091491331265,0,0.451153971345349,0,0.000319523007389591,0,0.000900283385443261
2020-02-17,"ESCB",0,0.164714452269757,0,0.615868423615106,0,0.000415195692244674,0,0.00131547907768793
2020-02-18,"ESCB",0,0.224002975858852,0,0.839871399473958,0,0.000539515020927263,0,0.0018549940986152
2020-02-19,"ESCB",0,0.304030012281561,0,1.14390141175552,0,0.000701058468331151,0,0.00255605256694635
2020-02-20,"ESCB",0,0.41170834136401,0,1.55560975311953,0,0.000910971805063625,0,0.00346702437200997
2020-02-21,"ESCB",0,0.555435292533048,0,2.11104504565258,0,0.0011837380884548,0,0.00465076246046477
2020-02-22,"ESCB",0,0.74284094984682,0,2.8538859954994,0,0.00153817688340608,0,0.00618893934387086
2020-02-23,"ESCB",1,0.979367612590938,1,3.83325360809033,0,0.001998742702101,0,0.00818768204597186
2020-02-24,"ESCB",0,1.26576228676353,1,5.09901589485386,0,0.00259721220229471,0,0.0107848942482666
2020-02-25,"ESCB",9,1.59471858161455,10,6.69373447646842,0,0.00337487654983639,0,0.014159770798103
2020-02-26,"ESCB",0,1.94764779242808,10,8.6413822688965,0,0.00438539019760083,0,0.0185451609957038
2020-02-27,"ESCB",0,2.29297982281635,10,10.9343620917128,0,0.00569847259458469,0,0.0242436335902885
2020-02-28,"ESCB",0,2.587750860478,10,13.5221129521908,0,0.00740471434141081,0,0.0316483479316993
2020-02-29,"ESCB",1,2.78785197112778,11,16.3099649233186,0,0.00962181625670874,0,0.041270164188408
2020-03-01,"ESCB",4,2.89327003676169,15,19.2032349600803,0,0.0125027037206166,0,0.0537728679090246
2020-03-02,"ESCB",0,2.93991306279559,15,22.1431480228759,0,0.0162460646122116,0,0.0700189325212362
2020-03-03,"ESCB",0,2.97297206645724,15,25.1161200893332,0,0.0211100369608177,0,0.0911289694820539
2020-03-04,"ESCB",0,3.04118300498447,15,28.1573030943176,0,0.0274299880099179,0,0.118558957491972
2020-03-05,"ESCB",0,3.19870529839885,15,31.3560083927165,0,0.0356416027965548,0,0.154200560288527
2020-03-06,"ESCB",9,3.51617447112299,24,34.8721828638395,0,0.0463099984390845,0,0.200510558727611
2020-03-07,"ESCB",12,4.10596911483742,36,38.9781519786769,0,0.0601660745474388,0,0.26067663327505
2020-03-08,"ESCB",17,5.17560513165325,53,44.1537571103301,0,0.0781554297023425,0,0.338832062977392
2020-03-09,"ESCB",9,7.05008064099889,62,51.203837751329,0,0.101500549972728,0,0.44033261295012
2020-03-10,"ESCB",3,10.1714225636837,65,61.3752603150127,0,0.131780331017322,0,0.572112943967442
2020-03-11,"ESCB",17,15.2084356526729,82,76.5836959676855,0,0.171031831773748,0,0.74314477574119
2020-03-12,"ESCB",36,23.0602068938573,118,99.6439028615429,0,0.221880020496322,0,0.965024796237512
2020-03-13,"ESCB",54,34.6959061089738,172,134.339808970517,0,0.287642214891363,0,1.25266701112887
2020-03-14,"ESCB",59,50.6862568870608,231,185.026065857577,0,0.372352209810945,0,1.62501922093982
2020-03-15,"ESCB",68,70.3492920081631,299,255.375357865741,0,0.480915112744293,0,2.10593433368411
2020-03-16,"ESCB",71,90.7710456587143,370,346.146403524455,0,0.61921630834419,0,2.7251506420283
2020-03-17,"ESCB",76,107.160609480586,446,453.307013005041,1,0.794185789333194,1,3.5193364313615
2020-03-18,"ESCB",89,116.626613606905,535,569.933626611946,1,1.01380375695446,2,4.53314018831596
2020-03-19,"ESCB",178,118.599838803039,713,688.533465414985,0,1.28701345339634,2,5.8201536417123
2020-03-20,"ESCB",144,114.220422800436,857,802.753888215421,1,1.62264394645128,3,7.44279758816358
2020-03-21,"ESCB",99,105.590767929899,956,908.34465614532,3,2.02653675880474,6,9.46933434696832
2020-03-22,"ESCB",84,94.9685795833201,1040,1003.31323572864,2,2.50024306806454,8,11.9695774150329
2020-03-23,"ESCB",88,84.2277179976492,1128,1087.54095372629,4,3.03886818363322,12,15.0084455986661
2020-03-24,"ESCB",58,74.6621536454686,1186,1162.20310737176,5,3.62868079698566,17,18.6371263956517
2020-03-25,"ESCB",57,67.0005194700906,1243,1229.20362684185,2,4.2452017481753,19,22.882328143827
2020-03-26,"ESCB",39,61.1079773816668,1282,1290.31160422352,5,4.8525241733655,24,27.7348523171925
2020-03-27,"ESCB",74,56.509169870507,1356,1346.82077409402,4,5.41112094548936,28,33.1459732626819
2020-03-28,"ESCB",68,52.8495162610917,1424,1399.67029035511,5,5.89440361469375,33,39.0403768773756
2020-03-29,"ESCB",39,49.8613425557496,1463,1449.53163291086,3,6.28336169850973,36,45.3237385758854
2020-03-30,"ESCB",28,47.3355659408972,1491,1496.86719885176,15,6.56614207004994,51,51.8898806459353
2020-03-31,"ESCB",33,45.1036434915039,1524,1541.97084234326,10,6.73846504074378,61,58.6283456866791
2020-04-01,"ESCB",72,43.0264896769485,1596,1584.99733202021,5,6.80315926335433,66,65.4315049500334
2020-04-02,"ESCB",53,40.9887537074438,1649,1625.98608572766,6,6.76902641948425,72,72.2005313695177
2020-04-03,"ESCB",34,38.9396646111113,1683,1664.92575033877,3,6.6520877557934,75,78.8526191253111
2020-04-04,"ESCB",63,36.9179279990987,1746,1701.84367833787,5,6.47758142093484,80,85.3302005462459
2020-04-05,"ESCB",25,34.9640375414208,1771,1736.80771587929,8,6.27144806166782,88,91.6016486079137
2020-04-06,"ESCB",28,33.110559051554,1799,1769.91827493084,8,6.05758764308175,96,97.6592362509955
2020-04-07,"ESCB",13,31.382942021673,1812,1801.30121695251,4,5.85713721751144,100,103.516373468507
2020-04-08,"ESCB",27,29.8005671389374,1839,1831.10178409145,4,5.68855282029065,104,109.204926288798
2020-04-09,"ESCB",23,28.3779269747089,1862,1859.47971106616,3,5.56832079667458,107,114.773247085472
2020-04-10,"ESCB",29,27.1258649882129,1891,1886.60557605437,11,5.50305863279216,118,120.276305718264
2020-04-11,"ESCB",24,26.0461402525929,1915,1912.65171630697,3,5.47665799092103,121,125.752963709185
2020-04-12,"ESCB",46,25.1045756703907,1961,1937.75629197736,7,5.47056953186274,128,131.223533241048
2020-04-13,"ESCB",35,24.2601010413331,1996,1962.01639301869,4,5.46674426228352,132,136.690277503332
2020-04-14,"ESCB",14,23.477011804535,2010,1985.49340482323,6,5.44726018927739,138,142.137537692609
2020-04-15,"ESCB",17,22.7239490549721,2027,2008.2173538782,6,5.3945407934424,144,147.532078486051
2020-04-16,"ESCB",18,21.9733287863034,2045,2030.1906826645,5,5.29215246587342,149,152.824230951925
2020-04-17,"ESCB",26,21.2011414033193,2071,2051.39182406782,6,5.1308188724199,155,157.955049824345
2020-04-18,"ESCB",13,20.3870437725512,2084,2071.77886784037,5,4.91669798168952,160,162.871747806034
2020-04-19,"ESCB",15,19.5143995087043,2099,2091.29326734908,4,4.6593951848704,164,167.531142990905
2020-04-20,"ESCB",24,18.5657820768225,2123,2109.8590494259,5,4.36909393914497,169,171.90023693005
2020-04-21,"ESCB",10,17.525244293543,2133,2127.38429371944,3,4.05597896480224,172,175.956215894852
2020-04-22,"ESCB",26,16.3847143504988,2159,2143.76900806994,4,3.72974495683517,176,179.685960851687
