"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_cmnty_sick","pct_ever_tested","pct_grocery_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_none_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_very_worried","coef_(Intercept)","coef_pct_fever","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_grocery_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_most_time","coef_pct_wear_mask_half_time","coef_pct_wear_mask_none_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_very_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_grocery_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_very_worried","aic","deviance","null_deviance"
"11",2020-08-16,3,3.35329741148663,5.05196483188194,2.22578816442277,89014.1717,1717008.2999,978083.4288,982373.2684,337824.8685,792547.8661,8350172.7814,6561309.6682,1884312.0443,2296136.6459,1077822.1995,1585095.7322,5893167.1505,4158999.4922,506201.0728,973793.5892,2673642.5307,112608.2895,2833439.0558,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"12",2020-08-17,2,1.74447943003143,2.41852833830781,1.25828936283295,95448.9311,1650515.7861,961996.5303,729272.732,394665.2432,689591.7157,7861131.067,6748990.1507,1690196.8024,2173876.2173,1082112.0391,1331995.1958,5546762.6028,4134332.9145,326027.8096,937329.9526,2381933.4379,142637.1667,2902076.4894,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"13",2020-08-18,2,1.28086426041028,2.02166588873079,0.811515524272097,46115.7757,1496081.5605,1079967.1193,915880.7546,492259.0941,692809.0954,7625189.889,6332875.7095,1734167.6583,2011934.7724,958779.1506,1144314.7133,5717283.7269,4079637.4596,249883.1567,994170.3273,2522425.6848,165158.8246,3233466.5985,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"14",2020-08-19,2,1.1387229283916,1.61959786048404,0.800624611381748,64347.594,1466052.6833,1074604.8198,813997.0641,316375.6705,641331.0202,8124956.2024,6322151.1105,1676254.8237,2020514.4516,1235473.8048,1102488.7772,5690472.2294,3974536.3894,469737.4362,1058517.9213,2253238.2499,83651.8722,2961061.7839,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"15",2020-08-20,3,1.29504813139012,1.94925087710252,0.86040728893248,90086.6316,1431733.9665,1029561.504,857967.92,461157.757,537302.4099,8135680.8014,6589193.6256,1498226.4803,2121325.6822,919098.1343,1105706.1569,5696906.9888,4068912.8606,359274.0665,900866.316,2300426.4855,158724.0652,3017902.1586,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"16",2020-08-21,0,2.09754609476212,3.00291467667502,1.46514306710952,65420.0539,1688051.8826,647765.7796,831156.4225,374288.5051,660635.2984,8109941.7638,6460498.4376,1596892.7911,2331527.8226,1032778.8837,1058517.9213,5999340.6806,4046391.2027,356056.6868,1013474.6055,2182455.8965,161941.4449,2709033.7074,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"17",2020-08-22,3,1.04237496572982,1.51591420705642,0.716759275770674,56840.3747,1807094.9315,875127.2784,999532.6268,470809.8961,715330.7533,8471360.7501,6464788.2772,1600110.1708,2168513.9178,1117503.2158,1077822.1995,5625052.1755,3858710.7202,377505.8848,891214.1769,2449498.4116,115825.6692,2823786.9167,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"18",2020-08-23,2,3.04983586532403,4.45840928628652,2.08628194679815,140492.2469,1557211.7748,870837.4388,880489.5779,698171.3949,739997.331,7984463.9555,6810120.365,2075209.9065,2171731.2975,1191502.9489,1058517.9213,5616472.4963,3916623.5548,385013.1041,981300.8085,2276832.3677,127622.7281,2799120.339,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"19",2020-08-24,2,3.03681461325536,4.27722654694412,2.1561268485697,97593.8509,1529327.8174,904083.6957,979155.8887,422549.2006,883706.9576,7187626.2498,6224557.2596,1917558.3012,2214629.6935,979155.8887,1082112.0391,5894239.6104,4037811.5235,362491.4462,994170.3273,2239296.2712,158724.0652,2874192.532,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
"20",2020-08-25,0,1.58503883686806,2.3953981201247,1.0488227795091,72927.2732,1503588.7798,999532.6268,969503.7496,556606.6881,853678.0804,7382813.9516,6366121.9664,2029094.1308,1912196.0017,1044575.9426,774316.0478,5946790.1455,4357404.5737,346404.5477,1049938.2421,2283267.1271,110463.3697,3006105.0997,0.46534495636205,2.01094232052753e-06,-7.80916471847489e-07,-9.47638806724915e-07,-1.09421425139101e-06,6.57851965573779e-07,8.23425595357076e-07,-2.2037331462597e-07,1.44074872602789e-07,8.18729506184709e-07,3.7703280258384e-07,-1.40891613851506e-06,7.01239192091921e-07,3.76865917103303e-07,-5.62982375940649e-07,1.98362046105497e-06,9.23329845823478e-07,6.66419911852216e-07,1.18596041582858e-06,-6.25125983925094e-07,0.848357014663392,0.0732040092849166,0.00911761313636105,0.023685001219637,0.00643495103635324,0.00424303977903899,0.00069482771689664,0.0301950247867602,0.107980673207947,0.000170231246417474,0.0312172942041873,1.01435054117271e-05,2.73114744915899e-05,0.123864228088591,0.00679997181840985,0.00452476921755647,0.00904055867688229,0.0193554251663958,0.089122687757574,0.0288491217063088,470.164568999782,72.280596042329,1223.85278683317
