"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fatigue","pct_sore_throat","pct_chest_pain","pct_headache","pct_cmnty_sick","pct_grocery_outside_home","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_very_worried","pct_finances_not_worried","pct_finances_somewhat_worried","coef_(Intercept)","coef_pct_fatigue","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_headache","coef_pct_cmnty_sick","coef_pct_grocery_outside_home","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_all_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_not_worried","coef_pct_finances_somewhat_worried","pvals_(Intercept)","pvals_pct_fatigue","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_headache","pvals_pct_cmnty_sick","pvals_pct_grocery_outside_home","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_all_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_not_worried","pvals_pct_finances_somewhat_worried","aic","deviance","null_deviance"
"11",2020-08-10,1,1.12461750454887,1.86225963448984,0.679155853519962,1175394.2778,410362.092,318519.1476,1277007.7482,713248.398,7076791.9818,1276030.6956,1571100.5808,3942407.241,7063113.2454,74255.9976,192479.3622,2028361.1976,511975.5624,1517362.6878,2276532.558,2086984.3536,128970.9432,2231588.1384,2586258.2322,2671261.8084,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"12",2020-08-11,0,0.289584906405564,0.588997665518487,0.142376486236323,989754.2838,538355.9826,404499.7764,1257466.6962,638015.3478,6879427.3566,1079643.123,1659035.3148,4175922.8124,7094378.9286,139718.5218,329266.7262,2319522.8724,808022.5002,1324883.3256,2460218.4468,1799730.8892,178800.6258,2140722.2466,2186643.7188,2548153.1808,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"13",2020-08-12,0,0.778216948552939,1.58506856345634,0.382079130819711,1207637.0136,257941.8864,407430.9342,1396208.1654,536401.8774,6839368.2,881301.4452,1647310.6836,3834931.455,6772928.6232,273574.728,353693.0412,1831973.625,657556.3998,1406955.744,2360559.0816,1855422.8874,171961.2576,2336132.7666,2362513.1868,2781668.7522,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"14",2020-08-13,0,0.78194105835867,1.53303452028726,0.398837606495975,1251604.3806,557897.0346,374211.1458,1507592.1618,536401.8774,6164224.8534,649739.979,1788006.258,3023000.7444,7388471.7612,261850.0968,292138.7274,1825134.2568,532493.667,1526156.1612,2313660.5568,2155378.0356,210066.309,2387916.5544,2302912.9782,2541313.8126,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"15",2020-08-14,1,0.647721193022625,1.23508871777141,0.339686322005818,1204705.8558,416224.4076,357601.2516,1177348.383,712271.3454,5772426.7608,968259.1266,1789960.3632,3786078.825,6759249.8868,215928.6246,297023.9904,2151469.8252,501227.9838,1612136.79,2563786.0224,2128997.6154,109429.8912,2522749.8132,2636087.9148,2506139.919,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"16",2020-08-15,1,0.903536924959162,2.08128132246615,0.392248258778066,764055.1332,576461.034,337083.147,1115794.0692,548126.5086,5734321.7094,736697.6604,1921862.4642,3449972.7306,6853046.9364,170984.205,279437.0436,1719612.576,737674.713,1902321.4122,2311706.4516,2205207.7182,188571.1518,1954105.2,2555969.6016,2490507.0774,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"17",2020-08-16,2,0.927268503913349,2.26531295955224,0.379562070981862,1207637.0136,463122.9324,434788.407,1162692.594,595025.0334,6372337.0572,1217407.5396,1771396.3638,4200349.1274,7267317.2388,90865.8918,228630.3084,2091869.6166,623359.5588,961419.7584,2664422.4402,1809501.4152,0,2157332.1408,2765058.858,2330270.451,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"18",2020-08-17,3,1.88759541272858,3.04238600135162,1.17112570218607,1283847.1164,619451.3484,267712.4124,1311204.5892,706409.0298,6927302.934,857852.1828,1560353.0022,3810505.14,6890174.9352,111383.9964,238400.8344,1887665.6232,661464.6102,1273099.5378,2354696.766,1830019.5198,248171.3604,2191528.9818,2652697.809,2679078.2292,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"19",2020-08-18,0,0.495025869038523,1.09815712470092,0.223147130319885,1038606.9138,352715.9886,398637.4608,1273099.5378,450421.2486,6474927.5802,1261374.9066,1984393.8306,4348861.1226,7335710.9208,246217.2552,453352.4064,2127043.5102,579392.1918,1392299.955,2557923.7068,2131928.7732,173915.3628,2124112.3524,2414296.9746,2320499.925,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"20",2020-08-19,2,0.692753469669735,1.71325524672273,0.280114344116247,808999.5528,519791.9832,195410.52,1346378.4828,489503.3526,6492514.527,628244.8218,1532018.4768,4130001.3402,7208694.0828,69370.7346,341968.41,2051810.46,540310.0878,1822203.099,2660514.2298,1597481.001,214951.572,2262853.8216,2418205.185,2330270.451,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"21",2020-08-20,1,0.488547969703181,1.00763102492884,0.236871546028424,1127518.7004,260873.0442,292138.7274,1129472.8056,691753.2408,6821781.2532,1082574.2808,1612136.79,4026433.7646,7044549.246,161213.679,501227.9838,2237450.454,415247.355,1570123.5282,2749426.0164,2067443.3016,119200.4172,2110433.616,2327339.2932,2596028.7582,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"22",2020-08-21,2,1.75736317400078,3.25982275863447,0.94739056507103,1254535.5384,402545.6712,360532.4094,1410863.9544,649739.979,6215031.5886,724973.0292,1692255.1032,3862288.9278,6991788.4056,267712.4124,334151.9892,1871055.729,581346.297,1743061.8384,2156355.0882,2160263.2986,200295.783,2166125.6142,2572579.4958,2475851.2884,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"23",2020-08-22,1,0.777759727326714,1.48657576027095,0.406915146619283,1285801.2216,418178.5128,227653.2558,1319998.0626,691753.2408,6514009.6842,902796.6024,1645356.5784,3952177.767,7025008.194,236446.7292,338060.1996,1878872.1498,678074.5044,1441152.585,2267739.0846,1671736.9986,31265.6832,2391824.7648,2748448.9638,2640973.1778,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"24",2020-08-23,2,2.42137817471403,4.65286323937352,1.26009984892032,949695.1272,573529.8762,320473.2528,963373.8636,515883.7728,6942935.7756,1121656.3848,1593572.7906,3714753.9852,6713328.4146,156328.416,138741.4692,1820248.9938,517837.878,1361034.2718,2361536.1342,2114341.8264,298978.0956,2320499.925,3025931.9022,2217909.402,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"25",2020-08-24,3,2.05259623714271,4.13620556585411,1.01860297938611,1058147.9658,551057.6664,142649.6796,1520293.8456,635084.19,6895060.1982,1386437.6394,1579894.0542,4144657.1292,7142254.506,122131.575,214951.572,1560353.0022,748422.2916,1300457.0106,2330270.451,1859331.0978,265758.3072,2279463.7158,2839314.8556,2745517.806,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"26",2020-08-25,1,0.691784143137127,1.29000486086002,0.370979455361833,1269191.3274,568644.6132,288230.517,1239879.7494,553988.8242,6593150.9448,871530.9192,1602366.264,3596530.6206,6798331.9908,139718.5218,247194.3078,1822203.099,603818.5068,1684438.6824,2638042.02,1585756.3698,141672.627,2364467.292,2751380.1216,2451424.9734,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"27",2020-08-26,1,1.41022130022642,2.40171961203688,0.828041752103476,1110908.8062,675143.3466,193456.4148,926245.8648,790435.5534,6190605.2736,1088436.5964,1613113.8426,3616071.6726,6920463.5658,131902.101,276505.8858,2099686.0374,440650.7226,1420634.4804,2204230.6656,2201299.5078,191502.3096,2316591.7146,2800232.7516,2673215.9136,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"28",2020-08-27,1,1.15233985635528,2.1776683947973,0.609774724066057,949695.1272,425994.9336,409385.0394,1361034.2718,598933.2438,6358658.3208,948718.0746,1387414.692,3614117.5674,7059205.035,205181.046,246217.2552,2223771.7176,533470.7196,1234994.4864,2019567.7242,1696163.3136,181731.7836,1991233.1988,2475851.2884,2740632.543,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"29",2020-08-28,0,0.716997835315738,1.55666613399979,0.330248011837021,633130.0848,571575.771,425017.881,1264306.0644,683936.82,6372337.0572,1191027.1194,1549605.4236,3375716.733,6712351.362,189548.2044,341968.41,1805593.2048,455306.5116,1293617.6424,2277509.6106,2083076.1432,149489.0478,2311706.4516,2553038.4438,2434815.0792,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
"30",2020-08-29,1,0.488336349057695,0.94768378194711,0.251637090719263,663418.7154,302886.306,262827.1494,1435290.2694,640946.5056,6495445.6848,862737.4458,1472418.2682,4052814.1848,7280995.9752,210066.309,396683.3556,2005888.9878,586231.56,1580871.1068,2249175.0852,1745992.9962,211043.3616,2574533.601,2841268.9608,3103119.0576,12.4961486988852,9.29686052688579e-07,-9.72660505891021e-07,-1.7932235725142e-06,6.15480808487725e-07,-7.79229034095201e-07,-3.35197630536712e-07,-8.74516324351753e-07,-8.874888037315e-07,4.63393810359398e-07,-5.85886706970029e-07,-2.34218804994037e-06,-1.18756718437517e-06,-9.31738536340584e-07,-1.04488691233135e-06,-1.14239616137077e-06,-8.17004758427145e-07,1.12089975189859e-06,1.6251838997916e-06,-9.90841624621433e-07,7.10207108326559e-07,-4.83464391459626e-07,0.000611082426958221,0.0337195323842841,0.0766302393476516,0.0567305668719546,0.127524054646076,0.0728045544694316,0.0790359325134366,0.037366646106154,0.0131407585684775,0.0836969057370581,0.0976247890750191,0.0558015365374946,0.146189811462674,0.014416435414625,0.124594347956382,0.0219094632832953,0.0416943882493491,0.00167958357014942,0.0713013018329831,0.00345268585881429,0.011890051260038,0.0886487213428958,322.735834210645,59.0612250600884,153.556768825685
