"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_difficulty_breathing","pct_chest_pain","pct_nausea","pct_ever_tested","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_worried_ill_covid19_very","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_chest_pain","coef_pct_nausea","coef_pct_ever_tested","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_worried_ill_covid19_very","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_ever_tested","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_worried_ill_covid19_very","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","aic","deviance","null_deviance"
"11",2020-09-02,1,1.17580605773738,1.83441524885034,0.75365699575294,429636.3284,166718.4614,141038.1116,181800.5716,236014.6434,206665.6722,123510.2538,87639.289,141038.1116,1097733.0478,35463.3402,189953.0636,601653.9096,242536.637,893920.7478,2530125.8922,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"12",2020-09-03,4,2.20042062567125,3.11731628269278,1.55321131729918,508307.8762,182208.1962,143483.8592,147560.1052,282483.8478,133293.2442,57882.6932,32202.3434,141445.7362,1171105.4758,41577.7092,111689.1404,717419.296,293489.712,958325.4346,2433111.2374,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"13",2020-09-04,3,3.14798313696234,4.27828616610539,2.31630083773016,481404.6526,134516.118,160604.0924,189953.0636,241721.3878,119841.6324,110058.642,84785.9168,127178.8752,1054524.8402,34240.4664,161826.9662,632225.7546,349741.9068,837260.9284,2397647.8972,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"14",2020-09-05,1,2.43768904199942,3.38867222057231,1.7535859117352,526650.9832,200143.6786,122695.0046,116173.011,218894.4102,107205.2698,121472.1308,34240.4664,203404.6754,946096.6966,35463.3402,150413.4774,633041.0038,337513.1688,987674.4058,2404577.5154,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"15",2020-09-06,2,1.71160452908406,2.50787510003816,1.16815628654572,482219.9018,143483.8592,106390.0206,187507.316,214410.5396,136554.241,123102.6292,70926.6804,91307.9104,1077351.8178,77448.674,186692.0668,666873.8456,300419.3302,903703.7382,2307562.8606,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"16",2020-09-07,1,2.08463365572568,3.03703727550368,1.43090027693635,462246.2964,162234.5908,143891.4838,131662.7458,289413.466,134516.118,77448.674,23234.6022,128401.749,1077351.8178,21604.1038,148375.3544,740246.2736,326914.9292,821771.1936,2451046.7198,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"17",2020-09-08,3,3.04528578424633,4.8109667454459,1.92763034924558,601653.9096,163457.4646,215633.4134,219302.0348,255988.2488,130439.872,136146.6164,22011.7284,191175.9374,1147463.249,114134.888,167126.086,800982.339,361155.3956,928976.4634,2388680.156,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"18",2020-09-09,2,2.44310541740249,3.71517878511767,1.60658865313594,455724.3028,223378.2808,126363.626,190768.3128,287782.9676,148782.979,100275.6516,13043.9872,218486.7856,946096.6966,22419.353,185876.8176,700706.6874,300419.3302,907372.3596,2506891.29,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"19",2020-09-10,3,3.08910813593291,4.12874272985407,2.3112578573827,575565.9352,204219.9246,194436.9342,201366.5524,268216.9868,143483.8592,63181.813,63589.4376,138999.9886,987674.4058,70926.6804,185876.8176,697038.066,271070.359,853973.537,2489771.0568,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"20",2020-09-11,2,1.8254204921191,2.69731681160289,1.23536099234417,456131.9274,202997.0508,168348.9598,158158.3448,288190.5922,141038.1116,102313.7746,22419.353,112096.765,1112815.158,68888.5574,162642.2154,769187.6202,307756.573,961178.8068,2554583.3682,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"21",2020-09-12,3,3.25881486663255,5.12538207501738,2.07201613061195,515645.119,188730.1898,230715.5236,139815.2378,295935.4596,125140.7522,96199.4056,58290.3178,175278.578,1167844.479,43615.8322,50545.4504,800574.7144,326507.3046,964847.4282,2518712.4034,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"22",2020-09-13,7,4.39500648550735,6.63086126426079,2.91305778206552,591463.2946,155304.9726,159788.8432,163457.4646,228677.4006,101906.15,81932.5446,32202.3434,80302.0462,1121375.2746,26495.599,93346.0334,732093.7816,469991.1638,948134.8196,2309193.359,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"23",2020-09-14,6,5.94685028324123,8.32759620792764,4.24672707564997,530319.6046,183838.6946,126363.626,177316.701,342812.2886,136554.241,59920.8162,56659.8194,252319.6274,1019061.5,37909.0878,112912.0142,701521.9366,314686.1912,1004387.0144,2347510.0714,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"24",2020-09-15,3,4.98293868099562,6.85264514795265,3.62337132048646,466730.167,233568.8958,116173.011,194844.5588,283299.097,116173.011,84378.2922,40762.46,151636.3512,1009686.1342,22419.353,165903.2122,751659.7624,341589.4148,1068384.0766,2381750.5378,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
"25",2020-09-16,3,3.0595363418484,4.42982947913196,2.11312030659144,571082.0646,165087.963,144706.733,164680.3384,341181.7902,153674.4742,67258.059,47284.4536,93346.0334,1148278.4982,46061.5798,105574.7714,798944.216,370530.7614,789568.8502,2345879.573,-1.47453474481704,1.12373352255529e-06,-1.42795205558472e-06,2.892122230311e-06,2.48793350594892e-06,3.71045945038719e-06,-4.71665965868609e-06,-4.00360592605181e-06,6.30538850176395e-06,1.77463660570817e-06,-1.16631749839295e-06,-4.02354436254775e-06,2.52261055503954e-06,1.32787596315354e-06,3.16906279108533e-06,1.89456410231386e-06,-7.88543757727829e-07,0.344454224477084,0.0709353463309837,0.136829895102435,0.0105126291400963,0.0446570383480868,2.2699278680486e-06,0.00217590704427923,0.0219955932686816,0.00972238732422255,0.147466945864101,0.050434339070293,0.112536236813521,0.0978998740350137,0.0220981456397925,0.00376854351563349,0.000224353375558625,0.0992948177531653,304.693920805119,30.3511755062885,534.997598817727
