"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_stuffy_runny_nose","pct_chest_pain","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_wear_mask_most_time","pct_feel_nervous_some_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_stuffy_runny_nose","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_headache","coef_pct_wear_mask_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_stuffy_runny_nose","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_wear_mask_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"23",2020-09-14,31,32.7779205795286,35.9449755674384,29.8899098012227,25924341.507,14494804.7797,11429536.7273,18717700.6604,39424564.6314,32560320.7481,26837400.0758,17348112.8072,32299446.8713,22239497.9972,35283191.8372,25744990.7167,51718246.0756,10483868.9239,42440918.8319,45832279.2303,38707161.4702,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"24",2020-09-15,26,31.4346382056679,36.6765490284526,26.9419153463612,25125415.2593,14299149.3721,9277327.2437,19011183.7718,43989857.4754,40125663.1753,23951482.8137,14168712.4337,33848385.5148,28793954.1518,32005963.7599,25060196.7901,56805286.6732,9489287.2686,40761543.25,46582291.6261,35511456.4794,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"25",2020-09-16,43,35.1950974998503,41.0537103585675,30.1725441429064,21456876.3668,15065466.3852,11413232.11,16451358.8557,39016949.1989,38870207.6432,22174279.528,20755777.8229,32478797.6616,28467861.8058,30717898.9932,26152606.1492,51489981.4334,14119798.5818,45000743.748,44397472.9079,40125663.1753,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"26",2020-09-17,21,29.6027543104529,34.2112056658011,25.6150885568189,26560221.5817,16940497.3747,12179549.1231,15897001.8675,40761543.25,33065763.8844,24636276.7403,13907838.5569,31370083.6852,25891732.2724,32495102.2789,24016701.2829,50364962.8397,10728438.1834,39261518.4584,50528009.0127,41038721.7441,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"27",2020-09-18,36,34.2313106882062,40.8539602409938,28.6822287122291,19011183.7718,11771933.6906,13858924.705,24587362.8884,39228909.2238,36587561.2212,25663467.6302,17674205.1532,32103791.4637,27049360.1007,33261419.292,24603667.5057,49370381.1844,10581696.6277,39375650.7795,45571405.3535,35870158.06,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"28",2020-09-19,22,25.3311148973931,28.9824887488175,22.1397612712301,25728686.0994,18391608.3144,11478450.5792,22810159.6027,45718146.9092,35690807.2697,29707012.7206,19011183.7718,31337474.4506,24000396.6656,32821194.6249,24717799.8268,49321467.3325,14005666.2607,38169109.0993,46272503.8974,42082217.2513,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"29",2020-09-20,32,24.8007356927076,29.0356700928395,21.1834784226739,26038473.8281,14299149.3721,13108912.3092,22435153.4048,39930007.7677,31940745.2907,22239497.9972,17185066.6342,30832031.3143,24668885.9749,26299347.7049,25353679.9015,52859569.2866,14853506.3603,45930106.9341,44788783.7231,42326786.5108,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"30",2020-09-21,26,26.0580810089257,31.4922808840283,21.5615880084477,21587313.3052,13141521.5438,15293731.0274,19190534.5621,42049608.0167,36636475.0731,27701544.7927,13777401.6185,32886413.0941,20592731.6499,34109259.3916,24261270.5424,54685686.4242,9505591.8859,39864789.2985,41527860.2631,45930106.9341,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"31",2020-09-22,40,28.9861995449011,34.6030293450536,24.2811042836321,29071132.6459,15473081.8177,15326340.262,22386239.5529,43386586.6353,34957099.4912,25255852.1977,18815528.3642,31516825.2409,18261171.376,33342942.3785,20462294.7115,50968233.6798,10320822.7509,41511555.6458,44935525.2788,35772330.3562,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"32",2020-09-23,28,27.3980215378925,31.5120648173355,23.8210853062815,21929710.2685,20413380.8596,15831783.3983,15815478.781,41821343.3745,32821194.6249,25614553.7783,18538349.8701,32853803.8595,22369934.9356,33212505.4401,23641695.085,52321516.9157,14070884.7299,46419245.4531,43093103.5239,38902816.8778,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"33",2020-09-24,37,31.6546165901747,36.6529573641409,27.3378964080884,23380821.2082,13940447.7915,16435054.2384,16810060.4363,41870257.2264,40957198.6576,24473230.5673,20935128.6132,35250582.6026,26250433.853,36082118.0849,22989510.393,48636673.4059,14038275.4953,43305063.5488,44364863.6733,42180044.9551,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"34",2020-09-25,28,29.1388297513131,33.7292007291187,25.1731846863184,25500421.4572,17462245.1283,13989361.6434,18831832.9815,35152754.8988,33196200.8228,25924341.507,15733955.6945,32217923.7848,27000446.2488,34402742.503,24750409.0614,55109606.474,10826265.8872,46354026.9839,43859420.537,35837548.8254,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"35",2020-09-26,21,21.9416553324482,25.4053210502034,18.9502127438811,24440621.3327,17983992.8819,15978524.954,16174180.3616,46402940.8358,34745139.4663,26755876.9893,12733906.1113,34011431.6878,26103692.2973,33669034.7245,22940596.5411,54424812.5474,14070884.7299,44821392.9577,46158371.5763,42326786.5108,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"36",2020-09-27,36,37.914413008367,43.9623540171989,32.6984927423735,21897101.0339,16891583.5228,11348013.6408,17168762.0169,42962666.5855,31011382.1046,26185215.3838,14168712.4337,33978822.4532,25369984.5188,30603766.6721,22239497.9972,50267135.1359,10956702.8256,44854002.1923,48489931.8502,34174477.8608,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"37",2020-09-28,32,27.4050225277471,32.3148668622075,23.2411683126774,30717898.9932,13402395.4206,15929611.1021,22696027.2816,36848435.098,33766862.4283,28467861.8058,15163294.089,27864590.9657,22011233.355,34256000.9473,22239497.9972,53968283.263,11983893.7155,40989807.8922,47560568.6641,32902717.7114,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"38",2020-09-29,32,28.8623176007552,35.4617747442211,23.4910233144102,20462294.7115,14625241.7181,10956702.8256,25500421.4572,35364714.9237,34125564.0089,25614553.7783,19598149.9946,36473428.9001,29511357.313,31011382.1046,25826513.8032,64223887.5447,15554604.9042,42489832.6838,46810556.2683,37728884.4322,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"39",2020-09-30,26,18.1838633384837,21.2431984654711,15.5651177693462,23005815.0103,15962220.3367,13973057.0261,22141670.2934,41641992.5842,38283241.4204,26234129.2357,12505641.4691,31435302.1544,28549384.8923,33408160.8477,24049310.5175,60881440.9982,14380672.4586,42571355.7703,37940844.4571,37582142.8765,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"40",2020-10-01,32,32.2279378047753,37.07831034814,28.0120632627633,25696076.8648,16435054.2384,14592632.4835,21261220.9592,36131031.9368,38120195.2474,30228760.4742,17103543.5477,35250582.6026,27228710.891,36049508.8503,26625440.0509,49892128.938,13418700.0379,41299595.6209,49370381.1844,40843066.3365,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"41",2020-10-02,21,29.357686936509,34.6635262452618,24.8639961256071,26788486.2239,16435054.2384,13940447.7915,14935029.4468,37435401.3208,38299546.0377,28141769.4598,15799174.1637,38870207.6432,25239547.5804,30603766.6721,24668885.9749,55500917.2892,17380722.0418,37712579.8149,45229008.3902,40158272.4099,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"42",2020-10-03,33,22.3053050267547,26.1114134770386,19.0539908065136,21179697.8727,17217675.8688,13418700.0379,19125316.0929,44348559.056,37516924.4073,29152655.7324,18799223.7469,35087536.4296,24408012.0981,35674502.6524,28011332.5214,51897596.8659,20266639.3039,37516924.4073,43647460.5121,41299595.6209,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"43",2020-10-04,20,27.5983425866967,32.4776742733582,23.4520645512318,19157925.3275,16239398.8308,12815429.1978,18864442.2161,46451854.6877,42930057.3509,25418898.3707,17804642.0916,36995176.6537,25288461.4323,32201619.1675,23657999.7023,56365062.0061,18326389.8452,45734451.5265,43533328.191,43093103.5239,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"44",2020-10-05,23,23.1913510210772,28.1780900165049,19.087126269658,26967837.0142,14331758.6067,15733955.6945,18000297.4992,37076699.7402,39913703.1504,30179846.6223,15978524.954,36391905.8136,25174329.1112,39913703.1504,29250483.4362,57098769.7846,15032857.1506,44169208.2657,41218072.5344,43288758.9315,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"45",2020-10-06,27,23.1275718315241,26.5645844880981,20.1352510919926,27864590.9657,15032857.1506,14152407.8164,22810159.6027,37745189.0495,34957099.4912,26804790.8412,16369835.7692,34891881.022,24897150.6171,30147237.3877,26446089.2606,56397671.2407,12619773.7902,42864838.8817,38674552.2356,39359346.1622,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"46",2020-10-07,30,28.7371011733529,32.9219704315459,25.084190679432,23788436.6407,16190484.9789,12424118.3826,17657900.5359,38886512.2605,34027736.3051,30147237.3877,16761146.5844,31777699.1177,22956901.1584,31891831.4388,24065615.1348,50870405.976,14233930.9029,45294226.8594,35266887.2199,38185413.7166,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
