"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_fatigue","pct_aches_muscle_pain","pct_eye_pain","pct_headache","pct_ever_tested","pct_tested_recently","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_most_time","pct_feel_depressed_most_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_fatigue","coef_pct_aches_muscle_pain","coef_pct_eye_pain","coef_pct_headache","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_most_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_aches_muscle_pain","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-08-22,161,194.829334306582,244.124101861296,155.48841436358,4527326.2425,6000610.45,5646843.1175,3703361.8225,9291990.0625,3130169.1825,21996267.56,17464463.25,1607626.2325,5279641.5825,3251077.005,425416.4125,2185296.94,3000305.225,23854665.5725,14638802.6575,9466634.695,13756623.36,14674627.1975,6721579.3175,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"12",2020-08-23,228,181.644788679755,231.55046875478,142.49519524599,4536282.3775,6121518.2725,5588628.24,3788445.105,9457678.56,3474980.38,21288732.895,17863011.2575,1733012.1225,4428808.7575,2960002.6175,326898.9275,2476371.3275,3013739.4275,24284560.0525,14692539.4675,10106998.3475,14316381.7975,13931267.9925,6699188.98,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"13",2020-08-24,53,80.6357671763663,107.73341289643,60.3538565549021,4621365.66,5978220.1125,6014044.6525,3694405.6875,8942700.7975,3107778.845,18543677.5175,17536112.33,1903178.6875,4585541.12,3448111.975,501543.56,1934525.16,2552498.475,24024832.1375,14786578.885,9842792.365,14428333.485,13438680.5675,7084302.785,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"14",2020-08-25,231,279.605156148882,381.693515594647,204.821512944081,4957220.7225,6340943.58,6054347.26,3985480.075,9211384.8475,3009261.36,21494724,17213691.47,1540455.22,5906571.0325,3040607.8325,371679.6025,2153950.4675,3264511.2075,23245648.3925,14916442.8425,10398072.735,14204430.11,14553719.375,6623061.8325,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"15",2020-08-26,323,346.539794420128,461.350996750279,260.300356914037,5082606.6125,6600671.495,5928961.37,3931743.265,9184516.4425,2995827.1575,22918749.465,18212300.5225,1661363.0425,5490110.755,2749533.445,295552.455,2171862.7375,2453980.99,25601111.8975,15091087.475,9569630.2475,15032872.5975,14571631.645,7384333.3075,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"16",2020-08-27,259,248.949449151716,300.673641509333,206.123250185264,4670624.4025,6493197.875,5857312.29,3707839.89,9708450.34,3354072.5575,21123044.3975,17925704.2025,1894222.5525,4854225.17,2865963.2,308986.6575,2212165.345,2780879.9175,24396511.74,15194083.0275,9596498.6525,15565762.63,15274688.2425,6905180.085,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"17",2020-08-28,283,262.303506238345,337.837157631639,203.657673025858,5060216.275,6390202.3225,5705057.995,3989958.1425,9954744.0525,3434677.7725,22390337.5,17764493.7725,1853919.945,4706448.9425,3022695.5625,268684.05,2140516.265,2789836.0525,23975573.395,14970179.6525,9717406.475,14934355.1125,15243341.77,7017131.7725,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"18",2020-08-29,185,152.026765685765,196.205444837049,117.795596875863,4894527.7775,6233469.96,6036434.99,3707839.89,9305424.265,3255555.0725,17912270,16331512.1725,1446415.8025,4500457.8375,2785357.985,456762.885,2373375.775,2798792.1875,25327949.78,15238863.7025,9229297.1175,14764188.5475,14746276.2775,6569325.0225,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"19",2020-08-30,176,151.595661454032,204.813233725962,112.205857764222,4836312.9,6363333.9175,6255860.2975,3882484.5225,8853139.4475,3618278.54,22072394.7075,16550937.48,1303117.6425,4307900.935,2937612.28,367201.535,1934525.16,2485327.4625,24736844.87,14607456.185,9215862.915,14670149.13,14683583.3325,7245513.215,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
"20",2020-08-31,96,138.349008040246,169.715131245991,112.779855780668,4881093.575,6439461.065,5906571.0325,3860094.185,9117345.43,3618278.54,18937747.4575,16456898.0625,1410591.2625,4567628.85,3174949.8575,371679.6025,2377853.8425,2409200.315,24808493.95,15288122.445,9793533.6225,14562675.51,14271601.1225,7079824.7175,1.49910708557892,3.78291892064482e-07,4.39392429190319e-07,-2.49866423677761e-07,-3.11420404044009e-07,1.80673374509575e-07,-1.3973467286884e-07,6.87511284959456e-08,1.01847001063372e-07,-4.86038481446492e-07,2.35796165713058e-07,-3.76387478459237e-07,-6.1970193472087e-07,3.0023994693877e-07,3.62147540341369e-07,-1.35297686846698e-07,9.9233671023323e-08,-2.50154416080154e-07,9.60549684849973e-08,-9.81272960560823e-08,1.48509152899227e-07,0.51522309882841,0.00216769332239031,8.30342025081501e-06,0.032845899904144,0.0648247796446471,0.0185947332081941,0.00084283235287127,0.000319058414636338,0.0570491653868368,0.0162288949178027,0.00104857710394121,0.0262150510839654,0.144116898612138,0.0543974172226886,0.00210150812174999,0.0415799813380344,0.11123930373974,0.00267074769632499,0.104124872832965,0.0948740439679089,0.0943294406193918,1184.95062797488,98.5270577490769,376.625340297674
