"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_tested_recently","pct_worked_outside_home","pct_spent_time_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_feel_depressed_all_time","pct_feel_depressed_little_time","pct_enough_toEat_very_worried","pct_chills","pct_finances_very_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_very_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_very_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-08-10,43,41.2935807400798,59.5327798235851,28.6423683790751,3378711.7824,14583892.6545,19845532.3573,27650004.6255,20857386.1463,9986556.961,5921544.3478,2679212.8587,1280215.0113,8354392.8057,413540.2442,10906024.0997,4029817.6988,1218623.9111,12524990.1621,5754368.5044,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"12",2020-08-11,29,25.9432332567946,43.9421309377669,15.3167663345609,3409507.3325,15050225.2703,17113527.127,29220577.6806,20206280.2299,10360502.9265,5859953.2476,2793596.3305,1258218.1898,8684345.1282,589514.8162,11565928.7447,4047415.156,1482585.7691,12978124.685,6216301.7559,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"13",2020-08-12,19,27.4311701134996,48.167424360943,15.6219499750936,2723206.5017,12388609.8688,19863129.8145,28653059.6859,19898324.7289,10378100.3837,6137113.1985,2604423.6656,761090.0239,7650494.5177,536722.4446,10589269.8701,3638274.2761,875473.4957,13092508.1568,4927288.016,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"14",2020-08-13,22,26.7816841235528,39.2488367361879,18.2746461841616,3158743.5674,11785896.9597,20483440.1808,28903823.451,20087497.3938,10144934.0758,5657582.4898,2758401.4161,1315409.9257,9053891.7294,448735.1586,11024806.9358,3765855.8408,981058.2389,13149699.8927,5771965.9616,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"15",2020-08-14,19,48.4082620291584,86.6615480815672,27.0403643202641,3031162.0027,13237687.1787,20681411.5743,28059145.5054,20091896.7581,10716851.4348,5362825.0817,2965171.5382,1451790.219,8965904.4434,620310.3663,11552730.6518,4588536.9649,1033850.6105,13462054.758,5362825.0817,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"16",2020-08-15,0,9.73939730804519,16.8975331234989,5.61359218713676,3317120.6822,10936819.6498,20993766.4396,28622264.1358,20483440.1808,10175729.6259,5996333.5409,2573628.1155,972259.5103,8174018.8694,426738.3371,9722595.103,4060613.2489,791885.574,12797750.7487,6181106.8415,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"17",2020-08-16,33,34.6398862960432,50.6715631015967,23.6803771021816,3211535.939,14869851.334,21165341.6473,27641205.8969,20791395.6818,9955761.4109,5450812.3677,2824391.8806,1042649.3391,8723939.4069,637907.8235,10835634.2709,3884638.6769,844677.9456,12841744.3917,6229499.8488,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"18",2020-08-17,45,46.8159813413391,75.4807951325773,29.0370034536992,2973970.2668,13792007.0805,20628619.2027,28067944.234,20404251.6234,10166930.8973,5362825.0817,2582426.8441,1790541.2701,8974703.172,325552.9582,10958816.4713,3897836.7698,1007454.4247,12423804.7832,5798362.1474,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"19",2020-08-18,27,21.6625822115175,31.4099212025488,14.9401033210066,3523890.8043,14086764.4886,17113527.127,28573871.1285,21055357.5398,9854576.032,5714774.2257,2692410.9516,1478186.4048,8437980.7274,470731.9801,10188927.7188,3862641.8554,919467.1387,12564584.4408,5925943.7121,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"20",2020-08-19,0,15.5089440299573,23.0141626643753,10.4512750879558,3317120.6822,12195037.8396,19739947.6141,29049002.4729,20839788.6891,9485029.4308,5600390.7539,2916778.5309,879872.86,8455578.1846,479530.7087,10303311.1906,3493095.2542,1055847.432,13127703.0712,5956739.2622,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"21",2020-08-20,28,18.1201792708607,28.9032608521136,11.3599949323406,4104606.8919,12951728.4992,20976168.9824,28793839.3435,20593424.2883,9691799.5529,5248441.6099,2221678.9715,1236221.3683,8393987.0844,571917.359,10527678.7699,3625076.1832,1240620.7326,13110105.614,5741170.4115,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"22",2020-08-21,40,32.7426627998933,46.4305675407287,23.0900035044174,3792252.0266,14663081.2119,20078698.6652,29101794.8445,21292923.212,10303311.1906,4896492.4659,2644017.9443,1205425.8182,8253207.4268,519124.9874,10954417.107,3594280.6331,1284614.3756,12824146.9345,5591592.0253,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"23",2020-08-22,23,31.6113831628653,42.7798044402396,23.3586749295548,3479897.1613,14733471.0407,20413050.352,28331906.092,22089208.1503,9792984.9318,4988879.1162,2322864.3504,1517780.6835,8926310.1647,431137.7014,10668458.4275,3831846.3053,901869.6815,12898936.1276,5877550.7048,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
"24",2020-08-23,37,24.9109868174274,37.964724405173,16.3456280518524,3875839.9483,14130758.1316,20743002.6745,27843576.6547,21565683.7986,10008553.7825,5257240.3385,2111694.864,1117438.5322,8921910.8004,373945.9655,10364902.2908,3840645.0339,1086642.9821,13866796.2736,5367224.446,0.878900834860953,-1.5473851781622e-07,9.32801458217669e-08,8.10616977374639e-08,-2.49662132954007e-07,1.73572720928223e-07,2.6299215365383e-07,2.83480373140201e-07,4.44885047760112e-07,6.21564730712312e-07,2.50276219700993e-07,8.26954140314837e-07,2.15894311010957e-07,-5.45181340938514e-07,3.24096923875281e-07,-1.95446320714289e-07,-5.47712233356147e-07,0.863211205681588,0.0154331776276174,0.0405322783512748,0.0281004899165298,0.00535242362915991,0.0848258420070506,0.0620163305540686,0.0459626058391753,0.0366243139501196,0.0299365737157452,0.0942785034748494,0.115308769091391,0.120731980574645,0.00561067270154464,0.118098265447047,0.0963072015234391,0.0031499320794814,1118.74853622594,151.019007438819,321.798932510061
