"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_cmnty_sick","pct_wear_mask_all_time","pct_feel_nervous_little_time","pct_worried_ill_covid19_very","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_cough","coef_pct_cmnty_sick","coef_pct_wear_mask_all_time","coef_pct_feel_nervous_little_time","coef_pct_worried_ill_covid19_very","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_cmnty_sick","pvals_pct_wear_mask_all_time","pvals_pct_feel_nervous_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"21",2020-09-14,7,6.95216931397525,8.38323708686372,5.76539320901647,6983205.3588,13264645.9374,9609441.6528,11757789.0474,16760553.9222,2923302.3666,3586319.3982,9062667.867,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"22",2020-09-15,8,8.85236107269302,10.8337576381029,7.23334406944083,5230946.061,14104180.4904,15128843.1756,12963274.5594,16674447.8142,2561656.713,4757362.467,9867759.9768,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"23",2020-09-16,12,9.85043997849064,11.7410082567873,8.26429601680544,7000426.5804,13036464.7512,10332732.96,11292816.0642,15576594.9372,2733868.929,4705698.8022,11891253.5148,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"24",2020-09-17,13,9.69907371425652,11.4737740823618,8.19887425352004,5519401.5228,12915916.2,10319817.0438,10035666.8874,15227865.1998,3732699.7818,5381631.75,10444670.9004,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"25",2020-09-18,9,6.78164121563232,8.37631966172409,5.49055664478984,6888488.64,10672852.0866,10918254.4944,14056822.131,16489319.682,1907250.2922,5041512.6234,10517861.0922,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"26",2020-09-19,5,6.30836031372508,7.85134711118421,5.06860915512105,6346020.1596,8756991.1836,11421975.2262,11701820.0772,16342939.2984,4064208.2976,3444244.32,8089668.8466,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"27",2020-09-20,6,6.12292660190691,7.11434061323579,5.26967040383069,5713140.2658,10845064.3026,10229405.6304,13867388.6934,15202033.3674,3754226.3088,4270862.9568,8347987.1706,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"28",2020-09-21,7,7.51790248606549,9.9221106381862,5.69625353425021,5992985.1168,9867759.9768,15042737.0676,9329596.8018,16002820.1718,2587488.5454,4679866.9698,5997290.4222,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"29",2020-09-22,7,7.41281530530306,9.08884574069081,6.0458536010271,4882216.3236,12872863.146,11624324.58,11421975.2262,16958597.9706,3461465.5416,6152281.4166,7736633.8038,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"30",2020-09-23,10,11.9104426779602,15.2379671385582,9.30955182506053,6229776.9138,12601628.9058,15068568.9,13574627.9262,15766028.3748,3879080.1654,6819603.7536,10380091.3194,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"31",2020-09-24,9,6.3288712048443,7.41714858989649,5.40027077010012,4989848.9586,11421975.2262,11960138.4012,12791062.3434,14922188.5164,3788668.752,3629372.4522,7564421.5878,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"32",2020-09-25,5,7.97418843846183,9.73904721047805,6.52914806529386,6910015.167,13798503.807,12300257.5278,13828640.9448,14904967.2948,2492771.8266,3013713.78,10027056.2766,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"33",2020-09-26,4,5.99677888707954,7.81063590053766,4.60415227114189,3646593.6738,9566388.5988,8330765.949,11766399.6582,14625122.4438,2182789.8378,5381631.75,11624324.58,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"34",2020-09-27,4,5.48370617501195,6.89873872618914,4.35891756557004,6199639.776,13652123.4234,9273627.8316,12834115.3974,16937071.4436,3073988.0556,2987881.9476,7702191.3606,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"35",2020-09-28,3,4.48162006944887,5.80738386147354,3.45851401009174,5269693.8096,10939781.0214,9566388.5988,12399279.552,15077179.5108,2131126.173,1536994.0278,8098279.4574,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"36",2020-09-29,5,7.15848574941324,8.38669840215028,6.11014200909072,6496705.8486,10849369.608,9170300.502,11830979.2392,15748807.1532,3629372.4522,5209419.534,8778517.7106,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"37",2020-09-30,7,9.20857231587379,11.3997995999271,7.4385346297859,8025089.2656,12593018.295,9174605.8074,11284205.4534,15214949.2836,4305305.4,3973796.8842,9480282.4908,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"38",2020-10-01,8,7.40528620809913,8.59454346476742,6.38059066763323,5338578.696,11589882.1368,10935475.716,13578933.2316,14689702.0248,4305305.4,4783194.2994,8946424.6212,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"39",2020-10-02,7,8.42364254477989,10.9172140848524,6.49962098120614,3396885.9606,12351921.1926,9936644.8632,12506912.187,13944884.1906,5381631.75,5183587.7016,10629799.0326,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"40",2020-10-03,8,9.46370615779968,11.6561855774046,7.68362288386953,6087701.8356,10319817.0438,11589882.1368,9902202.42,15348413.751,3586319.3982,6703360.5078,8726854.0458,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"41",2020-10-04,7,6.86586557454096,8.10484934301382,5.81628455910785,7176944.1018,12730788.0678,10901033.2728,13423942.2372,14349582.8982,2083767.8136,3758531.6142,8201606.787,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"42",2020-10-05,4,5.44046648991231,6.50334648119614,4.55129919856504,4055597.6868,9708463.677,11421975.2262,11193794.04,15821997.345,3310779.8526,3681036.117,7827045.2172,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"43",2020-10-06,8,8.23256310602961,10.8554663444615,6.24340706738396,5416074.1932,12545659.9356,8765601.7944,12958969.254,15443130.4698,4387106.2026,7452483.6474,8907676.8726,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"44",2020-10-07,5,6.46419806872408,7.91949133447238,5.27633087870284,5794941.0684,8610610.8,11740567.8258,10862285.5242,14246255.5686,1993356.4002,4473212.3106,8201606.787,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
"45",2020-10-08,6,6.95383804903286,8.05749260303915,6.00135377027069,5773414.5414,11426280.5316,10888117.3566,11740567.8258,13079517.8052,2471245.2996,4098650.7408,7943288.463,0.647495342553043,7.70177250520201e-08,4.01890344588001e-08,5.31897476782586e-08,-4.73664556266457e-08,-4.61483403303697e-08,7.56911854479962e-08,6.69183517170211e-08,6.38496813311411e-08,0.26284796588563,0.00801474986274072,0.0314662116964304,0.0246531587716803,0.0432973067380531,0.0141160896455463,0.110666375930418,0.0804131040745584,0.00920196925194305,387.923090891913,34.8671577959682,103.97878531187
