"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_tested_recently","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_all_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"24",2020-09-16,2,1.88425175646075,2.86958051490928,1.23725564181901,701790.691,2835807.282,3795398.635,5863942.042,1302302.5505,76726.3875,65473.184,119693.1645,372378.734,527877.546,1330947.0685,87979.591,195396.5335,683376.358,8732485.916,223018.033,1764706.9125,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"25",2020-09-17,1,0.584074789319292,0.937751123578718,0.363788803810203,661892.9695,2239387.4965,3884401.2445,5998980.484,1300256.5135,91048.6465,33759.6105,140153.5345,411253.437,509463.213,1323785.939,42966.777,145268.627,736573.32,8697703.287,188235.404,1832226.1335,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"26",2020-09-18,2,1.16846481640942,1.85767099975316,0.734957927086185,689514.469,2502303.251,4005117.4275,5757548.118,1392328.1785,53196.962,25575.4625,162659.9415,400000.2335,514578.3055,1298210.4765,81841.48,236317.2735,783632.171,8600516.5295,157544.849,1855755.559,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"27",2020-09-19,1,0.636051191538092,0.94704001578948,0.427184819555669,681330.321,2364195.7535,4033761.9455,5938622.3925,1388236.1045,78772.4245,38874.703,105370.9055,383631.9375,519693.398,1402558.3635,52173.9435,188235.404,651662.7845,8734531.953,172890.1265,1778006.153,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"28",2020-09-20,1,1.47134779664541,2.56536745837091,0.843880798296269,683376.358,2368287.8275,3329925.2175,5964197.855,1281842.1805,33759.6105,30690.555,114578.072,334527.0495,461381.3435,1391305.16,49104.888,147314.664,812276.689,8758061.3785,123785.2385,1738108.4315,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"29",2020-09-21,1,1.53051340524182,2.50466945336025,0.935241686475735,583120.545,2738620.5245,3472124.789,6040924.2425,1167264.1085,60358.0915,24552.444,159590.886,398977.215,442967.0105,1191816.5525,47058.851,212787.848,743734.4495,8682358.0095,128900.331,1607162.0635,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"30",2020-09-22,4,2.21209340666482,3.55863296101384,1.37506657568188,707928.802,2541177.954,3547828.158,5769824.34,1362660.642,42966.777,45012.814,146291.6455,434782.8625,499233.028,1280819.162,58312.0545,129923.3495,682353.3395,8825580.5995,204603.7,1585678.675,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"31",2020-09-23,2,1.18764031418766,1.73515035765586,0.812891810591738,665985.0435,2816369.9305,3721741.303,5900770.708,1278773.125,60358.0915,26598.481,106393.924,391816.0855,485933.7875,1425064.7705,69565.258,171867.108,753964.6345,8695657.25,195396.5335,1851663.485,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"32",2020-09-24,1,1.48032561625894,2.45266394759749,0.893462772304768,745780.4865,2404093.475,3776984.302,6175962.6845,1486445.8805,72634.3135,16368.296,127877.3125,376470.808,468542.473,1425064.7705,38874.703,184143.33,758056.7085,8683381.028,220971.996,1704348.821,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"33",2020-09-25,0,1.1327511273827,1.95017887588112,0.657952525512335,644501.655,2697699.7845,4018416.668,6059338.5755,1342200.272,78772.4245,16368.296,105370.9055,408184.3815,539130.7495,1409719.493,51150.925,167775.034,656777.877,8694634.2315,144245.6085,1580563.5825,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"34",2020-09-26,1,1.8753018496718,3.20301486030241,1.09795214220469,620972.2295,2842968.4115,4579030.806,6387727.514,1413811.567,70588.2765,34782.629,115601.0905,443990.029,476726.621,1474169.6585,83887.517,194373.515,681330.321,8753969.3045,146291.6455,1767775.968,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"35",2020-09-27,4,3.54538732684842,5.25442857554017,2.39222421937388,582097.5265,2351919.5315,3414835.753,6219952.48,1287980.2915,63427.147,41943.7585,128900.331,400000.2335,492071.8985,1390282.1415,82864.4985,143222.59,715089.9315,8823534.5625,167775.034,1636829.6,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"36",2020-09-28,2,2.44071631936301,4.03506339251761,1.47633272940678,617903.174,2101279.999,3268544.1075,6091052.149,1218415.0335,69565.258,36828.666,98209.776,364194.586,525831.509,1455755.3255,101278.8315,141176.553,685422.395,8850133.0435,157544.849,1769822.005,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"37",2020-09-29,1,3.70440469230869,6.09799048892746,2.2503502013189,673146.173,2611766.2305,3366753.8835,5917139.004,1437340.9925,68542.2395,51150.925,108439.961,454220.214,496163.9725,1270588.977,91048.6465,189258.4225,722251.061,8752946.286,188235.404,1846548.3925,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"38",2020-09-30,1,1.36015948487241,2.12041817491217,0.872485364527215,692583.5245,2460359.4925,3522252.6955,6212791.3505,1381074.975,45012.814,28644.518,90025.628,340665.1605,456266.251,1351407.4385,73657.332,173913.145,731458.2275,8762153.4525,164705.9785,1772891.0605,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"39",2020-10-01,2,2.02828498580288,3.41946296519678,1.20309534728259,726343.135,1950896.2795,3677751.5075,5968289.929,1381074.975,50127.9065,5115.0925,118670.146,472634.547,504348.1205,1408696.4745,75703.369,176982.2005,853197.429,8644506.325,186189.367,1867008.7625,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"40",2020-10-02,4,3.0237788910464,5.0356673129444,1.81569556003723,722251.061,2562661.3425,3752431.858,6034786.1315,1471100.603,93094.6835,38874.703,110485.998,489002.843,420460.6035,1374936.864,46035.8325,150383.7195,677238.247,8905376.0425,173913.145,1802558.597,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"41",2020-10-03,1,0.732975010138111,1.07308486203565,0.500661582782736,642455.618,2223019.2005,3774938.265,6203584.184,1419949.678,50127.9065,36828.666,108439.961,351918.364,494117.9355,1279796.1435,71611.295,137084.479,658823.914,8849110.025,142199.5715,1768798.9865,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"42",2020-10-04,3,4.02882401925664,6.13584306909403,2.64534519468013,676215.2285,2430691.956,3211255.0715,6195400.036,1294118.4025,73657.332,51150.925,112532.035,419437.585,598465.8225,1381074.975,60358.0915,147314.664,779540.097,8712025.546,244501.4215,1761637.857,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"43",2020-10-05,3,2.55550644113664,3.50489494072562,1.86328357372641,708951.8205,2276216.1625,3193863.757,6156525.333,1353453.4755,58312.0545,47058.851,121739.2015,441943.992,447059.0845,1328901.0315,65473.184,160613.9045,736573.32,8720209.694,264961.7915,1729924.2835,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"44",2020-10-06,3,1.76413836895337,2.90421971284223,1.07160769243856,766240.8565,2232226.367,3171357.35,5934530.3185,1529412.6575,66496.2025,50127.9065,86956.5725,481841.7135,457289.2695,1255243.6995,37851.6845,157544.849,694629.5615,8827626.6365,312020.6425,1851663.485,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"45",2020-10-07,2,2.60552229550391,4.12802896192107,1.64454912864969,624041.285,2536062.8615,3409720.6605,6317139.2375,1575448.49,73657.332,49104.888,121739.2015,472634.547,486956.806,1434271.937,75703.369,134015.4235,791816.319,8522767.1235,276214.995,1784144.264,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"46",2020-10-08,4,3.57423273500014,5.01517366927107,2.54729755865133,721228.0425,2609720.1935,3653199.0635,5897701.6525,1368798.753,76726.3875,40920.74,106393.924,478772.658,543222.8235,1500768.1395,69565.258,233248.218,757033.69,8600516.5295,323273.846,1784144.264,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"47",2020-10-09,3,1.48581277943811,2.3073996761084,0.956765157939581,634271.47,2046037,3969311.78,6142203.074,1485422.862,67519.221,35805.6475,122762.22,432736.8255,501279.065,1503837.195,71611.295,207672.7555,742711.431,8703841.398,297698.3835,1815857.8375,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
