"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_aches_muscle_pain","pct_nausea","pct_anosmia_ageusia","pct_cmnty_sick","pct_ever_tested","pct_attended_public_event","pct_wear_mask_none_time","pct_feel_nervous_little_time","pct_feel_depressed_little_time","pct_feel_nervous_most_time","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_aches_muscle_pain","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_attended_public_event","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_little_time","coef_pct_feel_nervous_most_time","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_aches_muscle_pain","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_attended_public_event","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_nervous_most_time","aic","deviance","null_deviance"
"11",2020-07-24,1,0.791654239444185,1.19902644866611,0.52268774848725,568601.0631,6044587.878,2028522.7116,420047.6322,1306245.6855,3672855.5157,9594502.6233,174166.0914,8810755.212,11131262.2533,1403573.7954,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"12",2020-07-25,0,0.373782121140032,0.880716651245038,0.158635667767192,481518.0174,5788461.273,2136095.8857,184411.1556,1603352.5473,3339890.9292,11868906.8757,512253.21,8861980.533,11628147.867,1465044.1806,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"13",2020-07-26,0,0.188760257987031,0.352255733027293,0.101149340250964,450782.8248,6044587.878,2279526.7845,353454.7149,2187321.2067,3473076.7638,11254203.0237,322719.5223,9891609.4851,12027705.3708,1454799.1164,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"14",2020-07-27,1,0.346789804460701,0.662676342241177,0.181481004846438,568601.0631,6223876.5015,3058151.6637,261249.1371,1838989.0239,3503811.9564,12206993.9943,199778.7519,8047497.9291,11617902.8028,1219162.6398,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"15",2020-07-28,1,0.862830842421888,1.48860289944646,0.500117971630515,148553.4309,5803828.8693,2171953.6104,368822.3112,2100238.161,3749693.4972,10475578.1445,97328.1099,9020779.0281,11617902.8028,1700680.6572,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"16",2020-07-29,0,0.493633691105854,0.790215743083533,0.308364169060893,573723.5952,6495370.7028,2033645.2437,461027.889,1762151.0424,4856160.4308,11505207.0966,133185.8346,8283134.4057,12166013.7375,1219162.6398,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"17",2020-07-30,0,0.471955999084421,0.973011542912146,0.228920681048781,266371.6692,6408287.6571,2986436.2143,394434.9717,1731415.8498,3493566.8922,10152858.6222,112695.7062,10234819.1358,11541064.8213,2259036.6561,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"18",2020-07-31,1,0.674656862057721,1.10955325230633,0.410220852920279,681296.7693,6300714.483,2171953.6104,169043.5593,2023400.1795,3918737.0565,9061759.2849,158798.4951,9169332.459,10408985.2272,1931194.6017,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"19",2020-08-01,0,0.407230261132819,0.635149556055449,0.261098325585268,614703.852,5670643.0347,2325629.5734,435415.2285,2084870.5647,3882879.3318,10639499.1717,61470.3852,8877348.1293,11725475.9769,1408696.3275,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"20",2020-08-02,0,0.248849144877769,0.454087291311409,0.136374433046902,471272.9532,5373536.1729,2346119.7018,471272.9532,1613597.6115,3083764.3242,10245064.2,128063.3025,9963324.9345,12586061.3697,558355.9989,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"21",2020-08-03,0,0.103158889003353,0.216001971531266,0.0492669409680165,701786.8977,7120319.619,2766167.334,537865.8705,2212933.8672,3611385.1305,10029917.8518,312474.4581,9358866.1467,11433491.6472,1137202.1262,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"22",2020-08-04,0,0.221377986393408,0.394695774327424,0.124167057382643,655684.1088,5588682.5211,2668839.2241,522498.2742,2059257.9042,4036555.2948,11418124.0509,128063.3025,9138597.2664,11494962.0324,522498.2742,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"23",2020-08-05,1,1.50602932809052,2.72998493238772,0.830819361001028,363699.7791,5660397.9705,2735432.1414,56347.8531,1782641.1708,4277314.3035,10132368.4938,61470.3852,8062865.5254,11484716.9682,1490656.8411,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"24",2020-08-06,0,0.458535911544451,0.667552037542851,0.314964482693836,553233.4668,5670643.0347,2192443.7388,399557.5038,1716048.2535,4246579.1109,10562661.1902,117818.2383,9840384.1641,11494962.0324,1126957.062,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"25",2020-08-07,1,0.359173329963466,0.630278266641603,0.204680198865879,763257.2829,5557947.3285,2422957.6833,194656.2198,1700680.6572,4548808.5048,12125033.4807,210023.8161,9358866.1467,12104543.3523,1567494.8226,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"26",2020-08-08,1,0.365842055962004,0.653933702291633,0.204669692724933,414925.1001,5204492.6136,2310261.9771,578846.1273,1818498.8955,3555037.2774,12539958.5808,251004.0729,9353743.6146,11576922.546,1680190.5288,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"27",2020-08-09,1,1.46103088221143,2.85316643677822,0.748155176389183,210023.8161,6777109.9683,1680190.5288,286861.7976,2120728.2894,4395132.5418,10557538.6581,0,7524999.6549,11607657.7386,1270387.9608,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"28",2020-08-10,0,0.570018226914655,1.00407322610443,0.323602672163208,399557.5038,6141915.9879,2233423.9956,189533.6877,1490656.8411,4733219.6604,11269570.62,281739.2655,9691830.7332,11961112.4535,1285755.5571,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"29",2020-08-11,0,0.310216452697802,0.587060194072864,0.163925690237589,676174.2372,6024097.7496,2709819.4809,122940.7704,1516269.5016,3816286.4145,9061759.2849,266371.6692,9819894.0357,12632164.1586,1659700.4004,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"30",2020-08-12,0,0.652604039197139,0.949917743506552,0.448346222488982,445660.2927,5737235.952,2243669.0598,291984.3297,1803131.2992,4000697.5701,10193838.879,133185.8346,9020779.0281,11530819.7571,1091099.3373,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"31",2020-08-13,0,0.222125818994525,0.445858316873521,0.110662687218606,993771.2274,6828335.2893,2289771.8487,286861.7976,1623842.6757,3806041.3503,9953079.8703,61470.3852,9604747.6875,11320795.941,809360.0718,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"32",2020-08-14,0,0.279274948358617,0.549260981405583,0.14199897575305,829850.2002,6515860.8312,2489550.6006,343209.6507,1874846.7486,5158389.8247,9410091.4677,266371.6692,8431687.8366,12642409.2228,1439431.5201,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"33",2020-08-15,0,0.358956702392292,0.60536082019121,0.212848122796665,537865.8705,5670643.0347,2079748.0326,240759.0087,2177076.1425,4364397.3492,10613886.5112,66592.9173,9323008.422,13328828.5242,1506024.4374,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
"34",2020-08-16,0,0.682526256198987,1.29695495636497,0.359181394939605,471272.9532,5972872.4286,2115605.7573,399557.5038,1808253.8313,3304033.2045,12719247.2043,230513.9445,8006517.6723,9942834.8061,1055241.6126,9.68855631436521,-1.47760717355083e-06,-2.50939740523455e-07,-3.11404121204868e-07,-1.00198745996406e-06,-6.93745533822212e-07,2.34164195996621e-07,-8.29714341832359e-08,-1.58721883939523e-06,-3.05526167328677e-07,-2.77311290187542e-07,2.74145483373284e-07,1.75812829242014e-07,0.00134992705853246,0.024461114765599,0.138244346884481,0.0609069554868243,0.00249285656019197,0.0182226142211283,0.00920183174068432,0.0852269351759918,0.000391085097575925,0.00178901125340215,0.143864961993868,333.377869089018,74.8028247906054,208.923845006199
