"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_difficulty_breathing","pct_chest_pain","pct_eye_pain","pct_tested_recently","pct_worked_outside_home","pct_ate_outside_home","pct_enough_toEat_notToo_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_chest_pain","coef_pct_eye_pain","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_enough_toEat_notToo_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_chest_pain","pvals_pct_eye_pain","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_enough_toEat_notToo_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-08-31,68,91.3468716926868,101.678071802695,82.0653934530949,4205351.1942,13922347.959,4583489.04,4881415.8276,7986729.6522,31133349.3042,47003680.1052,50785058.5632,20591324.5122,23971647.6792,42294145.1166,28623889.0548,25610245.011,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"12",2020-09-01,83,77.8737195655916,86.9470493238183,69.747234048104,3265735.941,12146245.956,4869957.105,3426158.0574,7734637.755,32474019.8484,41388906.0312,47989130.2488,21931995.0564,22344509.07,38867987.0592,27753026.1372,24647712.3126,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"13",2020-09-02,123,134.518945619676,147.971865835885,122.289102921083,3563662.7286,12295209.3498,6554389.3272,5649150.2418,9144060.6348,40048235.487,49833984.5874,46637000.982,21691361.8818,23421628.9944,38455473.0456,28589512.887,23284124.3232,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"14",2020-09-03,115,109.605168840078,118.243507401226,101.597908422136,3059478.9342,13051485.0414,6336673.5978,6588765.495,8983638.5184,36713747.2104,49054791.4506,44528596.0236,22711188.1932,23226830.7102,40838887.3464,26893621.9422,23673720.8916,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"15",2020-09-04,114,102.855553267748,112.458203161583,94.0728603213935,3918883.1292,11172254.535,5866865.9712,4365773.3106,8227362.8268,33505304.8824,51518416.8096,44104623.2874,20671535.5704,23536216.2204,39750308.6994,28704100.113,25656079.9014,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"16",2020-09-05,121,113.901320729048,126.533160030891,102.530521332544,3025102.7664,13315035.6612,5740820.0226,4434525.6462,8834675.1246,37573151.4054,52217398.8882,46992221.3826,22791399.2514,22287215.457,41320153.6956,30411449.7804,24945639.1002,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"17",2020-09-06,110,111.702892802017,125.076069036187,99.7595811611961,4010552.91,10415978.8434,5442893.235,5912700.8616,9063849.5766,36851251.8816,53775785.1618,47427652.8414,22046582.2824,22103875.8954,40231575.0486,25060226.3262,23925812.7888,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"18",2020-09-07,61,90.7153593154882,102.827226826615,80.0301308292027,3174066.1602,10817034.1344,5878324.6938,6290838.7074,8502372.1692,29655174.0888,46591166.0916,47851625.5776,21645526.9914,23284124.3232,39910730.8158,29173907.7396,23902895.3436,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"19",2020-09-08,51,51.5624651145463,60.1782230394833,44.1802312265755,4044929.0778,11871236.6136,6405425.9334,4617865.2078,8651335.563,30594789.342,37756490.967,59092632.4482,22069499.7276,24659171.0352,41663915.3736,26641530.045,24853969.3194,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"20",2020-09-09,122,108.739396447257,120.35259531633,98.2467915098572,3231359.7732,12616053.5826,6141875.3136,6416884.656,9831583.9908,35407452.834,49352718.2382,49054791.4506,22722646.9158,22275756.7344,41744126.4318,29024944.3458,24120611.073,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"21",2020-09-10,160,115.150506449199,129.090196386668,102.716081520164,4274103.5298,10690988.1858,6806481.2244,5821031.0808,9293024.0286,37263765.8952,49833984.5874,47588074.9578,20247562.8342,22149710.7858,40850346.069,27512392.9626,21909077.6112,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"22",2020-09-11,110,120.008802883019,130.093508798428,110.705852293757,3093855.102,13108778.6544,5454351.9576,6153334.0362,8628418.1178,34169910.7932,52606995.4566,46854716.7114,21679903.1592,21359058.9264,40254492.4938,26572777.7094,24601877.4222,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"23",2020-09-12,102,115.012807993968,128.022893587614,103.324847860938,3620956.3416,12787934.4216,5454351.9576,5924159.5842,8456537.2788,32577148.3518,57167567.0514,48069341.307,18838139.9544,23433087.717,40930557.1272,25426905.4494,25942547.9664,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"24",2020-09-13,119,127.536084725492,139.854854807495,116.302383134976,4182433.749,12810851.8668,5969994.4746,5087672.8344,8399243.6658,30732294.0132,49341259.5156,44459843.688,20935086.1902,22928903.9226,36748123.3782,28257209.9316,26080052.6376,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"25",2020-09-14,94,85.409652972077,93.3232169687809,78.1671384437052,2899056.8178,13612962.4488,5901242.139,3953259.297,8387784.9432,32783405.3586,46213028.2458,49261048.4574,20923627.4676,24132069.7956,39796143.5898,28073870.37,24246657.0216,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"26",2020-09-15,57,66.501150096587,75.4109594061565,58.6440352833881,3025102.7664,13784843.2878,5339764.7316,4331397.1428,8422161.111,28303044.822,35934554.0736,48218304.7008,20602783.2348,23857060.4532,39131537.679,26779034.7162,25988382.8568,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"27",2020-09-16,150,128.652995568138,140.050398629338,118.183121438029,4285562.2524,14426531.7534,4904333.2728,6256462.5396,8857592.5698,31282312.698,51346535.9706,44792146.6434,22757023.0836,22390343.9604,40987850.7402,27592604.0208,25530033.9528,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"28",2020-09-17,132,140.883708441256,162.661345767452,122.021733009247,3300112.1088,13349411.829,6898151.0052,5488728.1254,6749187.6114,35075149.8786,53076803.0832,43818155.2224,21634068.2688,21015297.2484,36954380.385,28176998.8734,25472740.3398,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
"29",2020-09-18,144,125.101064343007,139.921570490586,111.850347626038,4228268.6394,12295209.3498,6290838.7074,4640782.653,7975270.9296,32783405.3586,52893463.5216,49066250.1732,19972553.4918,23180995.8198,37848160.7478,29471834.5272,25942547.9664,5.07279777148337,8.2140904528629e-08,5.25410969572091e-08,-4.26239376168818e-08,6.98371291044527e-08,3.07318631017894e-08,1.7907694282082e-08,2.17704090163653e-08,-1.08918052540492e-08,-2.22691628492189e-08,-3.01743884924248e-08,-5.62847403083848e-08,3.57313725284928e-08,-2.00737904954454e-08,1.33658789864772e-07,4.26448674373367e-05,1.53378380097859e-05,0.0392769308040666,0.000230700150040218,0.0922206190098289,0.00279629236406901,1.79060332853189e-10,0.0533688866754396,0.0511537672039475,0.0330460032424945,1.31536529299144e-07,0.00794157006286439,0.074065380015927,849.906285267733,89.9285293612944,1512.44929675524
