"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_difficulty_breathing","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_headache","pct_feel_nervous_all_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_fever","coef_pct_difficulty_breathing","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_headache","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_difficulty_breathing","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_headache","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"11",2020-08-27,19,20.0320975333977,24.0845272976862,16.6615240825635,3674203.5816,8573141.6904,19455209.1288,27034508.8668,14445844.1364,29132619.6552,2710478.052,17226593.8416,26602840.14,6384681.6336,14114563.4856,19384937.4756,25076941.3848,49601748.3516,22005066.2592,28339553.8548,20579555.58,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"12",2020-08-28,25,22.2041276799183,27.6370641542014,17.8392061933671,3764552.85,8322171.5004,19575674.82,27175052.1732,14235029.1768,31401390.1728,2961448.242,19736295.7416,30096345.1848,6364604.0184,15971742.8916,18371017.908,23832129.2424,52051217.406,19736295.7416,28670834.5056,20509283.9268,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"13",2020-08-29,20,22.7636301416925,28.0519795096747,18.4722385473388,2981525.8572,7569260.9304,18802686.6348,25699347.456,13652778.336,31290963.2892,3413194.584,17879116.3356,23671508.3208,6585457.7856,12357772.1556,20077615.2,25759580.3016,49792485.696,17377175.9556,28811377.812,20669904.8484,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"14",2020-08-30,14,12.6938396345977,15.6291793865698,10.30979046842,3091952.7408,8653452.1512,19947110.7012,27315595.4796,16052053.3524,30136500.4152,2630167.5912,18762531.4044,26552646.102,6776195.13,11855831.7756,17427369.9936,23059141.0572,52292148.7884,21031301.922,28670834.5056,20669904.8484,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"15",2020-08-31,23,22.6500977648583,27.2885398739189,18.8000871841431,4115911.116,8161550.5788,19244394.1692,26422141.6032,14245067.9844,29463900.306,2851021.3584,17467525.224,25809774.3396,6806311.5528,14586387.4428,20589594.3876,26753422.254,53225757.8952,18491483.5992,28710989.736,21332466.15,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"16",2020-09-01,22,24.0269616987023,28.5266422881148,20.2370430645259,2108149.596,7629493.776,18521600.022,26693189.4084,14546232.2124,30497897.4888,2861060.166,17377175.9556,24615156.2352,6786233.9376,13211070.8016,20027421.162,25598959.38,51017220.2232,19455209.1288,29303279.3844,21553319.9172,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"17",2020-09-02,19,17.2952845496807,20.3597684377248,14.6920564725171,2911254.204,8261938.6548,18451328.3688,26863849.1376,14134641.1008,31100225.9448,3352961.7384,18561755.2524,23400460.5156,6485069.7096,12689052.8064,20629749.618,24163409.8932,52241954.7504,19465247.9364,28309437.432,21904678.1832,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"18",2020-09-03,21,23.6276329409581,29.4214283837643,18.9747768568815,2379197.4012,8854228.3032,21151767.6132,24825971.1948,12929984.1888,31210652.8284,3342922.9308,17186438.6112,24414380.0832,6655729.4388,13873632.1032,19344782.2452,27144935.7504,51679781.5248,19525480.782,28389747.8928,21944833.4136,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"19",2020-09-04,18,16.8710021533162,21.325615782766,13.3468930771613,4055678.2704,8241861.0396,21744057.2616,24695466.696,12709130.4216,31993679.8212,3262612.47,17357098.3404,25438338.4584,6203983.0968,13984058.9868,18732414.9816,21984988.644,54992588.0328,18742453.7892,30668557.218,19866800.2404,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"20",2020-09-05,16,16.6303696283393,20.5019280024863,13.4899114825517,2590012.3608,8061162.5028,20288430.1596,26070783.3372,14837357.6328,29363512.23,3553737.8904,17758650.6444,23119373.9028,6976971.282,14355494.868,18541677.6372,22527084.2544,54450492.4224,17608068.5304,29694792.8808,21021263.1144,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"21",2020-09-06,16,15.8012882961714,19.0301983162575,13.1202369869903,3423233.3916,7629493.776,19465247.9364,26442219.2184,13552390.26,29343434.6148,3684242.3892,17628146.1456,25699347.456,7850347.5432,13662817.1436,19876839.048,24163409.8932,53466689.2776,19886877.8556,29012153.964,19766412.1644,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"22",2020-09-07,19,14.9414099602059,18.6201708557384,11.9894566665665,3473427.4296,8191667.0016,21633630.378,26271559.4892,12769363.2672,28480097.1612,3292728.8928,17367137.148,21643669.1856,6505147.3248,13542351.4524,18702298.5588,23300072.4396,54209561.04,18802686.6348,25659192.2256,21673785.6084,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
"23",2020-09-08,11,15.4333266696513,18.5464627289767,12.8427493464848,3383078.1612,7539144.5076,17005740.0744,25036786.1544,13542351.4524,31622243.94,2951409.4344,18571794.06,24143332.278,7157669.8188,11956219.8516,19806567.3948,24032905.3944,54189483.4248,18019659.642,26964237.2136,21332466.15,4.29580018968007,-9.06285072625425e-08,-1.02852540180059e-07,2.36060768032751e-08,-4.18055735776208e-08,-5.96778897853365e-08,-3.84882860624159e-08,-1.51543707057211e-07,3.8477411279943e-08,2.98047305796729e-08,-8.06192196124498e-08,6.54033168856175e-08,5.63673996254057e-08,3.58947034231624e-08,-4.87518647698134e-08,-3.79223788258404e-08,4.83081280754649e-08,4.89820925298341e-08,0.0361987394635448,0.0757468338772622,0.00607896830770843,0.0297161246436343,0.128503637825446,0.0204359190285207,0.0627624929131181,0.00852918886316292,0.121966745516036,0.0837694964733207,0.0380948492546335,0.00375807920227739,0.0358265773235028,0.0666860546048337,0.00360404890735551,0.0292216935547047,0.039066249887135,0.0367624681878701,535.791073109955,93.3955227467672,210.235979677361
