"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_difficulty_breathing","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_cmnty_sick","pct_ever_tested","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_half_time","pct_feel_nervous_all_time","pct_feel_depressed_all_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_chills","pct_finances_very_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_half_time","coef_pct_feel_nervous_all_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_half_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"31",2020-09-19,17,16.2020762363206,20.8377489283401,12.5976791096914,4761790.6248,1575871.698,1883451.4752,846793.7076,3508687.8288,2977068.4608,3850443.1368,9880525.6824,14011967.628,4947857.4036,820212.7392,1602452.6664,10362780.3948,9212204.1912,5004816.6216,2050531.848,4442819.004,1329048.42,6049068.9516,8870448.8832,11760179.8764,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"32",2020-09-20,12,16.3044754197506,22.0633525515091,12.0487545169136,5608584.3324,1545493.4484,1701181.9776,987293.112,4195995.726,3717538.2948,3512485.11,9216001.4724,13598063.9772,5342774.6484,649335.0852,1287278.3268,9238785.1596,9018542.85,5164302.432,1283481.0456,4363076.0988,1423980.45,5376950.1792,9504594.8436,11296911.57,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"33",2020-09-21,11,6.06661056013812,7.77202857967667,4.73541280903402,4780777.0308,1902437.8812,2229004.0644,1108806.1104,4044104.478,3493498.704,4120050.102,8714760.354,14403087.5916,5095951.3704,516430.2432,1089819.7044,10279240.2084,10028619.6492,4674453.1572,1974586.224,3406161.2364,960712.1436,6387026.9784,10062795.18,10883007.9192,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"34",2020-09-22,5,11.147999420065,13.8472718589765,8.97490078446072,5338977.3672,2039140.0044,2282166.0012,1089819.7044,3675768.2016,4009928.9472,4264346.7876,9333717.1896,13772738.9124,4651669.47,751861.6776,1040455.0488,10457712.4248,9964065.8688,5806042.9548,1929018.8496,3512485.11,1010076.7992,5885785.86,9546364.9368,11357668.0692,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"35",2020-09-23,18,19.7355937567429,25.7893864411905,15.1028665152381,4674453.1572,2210017.6584,2206220.3772,1188549.0156,3501093.2664,2908717.3992,3930186.042,10055200.6176,13552496.6028,4966843.8096,470862.8688,1074630.5796,9595729.5924,9379284.564,4199793.0072,1792316.7264,4374467.9424,1446764.1372,5733894.612,10066592.4612,11175398.5716,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"36",2020-09-24,28,32.5564796713738,41.485842562537,25.5490621166682,5338977.3672,2217612.2208,2358111.6252,941725.7376,3903605.0736,3607417.14,4317508.7244,9686864.3412,14277777.312,4351684.2552,1063238.736,1101211.548,10260253.8024,9048921.0996,4822547.124,2251787.7516,3774497.5128,1526507.0424,5502260.4588,9402068.2512,11410830.006,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"37",2020-09-25,25,19.2690767407744,26.2258687541543,14.1576746960208,5513652.3024,2434057.2492,2050531.848,934131.1752,3523876.9536,4628885.7828,4135239.2268,10431131.4564,14957490.6468,5376950.1792,1025265.924,1013874.0804,10400753.2068,9588135.03,4997222.0592,1416385.8876,3892213.23,1180954.4532,5479476.7716,9440041.0632,11463991.9428,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"38",2020-09-26,23,24.3352797783692,30.4033391051234,19.4783158469496,5574408.8016,2096099.2224,2023950.8796,911347.488,3269459.1132,3914996.9172,4336495.1304,9436243.782,14004373.0656,4290927.756,1021468.6428,934131.1752,10347591.27,9815971.902,5521246.8648,1891046.0376,4116252.8208,1325251.1388,6227541.168,8881840.7268,11832328.2192,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"39",2020-09-27,32,16.6530301002863,22.7112688607346,12.2108286076655,4814952.5616,2004964.4736,2278368.72,1287278.3268,3603619.8588,4446616.2852,2954284.7736,9819769.1832,13810711.7244,5297207.274,793631.7708,956914.8624,10047606.0552,9428649.2196,5821232.0796,2312544.2508,3432742.2048,1629033.6348,5460490.3656,8980570.038,11524748.442,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"40",2020-09-28,8,10.9527518922193,14.7727818999551,8.12052698164301,6018690.702,1579668.9792,1769533.0392,1469547.8244,4142833.7892,4659264.0324,3633998.1084,8802097.8216,12956323.4544,5042789.4336,774645.3648,945523.0188,10077984.3048,9056515.662,5259234.462,1853073.2256,3816267.606,1549290.7296,5950339.6404,10389361.3632,10264051.0836,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"41",2020-09-29,15,17.4505927578106,22.6242666297098,13.4600246975103,5825029.3608,1853073.2256,2426462.6868,1010076.7992,2908717.3992,3945375.1668,4313711.4432,9227393.316,14243601.7812,4761790.6248,740469.834,953117.5812,9633702.4044,9485608.4376,5297207.274,1712573.8212,4780777.0308,1241710.9524,6200960.1996,10040011.4928,10252659.24,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"42",2020-09-30,36,29.3874825243688,34.6760905152291,24.9054641480069,6033879.8268,1818897.6948,2259382.314,1275886.4832,3896010.5112,4408643.4732,4355481.5364,9888120.2448,13636036.7892,4761790.6248,740469.834,1040455.0488,9891917.526,10036214.2116,5175694.2756,1575871.698,4401048.9108,1572074.4168,5931353.2344,8912218.9764,11194384.9776,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"43",2020-10-01,30,41.7128343446235,50.4411642948482,34.494853030974,6531323.664,1929018.8496,2335327.938,892361.082,3732727.4196,3759308.388,4564332.0024,10115957.1168,14129683.3452,5255437.1808,736672.5528,861982.8324,10123551.6792,10879210.638,5225058.9312,1963194.3804,4469399.9724,1750546.6332,6056663.514,8183140.986,10993129.074,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"44",2020-10-02,30,36.0724499408882,46.8400768817466,27.7800919930805,6770552.3796,2122680.1908,1864465.0692,1196143.578,4560534.7212,4830141.6864,4609899.3768,10332402.1452,15397975.266,4412440.7544,607564.992,755658.9588,9261568.8468,11414627.2872,5449098.522,2058126.4104,3858037.6992,1382210.3568,5821232.0796,9998241.3996,11251344.1956,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"45",2020-10-03,27,24.269140381566,30.4334136662828,19.3534376826317,6687012.1932,2126477.472,2494813.7484,1013874.0804,3842848.5744,4450413.5664,3971956.1352,9846350.1516,14513208.7464,4890898.1856,516430.2432,1150576.2036,10332402.1452,10742508.5148,5475679.4904,1891046.0376,4177009.32,1386007.638,6911051.784,9174231.3792,11137425.7596,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"46",2020-10-04,34,37.3036957740413,45.0363116577148,30.898749635148,6349054.1664,1648020.0408,2088504.66,622754.1168,3850443.1368,3782092.0752,4598507.5332,10195700.022,14220818.094,4564332.0024,835401.864,767050.8024,9956471.3064,10738711.2336,4940262.8412,1921424.2872,4021320.7908,1663209.1656,6409810.6656,10267848.3648,11596896.7848,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"47",2020-10-05,0,12.5627603252083,15.0354670625219,10.4967106330887,5840218.4856,1651817.322,2126477.472,808820.8956,3265661.832,3660579.0768,3926388.7608,9219798.7536,14957490.6468,5338977.3672,645537.804,975901.2684,10472901.5496,10491887.9556,5217464.3688,1974586.224,4059293.6028,1549290.7296,6250324.8552,9113474.88,11236155.0708,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"48",2020-10-06,55,39.8222166547279,51.3561481230749,30.8786581013767,6406013.3844,1655614.6032,1503723.3552,842996.4264,3554255.2032,4195995.726,4123847.3832,9591932.3112,15477718.1712,4663061.3136,687307.8972,824010.0204,9770404.5276,10753900.3584,4275738.6312,2004964.4736,4602304.8144,1826492.2572,5908569.5472,7871763.9276,11433613.6932,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"49",2020-10-07,58,36.1846166132693,44.9825550535126,29.1074279327102,6838903.4412,1568277.1356,2153058.4404,1021468.6428,3504890.5476,3827659.4496,5479476.7716,9812174.6208,13411997.1984,4625088.5016,801226.3332,1112603.3916,10393158.6444,10841237.826,4928870.9976,1898640.6,4397251.6296,1610047.2288,5999704.296,8745138.6036,12090543.3408,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"50",2020-10-08,75,75.1635200551996,94.662754646281,59.6808614771315,6850295.2848,1955599.818,2088504.66,1013874.0804,3952969.7292,4135239.2268,4150428.3516,10469104.2684,14779018.4304,5042789.4336,1078427.8608,850590.9888,9641296.9668,11255141.4768,5263031.7432,2042937.2856,5266829.0244,1480939.668,6827511.5976,9436243.782,10776684.0456,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
