"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_chest_pain","pct_headache","pct_cmnty_sick","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_enough_toEat_very_worried","pct_chills","pct_finances_very_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_chest_pain","coef_pct_headache","coef_pct_cmnty_sick","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_wear_mask_most_time","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_enough_toEat_very_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_chest_pain","pvals_pct_headache","pvals_pct_cmnty_sick","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_enough_toEat_very_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-09-04,1,1.98909368033688,5.30332189314644,0.746040641860558,7323038.2225,9913681.8742,9746298.1434,11903265.7653,7707259.9682,11248947.5449,13607536.4789,24776596.3341,27333002.4045,17719850.4106,18762194.5524,15646574.6541,18248630.8329,3598750.2122,2818894.1937,3153661.6553,9575110.2369,2556406.0704,2872152.6535,4994882.6941,9799556.6032,19751280.2344,2746614.8554,3948734.3766,7513247.0075,6805670.3273,8624066.3119,2807481.6666,6033422.6602,10069653.0779,8300711.3774,7555092.9402,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"12",2020-09-05,0,0.438080211339217,1.09342730289994,0.17551626071347,7429555.1421,10252253.5115,9567501.8855,12082062.0232,7459988.5477,11066347.1113,15357457.3009,27519407.0138,28090033.3688,20116481.1016,18838278.0664,20801232.7276,18168743.1432,3043340.56,4534577.4344,4728590.3951,7946923.0373,1822200.1603,3956342.728,3271591.102,6482315.3928,18826865.5393,1845025.2145,1940129.607,4074272.1747,8662108.0689,7045333.3964,4876953.2474,7505638.6561,14904760.3926,8243648.7419,8901771.138,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"13",2020-09-06,0,1.67674259525141,3.84742734388412,0.73073913538602,7996377.3214,7608351.4,9206105.194,12603234.0941,8646891.3661,11150038.9767,16567185.1735,25442327.0816,29467144.9722,19233912.3392,22227798.6151,19157828.8252,15631357.9513,4492731.5017,2913998.5862,2624881.233,10122911.5377,1609166.3211,1921108.7285,3043340.56,6539378.0283,17586704.2611,3956342.728,3621575.2664,5382908.6155,9263167.8295,6508944.6227,3210724.2908,8696345.6502,8540374.4465,3142249.1282,9015896.409,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"14",2020-09-07,2,1.36449961920955,2.88198000326299,0.646034743029098,6113310.3499,11412527.1,8932204.5436,11576106.6551,5504642.2379,10742992.1768,16426430.6726,22250623.6693,27051493.4027,17331824.4892,22992437.9308,18499706.4291,15216702.8,3712875.4832,3515058.3468,2491735.0835,7924097.9831,3024319.6815,2872152.6535,2735202.3283,7832797.7663,20078439.3446,3138444.9525,2955844.5189,6855124.6114,10412028.8909,7033920.8693,4720982.0437,4161768.2158,10921788.4347,5983968.3761,9209909.3697,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"15",2020-09-08,3,2.88367069891329,6.55535912052873,1.26851276137262,5436167.0753,11389702.0458,7315429.8711,11975545.1036,7471401.0748,10529958.3376,16030796.3998,21447942.5966,27093339.3354,17776913.0461,23247317.7027,20980028.9855,18218197.4273,2674335.5171,2594447.8274,3222136.8179,9441964.0874,1818395.9846,4842715.6661,3168878.3581,6680132.5292,19355645.9616,4264480.9597,3001494.6273,8829491.7997,6881753.8413,8582220.3792,4633486.0026,9072959.0445,13143427.0435,6474707.0414,12394004.4306,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"16",2020-09-09,3,4.08288262522978,8.73021127430425,1.9094532775476,6672524.1778,8281690.4989,8137131.8223,10898963.3805,7908881.2803,11016892.8272,13649382.4116,21349034.0284,27135185.2681,15878629.3718,21314796.4471,16483493.3081,16502514.1866,2860740.1264,3846021.6327,1966758.8369,6136135.4041,2480322.5564,2000996.4182,2978669.5731,7950727.213,18461664.6721,4264480.9597,4196005.7971,7132829.4375,7992573.1457,6915991.4226,3963951.0794,7543680.4131,13911870.5349,6451881.9872,12508129.7016,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"17",2020-09-10,2,0.971149025387135,2.03190955744996,0.464159650242507,7608351.4,11028305.3543,7840406.1177,10769621.4067,7330646.5739,9567501.8855,15079752.4748,20690911.6323,28318283.9108,16981840.3248,23532630.8802,15288982.1383,16822064.9454,3944930.2009,4203614.1485,2099904.9864,10568000.0946,1297223.9137,3982971.9579,1959150.4855,7756714.2523,16259046.9418,3606358.5636,3712875.4832,5595942.4547,7387709.2094,6683936.7049,3690050.429,6763824.3946,11758707.0887,5493229.7108,10788642.2852,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"18",2020-09-11,0,0.0409760219598167,0.168233443230405,0.0099803840628278,8422444.9998,12511933.8773,8312123.9045,11553281.6009,8452878.4054,9879444.2929,14052625.0358,21417509.191,27245506.3634,18195372.3731,23817944.0577,21558263.6919,19834972.0998,3381912.1973,5535075.6435,3024319.6815,8624066.3119,1708074.8893,4755219.625,3100403.1955,6417644.4059,17320411.9621,5245958.2903,2537385.1919,2172184.3247,6006793.4303,5793759.5911,5070966.2081,7608351.4,13630361.5331,6071464.4172,9464789.1416,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"19",2020-09-12,0,0.0317859856144491,0.122881503087811,0.00822213967190791,6896970.5441,10689733.717,6786649.4488,11271772.5991,6436665.2844,8741995.7586,15091165.0019,24411395.4669,27667769.8661,17636158.5452,20782211.8491,20261039.7782,16046013.1026,3956342.728,5044336.9782,2731398.1526,9122413.3286,1768941.7005,4994882.6941,2655314.6386,8502332.6895,22554957.7253,3229745.1693,2377609.8125,3043340.56,6634482.4208,7463792.7234,5633984.2117,6733390.989,11865224.0083,3575925.158,10803858.988,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"20",2020-09-13,0,0.262551164739621,1.08029018221996,0.0638098126231936,7148046.1403,10800054.8123,7749105.9009,9103392.4501,7437163.4935,11363072.8159,17027490.4332,25362439.3919,28603597.0883,20200172.967,24148907.3436,17799738.1003,17225307.5696,3397128.9001,3827000.7542,2640097.9358,6566007.2582,460305.2597,3229745.1693,2575426.9489,6044835.1873,15528645.2074,6600244.8395,3602554.3879,7844210.2934,6881753.8413,5827997.1724,3754721.4159,9190888.4912,8977854.652,6988270.7609,6143743.7555,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"21",2020-09-14,0,1.36268648388431,2.74271699331491,0.677034655010714,5436167.0753,12751596.9464,6463294.5143,8722974.8801,5736696.9556,10092478.1321,13637969.8845,23304380.3382,27987320.6249,18842082.2421,22041394.0058,16726960.5529,17179657.4612,6086681.12,4154159.8644,2495539.2592,9213713.5454,2099904.9864,3168878.3581,3267786.9263,7954531.3887,16784023.1884,3986776.1336,3012907.1544,7018704.1665,7608351.4,5546488.1706,3906888.4439,8042027.4298,10925592.6104,5215524.8847,11640777.642,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
"22",2020-09-15,6,5.79547467952574,11.1598216791465,3.00968310486416,6980662.4095,12104887.0774,8426249.1755,11176668.2066,7170871.1945,10130519.8891,16460668.2539,24521716.5622,29676374.6357,15216702.8,19564875.6251,20633848.9968,13497215.3836,1776550.0519,3849825.8084,4553598.3129,8996875.5305,2476518.3807,3001494.6273,2716181.4498,5774738.7126,19526833.8681,3693854.6047,2978669.5731,7608351.4,5070966.2081,7220325.4786,5101399.6137,6729586.8133,13584711.4247,8559395.325,13999366.576,-13.5354283516339,-1.3960185359745e-07,-6.57615534644527e-08,1.48898158140065e-07,3.08107727759112e-07,-1.17745894047427e-07,-1.63519554841239e-07,2.27685101203193e-07,-1.54009016062981e-07,2.13791266982519e-07,3.01863290330415e-07,-2.32320103236872e-07,-1.76328141269774e-07,-1.15960180151533e-07,-1.92707967085202e-07,-2.73338169775e-07,-3.03899709214866e-07,3.52913193051704e-07,3.76418964079168e-07,-3.81696359930117e-07,4.24024308486769e-07,1.84268213552865e-07,-2.63896461419319e-07,2.37177152918622e-07,2.01459773233584e-07,2.56176853913247e-07,2.62523334860393e-07,-1.50155113897807e-07,6.02185155166705e-07,2.03535664359824e-07,1.13015008288404e-07,3.13778466879712e-07,2.94602208603262e-07,0.000381504871141991,0.130591041690324,0.154574248512131,0.0380563609950872,2.66499745897995e-05,0.0988360798742563,0.0104718106674242,5.39117589440062e-05,0.0122591967165895,0.000606988910155011,1.64459008369827e-05,6.7666949295207e-05,0.000982373896434233,0.00387924734267959,0.0199516172292374,0.00501798670884127,0.00722519581343568,4.1324273020179e-05,0.039394052708721,4.08232102666714e-05,0.000197656456712579,5.86229819459908e-05,1.16227886376756e-09,0.00523133313883638,0.0102404601980283,0.000786713149850168,0.000190544109624307,0.105611555146896,7.43908071551641e-08,5.47020244550397e-05,0.0226804085832764,1.44660991447384e-08,1.12248301147694e-08,319.093245872064,67.8335018975514,317.631948496831
