"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_eye_pain","pct_cmnty_sick","pct_ever_tested","pct_worked_outside_home","pct_ate_outside_home","pct_no_public","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_no_public","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_no_public","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"28",2020-09-04,26,27.0008626204815,30.1789608073093,24.157444880393,1699719.0384,7086731.7972,4694788.473,2813446.2309,7189537.3842,11545067.4201,14858834.1744,13738253.2761,2744909.1729,17562621.1125,5380159.053,6644667.7731,2597554.4982,12809576.1402,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"29",2020-09-05,33,34.5130963953382,39.604586974707,30.0761581872984,969799.3707,6230018.5722,4187614.2438,3677013.1617,8035970.0505,9372442.6815,14821138.7925,13464105.0441,2967654.6114,17230216.3812,6699497.4195,5736551.7546,3265790.8137,11120137.6605,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"30",2020-09-06,34,26.1646766909553,29.8558475587376,22.9298567054704,1545510.6579,6421922.3346,4334968.9185,2278857.1785,7515088.4097,11072161.7199,15136409.2593,15126128.7006,2104087.6806,19306889.2386,4283566.125,6041541.6627,2590700.7924,11630738.7426,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"31",2020-09-07,32,32.7513016684731,38.1225347572674,28.1368426262592,688797.4329,8183324.7252,4520018.9751,3043045.3752,7837212.5823,10232582.7594,14327671.9749,13978132.9791,2666091.5562,18803141.8623,5363024.7885,6367092.6882,3543365.8986,11613604.4781,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"32",2020-09-08,26,24.1704917477336,27.0424850383372,21.6035127873433,702504.8445,7388294.8524,3769538.19,2563285.9692,5959297.1931,11486810.9208,15623022.3711,15835487.2509,2090380.269,18912801.1551,5589197.0799,7614467.1438,3132143.5506,12795868.7286,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"33",2020-09-09,30,31.2309456907638,37.0795269739283,26.3048654699735,1007494.7526,6603545.5383,3608476.1037,2580420.2337,8776170.2769,10499877.2856,15338593.5804,12775307.6112,1980720.9762,16411198.5381,6301982.4831,7689857.9076,2957374.0527,10314827.229,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"34",2020-09-10,28,25.4854298491656,28.2880261259422,22.9604968443202,781322.4612,6325970.4534,4657093.0911,2306272.0017,7504807.851,11243504.3649,15119274.9948,13601179.1601,2553005.4105,19536488.3829,4852423.7064,6185469.4845,3262363.9608,12216730.5885,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"35",2020-09-11,24,26.437212048182,29.9464492227129,23.339200440179,884128.0482,6466471.4223,4204748.5083,3152704.668,7580198.6148,10873404.2517,14427050.709,14310537.7104,2522163.7344,17089715.4123,5794808.2539,7676150.496,2727774.9084,12059095.3551,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"36",2020-09-12,24,26.658604346266,30.6489216896471,23.1878038936298,825871.5489,7179256.8255,3646171.4856,2621542.4685,5640599.8734,11507372.0382,14594966.5011,14163183.0357,2834007.3483,17542059.9951,5448696.111,6637814.0673,2813446.2309,12850698.375,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"37",2020-09-13,27,23.6796309626614,27.7722695449478,20.1901008349473,1843646.8602,6778315.0362,3070460.1984,2295991.443,5482964.64,12295548.2052,14790297.1164,14080938.5661,2203466.4147,18409053.7788,4345249.4772,6935950.2696,2683225.8207,12956930.8149,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"38",2020-09-14,28,26.4820953820462,29.8145285185138,23.5221353706234,1377594.8658,7121000.3262,4687934.7672,2762043.4374,5846211.0474,10917953.3394,14759455.4403,14242000.6524,2683225.8207,19241779.0335,5541221.1393,6082663.8975,2895690.7005,12579976.9959,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"39",2020-09-15,37,35.8580878391,40.9735851280361,31.3812535431955,1915610.7711,5918174.9583,3563927.016,2628396.1743,7518515.2626,11024185.7793,14012401.5081,14409916.4445,2594127.6453,16791579.21,6887974.329,5739978.6075,2762043.4374,12631379.7894,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"40",2020-09-16,33,34.9260790133797,38.7617938750229,31.4699314273705,1494107.8644,6353385.2766,3844928.9538,2388516.4713,7710419.025,9571200.1497,13635447.6891,13721119.0116,2302845.1488,17973843.4605,6017553.6924,5925028.6641,2683225.8207,11671860.9774,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"41",2020-09-17,31,33.0810183105871,37.4977138513315,29.1845464713988,1994428.3878,6315689.8947,3735269.661,2741482.32,7449978.2046,10438193.9334,15009615.702,14694345.2352,2378235.9126,16925226.4731,6082663.8975,6480178.8339,3317193.6072,13854766.2747,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"42",2020-09-18,30,29.0134435614251,33.9944736742768,24.7622573997656,774468.7554,7388294.8524,2508456.3228,2827153.6425,6041541.6627,9554065.8852,15790938.1632,14697772.0881,2234308.0908,20129333.9346,6548715.8919,7525368.9684,3190400.0499,11688995.2419,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"43",2020-09-19,31,24.271344287868,28.4193119507035,20.7287971841851,1319338.3665,6140920.3968,3995710.4814,3464548.2819,5482964.64,11103003.396,14728613.7642,15136409.2593,2086953.4161,19481658.7365,7042182.7095,7511661.5568,2995069.4346,11044746.8967,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"44",2020-09-20,28,27.422732649519,30.8805883721882,24.3520705273955,1117154.0454,7467112.4691,3790099.3074,3005349.9933,6397934.3643,10660939.3719,15050737.9368,15636729.7827,2433065.559,18895666.8906,5075169.1449,5369878.4943,2642103.5859,12912381.7272,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"45",2020-09-21,27,25.0469873133268,28.6185208822194,21.9211739158652,1607194.0101,6863986.3587,3892904.8944,3125289.8448,6199176.8961,11980277.7384,15054164.7897,14334525.6807,2230881.2379,18888813.1848,5479537.7871,5739978.6075,3766111.3371,15126128.7006,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"46",2020-09-22,27,29.9663419107769,33.3065070953175,26.9611474101356,1072604.9577,6853705.8,3635890.9269,2487895.2054,7134707.7378,11723263.7709,14022682.0668,15146689.818,2248015.5024,19282901.2683,5914748.1054,7240940.1777,3049899.081,10523865.2559,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"47",2020-09-23,30,28.568519394752,33.4235043925711,24.4187530673691,1600340.3043,6637814.0673,4386371.712,2714067.4968,5811942.5184,13162541.9889,14934224.9382,15897170.6031,2782604.5548,17312460.8508,6713204.8311,6003846.2808,2775750.849,12237291.7059,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"48",2020-09-24,27,25.9904081945931,28.9662123539105,23.3203192004624,1422143.9535,6768034.4775,4396652.2707,2148636.7683,6654948.3318,11534786.8614,15331739.8746,15965707.6611,2429638.7061,19413121.6785,5476110.9342,7926310.7577,3015630.552,13025467.8729,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"49",2020-09-25,30,32.8442495405701,39.9492395611694,27.0028851545845,1076031.8106,7600759.7322,4081381.8039,2148636.7683,9084587.0379,11706129.5064,14989054.5846,17226789.5283,1991001.5349,18772300.1862,4924387.6173,6072383.3388,3351462.1362,13512080.9847,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"50",2020-09-26,26,22.4825219622097,25.5639450724393,19.772526984741,541442.7582,7155268.8552,4609117.1505,2357674.7952,6507593.6571,11548494.273,14588112.7953,16685346.7701,2025270.0639,20609093.3406,5171121.0261,6254006.5425,2628396.1743,13950718.1559,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"51",2020-09-27,30,26.5183872326377,30.0083247797313,23.4343258606393,1737414.4203,6524727.9216,4225309.6257,2686652.6736,6349958.4237,12185888.9124,16106208.63,16195306.8054,2398797.03,17586609.0828,6641240.9202,6726912.2427,2741482.32,13371580.0158,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"52",2020-09-28,28,27.9229013629429,32.7584824691346,23.8011153678827,1000641.0468,5448696.111,3642744.6327,2652384.1446,6528154.7745,12014546.2674,11685568.389,14999335.1433,1692865.3326,16925226.4731,5438415.5523,6089517.6033,2854568.4657,11469676.6563,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"53",2020-09-29,29,26.5091740135787,32.1287959644261,21.8724756340165,1538656.9521,5479537.7871,4081381.8039,2686652.6736,6062102.7801,11161259.8953,9937873.41,16130196.6003,1586632.8927,19303462.3857,5712563.7843,7018194.7392,2385089.6184,13008333.6084,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"54",2020-09-30,27,29.8536750359469,36.2868653357841,24.5610058875221,1864207.9776,7052463.2682,2892263.8476,2803165.6722,6432202.8933,12257852.8233,10088654.9376,15112421.289,1490681.0115,18470737.131,4835289.4419,6397934.3643,2295991.443,11503945.1853,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"55",2020-10-01,29,28.626807642896,35.7021852586396,22.9536122197187,1912183.9182,6103225.0149,3101301.8745,1857354.2718,6209457.4548,11637592.4484,11161259.8953,15160397.2296,1970440.4175,20835265.632,6504166.8042,8594547.0732,3012203.6991,15098713.8774,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"56",2020-10-02,26,27.1705827701091,31.60609727358,23.3575364170146,1644889.392,7727553.2895,4160199.4206,2679798.9678,6630960.3615,13731399.5703,12785588.1699,16239855.8931,1891622.8008,18443322.3078,5530940.5806,7001060.4747,2799738.8193,12353804.7045,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
