"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_headache","pct_grocery_outside_home","pct_attended_public_event","pct_wear_mask_none_time","pct_feel_depressed_all_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_chills","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_headache","coef_pct_grocery_outside_home","coef_pct_attended_public_event","coef_pct_wear_mask_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_chills","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_headache","pvals_pct_grocery_outside_home","pvals_pct_attended_public_event","pvals_pct_wear_mask_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_chills","aic","deviance","null_deviance"
"11",2020-07-20,1,0.768213787900756,1.08371265294836,0.544565408842697,41534.22,837074.28,1323770.14,582544.06,297129.42,1535701.16,7769029.1,2903135.48,52184.02,84133.42,1497361.88,846659.1,2666709.92,3632646.78,128862.58,167201.86,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"12",2020-07-21,0,0.55975859602947,0.774687169919767,0.404459629635192,56443.94,932922.48,1176802.9,532490,240685.48,1632614.34,7592242.42,2765753.06,33014.38,8519.84,1318445.24,703951.78,2992593.8,3627321.88,47924.1,158682.02,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"13",2020-07-22,1,0.992185302772155,1.43456759699591,0.686221881142824,30884.42,863698.78,1039420.48,460071.36,283284.68,1807271.06,7519823.78,2407919.78,6389.88,68158.72,1367434.32,784890.26,2948929.62,3690155.7,258790.14,125667.64,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"14",2020-07-23,4,0.991370826252384,1.41806471151587,0.693068593529654,83068.44,1199167.48,1035160.56,641117.96,227905.72,1701838.04,7581592.62,2400464.92,50054.06,42599.2,1120358.96,914817.82,3083117.1,3243929.08,94783.22,138447.4,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"15",2020-07-24,1,0.662698983367062,0.958370187847215,0.45824666514538,106498,923337.66,1086279.6,544204.78,234295.6,1602794.9,7779678.9,2252432.7,51119.04,24494.54,1137398.64,859438.86,2923370.1,3690155.7,135252.46,183176.56,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"16",2020-07-25,3,0.805636802476429,1.10505659591999,0.587346077930149,92653.26,742291.06,1070304.9,510125.42,315234.08,1673083.58,8016104.46,2477143.48,63898.8,50054.06,1341874.8,865828.74,3087377.02,3597502.44,145902.26,166136.88,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"17",2020-07-26,0,1.39743059584831,1.85509470725939,1.05267524217022,72418.64,882868.42,1215142.18,706081.74,375937.94,1713552.82,8195021.1,2662450,38339.28,77743.54,1414293.44,815774.68,3000048.66,3595372.48,146967.24,255595.2,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"18",2020-07-27,3,0.946219967990799,1.35430545571933,0.661100657937585,59638.88,785955.24,1165088.12,752940.86,388717.7,1667758.68,8039534.02,3317412.7,70288.68,87328.36,1193842.58,792345.12,3103351.72,3513369.02,122472.7,237490.54,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"19",2020-07-28,2,0.962470070685331,1.33431544724547,0.694250103210121,91588.28,731641.26,1017055.9,607038.6,325883.88,1739112.34,7068272.26,2553822.04,93718.24,34079.36,1282235.92,708211.7,2881835.88,3303567.96,99043.14,247075.36,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"20",2020-07-29,0,1.43811117036265,2.12684848109757,0.972407652309362,71353.66,783825.28,1075629.8,531425.02,341858.58,1523986.38,7097026.72,2229003.14,184241.54,133122.5,1434528.06,997886.26,2941474.76,3569812.96,142707.32,285414.64,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"21",2020-07-30,1,1.25212833805585,1.74758809066075,0.897136678454766,60703.86,785955.24,1150178.4,751875.88,304584.28,1818985.84,7934101,2039436.7,170396.8,47924.1,1211947.24,830684.4,3002178.62,3409000.98,99043.14,202346.2,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"22",2020-07-31,5,2.21804990592383,2.9889415320723,1.64598247653166,141642.34,986171.48,1270521.14,469656.18,275829.82,1755087.04,7705130.3,2135284.9,178916.64,84133.42,1480322.2,935052.44,3285463.3,3334452.38,87328.36,294999.46,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"23",2020-08-01,3,1.72610740080084,2.40175499113765,1.24052901736165,95848.2,921207.7,1303535.52,698626.88,425992,1513336.58,7936230.96,2127830.04,208736.08,58573.9,1374889.18,893518.22,3211979.68,3630516.82,126732.62,205541.14,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"24",2020-08-02,1,0.999293114785364,1.36556853641041,0.731260791847447,73483.62,989366.42,1145918.48,542074.82,346118.5,1763606.88,7699805.4,2586836.42,399367.5,18104.66,1480322.2,857308.9,3246059.04,3761509.36,104368.04,166136.88,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
"25",2020-08-03,0,0.829536003324792,1.18198143358081,0.582183409368271,45794.14,921207.7,1291820.74,755070.82,321623.96,1461152.56,7563487.96,2992593.8,298194.4,46859.12,1432398.1,843464.16,2972359.18,3790263.82,84133.42,190631.42,-2.37760709098428,1.5622136549417e-06,5.5772054559804e-07,7.53505324425576e-07,1.020929256933e-06,6.73442695830261e-07,4.39303896924711e-07,-1.34126861650024e-07,-4.05322868688559e-07,1.37807041946102e-07,3.88323259207446e-06,7.24579373262277e-07,-5.39822619117714e-07,6.52418897177037e-07,-5.06005767518951e-07,2.12298253418288e-06,1.17775579889499e-06,0.04296626637416,0.0866214149190452,0.0342213398052495,0.0116282080252847,0.000489810818861336,0.134351103024972,0.0298341740457315,0.0533439515439824,0.00230534842810256,5.08952081891172e-06,0.00451440608632583,0.0137845049932233,0.0413080775242259,0.000127266471714986,0.0106580041717066,0.00906142914926205,0.00674312008518624,773.784199830116,156.320122655775,4614.01632732524
