"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_fatigue","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_fatigue","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","aic","deviance","null_deviance"
"28",2020-09-01,121,91.2269957815216,114.17449687899,72.8916262984926,2354042.3334,8449957.9281,11512555.2922,24026456.9501,39743495.8129,25759781.6533,10786432.7814,44275905.6787,491889.4428,204953.9345,15190014.4598,24401229.8589,20325574.4757,15271996.0336,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"29",2020-09-02,114,172.64721743828,227.445902825524,131.051214020091,2746382.7223,8549506.982,11506699.4655,18767924.5735,37781793.8684,24248978.3647,10399948.2192,43754737.1024,456754.4826,99549.0539,15307130.9938,21865656.8978,18182341.9035,16513431.294,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"30",2020-09-03,126,139.439960864334,172.470274170851,112.735384571755,2307195.7198,9486439.254,10962107.5824,22779165.863,36159729.8725,26491759.9908,9252206.186,43561494.8213,409907.869,240088.8947,16970185.7766,23604837.4277,19570172.8314,14352631.2417,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"31",2020-09-04,174,126.877665076341,163.594272257868,98.4016229483246,2166655.879,9761663.1089,11623815.9995,24014745.2967,37172787.8916,25548971.8921,8063473.3659,44375454.7326,544591.8831,52702.4403,15359833.4341,22427816.261,19376930.5503,15822443.7434,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"32",2020-09-05,115,112.318244131336,140.517843037581,89.7778366934681,2834220.1228,9299052.7996,12285524.4166,23680963.1748,38045306.0699,26327796.8432,10200850.1114,44750227.6414,304502.9884,52702.4403,16964329.9499,24489067.2594,17432796.0859,14018849.1198,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"33",2020-09-06,101,77.1019426502234,96.6777560646332,61.4899414552406,2629266.1883,8262571.4737,12285524.4166,24219699.2312,39040796.6089,27967428.3192,10335534.1255,45312387.0046,433331.1758,281079.6816,15605778.1555,24963389.2221,17819280.6481,15026051.3122,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"34",2020-09-07,110,98.389103595888,126.848429542193,76.3148250344118,2652689.4951,8385543.8344,12900386.2201,26450769.2039,39222327.2366,30344893.9594,11699941.7466,43608341.4349,374772.9088,0,16548566.2542,25543116.0654,17216130.498,15178302.8064,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"35",2020-09-08,115,144.766985963689,205.497481884859,101.984121813976,2471158.8674,7384197.4687,11020665.8494,24137717.6574,38502060.5525,34912438.7854,11840481.5874,43936267.7301,357205.4287,117116.534,16097667.5983,22785021.6897,17245409.6315,14299928.8014,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"36",2020-09-09,82,133.256564370618,175.07912002036,101.424498511277,2096385.9586,8268427.3004,10271120.0318,22380969.6474,36200720.6594,28453461.9353,10710307.0343,42876363.0974,351349.602,228377.2413,15898569.4905,25308882.9974,16935050.8164,15769741.3031,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"37",2020-09-10,82,91.2664431611631,124.962261108906,66.6566335577944,2799085.1626,7079694.4803,11424717.8917,24284113.3249,37805217.1752,26245815.2694,8204013.2067,43268703.4863,720266.6841,222521.4146,16331900.6663,22544932.795,20308006.9956,15008483.8321,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"38",2020-09-11,97,183.965315826725,221.057500403769,153.096987731295,2769806.0291,9082387.2117,10072021.924,23376460.1864,37313327.7324,26198968.6558,10224273.4182,43262847.6596,398196.2156,128828.1874,15500373.2749,23107092.1582,18498556.5453,15998118.5444,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"39",2020-09-12,113,116.078661103094,149.875634374063,89.9029093005048,2096385.9586,8274283.1271,10476073.9663,24383662.3788,36066036.6453,26825542.1127,9240494.5326,44258338.1986,357205.4287,193242.2811,15348121.7807,23142227.1184,18018378.7559,14903078.9515,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"40",2020-09-13,49,72.1876379228956,88.67765155189,58.7640175139033,2664401.1485,8818875.0102,10973819.2358,24711588.674,41166461.701,28998053.8184,9064819.7316,42958344.6712,193242.2811,187386.4544,15154879.4996,25408432.0513,18100360.3297,14979204.6986,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"41",2020-09-14,20,39.9751522776135,50.1747032814412,31.848973588439,2740526.8956,8625632.7291,11981021.4282,25180054.81,40879526.1927,33594877.7779,11260754.7441,41435829.7292,661708.4171,398196.2156,14897223.1248,26450769.2039,16308477.3595,14826953.2044,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"42",2020-09-15,52,74.1457327486597,98.9886398612809,55.53758181282,2441879.7339,9123377.9986,11237331.4373,27247161.6351,37377741.8261,30666964.4279,11576969.3859,43848430.3296,597294.3234,257656.3748,14867943.9913,27118333.4477,17672884.9806,14809385.7243,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"43",2020-09-16,142,106.710921458413,146.339954665759,77.8134774232507,2289628.2397,8701758.4762,11658950.9597,20249448.7286,39427281.1711,32054795.3558,9316620.2797,43426810.8072,193242.2811,0,15271996.0336,26099419.6019,18639096.3861,14903078.9515,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"44",2020-09-17,64,76.491068073534,102.038594228695,57.3399069171478,3431514.4462,9070675.5583,11869760.7209,24629607.1002,39040796.6089,28728685.7902,9439592.6404,43356540.8868,527024.403,257656.3748,13444978.1032,23639972.3879,20384132.7427,15061186.2724,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"45",2020-09-18,67,56.0089401311073,72.1958758710437,43.4512544762706,2927913.35,8918424.0641,11881472.3743,22785021.6897,38941247.555,27200315.0215,9310764.453,42419608.6148,825671.5647,409907.869,16150370.0386,25484557.7984,17093158.1373,15412535.8744,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"46",2020-09-19,85,63.1062015706776,92.0495515968913,43.2635749723031,3841422.3152,6986001.2531,12519757.4846,25964735.5878,40797544.6189,28576434.296,10599046.327,42829516.4838,1370263.4478,339637.9486,16039109.3313,24752579.4609,18920176.0677,16905771.6829,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"47",2020-09-20,83,72.5163794456681,93.6604468029785,56.1456352965089,3853133.9686,9123377.9986,12390929.2972,24957533.3954,40604302.3378,28389047.8416,12461199.2176,42425464.4415,509456.9229,152251.4942,15494517.4482,26977793.6069,16981897.43,14967493.0452,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"48",2020-09-21,13,27.1029796489045,38.0960234933683,19.282104495153,2441879.7339,6558525.904,12917953.7002,24594472.14,42554292.6289,31931822.9951,10440939.0061,42606995.0692,936932.272,146395.6675,14750827.4573,26895812.0331,19171976.6158,14089119.0402,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"49",2020-09-22,39,46.0068716120318,65.877663356428,32.1297406083461,3173858.0714,8186445.7266,12127417.0957,25929600.6276,45997518.7285,29718320.5025,11729220.8801,43766448.7558,866662.3516,64414.0937,15500373.2749,25976447.2412,15529652.4084,15775597.1298,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"50",2020-09-23,126,77.9621540736256,100.098915001229,60.7209125865662,2488726.3475,8854009.9704,11331024.6645,20249448.7286,39966017.2275,31229123.7911,10101301.0575,43608341.4349,620717.6302,181530.6277,15529652.4084,24922398.4352,19271525.6697,13521103.8503,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"51",2020-09-24,88,80.6773865345572,97.7754692216583,66.56926067305,2529717.1344,8168878.2465,10915260.9688,22357546.3406,40534032.4174,26362931.8034,10183282.6313,44270049.852,415763.6957,175674.801,14920646.4316,23856637.9758,17749010.7277,14908934.7782,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"52",2020-09-25,77,72.6373490225428,86.841745884635,60.7563150564919,2693680.282,7876086.9115,11044089.1562,24740867.8075,38806563.5409,26872388.7263,10317966.6454,42085826.4929,772969.1244,204953.9345,15968839.4109,25443567.0115,18246755.9972,15348121.7807,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"53",2020-09-26,29,59.1188172968304,75.0625547993998,46.5616254058536,2289628.2397,8526083.6752,10997242.5426,24260690.0181,39708360.8527,28254363.8275,11969309.7748,44170500.7981,737834.1642,199098.1078,14586864.3097,24196275.9244,17544056.7932,13573806.2906,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"54",2020-09-27,64,58.1759856482571,82.6255938663689,40.9612221561749,1218011.9536,7108973.6138,11295889.7043,24459788.1259,40668716.4315,27346710.689,12185975.3627,42208798.8536,673420.0705,87837.4005,16882348.3761,26685002.2719,15728750.5162,15752173.823,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"55",2020-09-28,22,27.3420920493339,40.9599845700189,18.2517158021943,2348186.5067,6540958.4239,12566604.0982,25917888.9742,42525013.4954,31246691.2712,12156696.2292,42402041.1347,105404.8806,573871.0166,15986406.891,25730502.5198,13954435.0261,14229658.881,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"56",2020-09-29,188,122.520583768388,163.534757831574,91.7926784861657,2383321.4669,7694556.2838,11986877.2549,24535913.873,40750698.0053,29724176.3292,13983714.1596,45294819.5245,357205.4287,93693.2272,16730096.8819,24998524.1823,16636403.6547,15078753.7525,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
