"","data.cli_se","data.cli_se_unw","data.country","data.gid_0","data.gid_1","data.iso_code","data.percent_cli","data.percent_cli_unw","data.region","data.sample_size","data.survey_date","status"
"678",0.003404,0.003635,"Spain","ESP","ESP.6_1","ESP",0.002528,0.005155,"Cataluña",388,"20200807","success"
"679",0.003735,0.003741,"Spain","ESP","ESP.6_1","ESP",0.003053,0.005305,"Cataluña",377,"20200808","success"
"680",0.005855,0.005122,"Spain","ESP","ESP.6_1","ESP",0.010464,0.011521,"Cataluña",434,"20200809","success"
"681",0.006833,0.004552,"Spain","ESP","ESP.6_1","ESP",0.01036,0.007916,"Cataluña",379,"20200810","success"
"682",0.006005,0.005487,"Spain","ESP","ESP.6_1","ESP",0.00926,0.012346,"Cataluña",405,"20200811","success"
"683",0.004931,0.003654,"Spain","ESP","ESP.6_1","ESP",0.00582,0.005181,"Cataluña",386,"20200812","success"
"684",0.009271,0.00649,"Spain","ESP","ESP.6_1","ESP",0.017529,0.01462,"Cataluña",342,"20200813","success"
"685",0.002612,0.002878,"Spain","ESP","ESP.6_1","ESP",0.001328,0.002882,"Cataluña",347,"20200814","success"
"686",0.004668,0.004314,"Spain","ESP","ESP.6_1","ESP",0.005288,0.0075,"Cataluña",400,"20200815","success"
"687",0.007428,0.005291,"Spain","ESP","ESP.6_1","ESP",0.01312,0.010638,"Cataluña",376,"20200816","success"
"688",0.005364,0.004493,"Spain","ESP","ESP.6_1","ESP",0.007047,0.007813,"Cataluña",384,"20200817","success"
"689",0.005033,0.004566,"Spain","ESP","ESP.6_1","ESP",0.006129,0.009174,"Cataluña",436,"20200818","success"
"690",0.003572,0.003654,"Spain","ESP","ESP.6_1","ESP",0.003125,0.005181,"Cataluña",386,"20200819","success"
"691",0.003422,0.002743,"Spain","ESP","ESP.6_1","ESP",0.002436,0.002747,"Cataluña",364,"20200820","success"
"692",0.004781,0.003664,"Spain","ESP","ESP.6_1","ESP",0.005418,0.005195,"Cataluña",385,"20200821","success"
"693",0.006644,0.005447,"Spain","ESP","ESP.6_1","ESP",0.008198,0.012255,"Cataluña",408,"20200822","success"
"694",0.00313,0.003122,"Spain","ESP","ESP.6_1","ESP",0.002342,0.004425,"Cataluña",452,"20200823","success"
"695",0.009051,0.005808,"Spain","ESP","ESP.6_1","ESP",0.01791,0.015487,"Cataluña",452,"20200824","success"
"696",0.003783,0.00409,"Spain","ESP","ESP.6_1","ESP",0.003458,0.007109,"Cataluña",422,"20200825","success"
"697",0.007709,0.003571,"Spain","ESP","ESP.6_1","ESP",0.013733,0.005063,"Cataluña",395,"20200826","success"
"698",0.003942,0.003833,"Spain","ESP","ESP.6_1","ESP",0.003458,0.005435,"Cataluña",368,"20200827","success"
"699",0,0,"Spain","ESP","ESP.6_1","ESP",0,0,"Cataluña",384,"20200828","success"
"700",0.010069,0.005682,"Spain","ESP","ESP.6_1","ESP",0.025358,0.012788,"Cataluña",391,"20200829","success"
"701",0,0,"Spain","ESP","ESP.6_1","ESP",0,0,"Cataluña",402,"20200830","success"
"702",0.006707,0.006051,"Spain","ESP","ESP.6_1","ESP",0.010875,0.013624,"Cataluña",367,"20200831","success"
"703",0.004388,0.004564,"Spain","ESP","ESP.6_1","ESP",0.004504,0.007937,"Cataluña",378,"20200901","success"
"704",0.004353,0.004149,"Spain","ESP","ESP.6_1","ESP",0.00481,0.007212,"Cataluña",416,"20200902","success"
"705",0.007172,0.004927,"Spain","ESP","ESP.6_1","ESP",0.011922,0.008571,"Cataluña",350,"20200903","success"
"706",0,0,"Spain","ESP","ESP.6_1","ESP",0,0,"Cataluña",304,"20200904","success"
"707",0.00249,0.00314,"Spain","ESP","ESP.6_1","ESP",0.001259,0.003145,"Cataluña",318,"20200905","success"
"708",0.005793,0.005464,"Spain","ESP","ESP.6_1","ESP",0.008032,0.010989,"Cataluña",364,"20200906","success"
"709",0.005049,0.004087,"Spain","ESP","ESP.6_1","ESP",0.005131,0.005797,"Cataluña",345,"20200907","success"
"710",0.007251,0.004209,"Spain","ESP","ESP.6_1","ESP",0.009929,0.00597,"Cataluña",335,"20200908","success"
"711",0.006406,0.004518,"Spain","ESP","ESP.6_1","ESP",0.007966,0.00641,"Cataluña",312,"20200909","success"
"712",0.004019,0.00299,"Spain","ESP","ESP.6_1","ESP",0.003552,0.002994,"Cataluña",334,"20200910","success"
"713",0.005056,0.004392,"Spain","ESP","ESP.6_1","ESP",0.005221,0.006231,"Cataluña",321,"20200911","success"
"714",0.00436,0.004447,"Spain","ESP","ESP.6_1","ESP",0.004057,0.006309,"Cataluña",317,"20200912","success"
"715",0.007264,0.003843,"Spain","ESP","ESP.6_1","ESP",0.01197,0.00545,"Cataluña",367,"20200913","success"
"716",0.005254,0.004298,"Spain","ESP","ESP.6_1","ESP",0.006061,0.006098,"Cataluña",328,"20200914","success"
"717",0.004362,0.003221,"Spain","ESP","ESP.6_1","ESP",0.003824,0.003226,"Cataluña",310,"20200915","success"
"718",0.004632,0.003939,"Spain","ESP","ESP.6_1","ESP",0.005411,0.005587,"Cataluña",358,"20200916","success"
"719",0.002014,0.002903,"Spain","ESP","ESP.6_1","ESP",0.000904,0.002907,"Cataluña",344,"20200917","success"
"720",0.003191,0.002805,"Spain","ESP","ESP.6_1","ESP",0.002449,0.002809,"Cataluña",356,"20200918","success"
"721",0.002664,0.002774,"Spain","ESP","ESP.6_1","ESP",0.001647,0.002778,"Cataluña",360,"20200919","success"
"722",0.003667,0.004075,"Spain","ESP","ESP.6_1","ESP",0.003326,0.00578,"Cataluña",346,"20200920","success"
"723",0.006118,0.005013,"Spain","ESP","ESP.6_1","ESP",0.00859,0.008721,"Cataluña",344,"20200921","success"
"724",0.005599,0.004247,"Spain","ESP","ESP.6_1","ESP",0.006987,0.006024,"Cataluña",332,"20200922","success"
"725",0.002566,0.002845,"Spain","ESP","ESP.6_1","ESP",0.00156,0.002849,"Cataluña",351,"20200923","success"
"726",0.008476,0.006153,"Spain","ESP","ESP.6_1","ESP",0.015534,0.012384,"Cataluña",323,"20200924","success"
"727",0.011813,0.009277,"Spain","ESP","ESP.8_1","ESP",0.022866,0.022989,"Comunidad de Madrid",261,"20200501","success"
"728",0.003925,0.003883,"Spain","ESP","ESP.8_1","ESP",0.002118,0.003891,"Comunidad de Madrid",257,"20200502","success"
"729",0.005749,0.004763,"Spain","ESP","ESP.8_1","ESP",0.009799,0.012681,"Comunidad de Madrid",552,"20200503","success"
"730",0.007297,0.005314,"Spain","ESP","ESP.8_1","ESP",0.015583,0.016071,"Comunidad de Madrid",560,"20200504","success"
"731",0.006618,0.005133,"Spain","ESP","ESP.8_1","ESP",0.014962,0.014625,"Comunidad de Madrid",547,"20200505","success"
"732",0.004811,0.00426,"Spain","ESP","ESP.8_1","ESP",0.007506,0.01049,"Comunidad de Madrid",572,"20200506","success"
"733",0.004875,0.004275,"Spain","ESP","ESP.8_1","ESP",0.008242,0.010526,"Comunidad de Madrid",570,"20200507","success"
"734",0.004015,0.00363,"Spain","ESP","ESP.8_1","ESP",0.005148,0.007286,"Comunidad de Madrid",549,"20200508","success"
"735",0.00438,0.003947,"Spain","ESP","ESP.8_1","ESP",0.006305,0.008865,"Comunidad de Madrid",564,"20200509","success"
"736",0.002877,0.00288,"Spain","ESP","ESP.8_1","ESP",0.003056,0.005,"Comunidad de Madrid",600,"20200510","success"
"737",0.007813,0.005212,"Spain","ESP","ESP.8_1","ESP",0.021557,0.015762,"Comunidad de Madrid",571,"20200511","success"
"738",0.003803,0.00302,"Spain","ESP","ESP.8_1","ESP",0.004606,0.005245,"Comunidad de Madrid",572,"20200512","success"
"739",0.004291,0.003623,"Spain","ESP","ESP.8_1","ESP",0.005871,0.007273,"Comunidad de Madrid",550,"20200513","success"
"740",0.004917,0.004131,"Spain","ESP","ESP.8_1","ESP",0.008398,0.010169,"Comunidad de Madrid",590,"20200514","success"
"741",0.004987,0.003925,"Spain","ESP","ESP.8_1","ESP",0.008901,0.009662,"Comunidad de Madrid",621,"20200515","success"
"742",0.001803,0.002162,"Spain","ESP","ESP.8_1","ESP",0.001253,0.003063,"Comunidad de Madrid",653,"20200516","success"
"743",0.003908,0.003345,"Spain","ESP","ESP.8_1","ESP",0.006179,0.007508,"Comunidad de Madrid",666,"20200517","success"
"744",0.005633,0.003812,"Spain","ESP","ESP.8_1","ESP",0.010658,0.008562,"Comunidad de Madrid",584,"20200518","success"
"745",0.006528,0.005226,"Spain","ESP","ESP.8_1","ESP",0.015542,0.016667,"Comunidad de Madrid",600,"20200519","success"
"746",0.005852,0.004223,"Spain","ESP","ESP.8_1","ESP",0.01147,0.011236,"Comunidad de Madrid",623,"20200520","success"
"747",0.002302,0.002157,"Spain","ESP","ESP.8_1","ESP",0.001307,0.00216,"Comunidad de Madrid",463,"20200521","success"
"748",0.004476,0.003328,"Spain","ESP","ESP.8_1","ESP",0.005733,0.00578,"Comunidad de Madrid",519,"20200522","success"
"749",0.004947,0.003999,"Spain","ESP","ESP.8_1","ESP",0.008117,0.010638,"Comunidad de Madrid",658,"20200523","success"
"750",0.006608,0.003946,"Spain","ESP","ESP.8_1","ESP",0.015019,0.010495,"Comunidad de Madrid",667,"20200524","success"
"751",0.00431,0.002773,"Spain","ESP","ESP.8_1","ESP",0.007366,0.004815,"Comunidad de Madrid",623,"20200525","success"
"752",0.001666,0.001741,"Spain","ESP","ESP.8_1","ESP",0.000959,0.001742,"Comunidad de Madrid",574,"20200526","success"
"753",0.003428,0.002507,"Spain","ESP","ESP.8_1","ESP",0.003248,0.003552,"Comunidad de Madrid",563,"20200527","success"
"754",0.004107,0.003347,"Spain","ESP","ESP.8_1","ESP",0.004947,0.005814,"Comunidad de Madrid",516,"20200528","success"
"755",0.002626,0.002946,"Spain","ESP","ESP.8_1","ESP",0.001805,0.004175,"Comunidad de Madrid",479,"20200529","success"
"756",0.003738,0.003623,"Spain","ESP","ESP.8_1","ESP",0.004551,0.007273,"Comunidad de Madrid",550,"20200530","success"
"757",0.00519,0.003787,"Spain","ESP","ESP.8_1","ESP",0.007587,0.008503,"Comunidad de Madrid",588,"20200531","success"
"758",0.003932,0.003879,"Spain","ESP","ESP.8_1","ESP",0.004141,0.006742,"Comunidad de Madrid",445,"20200601","success"
"759",0.005287,0.003933,"Spain","ESP","ESP.8_1","ESP",0.009096,0.008834,"Comunidad de Madrid",566,"20200602","success"
"760",0.004172,0.004223,"Spain","ESP","ESP.8_1","ESP",0.005573,0.009488,"Comunidad de Madrid",527,"20200603","success"
"761",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",596,"20200604","success"
"762",0.002463,0.002595,"Spain","ESP","ESP.8_1","ESP",0.002073,0.003676,"Comunidad de Madrid",544,"20200605","success"
"763",0.00354,0.003399,"Spain","ESP","ESP.8_1","ESP",0.003902,0.005906,"Comunidad de Madrid",508,"20200606","success"
"764",0.004956,0.003755,"Spain","ESP","ESP.8_1","ESP",0.009002,0.008432,"Comunidad de Madrid",593,"20200607","success"
"765",0.003651,0.003283,"Spain","ESP","ESP.8_1","ESP",0.004204,0.005703,"Comunidad de Madrid",526,"20200608","success"
"766",0.002874,0.003041,"Spain","ESP","ESP.8_1","ESP",0.002152,0.00431,"Comunidad de Madrid",464,"20200609","success"
"767",0.003751,0.003283,"Spain","ESP","ESP.8_1","ESP",0.004841,0.005703,"Comunidad de Madrid",526,"20200610","success"
"768",0.007407,0.005795,"Spain","ESP","ESP.8_1","ESP",0.014554,0.015453,"Comunidad de Madrid",453,"20200611","success"
"769",0.006442,0.004263,"Spain","ESP","ESP.8_1","ESP",0.013326,0.009579,"Comunidad de Madrid",522,"20200612","success"
"770",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",485,"20200613","success"
"771",0.003728,0.00338,"Spain","ESP","ESP.8_1","ESP",0.004355,0.005871,"Comunidad de Madrid",511,"20200614","success"
"772",0.006657,0.005439,"Spain","ESP","ESP.8_1","ESP",0.013918,0.015504,"Comunidad de Madrid",516,"20200615","success"
"773",0.004409,0.003729,"Spain","ESP","ESP.8_1","ESP",0.005683,0.006479,"Comunidad de Madrid",463,"20200616","success"
"774",0.004162,0.002773,"Spain","ESP","ESP.8_1","ESP",0.005083,0.003929,"Comunidad de Madrid",509,"20200617","success"
"775",0.004629,0.003081,"Spain","ESP","ESP.8_1","ESP",0.005854,0.004367,"Comunidad de Madrid",458,"20200618","success"
"776",0.002999,0.002275,"Spain","ESP","ESP.8_1","ESP",0.002605,0.002278,"Comunidad de Madrid",439,"20200619","success"
"777",0.006893,0.003861,"Spain","ESP","ESP.8_1","ESP",0.014309,0.007752,"Comunidad de Madrid",516,"20200620","success"
"778",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",512,"20200621","success"
"779",0.004574,0.003597,"Spain","ESP","ESP.8_1","ESP",0.005879,0.00625,"Comunidad de Madrid",480,"20200622","success"
"780",0.002562,0.002035,"Spain","ESP","ESP.8_1","ESP",0.001885,0.002037,"Comunidad de Madrid",491,"20200623","success"
"781",0.006418,0.003876,"Spain","ESP","ESP.8_1","ESP",0.013241,0.007782,"Comunidad de Madrid",514,"20200624","success"
"782",0.004168,0.003366,"Spain","ESP","ESP.8_1","ESP",0.005035,0.005848,"Comunidad de Madrid",513,"20200625","success"
"783",0.00449,0.00409,"Spain","ESP","ESP.8_1","ESP",0.005553,0.008214,"Comunidad de Madrid",487,"20200626","success"
"784",0.008769,0.004425,"Spain","ESP","ESP.8_1","ESP",0.021538,0.008889,"Comunidad de Madrid",450,"20200627","success"
"785",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",476,"20200628","success"
"786",0.002716,0.003122,"Spain","ESP","ESP.8_1","ESP",0.001991,0.004425,"Comunidad de Madrid",452,"20200629","success"
"787",0.005352,0.003737,"Spain","ESP","ESP.8_1","ESP",0.005771,0.006494,"Comunidad de Madrid",462,"20200630","success"
"788",0.002751,0.003028,"Spain","ESP","ESP.8_1","ESP",0.002327,0.004292,"Comunidad de Madrid",466,"20200701","success"
"789",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",392,"20200702","success"
"790",0.003819,0.003896,"Spain","ESP","ESP.8_1","ESP",0.003646,0.005525,"Comunidad de Madrid",362,"20200703","success"
"791",0.006578,0.00465,"Spain","ESP","ESP.8_1","ESP",0.009712,0.008086,"Comunidad de Madrid",371,"20200704","success"
"792",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",380,"20200705","success"
"793",0.002767,0.003635,"Spain","ESP","ESP.8_1","ESP",0.001675,0.005155,"Comunidad de Madrid",388,"20200706","success"
"794",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",441,"20200707","success"
"795",0.003038,0.002323,"Spain","ESP","ESP.8_1","ESP",0.00252,0.002326,"Comunidad de Madrid",430,"20200708","success"
"796",0.003568,0.003509,"Spain","ESP","ESP.8_1","ESP",0.002945,0.004975,"Comunidad de Madrid",402,"20200709","success"
"797",0.004974,0.004005,"Spain","ESP","ESP.8_1","ESP",0.006226,0.006961,"Comunidad de Madrid",431,"20200710","success"
"798",0.004492,0.003375,"Spain","ESP","ESP.8_1","ESP",0.004569,0.004785,"Comunidad de Madrid",418,"20200711","success"
"799",0.00132,0.002172,"Spain","ESP","ESP.8_1","ESP",0.000493,0.002174,"Comunidad de Madrid",460,"20200712","success"
"800",0.005548,0.003375,"Spain","ESP","ESP.8_1","ESP",0.00777,0.004785,"Comunidad de Madrid",418,"20200713","success"
"801",0.002879,0.002328,"Spain","ESP","ESP.8_1","ESP",0.002129,0.002331,"Comunidad de Madrid",429,"20200714","success"
"802",0.00479,0.003862,"Spain","ESP","ESP.8_1","ESP",0.005507,0.006711,"Comunidad de Madrid",447,"20200715","success"
"803",0.002727,0.002291,"Spain","ESP","ESP.8_1","ESP",0.002107,0.002294,"Comunidad de Madrid",436,"20200716","success"
"804",0.002718,0.002384,"Spain","ESP","ESP.8_1","ESP",0.001745,0.002387,"Comunidad de Madrid",419,"20200717","success"
"805",0.003368,0.003433,"Spain","ESP","ESP.8_1","ESP",0.002875,0.004866,"Comunidad de Madrid",411,"20200718","success"
"806",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",435,"20200719","success"
"807",0.005684,0.003468,"Spain","ESP","ESP.8_1","ESP",0.009241,0.006024,"Comunidad de Madrid",498,"20200720","success"
"808",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",474,"20200721","success"
"809",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",481,"20200722","success"
"810",0.005641,0.003488,"Spain","ESP","ESP.8_1","ESP",0.00919,0.006061,"Comunidad de Madrid",495,"20200723","success"
"811",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",440,"20200724","success"
"812",0.0029,0.002965,"Spain","ESP","ESP.8_1","ESP",0.002443,0.004202,"Comunidad de Madrid",476,"20200725","success"
"813",0.00205,0.002153,"Spain","ESP","ESP.8_1","ESP",0.001063,0.002155,"Comunidad de Madrid",464,"20200726","success"
"814",0.003231,0.002099,"Spain","ESP","ESP.8_1","ESP",0.002467,0.002101,"Comunidad de Madrid",476,"20200727","success"
"815",0.002893,0.002205,"Spain","ESP","ESP.8_1","ESP",0.002473,0.002208,"Comunidad de Madrid",453,"20200728","success"
"816",0.002931,0.0028,"Spain","ESP","ESP.8_1","ESP",0.002315,0.003968,"Comunidad de Madrid",504,"20200729","success"
"817",0.001947,0.002265,"Spain","ESP","ESP.8_1","ESP",0.001087,0.002268,"Comunidad de Madrid",441,"20200730","success"
"818",0.002873,0.002436,"Spain","ESP","ESP.8_1","ESP",0.00224,0.002439,"Comunidad de Madrid",410,"20200731","success"
"819",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",365,"20200801","success"
"820",0,0,"Spain","ESP","ESP.8_1","ESP",0,0,"Comunidad de Madrid",486,"20200802","success"
"821",0.004118,0.00409,"Spain","ESP","ESP.8_1","ESP",0.004149,0.007109,"Comunidad de Madrid",422,"20200803","success"
"822",0.002333,0.002413,"Spain","ESP","ESP.8_1","ESP",0.001422,0.002415,"Comunidad de Madrid",414,"20200804","success"
"823",0.004624,0.003009,"Spain","ESP","ESP.8_1","ESP",0.006402,0.004264,"Comunidad de Madrid",469,"20200805","success"
"824",0.003797,0.002345,"Spain","ESP","ESP.8_1","ESP",0.003344,0.002347,"Comunidad de Madrid",426,"20200806","success"
"825",0.004173,0.003449,"Spain","ESP","ESP.8_1","ESP",0.004137,0.00489,"Comunidad de Madrid",409,"20200807","success"
"826",0.00418,0.003266,"Spain","ESP","ESP.8_1","ESP",0.004318,0.00463,"Comunidad de Madrid",432,"20200808","success"
"827",0.005641,0.004712,"Spain","ESP","ESP.8_1","ESP",0.008557,0.010593,"Comunidad de Madrid",472,"20200809","success"
"828",0.003793,0.00227,"Spain","ESP","ESP.8_1","ESP",0.003528,0.002273,"Comunidad de Madrid",440,"20200810","success"
"829",0.004899,0.004237,"Spain","ESP","ESP.8_1","ESP",0.006932,0.008511,"Comunidad de Madrid",470,"20200811","success"
"830",0.004634,0.003914,"Spain","ESP","ESP.8_1","ESP",0.006074,0.006803,"Comunidad de Madrid",441,"20200812","success"
"831",0.005788,0.004793,"Spain","ESP","ESP.8_1","ESP",0.009905,0.010776,"Comunidad de Madrid",464,"20200813","success"
"832",0.00593,0.00567,"Spain","ESP","ESP.8_1","ESP",0.008625,0.013986,"Comunidad de Madrid",429,"20200814","success"
"833",0.007383,0.006444,"Spain","ESP","ESP.8_1","ESP",0.01538,0.017199,"Comunidad de Madrid",407,"20200815","success"
"834",0.004681,0.002946,"Spain","ESP","ESP.8_1","ESP",0.00652,0.004175,"Comunidad de Madrid",479,"20200816","success"
"835",0.003742,0.003041,"Spain","ESP","ESP.8_1","ESP",0.003963,0.00431,"Comunidad de Madrid",464,"20200817","success"
"836",0.004858,0.003737,"Spain","ESP","ESP.8_1","ESP",0.007825,0.006494,"Comunidad de Madrid",462,"20200818","success"
"837",0.002713,0.002806,"Spain","ESP","ESP.8_1","ESP",0.002004,0.003976,"Comunidad de Madrid",503,"20200819","success"
"838",0.004169,0.003503,"Spain","ESP","ESP.8_1","ESP",0.004239,0.006085,"Comunidad de Madrid",493,"20200820","success"
"839",0.004784,0.003828,"Spain","ESP","ESP.8_1","ESP",0.006271,0.006652,"Comunidad de Madrid",451,"20200821","success"
"840",0.001897,0.002051,"Spain","ESP","ESP.8_1","ESP",0.001053,0.002053,"Comunidad de Madrid",487,"20200822","success"
"841",0.005332,0.003795,"Spain","ESP","ESP.8_1","ESP",0.008534,0.007619,"Comunidad de Madrid",525,"20200823","success"
"842",0.00518,0.004695,"Spain","ESP","ESP.8_1","ESP",0.009998,0.0125,"Comunidad de Madrid",560,"20200824","success"
"843",0.006507,0.004282,"Spain","ESP","ESP.8_1","ESP",0.013608,0.010545,"Comunidad de Madrid",569,"20200825","success"
"844",0.004131,0.003496,"Spain","ESP","ESP.8_1","ESP",0.006099,0.007018,"Comunidad de Madrid",570,"20200826","success"
"845",0.005177,0.004025,"Spain","ESP","ESP.8_1","ESP",0.010088,0.009042,"Comunidad de Madrid",553,"20200827","success"
"846",0.005066,0.003568,"Spain","ESP","ESP.8_1","ESP",0.008074,0.006198,"Comunidad de Madrid",484,"20200828","success"
"847",0.001971,0.002139,"Spain","ESP","ESP.8_1","ESP",0.001133,0.002141,"Comunidad de Madrid",467,"20200829","success"
"848",0.004718,0.003937,"Spain","ESP","ESP.8_1","ESP",0.007415,0.007905,"Comunidad de Madrid",506,"20200830","success"
"849",0.003849,0.004406,"Spain","ESP","ESP.8_1","ESP",0.004377,0.009901,"Comunidad de Madrid",505,"20200831","success"
"850",0.004814,0.004255,"Spain","ESP","ESP.8_1","ESP",0.008571,0.00956,"Comunidad de Madrid",523,"20200901","success"
"851",0.004409,0.002751,"Spain","ESP","ESP.8_1","ESP",0.006583,0.003899,"Comunidad de Madrid",513,"20200902","success"
"852",0.006621,0.005668,"Spain","ESP","ESP.8_1","ESP",0.01313,0.016162,"Comunidad de Madrid",495,"20200903","success"
"853",0.005941,0.004415,"Spain","ESP","ESP.8_1","ESP",0.008345,0.008869,"Comunidad de Madrid",451,"20200904","success"
"854",0.005476,0.004314,"Spain","ESP","ESP.8_1","ESP",0.006896,0.0075,"Comunidad de Madrid",400,"20200905","success"
