"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_cli","data.smoothed_cli_se","data.survey_date","status"
"1883","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1675,0.008368,0.002781,"20200905","success"
"1884","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1643,0.008273,0.002779,"20200906","success"
"1885","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1623,0.006747,0.002543,"20200907","success"
"1886","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1604,0.006371,0.00246,"20200908","success"
"1887","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1562,0.004501,0.002108,"20200909","success"
"1888","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1522,0.003813,0.00196,"20200910","success"
"1889","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1525,0.002957,0.001732,"20200911","success"
"1890","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1488,0.002764,0.001692,"20200912","success"
"1891","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1472,0.00243,0.001596,"20200913","success"
"1892","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1466,0.000973,0.001001,"20200914","success"
"1893","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1423,0.001802,0.001392,"20200915","success"
"1894","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1425,0.002589,0.001668,"20200916","success"
"1895","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1430,0.00265,0.001707,"20200917","success"
"1896","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1428,0.003167,0.001853,"20200918","success"
"1897","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1431,0.005766,0.002492,"20200919","success"
"1898","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1437,0.005715,0.00247,"20200920","success"
"1899","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1397,0.006607,0.00271,"20200921","success"
"1900","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1398,0.006443,0.002664,"20200922","success"
"1901","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1382,0.005196,0.002392,"20200923","success"
"1902","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1322,0.005303,0.002442,"20200924","success"
"1903","Spain","ESP","ESP.15_1","ESP","La Rioja",139,0.016269,0.013305,"20200516","success"
"1904","Spain","ESP","ESP.15_1","ESP","La Rioja",179,0.012375,0.01012,"20200517","success"
"1905","Spain","ESP","ESP.15_1","ESP","La Rioja",226,0.01005,0.008219,"20200518","success"
"1906","Spain","ESP","ESP.15_1","ESP","La Rioja",264,0.008401,0.00687,"20200519","success"
"1907","Spain","ESP","ESP.15_1","ESP","La Rioja",304,0.007121,0.005824,"20200520","success"
"1908","Spain","ESP","ESP.15_1","ESP","La Rioja",295,0.012337,0.007682,"20200521","success"
"1909","Spain","ESP","ESP.15_1","ESP","La Rioja",295,0.005461,0.005244,"20200522","success"
"1910","Spain","ESP","ESP.15_1","ESP","La Rioja",283,0.005737,0.00551,"20200523","success"
"1911","Spain","ESP","ESP.15_1","ESP","La Rioja",298,0.005368,0.005155,"20200524","success"
"1912","Spain","ESP","ESP.15_1","ESP","La Rioja",300,0.005231,0.005023,"20200525","success"
"1913","Spain","ESP","ESP.15_1","ESP","La Rioja",301,0.005087,0.004885,"20200526","success"
"1914","Spain","ESP","ESP.15_1","ESP","La Rioja",297,0.005205,0.004999,"20200527","success"
"1915","Spain","ESP","ESP.15_1","ESP","La Rioja",300,0,0,"20200528","success"
"1916","Spain","ESP","ESP.15_1","ESP","La Rioja",300,0,0,"20200529","success"
"1917","Spain","ESP","ESP.15_1","ESP","La Rioja",295,0,0,"20200530","success"
"1918","Spain","ESP","ESP.15_1","ESP","La Rioja",280,0,0,"20200531","success"
"1919","Spain","ESP","ESP.15_1","ESP","La Rioja",266,0,0,"20200601","success"
"1920","Spain","ESP","ESP.15_1","ESP","La Rioja",258,0,0,"20200602","success"
"1921","Spain","ESP","ESP.15_1","ESP","La Rioja",254,0.002017,0.003401,"20200603","success"
"1922","Spain","ESP","ESP.15_1","ESP","La Rioja",251,0.003745,0.004851,"20200604","success"
"1923","Spain","ESP","ESP.15_1","ESP","La Rioja",251,0.003731,0.004833,"20200605","success"
"1924","Spain","ESP","ESP.15_1","ESP","La Rioja",243,0.003684,0.004772,"20200606","success"
"1925","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.004137,0.005358,"20200607","success"
"1926","Spain","ESP","ESP.15_1","ESP","La Rioja",228,0.009668,0.008177,"20200608","success"
"1927","Spain","ESP","ESP.15_1","ESP","La Rioja",237,0.008837,0.007474,"20200609","success"
"1928","Spain","ESP","ESP.15_1","ESP","La Rioja",242,0.006116,0.005978,"20200610","success"
"1929","Spain","ESP","ESP.15_1","ESP","La Rioja",236,0.004467,0.004988,"20200611","success"
"1930","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.004587,0.005121,"20200612","success"
"1931","Spain","ESP","ESP.15_1","ESP","La Rioja",243,0.004443,0.00496,"20200613","success"
"1932","Spain","ESP","ESP.15_1","ESP","La Rioja",243,0.004731,0.005283,"20200614","success"
"1933","Spain","ESP","ESP.15_1","ESP","La Rioja",257,0,0,"20200615","success"
"1934","Spain","ESP","ESP.15_1","ESP","La Rioja",243,0,0,"20200616","success"
"1935","Spain","ESP","ESP.15_1","ESP","La Rioja",239,0.0018,0.003707,"20200617","success"
"1936","Spain","ESP","ESP.15_1","ESP","La Rioja",240,0.005815,0.006841,"20200618","success"
"1937","Spain","ESP","ESP.15_1","ESP","La Rioja",227,0.006411,0.007543,"20200619","success"
"1938","Spain","ESP","ESP.15_1","ESP","La Rioja",222,0.006621,0.00779,"20200620","success"
"1939","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.00561,0.0066,"20200621","success"
"1940","Spain","ESP","ESP.15_1","ESP","La Rioja",218,0.005358,0.006303,"20200622","success"
"1941","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.005207,0.006126,"20200623","success"
"1942","Spain","ESP","ESP.15_1","ESP","La Rioja",237,0.005064,0.005749,"20200624","success"
"1943","Spain","ESP","ESP.15_1","ESP","La Rioja",243,0.001802,0.003351,"20200625","success"
"1944","Spain","ESP","ESP.15_1","ESP","La Rioja",252,0.001711,0.003183,"20200626","success"
"1945","Spain","ESP","ESP.15_1","ESP","La Rioja",252,0.00174,0.003237,"20200627","success"
"1946","Spain","ESP","ESP.15_1","ESP","La Rioja",245,0.001822,0.003389,"20200628","success"
"1947","Spain","ESP","ESP.15_1","ESP","La Rioja",250,0.001859,0.003458,"20200629","success"
"1948","Spain","ESP","ESP.15_1","ESP","La Rioja",241,0.001974,0.003671,"20200630","success"
"1949","Spain","ESP","ESP.15_1","ESP","La Rioja",230,0,0,"20200701","success"
"1950","Spain","ESP","ESP.15_1","ESP","La Rioja",225,0,0,"20200702","success"
"1951","Spain","ESP","ESP.15_1","ESP","La Rioja",221,0,0,"20200703","success"
"1952","Spain","ESP","ESP.15_1","ESP","La Rioja",216,0,0,"20200704","success"
"1953","Spain","ESP","ESP.15_1","ESP","La Rioja",220,0,0,"20200705","success"
"1954","Spain","ESP","ESP.15_1","ESP","La Rioja",202,0,0,"20200706","success"
"1955","Spain","ESP","ESP.15_1","ESP","La Rioja",199,0,0,"20200707","success"
"1956","Spain","ESP","ESP.15_1","ESP","La Rioja",203,0,0,"20200708","success"
"1957","Spain","ESP","ESP.15_1","ESP","La Rioja",201,0,0,"20200709","success"
"1958","Spain","ESP","ESP.15_1","ESP","La Rioja",202,0,0,"20200710","success"
"1959","Spain","ESP","ESP.15_1","ESP","La Rioja",211,0,0,"20200711","success"
"1960","Spain","ESP","ESP.15_1","ESP","La Rioja",222,0,0,"20200712","success"
"1961","Spain","ESP","ESP.15_1","ESP","La Rioja",220,0,0,"20200713","success"
"1962","Spain","ESP","ESP.15_1","ESP","La Rioja",219,0,0,"20200714","success"
"1963","Spain","ESP","ESP.15_1","ESP","La Rioja",222,0.00184,0.003705,"20200715","success"
"1964","Spain","ESP","ESP.15_1","ESP","La Rioja",221,0.001776,0.003576,"20200716","success"
"1965","Spain","ESP","ESP.15_1","ESP","La Rioja",227,0.001676,0.003374,"20200717","success"
"1966","Spain","ESP","ESP.15_1","ESP","La Rioja",224,0.001685,0.003392,"20200718","success"
"1967","Spain","ESP","ESP.15_1","ESP","La Rioja",224,0.001728,0.003478,"20200719","success"
"1968","Spain","ESP","ESP.15_1","ESP","La Rioja",239,0.001578,0.003176,"20200720","success"
"1969","Spain","ESP","ESP.15_1","ESP","La Rioja",240,0.00158,0.003181,"20200721","success"
"1970","Spain","ESP","ESP.15_1","ESP","La Rioja",236,0,0,"20200722","success"
"1971","Spain","ESP","ESP.15_1","ESP","La Rioja",248,0,0,"20200723","success"
"1972","Spain","ESP","ESP.15_1","ESP","La Rioja",247,0,0,"20200724","success"
"1973","Spain","ESP","ESP.15_1","ESP","La Rioja",261,0,0,"20200725","success"
"1974","Spain","ESP","ESP.15_1","ESP","La Rioja",254,0,0,"20200726","success"
"1975","Spain","ESP","ESP.15_1","ESP","La Rioja",260,0,0,"20200727","success"
"1976","Spain","ESP","ESP.15_1","ESP","La Rioja",256,0,0,"20200728","success"
"1977","Spain","ESP","ESP.15_1","ESP","La Rioja",260,0,0,"20200729","success"
"1978","Spain","ESP","ESP.15_1","ESP","La Rioja",247,0,0,"20200730","success"
"1979","Spain","ESP","ESP.15_1","ESP","La Rioja",240,0.004405,0.005675,"20200731","success"
"1980","Spain","ESP","ESP.15_1","ESP","La Rioja",218,0.004647,0.005987,"20200801","success"
"1981","Spain","ESP","ESP.15_1","ESP","La Rioja",221,0.004584,0.005905,"20200802","success"
"1982","Spain","ESP","ESP.15_1","ESP","La Rioja",208,0.003228,0.004921,"20200803","success"
"1983","Spain","ESP","ESP.15_1","ESP","La Rioja",208,0.003271,0.004985,"20200804","success"
"1984","Spain","ESP","ESP.15_1","ESP","La Rioja",200,0.003287,0.00501,"20200805","success"
"1985","Spain","ESP","ESP.15_1","ESP","La Rioja",207,0.007751,0.007451,"20200806","success"
"1986","Spain","ESP","ESP.15_1","ESP","La Rioja",212,0.004296,0.005321,"20200807","success"
"1987","Spain","ESP","ESP.15_1","ESP","La Rioja",219,0.004022,0.004982,"20200808","success"
"1988","Spain","ESP","ESP.15_1","ESP","La Rioja",216,0.003988,0.004939,"20200809","success"
"1989","Spain","ESP","ESP.15_1","ESP","La Rioja",237,0.00379,0.004695,"20200810","success"
"1990","Spain","ESP","ESP.15_1","ESP","La Rioja",260,0.003951,0.004894,"20200811","success"
"1991","Spain","ESP","ESP.15_1","ESP","La Rioja",271,0.003869,0.004792,"20200812","success"
"1992","Spain","ESP","ESP.15_1","ESP","La Rioja",270,0,0,"20200813","success"
"1993","Spain","ESP","ESP.15_1","ESP","La Rioja",276,0,0,"20200814","success"
"1994","Spain","ESP","ESP.15_1","ESP","La Rioja",276,0,0,"20200815","success"
"1995","Spain","ESP","ESP.15_1","ESP","La Rioja",286,0.00243,0.003769,"20200816","success"
"1996","Spain","ESP","ESP.15_1","ESP","La Rioja",280,0.009454,0.007323,"20200817","success"
"1997","Spain","ESP","ESP.15_1","ESP","La Rioja",268,0.008748,0.006776,"20200818","success"
"1998","Spain","ESP","ESP.15_1","ESP","La Rioja",268,0.009066,0.007023,"20200819","success"
"1999","Spain","ESP","ESP.15_1","ESP","La Rioja",279,0.009372,0.00726,"20200820","success"
"2000","Spain","ESP","ESP.15_1","ESP","La Rioja",278,0.009645,0.007471,"20200821","success"
"2001","Spain","ESP","ESP.15_1","ESP","La Rioja",286,0.009454,0.007323,"20200822","success"
"2002","Spain","ESP","ESP.15_1","ESP","La Rioja",285,0.007606,0.0068,"20200823","success"
"2003","Spain","ESP","ESP.15_1","ESP","La Rioja",287,0,0,"20200824","success"
"2004","Spain","ESP","ESP.15_1","ESP","La Rioja",288,0,0,"20200825","success"
"2005","Spain","ESP","ESP.15_1","ESP","La Rioja",296,0,0,"20200826","success"
"2006","Spain","ESP","ESP.15_1","ESP","La Rioja",291,0,0,"20200827","success"
"2007","Spain","ESP","ESP.15_1","ESP","La Rioja",284,0,0,"20200828","success"
"2008","Spain","ESP","ESP.15_1","ESP","La Rioja",285,0,0,"20200829","success"
"2009","Spain","ESP","ESP.15_1","ESP","La Rioja",280,0,0,"20200830","success"
"2010","Spain","ESP","ESP.15_1","ESP","La Rioja",269,0,0,"20200831","success"
"2011","Spain","ESP","ESP.15_1","ESP","La Rioja",264,0,0,"20200901","success"
"2012","Spain","ESP","ESP.15_1","ESP","La Rioja",249,0,0,"20200902","success"
"2013","Spain","ESP","ESP.15_1","ESP","La Rioja",256,0,0,"20200903","success"
"2014","Spain","ESP","ESP.15_1","ESP","La Rioja",264,0,0,"20200904","success"
"2015","Spain","ESP","ESP.15_1","ESP","La Rioja",254,0,0,"20200905","success"
"2016","Spain","ESP","ESP.15_1","ESP","La Rioja",253,0,0,"20200906","success"
"2017","Spain","ESP","ESP.15_1","ESP","La Rioja",248,0,0,"20200907","success"
"2018","Spain","ESP","ESP.15_1","ESP","La Rioja",259,0,0,"20200908","success"
"2019","Spain","ESP","ESP.15_1","ESP","La Rioja",253,0,0,"20200909","success"
"2020","Spain","ESP","ESP.15_1","ESP","La Rioja",238,0.005296,0.005866,"20200910","success"
"2021","Spain","ESP","ESP.15_1","ESP","La Rioja",235,0.0059,0.006535,"20200911","success"
"2022","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.005924,0.006563,"20200912","success"
"2023","Spain","ESP","ESP.15_1","ESP","La Rioja",215,0.006535,0.007239,"20200913","success"
"2024","Spain","ESP","ESP.15_1","ESP","La Rioja",216,0.006239,0.006911,"20200914","success"
"2025","Spain","ESP","ESP.15_1","ESP","La Rioja",210,0.006606,0.007317,"20200915","success"
"2026","Spain","ESP","ESP.15_1","ESP","La Rioja",223,0.013972,0.010286,"20200916","success"
"2027","Spain","ESP","ESP.15_1","ESP","La Rioja",226,0.01263,0.010102,"20200917","success"
"2028","Spain","ESP","ESP.15_1","ESP","La Rioja",218,0.011558,0.009244,"20200918","success"
"2029","Spain","ESP","ESP.15_1","ESP","La Rioja",217,0.010859,0.008685,"20200919","success"
"2030","Spain","ESP","ESP.15_1","ESP","La Rioja",231,0.010543,0.008432,"20200920","success"
"2031","Spain","ESP","ESP.15_1","ESP","La Rioja",240,0.013799,0.00974,"20200921","success"
"2032","Spain","ESP","ESP.15_1","ESP","La Rioja",235,0.01319,0.00931,"20200922","success"
"2033","Spain","ESP","ESP.15_1","ESP","La Rioja",233,0.006293,0.006365,"20200923","success"
"2034","Spain","ESP","ESP.15_1","ESP","La Rioja",232,0.0027,0.004051,"20200924","success"
"2035","Spain","ESP","ESP.16_1","ESP","País Vasco",173,0,0,"20200502","success"
"2036","Spain","ESP","ESP.16_1","ESP","País Vasco",365,0.004017,0.004338,"20200503","success"
"2037","Spain","ESP","ESP.16_1","ESP","País Vasco",547,0.002788,0.003011,"20200504","success"
"2038","Spain","ESP","ESP.16_1","ESP","País Vasco",793,0.002273,0.002267,"20200505","success"
"2039","Spain","ESP","ESP.16_1","ESP","País Vasco",240,0.007248,0.006949,"20200506","success"
"2040","Spain","ESP","ESP.16_1","ESP","País Vasco",458,0.005034,0.004183,"20200507","success"
"2041","Spain","ESP","ESP.16_1","ESP","País Vasco",659,0.00951,0.004712,"20200508","success"
"2042","Spain","ESP","ESP.16_1","ESP","País Vasco",880,0.007726,0.003672,"20200509","success"
"2043","Spain","ESP","ESP.16_1","ESP","País Vasco",1110,0.008118,0.00337,"20200510","success"
"2044","Spain","ESP","ESP.16_1","ESP","País Vasco",1321,0.006749,0.002802,"20200511","success"
"2045","Spain","ESP","ESP.16_1","ESP","País Vasco",1540,0.007402,0.002743,"20200512","success"
"2046","Spain","ESP","ESP.16_1","ESP","País Vasco",1467,0.006536,0.002627,"20200513","success"
"2047","Spain","ESP","ESP.16_1","ESP","País Vasco",1471,0.008577,0.003035,"20200514","success"
"2048","Spain","ESP","ESP.16_1","ESP","País Vasco",1524,0.005599,0.002418,"20200515","success"
"2049","Spain","ESP","ESP.16_1","ESP","País Vasco",1537,0.007355,0.002739,"20200516","success"
"2050","Spain","ESP","ESP.16_1","ESP","País Vasco",1552,0.004877,0.002199,"20200517","success"
"2051","Spain","ESP","ESP.16_1","ESP","País Vasco",1567,0.005918,0.002413,"20200518","success"
"2052","Spain","ESP","ESP.16_1","ESP","País Vasco",1588,0.005268,0.002312,"20200519","success"
"2053","Spain","ESP","ESP.16_1","ESP","País Vasco",1627,0.005197,0.002281,"20200520","success"
"2054","Spain","ESP","ESP.16_1","ESP","País Vasco",1561,0.003164,0.001816,"20200521","success"
"2055","Spain","ESP","ESP.16_1","ESP","País Vasco",1492,0.003972,0.002106,"20200522","success"
"2056","Spain","ESP","ESP.16_1","ESP","País Vasco",1517,0.004707,0.002318,"20200523","success"
"2057","Spain","ESP","ESP.16_1","ESP","País Vasco",1502,0.005354,0.002484,"20200524","success"
"2058","Spain","ESP","ESP.16_1","ESP","País Vasco",1507,0.004101,0.002176,"20200525","success"
"2059","Spain","ESP","ESP.16_1","ESP","País Vasco",1480,0.003177,0.001866,"20200526","success"
"2060","Spain","ESP","ESP.16_1","ESP","País Vasco",1499,0.003257,0.001913,"20200527","success"
"2061","Spain","ESP","ESP.16_1","ESP","País Vasco",1548,0.003127,0.001837,"20200528","success"
"2062","Spain","ESP","ESP.16_1","ESP","País Vasco",1541,0.002518,0.001634,"20200529","success"
"2063","Spain","ESP","ESP.16_1","ESP","País Vasco",1461,0.002289,0.00158,"20200530","success"
"2064","Spain","ESP","ESP.16_1","ESP","País Vasco",1478,0.000898,0.00102,"20200531","success"
"2065","Spain","ESP","ESP.16_1","ESP","País Vasco",1426,0.00094,0.001068,"20200601","success"
"2066","Spain","ESP","ESP.16_1","ESP","País Vasco",1387,0.001015,0.001153,"20200602","success"
"2067","Spain","ESP","ESP.16_1","ESP","País Vasco",1353,0.001011,0.001149,"20200603","success"
"2068","Spain","ESP","ESP.16_1","ESP","País Vasco",1328,0.001031,0.001171,"20200604","success"
"2069","Spain","ESP","ESP.16_1","ESP","País Vasco",1304,0.001104,0.001254,"20200605","success"
"2070","Spain","ESP","ESP.16_1","ESP","País Vasco",1283,0.001481,0.001472,"20200606","success"
"2071","Spain","ESP","ESP.16_1","ESP","País Vasco",1224,0.002112,0.001793,"20200607","success"
"2072","Spain","ESP","ESP.16_1","ESP","País Vasco",1205,0.002155,0.00183,"20200608","success"
"2073","Spain","ESP","ESP.16_1","ESP","País Vasco",1179,0.003847,0.002432,"20200609","success"
"2074","Spain","ESP","ESP.16_1","ESP","País Vasco",1131,0.004532,0.00273,"20200610","success"
"2075","Spain","ESP","ESP.16_1","ESP","País Vasco",1108,0.006713,0.003346,"20200611","success"
"2076","Spain","ESP","ESP.16_1","ESP","País Vasco",1126,0.007508,0.00341,"20200612","success"
"2077","Spain","ESP","ESP.16_1","ESP","País Vasco",1128,0.006266,0.003107,"20200613","success"
"2078","Spain","ESP","ESP.16_1","ESP","País Vasco",1084,0.005283,0.00284,"20200614","success"
"2079","Spain","ESP","ESP.16_1","ESP","País Vasco",1086,0.005279,0.002837,"20200615","success"
"2080","Spain","ESP","ESP.16_1","ESP","País Vasco",1095,0.003603,0.002353,"20200616","success"
"2081","Spain","ESP","ESP.16_1","ESP","País Vasco",1099,0.00368,0.002333,"20200617","success"
"2082","Spain","ESP","ESP.16_1","ESP","País Vasco",1079,0.002267,0.001851,"20200618","success"
"2083","Spain","ESP","ESP.16_1","ESP","País Vasco",1030,0.001129,0.001372,"20200619","success"
"2084","Spain","ESP","ESP.16_1","ESP","País Vasco",1011,0.002513,0.002071,"20200620","success"
"2085","Spain","ESP","ESP.16_1","ESP","País Vasco",1036,0.002783,0.002168,"20200621","success"
"2086","Spain","ESP","ESP.16_1","ESP","País Vasco",1003,0.002929,0.002282,"20200622","success"
"2087","Spain","ESP","ESP.16_1","ESP","País Vasco",991,0.002858,0.002227,"20200623","success"
"2088","Spain","ESP","ESP.16_1","ESP","País Vasco",1023,0.00261,0.002112,"20200624","success"
"2089","Spain","ESP","ESP.16_1","ESP","País Vasco",1028,0.002075,0.001859,"20200625","success"
"2090","Spain","ESP","ESP.16_1","ESP","País Vasco",1038,0.002343,0.001955,"20200626","success"
"2091","Spain","ESP","ESP.16_1","ESP","País Vasco",1047,0.001036,0.001292,"20200627","success"
"2092","Spain","ESP","ESP.16_1","ESP","País Vasco",1025,0.000765,0.00112,"20200628","success"
"2093","Spain","ESP","ESP.16_1","ESP","País Vasco",1051,0.000741,0.001085,"20200629","success"
"2094","Spain","ESP","ESP.16_1","ESP","País Vasco",1020,0.000769,0.001126,"20200630","success"
"2095","Spain","ESP","ESP.16_1","ESP","País Vasco",990,0.000318,0.000728,"20200701","success"
"2096","Spain","ESP","ESP.16_1","ESP","País Vasco",954,0.000342,0.000784,"20200702","success"
"2097","Spain","ESP","ESP.16_1","ESP","País Vasco",939,0,0,"20200703","success"
"2098","Spain","ESP","ESP.16_1","ESP","País Vasco",896,0,0,"20200704","success"
"2099","Spain","ESP","ESP.16_1","ESP","País Vasco",861,0,0,"20200705","success"
"2100","Spain","ESP","ESP.16_1","ESP","País Vasco",862,0,0,"20200706","success"
"2101","Spain","ESP","ESP.16_1","ESP","País Vasco",848,0,0,"20200707","success"
"2102","Spain","ESP","ESP.16_1","ESP","País Vasco",816,0,0,"20200708","success"
"2103","Spain","ESP","ESP.16_1","ESP","País Vasco",841,0,0,"20200709","success"
"2104","Spain","ESP","ESP.16_1","ESP","País Vasco",881,0,0,"20200710","success"
"2105","Spain","ESP","ESP.16_1","ESP","País Vasco",926,0,0,"20200711","success"
"2106","Spain","ESP","ESP.16_1","ESP","País Vasco",945,0,0,"20200712","success"
"2107","Spain","ESP","ESP.16_1","ESP","País Vasco",933,0.001002,0.001287,"20200713","success"
"2108","Spain","ESP","ESP.16_1","ESP","País Vasco",962,0.002316,0.00194,"20200714","success"
"2109","Spain","ESP","ESP.16_1","ESP","País Vasco",982,0.002357,0.001975,"20200715","success"
"2110","Spain","ESP","ESP.16_1","ESP","País Vasco",1009,0.002944,0.002162,"20200716","success"
"2111","Spain","ESP","ESP.16_1","ESP","País Vasco",991,0.002846,0.00209,"20200717","success"
"2112","Spain","ESP","ESP.16_1","ESP","País Vasco",979,0.002921,0.002145,"20200718","success"
"2113","Spain","ESP","ESP.16_1","ESP","País Vasco",985,0.003027,0.002223,"20200719","success"
"2114","Spain","ESP","ESP.16_1","ESP","País Vasco",1003,0.001961,0.001755,"20200720","success"
"2115","Spain","ESP","ESP.16_1","ESP","País Vasco",1021,0.000667,0.001019,"20200721","success"
"2116","Spain","ESP","ESP.16_1","ESP","País Vasco",1032,0.002194,0.001803,"20200722","success"
"2117","Spain","ESP","ESP.16_1","ESP","País Vasco",1012,0.001616,0.001577,"20200723","success"
"2118","Spain","ESP","ESP.16_1","ESP","País Vasco",1011,0.002087,0.001833,"20200724","success"
"2119","Spain","ESP","ESP.16_1","ESP","País Vasco",1022,0.002026,0.001779,"20200725","success"
"2120","Spain","ESP","ESP.16_1","ESP","País Vasco",1032,0.002019,0.001774,"20200726","success"
"2121","Spain","ESP","ESP.16_1","ESP","País Vasco",1008,0.00216,0.001897,"20200727","success"
"2122","Spain","ESP","ESP.16_1","ESP","País Vasco",1022,0.002694,0.002094,"20200728","success"
"2123","Spain","ESP","ESP.16_1","ESP","País Vasco",1025,0.003966,0.00256,"20200729","success"
"2124","Spain","ESP","ESP.16_1","ESP","País Vasco",1023,0.004179,0.002604,"20200730","success"
"2125","Spain","ESP","ESP.16_1","ESP","País Vasco",1015,0.00379,0.002482,"20200731","success"
"2126","Spain","ESP","ESP.16_1","ESP","País Vasco",995,0.005437,0.003006,"20200801","success"
"2127","Spain","ESP","ESP.16_1","ESP","País Vasco",991,0.005359,0.002963,"20200802","success"
"2128","Spain","ESP","ESP.16_1","ESP","País Vasco",979,0.005445,0.00301,"20200803","success"
"2129","Spain","ESP","ESP.16_1","ESP","País Vasco",931,0.010117,0.004147,"20200804","success"
"2130","Spain","ESP","ESP.16_1","ESP","País Vasco",901,0.007578,0.003634,"20200805","success"
"2131","Spain","ESP","ESP.16_1","ESP","País Vasco",867,0.007479,0.003662,"20200806","success"
"2132","Spain","ESP","ESP.16_1","ESP","País Vasco",854,0.008621,0.003888,"20200807","success"
"2133","Spain","ESP","ESP.16_1","ESP","País Vasco",862,0.008754,0.003949,"20200808","success"
"2134","Spain","ESP","ESP.16_1","ESP","País Vasco",866,0.009331,0.004119,"20200809","success"
"2135","Spain","ESP","ESP.16_1","ESP","País Vasco",871,0.013907,0.005025,"20200810","success"
"2136","Spain","ESP","ESP.16_1","ESP","País Vasco",890,0.008298,0.00386,"20200811","success"
"2137","Spain","ESP","ESP.16_1","ESP","País Vasco",910,0.007723,0.003669,"20200812","success"
"2138","Spain","ESP","ESP.16_1","ESP","País Vasco",942,0.0074,0.003516,"20200813","success"
"2139","Spain","ESP","ESP.16_1","ESP","País Vasco",953,0.007261,0.003555,"20200814","success"
"2140","Spain","ESP","ESP.16_1","ESP","País Vasco",963,0.006626,0.003388,"20200815","success"
"2141","Spain","ESP","ESP.16_1","ESP","País Vasco",941,0.006159,0.003243,"20200816","success"
"2142","Spain","ESP","ESP.16_1","ESP","País Vasco",960,0.00326,0.002311,"20200817","success"
"2143","Spain","ESP","ESP.16_1","ESP","País Vasco",987,0.003223,0.002285,"20200818","success"
"2144","Spain","ESP","ESP.16_1","ESP","País Vasco",971,0.003348,0.002374,"20200819","success"
"2145","Spain","ESP","ESP.16_1","ESP","País Vasco",980,0.005898,0.003204,"20200820","success"
"2146","Spain","ESP","ESP.16_1","ESP","País Vasco",997,0.005332,0.002997,"20200821","success"
"2147","Spain","ESP","ESP.16_1","ESP","País Vasco",986,0.005379,0.003015,"20200822","success"
"2148","Spain","ESP","ESP.16_1","ESP","País Vasco",1015,0.005304,0.002973,"20200823","success"
"2149","Spain","ESP","ESP.16_1","ESP","País Vasco",1023,0.004671,0.002779,"20200824","success"
"2150","Spain","ESP","ESP.16_1","ESP","País Vasco",1020,0.005449,0.003016,"20200825","success"
"2151","Spain","ESP","ESP.16_1","ESP","País Vasco",1071,0.005581,0.002963,"20200826","success"
"2152","Spain","ESP","ESP.16_1","ESP","País Vasco",1057,0.00329,0.002244,"20200827","success"
"2153","Spain","ESP","ESP.16_1","ESP","País Vasco",1051,0.002809,0.002045,"20200828","success"
"2154","Spain","ESP","ESP.16_1","ESP","País Vasco",1057,0.002906,0.002073,"20200829","success"
"2155","Spain","ESP","ESP.16_1","ESP","País Vasco",1054,0.002851,0.002035,"20200830","success"
"2156","Spain","ESP","ESP.16_1","ESP","País Vasco",1021,0.004442,0.002552,"20200831","success"
"2157","Spain","ESP","ESP.16_1","ESP","País Vasco",1000,0.008508,0.003517,"20200901","success"
"2158","Spain","ESP","ESP.16_1","ESP","País Vasco",955,0.008101,0.003433,"20200902","success"
"2159","Spain","ESP","ESP.16_1","ESP","País Vasco",956,0.008132,0.003446,"20200903","success"
"2160","Spain","ESP","ESP.16_1","ESP","País Vasco",930,0.008483,0.003595,"20200904","success"
"2161","Spain","ESP","ESP.16_1","ESP","País Vasco",925,0.009197,0.003747,"20200905","success"
"2162","Spain","ESP","ESP.16_1","ESP","País Vasco",888,0.010391,0.004123,"20200906","success"
"2163","Spain","ESP","ESP.16_1","ESP","País Vasco",895,0.007913,0.003638,"20200907","success"
"2164","Spain","ESP","ESP.16_1","ESP","País Vasco",891,0.002486,0.002049,"20200908","success"
"2165","Spain","ESP","ESP.16_1","ESP","País Vasco",882,0.002498,0.00206,"20200909","success"
