"","data.country","data.gid_0","data.gid_1","data.ili_se","data.ili_se_unw","data.iso_code","data.percent_ili","data.percent_ili_unw","data.region","data.sample_size","data.survey_date","status"
"238","Spain","ESP","ESP.2_1",0.00708,0.006969,"ESP",0.003405,0.006993,"Aragón",143,"20200803","success"
"239","Spain","ESP","ESP.2_1",0.00702,0.007017,"ESP",0.003838,0.007042,"Aragón",142,"20200804","success"
"240","Spain","ESP","ESP.2_1",0.010043,0.00982,"ESP",0.007833,0.013986,"Aragón",143,"20200805","success"
"241","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",128,"20200806","success"
"242","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",133,"20200807","success"
"243","Spain","ESP","ESP.2_1",0.013054,0.010795,"ESP",0.012456,0.015385,"Aragón",130,"20200808","success"
"244","Spain","ESP","ESP.2_1",0.009397,0.009752,"ESP",0.008765,0.013889,"Aragón",144,"20200809","success"
"245","Spain","ESP","ESP.2_1",0.008539,0.00692,"ESP",0.007367,0.006944,"Aragón",144,"20200810","success"
"246","Spain","ESP","ESP.2_1",0.0088,0.006689,"ESP",0.006483,0.006711,"Aragón",149,"20200811","success"
"247","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",106,"20200812","success"
"248","Spain","ESP","ESP.2_1",0.012181,0.010247,"ESP",0.013467,0.014599,"Aragón",137,"20200813","success"
"249","Spain","ESP","ESP.2_1",0.016448,0.008658,"ESP",0.019381,0.008696,"Aragón",115,"20200814","success"
"250","Spain","ESP","ESP.2_1",0.019777,0.018856,"ESP",0.029659,0.043103,"Aragón",116,"20200815","success"
"251","Spain","ESP","ESP.2_1",0.019358,0.013582,"ESP",0.034069,0.02381,"Aragón",126,"20200816","success"
"252","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",140,"20200817","success"
"253","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",115,"20200818","success"
"254","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",126,"20200819","success"
"255","Spain","ESP","ESP.2_1",0.007787,0.007968,"ESP",0.003793,0.008,"Aragón",125,"20200820","success"
"256","Spain","ESP","ESP.2_1",0.010557,0.010962,"ESP",0.010826,0.015625,"Aragón",128,"20200821","success"
"257","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",118,"20200822","success"
"258","Spain","ESP","ESP.2_1",0.007415,0.007067,"ESP",0.003676,0.007092,"Aragón",141,"20200823","success"
"259","Spain","ESP","ESP.2_1",0.003766,0.006873,"ESP",0.00147,0.006897,"Aragón",145,"20200824","success"
"260","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",130,"20200825","success"
"261","Spain","ESP","ESP.2_1",0.005857,0.006309,"ESP",0.003519,0.006329,"Aragón",158,"20200826","success"
"262","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",111,"20200827","success"
"263","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",119,"20200828","success"
"264","Spain","ESP","ESP.2_1",0.013432,0.011883,"ESP",0.012365,0.016949,"Aragón",118,"20200829","success"
"265","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",126,"20200830","success"
"266","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",105,"20200901","success"
"267","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",117,"20200902","success"
"268","Spain","ESP","ESP.2_1",0.010828,0.009569,"ESP",0.008991,0.009615,"Aragón",104,"20200906","success"
"269","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",110,"20200907","success"
"270","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",101,"20200908","success"
"271","Spain","ESP","ESP.2_1",0.009532,0.009478,"ESP",0.006879,0.009524,"Aragón",105,"20200909","success"
"272","Spain","ESP","ESP.2_1",0.016059,0.009661,"ESP",0.018176,0.009709,"Aragón",103,"20200910","success"
"273","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",106,"20200913","success"
"274","Spain","ESP","ESP.2_1",0.008375,0.008658,"ESP",0.004423,0.008696,"Aragón",115,"20200914","success"
"275","Spain","ESP","ESP.2_1",0.015356,0.012514,"ESP",0.0165,0.017857,"Aragón",112,"20200916","success"
"276","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",104,"20200917","success"
"277","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",102,"20200918","success"
"278","Spain","ESP","ESP.2_1",0.009723,0.009132,"ESP",0.006281,0.009174,"Aragón",109,"20200919","success"
"279","Spain","ESP","ESP.2_1",0.013392,0.007782,"ESP",0.014361,0.007813,"Aragón",128,"20200920","success"
"280","Spain","ESP","ESP.2_1",0.012185,0.012514,"ESP",0.012331,0.017857,"Aragón",112,"20200921","success"
"281","Spain","ESP","ESP.2_1",0.0134,0.009132,"ESP",0.010928,0.009174,"Aragón",109,"20200922","success"
"282","Spain","ESP","ESP.2_1",0,0,"ESP",0,0,"Aragón",111,"20200923","success"
"283","Spain","ESP","ESP.2_1",0.015118,0.013467,"ESP",0.018148,0.019231,"Aragón",104,"20200924","success"
"284","Spain","ESP","ESP.3_1",0,0,"ESP",0,0,"Cantabria",110,"20200504","success"
"285","Spain","ESP","ESP.3_1",0,0,"ESP",0,0,"Cantabria",102,"20200510","success"
"286","Spain","ESP","ESP.3_1",0,0,"ESP",0,0,"Cantabria",103,"20200523","success"
"287","Spain","ESP","ESP.4_1",0.011199,0.009661,"ESP",0.00595,0.009709,"Castilla-La Mancha",103,"20200501","success"
"288","Spain","ESP","ESP.4_1",0.007959,0.007462,"ESP",0.008304,0.015038,"Castilla-La Mancha",266,"20200503","success"
"289","Spain","ESP","ESP.4_1",0.008624,0.005357,"ESP",0.010248,0.007605,"Castilla-La Mancha",263,"20200504","success"
"290","Spain","ESP","ESP.4_1",0.005536,0.00409,"ESP",0.005806,0.004098,"Castilla-La Mancha",244,"20200505","success"
"291","Spain","ESP","ESP.4_1",0.005938,0.003781,"ESP",0.005861,0.003788,"Castilla-La Mancha",264,"20200506","success"
"292","Spain","ESP","ESP.4_1",0.005356,0.005161,"ESP",0.005543,0.007326,"Castilla-La Mancha",273,"20200507","success"
"293","Spain","ESP","ESP.4_1",0.003481,0.003752,"ESP",0.001778,0.003759,"Castilla-La Mancha",266,"20200508","success"
"294","Spain","ESP","ESP.4_1",0.00737,0.004504,"ESP",0.012011,0.00639,"Castilla-La Mancha",313,"20200509","success"
"295","Spain","ESP","ESP.4_1",0.005589,0.004714,"ESP",0.005885,0.006689,"Castilla-La Mancha",299,"20200510","success"
"296","Spain","ESP","ESP.4_1",0.00318,0.00367,"ESP",0.001729,0.003676,"Castilla-La Mancha",272,"20200511","success"
"297","Spain","ESP","ESP.4_1",0.008718,0.00749,"ESP",0.009734,0.015094,"Castilla-La Mancha",265,"20200512","success"
"298","Spain","ESP","ESP.4_1",0.003851,0.003766,"ESP",0.002755,0.003774,"Castilla-La Mancha",265,"20200513","success"
"299","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",309,"20200514","success"
"300","Spain","ESP","ESP.4_1",0.00476,0.004606,"ESP",0.003697,0.006536,"Castilla-La Mancha",306,"20200515","success"
"301","Spain","ESP","ESP.4_1",0.008374,0.006664,"ESP",0.017374,0.015015,"Castilla-La Mancha",333,"20200516","success"
"302","Spain","ESP","ESP.4_1",0.005919,0.005472,"ESP",0.006681,0.009524,"Castilla-La Mancha",315,"20200517","success"
"303","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",263,"20200518","success"
"304","Spain","ESP","ESP.4_1",0.007447,0.003295,"ESP",0.011152,0.0033,"Castilla-La Mancha",303,"20200519","success"
"305","Spain","ESP","ESP.4_1",0.007259,0.005865,"ESP",0.012186,0.011799,"Castilla-La Mancha",339,"20200520","success"
"306","Spain","ESP","ESP.4_1",0.009842,0.008074,"ESP",0.013749,0.014085,"Castilla-La Mancha",213,"20200521","success"
"307","Spain","ESP","ESP.4_1",0.007419,0.006499,"ESP",0.008265,0.011321,"Castilla-La Mancha",265,"20200522","success"
"308","Spain","ESP","ESP.4_1",0.004639,0.004843,"ESP",0.003767,0.006873,"Castilla-La Mancha",291,"20200523","success"
"309","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",306,"20200524","success"
"310","Spain","ESP","ESP.4_1",0.003348,0.003082,"ESP",0.001981,0.003086,"Castilla-La Mancha",324,"20200525","success"
"311","Spain","ESP","ESP.4_1",0.006172,0.006153,"ESP",0.006592,0.010714,"Castilla-La Mancha",280,"20200526","success"
"312","Spain","ESP","ESP.4_1",0.007427,0.004637,"ESP",0.008946,0.006579,"Castilla-La Mancha",304,"20200527","success"
"313","Spain","ESP","ESP.4_1",0.006583,0.005033,"ESP",0.007369,0.007143,"Castilla-La Mancha",280,"20200528","success"
"314","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",243,"20200529","success"
"315","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",285,"20200530","success"
"316","Spain","ESP","ESP.4_1",0.004277,0.003419,"ESP",0.003115,0.003425,"Castilla-La Mancha",292,"20200531","success"
"317","Spain","ESP","ESP.4_1",0.007047,0.007172,"ESP",0.007473,0.0125,"Castilla-La Mancha",240,"20200601","success"
"318","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",249,"20200602","success"
"319","Spain","ESP","ESP.4_1",0.007568,0.006122,"ESP",0.008025,0.008696,"Castilla-La Mancha",230,"20200603","success"
"320","Spain","ESP","ESP.4_1",0.008662,0.007299,"ESP",0.014117,0.014706,"Castilla-La Mancha",272,"20200604","success"
"321","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",227,"20200605","success"
"322","Spain","ESP","ESP.4_1",0.004372,0.00432,"ESP",0.002998,0.004329,"Castilla-La Mancha",231,"20200606","success"
"323","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",239,"20200607","success"
"324","Spain","ESP","ESP.4_1",0.007331,0.004246,"ESP",0.008666,0.004255,"Castilla-La Mancha",235,"20200608","success"
"325","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",193,"20200609","success"
"326","Spain","ESP","ESP.4_1",0.002756,0.004175,"ESP",0.001156,0.004184,"Castilla-La Mancha",239,"20200610","success"
"327","Spain","ESP","ESP.4_1",0.007951,0.00409,"ESP",0.010015,0.004098,"Castilla-La Mancha",244,"20200611","success"
"328","Spain","ESP","ESP.4_1",0.005805,0.006096,"ESP",0.005036,0.008658,"Castilla-La Mancha",231,"20200612","success"
"329","Spain","ESP","ESP.4_1",0.008311,0.006639,"ESP",0.009837,0.009434,"Castilla-La Mancha",212,"20200613","success"
"330","Spain","ESP","ESP.4_1",0.00418,0.004396,"ESP",0.002846,0.004405,"Castilla-La Mancha",227,"20200614","success"
"331","Spain","ESP","ESP.4_1",0.003108,0.004376,"ESP",0.00126,0.004386,"Castilla-La Mancha",228,"20200615","success"
"332","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",202,"20200616","success"
"333","Spain","ESP","ESP.4_1",0.006506,0.004963,"ESP",0.004974,0.004975,"Castilla-La Mancha",201,"20200617","success"
"334","Spain","ESP","ESP.4_1",0.00815,0.006799,"ESP",0.008318,0.009662,"Castilla-La Mancha",207,"20200618","success"
"335","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",191,"20200619","success"
"336","Spain","ESP","ESP.4_1",0.00729,0.005479,"ESP",0.006275,0.005495,"Castilla-La Mancha",182,"20200620","success"
"337","Spain","ESP","ESP.4_1",0.004244,0.004535,"ESP",0.002489,0.004545,"Castilla-La Mancha",220,"20200621","success"
"338","Spain","ESP","ESP.4_1",0.004715,0.004819,"ESP",0.00281,0.004831,"Castilla-La Mancha",207,"20200622","success"
"339","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",236,"20200623","success"
"340","Spain","ESP","ESP.4_1",0.01312,0.006966,"ESP",0.021909,0.009901,"Castilla-La Mancha",202,"20200624","success"
"341","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",214,"20200625","success"
"342","Spain","ESP","ESP.4_1",0.011153,0.005865,"ESP",0.013466,0.005882,"Castilla-La Mancha",170,"20200626","success"
"343","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",199,"20200627","success"
"344","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",201,"20200628","success"
"345","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",208,"20200629","success"
"346","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",175,"20200630","success"
"347","Spain","ESP","ESP.4_1",0.008568,0.004454,"ESP",0.010711,0.004464,"Castilla-La Mancha",224,"20200701","success"
"348","Spain","ESP","ESP.4_1",0.009201,0.007017,"ESP",0.008062,0.007042,"Castilla-La Mancha",142,"20200702","success"
"349","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",117,"20200703","success"
"350","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",142,"20200704","success"
"351","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",189,"20200705","success"
"352","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",176,"20200706","success"
"353","Spain","ESP","ESP.4_1",0.008593,0.006116,"ESP",0.008288,0.006135,"Castilla-La Mancha",163,"20200707","success"
"354","Spain","ESP","ESP.4_1",0.007514,0.005865,"ESP",0.006522,0.005882,"Castilla-La Mancha",170,"20200708","success"
"355","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",159,"20200709","success"
"356","Spain","ESP","ESP.4_1",0.00464,0.005195,"ESP",0.002338,0.005208,"Castilla-La Mancha",192,"20200710","success"
"357","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",170,"20200711","success"
"358","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",172,"20200712","success"
"359","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",180,"20200713","success"
"360","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",197,"20200714","success"
"361","Spain","ESP","ESP.4_1",0.0045,0.005249,"ESP",0.002426,0.005263,"Castilla-La Mancha",190,"20200715","success"
"362","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",175,"20200716","success"
"363","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",200,"20200717","success"
"364","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",163,"20200718","success"
"365","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",189,"20200719","success"
"366","Spain","ESP","ESP.4_1",0.005617,0.005168,"ESP",0.003823,0.005181,"Castilla-La Mancha",193,"20200720","success"
"367","Spain","ESP","ESP.4_1",0.003134,0.004283,"ESP",0.001622,0.004292,"Castilla-La Mancha",233,"20200721","success"
"368","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",203,"20200722","success"
"369","Spain","ESP","ESP.4_1",0.006461,0.006313,"ESP",0.005179,0.008969,"Castilla-La Mancha",223,"20200723","success"
"370","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",220,"20200724","success"
"371","Spain","ESP","ESP.4_1",0.007087,0.007354,"ESP",0.007102,0.012821,"Castilla-La Mancha",234,"20200725","success"
"372","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",235,"20200726","success"
"373","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",199,"20200727","success"
"374","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",190,"20200728","success"
"375","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",228,"20200729","success"
"376","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",205,"20200730","success"
"377","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",180,"20200731","success"
"378","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",163,"20200801","success"
"379","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",200,"20200802","success"
"380","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",176,"20200803","success"
"381","Spain","ESP","ESP.4_1",0.009045,0.007289,"ESP",0.010172,0.010363,"Castilla-La Mancha",193,"20200804","success"
"382","Spain","ESP","ESP.4_1",0.004484,0.005249,"ESP",0.00244,0.005263,"Castilla-La Mancha",190,"20200805","success"
"383","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",171,"20200806","success"
"384","Spain","ESP","ESP.4_1",0.005033,0.005731,"ESP",0.002906,0.005747,"Castilla-La Mancha",174,"20200807","success"
"385","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",189,"20200808","success"
"386","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",177,"20200809","success"
"387","Spain","ESP","ESP.4_1",0.004711,0.005305,"ESP",0.002495,0.005319,"Castilla-La Mancha",188,"20200810","success"
"388","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",172,"20200811","success"
"389","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",195,"20200812","success"
"390","Spain","ESP","ESP.4_1",0.004107,0.006006,"ESP",0.00193,0.006024,"Castilla-La Mancha",166,"20200813","success"
"391","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",197,"20200814","success"
"392","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",161,"20200815","success"
"393","Spain","ESP","ESP.4_1",0.007917,0.00582,"ESP",0.009525,0.008264,"Castilla-La Mancha",242,"20200816","success"
"394","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",202,"20200817","success"
"395","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",211,"20200818","success"
"396","Spain","ESP","ESP.4_1",0.006504,0.006428,"ESP",0.006052,0.009132,"Castilla-La Mancha",219,"20200819","success"
"397","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",190,"20200820","success"
"398","Spain","ESP","ESP.4_1",0.005884,0.004684,"ESP",0.004698,0.004695,"Castilla-La Mancha",213,"20200821","success"
"399","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",223,"20200822","success"
"400","Spain","ESP","ESP.4_1",0.007927,0.005377,"ESP",0.011196,0.007634,"Castilla-La Mancha",262,"20200823","success"
"401","Spain","ESP","ESP.4_1",0.009469,0.007936,"ESP",0.012675,0.016,"Castilla-La Mancha",250,"20200824","success"
"402","Spain","ESP","ESP.4_1",0.006686,0.004124,"ESP",0.006829,0.004132,"Castilla-La Mancha",242,"20200825","success"
"403","Spain","ESP","ESP.4_1",0.008614,0.00697,"ESP",0.013335,0.012146,"Castilla-La Mancha",247,"20200826","success"
"404","Spain","ESP","ESP.4_1",0.004296,0.005199,"ESP",0.003507,0.00738,"Castilla-La Mancha",271,"20200827","success"
"405","Spain","ESP","ESP.4_1",0.006331,0.006487,"ESP",0.005963,0.009217,"Castilla-La Mancha",217,"20200828","success"
"406","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",194,"20200829","success"
"407","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",211,"20200830","success"
"408","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",166,"20200831","success"
"409","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",176,"20200901","success"
"410","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",189,"20200902","success"
"411","Spain","ESP","ESP.4_1",0.008091,0.006431,"ESP",0.00674,0.006452,"Castilla-La Mancha",155,"20200903","success"
"412","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",165,"20200904","success"
"413","Spain","ESP","ESP.4_1",0.010908,0.008127,"ESP",0.01458,0.011561,"Castilla-La Mancha",173,"20200905","success"
"414","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",186,"20200906","success"
"415","Spain","ESP","ESP.4_1",0.011481,0.009183,"ESP",0.012409,0.013072,"Castilla-La Mancha",153,"20200907","success"
"416","Spain","ESP","ESP.4_1",0.01026,0.007443,"ESP",0.013939,0.010582,"Castilla-La Mancha",189,"20200908","success"
"417","Spain","ESP","ESP.4_1",0.009543,0.005602,"ESP",0.010502,0.005618,"Castilla-La Mancha",178,"20200909","success"
"418","Spain","ESP","ESP.4_1",0.007661,0.008571,"ESP",0.007446,0.012195,"Castilla-La Mancha",164,"20200910","success"
"419","Spain","ESP","ESP.4_1",0.009374,0.009065,"ESP",0.009564,0.012903,"Castilla-La Mancha",155,"20200911","success"
"420","Spain","ESP","ESP.4_1",0.005921,0.006349,"ESP",0.004062,0.006369,"Castilla-La Mancha",157,"20200912","success"
"421","Spain","ESP","ESP.4_1",0.006445,0.005277,"ESP",0.005501,0.005291,"Castilla-La Mancha",189,"20200913","success"
"422","Spain","ESP","ESP.4_1",0.005148,0.005479,"ESP",0.003074,0.005495,"Castilla-La Mancha",182,"20200914","success"
"423","Spain","ESP","ESP.4_1",0.00833,0.008368,"ESP",0.008895,0.011905,"Castilla-La Mancha",168,"20200915","success"
"424","Spain","ESP","ESP.4_1",0.011885,0.011109,"ESP",0.019569,0.022472,"Castilla-La Mancha",178,"20200916","success"
"425","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",177,"20200917","success"
"426","Spain","ESP","ESP.4_1",0.006606,0.0059,"ESP",0.00532,0.005917,"Castilla-La Mancha",169,"20200918","success"
"427","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",170,"20200919","success"
"428","Spain","ESP","ESP.4_1",0.013059,0.009387,"ESP",0.021115,0.016393,"Castilla-La Mancha",183,"20200920","success"
"429","Spain","ESP","ESP.4_1",0.010639,0.010592,"ESP",0.012224,0.018519,"Castilla-La Mancha",162,"20200921","success"
"430","Spain","ESP","ESP.4_1",0.014252,0.011613,"ESP",0.026971,0.026316,"Castilla-La Mancha",190,"20200922","success"
"431","Spain","ESP","ESP.4_1",0.00717,0.007036,"ESP",0.007251,0.01,"Castilla-La Mancha",200,"20200923","success"
"432","Spain","ESP","ESP.4_1",0,0,"ESP",0,0,"Castilla-La Mancha",186,"20200924","success"
"433","Spain","ESP","ESP.5_1",0.008544,0.006826,"ESP",0.005972,0.006849,"Castilla y León",146,"20200501","success"
"434","Spain","ESP","ESP.5_1",0,0,"ESP",0,0,"Castilla y León",120,"20200502","success"
"435","Spain","ESP","ESP.5_1",0.005486,0.002998,"ESP",0.00443,0.003003,"Castilla y León",333,"20200503","success"
"436","Spain","ESP","ESP.5_1",0,0,"ESP",0,0,"Castilla y León",333,"20200504","success"
"437","Spain","ESP","ESP.5_1",0,0,"ESP",0,0,"Castilla y León",357,"20200505","success"
"438","Spain","ESP","ESP.5_1",0.004179,0.004018,"ESP",0.003615,0.005698,"Castilla y León",351,"20200506","success"
"439","Spain","ESP","ESP.5_1",0.011019,0.006827,"ESP",0.026148,0.015385,"Castilla y León",325,"20200507","success"
"440","Spain","ESP","ESP.5_1",0.006219,0.004662,"ESP",0.007431,0.008108,"Castilla y León",370,"20200508","success"
"441","Spain","ESP","ESP.5_1",0.006729,0.00299,"ESP",0.009109,0.002994,"Castilla y León",334,"20200509","success"
"442","Spain","ESP","ESP.5_1",0.006835,0.003761,"ESP",0.009391,0.005333,"Castilla y León",375,"20200510","success"
"443","Spain","ESP","ESP.5_1",0.004707,0.005362,"ESP",0.004551,0.010782,"Castilla y León",371,"20200511","success"
"444","Spain","ESP","ESP.5_1",0,0,"ESP",0,0,"Castilla y León",300,"20200512","success"
