"date","region","population","total_responses","pct_cli","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli"
2020-06-18,"ESMD",6663394,441,0.46,2.0286,NA,0.669318366995524,44599.3199072777,2251394.59742381
2020-06-19,"ESMD",6663394,437,0.23,1.0051,NA,0.661510018875863,44079.0189071731,2295473.61633098
2020-06-20,"ESMD",6663394,501,0.8,4.008,NA,0.653569180089606,43549.88953194,2339023.50586292
2020-06-21,"ESMD",6663394,504,0.2,1.008,NA,0.64549410516603,43011.8154739869,2382035.32133691
2020-06-22,"ESMD",6663394,463,0.65,3.0095,NA,0.637283048634416,42464.6804257228,2424500.00176263
2020-06-23,"ESMD",6663394,480,0.21,1.008,NA,0.628934265024042,41908.3680795561,2466408.36984219
2020-06-24,"ESMD",6663394,498,0.8,3.984,NA,0.620446008864186,41342.7621278956,2507751.13197008
2020-06-25,"ESMD",6663394,504,0.6,3.024,NA,0.611816534684128,40767.7462631501,2548518.87823323
2020-06-26,"ESMD",6663394,483,1.04,5.0232,NA,0.603044097013146,40183.2041777281,2588702.08241096
2020-06-27,"ESMD",6663394,449,1.11,4.9839,NA,0.594126950380519,39589.0195640385,2628291.101975
2020-06-28,"ESMD",6663394,482,0.42,2.0244,NA,0.585063349315525,38985.0761144898,2667276.17808949
2020-06-29,"ESMD",6663394,454,0.67,3.0418,NA,0.575851548347445,38371.2575214907,2705647.43561098
2020-06-30,"ESMD",6663394,455,0.66,3.003,0.594733577671272,0.566494176124788,37747.7389422486,2743395.17455323
2020-07-01,"ESMD",6663394,458,0.44,2.0152,NA,0.557024133109098,37116.7126641436,2780511.88721737
2020-07-02,"ESMD",6663394,396,0,0,NA,0.547487123063181,36481.2241089646,2816993.11132634
2020-07-03,"ESMD",6663394,365,0.82,2.993,NA,0.537928895454814,35844.3217440024,2852837.43307034
2020-07-04,"ESMD",6663394,368,0.82,3.0176,NA,0.52839519975177,35209.0540365474,2888046.48710689
2020-07-05,"ESMD",6663394,379,0,0,NA,0.518931785421823,34578.4694538906,2922624.95656078
2020-07-06,"ESMD",6663394,390,0.77,3.003,NA,0.509584401932748,33955.6164633226,2956580.5730241
2020-07-07,"ESMD",6663394,443,0,0,NA,0.50039879875232,33343.5435321341,2989924.11655623
2020-07-08,"ESMD",6663394,434,0.23,0.9982,NA,0.491420725348312,32745.2991276159,3022669.41568385
2020-07-09,"ESMD",6663394,371,0.27,1.0017,NA,0.4826959311885,32163.9317170586,3054833.34740091
2020-07-10,"ESMD",6663394,353,1.13,3.9889,NA,0.474270165740658,31602.4897677531,3086435.83716866
2020-07-11,"ESMD",6663394,249,0.4,0.996,NA,0.46618917847256,31064.0217469899,3117499.85891565
2020-07-12,"ESMD",6663394,384,0.26,0.9984,NA,0.458498718851981,30551.5761220598,3148051.43503771
2020-07-13,"ESMD",6663394,417,0.48,2.0016,NA,0.451244536346695,30068.2013602535,3178119.63639796
2020-07-14,"ESMD",6663394,725,0.28,2.03,NA,0.444472380424477,29616.9459288618,3207736.58232683
2020-07-15,"ESMD",6663394,508,0.59,2.9972,NA,0.438228000553101,29200.8582951753,3236937.440622
2020-07-16,"ESMD",6663394,436,0.23,1.0028,0.405086878370281,0.432557146200341,28822.9869264848,3265760.42754849
2020-07-17,"ESMD",6663394,420,0.24,1.008,NA,0.427505566833973,28486.3802900809,3294246.80783857
2020-07-18,"ESMD",6663394,414,0.73,3.0222,NA,0.42311901192177,28194.0868532545,3322440.89469182
2020-07-19,"ESMD",6663394,435,0,0,NA,0.419443230931506,27949.1550832961,3350390.04977512
2020-07-20,"ESMD",6663394,494,0.41,2.0254,NA,0.416523914840657,27754.6295500575,3378144.67932518
2020-07-21,"ESMD",6663394,476,0.21,0.9996,NA,0.41439036977864,27612.4630364077,3405757.14236158
2020-07-22,"ESMD",6663394,477,0.21,1.0017,NA,0.413033161940016,27522.0269307213,3433279.1692923
2020-07-23,"ESMD",6663394,499,0.6,2.994,NA,0.412437259800641,27482.3196233203,3460761.48891563
2020-07-24,"ESMD",6663394,441,0.23,1.0143,NA,0.41258763183637,27492.3395045268,3488253.82842015
2020-07-25,"ESMD",6663394,478,0.42,2.0076,NA,0.413469246523058,27551.0849646627,3515804.91338481
2020-07-26,"ESMD",6663394,464,0.22,1.0208,NA,0.415067072336561,27657.5543940501,3543462.46777886
2020-07-27,"ESMD",6663394,478,0.63,3.0114,NA,0.417366077752734,27810.746183011,3571273.21396188
2020-07-28,"ESMD",6663394,454,0.22,0.9988,NA,0.420351231247431,28009.6587218675,3599282.87268374
2020-07-29,"ESMD",6663394,503,0.4,2.012,NA,0.424007501296509,28253.2904009415,3627536.16308468
2020-07-30,"ESMD",6663394,444,0.68,3.0192,NA,0.428319856375822,28540.6396105551,3656076.80269524
2020-07-31,"ESMD",6663394,412,0.24,0.9888,0.364694440412252,0.433273264961226,28870.7047410304,3684947.50743627
2020-08-01,"ESMD",6663394,361,0,0,NA,0.438852695528575,29242.4841826893,3714189.99161896
2020-08-02,"ESMD",6663394,490,0.2,0.98,NA,0.445043116553725,29654.9763258539,3743844.96794481
2020-08-03,"ESMD",6663394,421,0.71,2.9891,NA,0.451829496512531,30107.1795608462,3773952.14750566
2020-08-04,"ESMD",6663394,416,0.24,0.9984,NA,0.459196803880849,30598.0922779882,3804550.23978365
2020-08-05,"ESMD",6663394,463,0.43,1.9909,NA,0.467130007134533,31126.712867602,3835676.95265125
2020-08-06,"ESMD",6663394,428,0.23,0.9844,NA,0.475614074749438,31692.0397200096,3867368.99237126
2020-08-07,"ESMD",6663394,414,0.49,2.0286,NA,0.484633975201421,32293.071225533,3899662.06359679
2020-08-08,"ESMD",6663394,431,0.47,2.0257,NA,0.494174676966336,32928.8057744942,3932590.86937129
2020-08-09,"ESMD",6663394,464,1.08,5.0112,NA,0.504221148520038,33598.2417572153,3966189.1111285
2020-08-10,"ESMD",6663394,439,0.23,1.0097,NA,0.514758131671419,34300.3624603054,4000489.47358881
2020-08-11,"ESMD",6663394,477,0.84,4.0068,NA,0.525765983192908,35033.8589781172,4035523.33256692
2020-08-12,"ESMD",6663394,442,0.68,3.0056,NA,0.537221090898222,35797.1579376467,4071320.49050457
2020-08-13,"ESMD",6663394,459,1.09,5.0031,NA,0.549099699409017,36588.6764244385,4107909.16692901
2020-08-14,"ESMD",6663394,434,1.38,5.9892,NA,0.561378053346951,37406.8315240375,4145315.99845305
2020-08-15,"ESMD",6663394,407,1.73,7.0411,NA,0.574032397333678,38250.0403219885,4183566.03877504
2020-08-16,"ESMD",6663394,475,0.42,1.995,0.641771827375018,0.587038975990857,39116.7199038362,4222682.75867887
2020-08-17,"ESMD",6663394,467,0.86,4.0162,NA,0.600374033940143,40005.2873551255,4262688.046034
2020-08-18,"ESMD",6663394,463,0.65,3.0095,NA,0.614013815803194,40914.1597614011,4303602.2057954
2020-08-19,"ESMD",6663394,500,0.4,2,NA,0.627934566201666,41841.7542082078,4345443.96000361
2020-08-20,"ESMD",6663394,497,0.6,2.982,NA,0.642112529757215,42786.4877810905,4388230.4477847
2020-08-21,"ESMD",6663394,454,0.88,3.9952,NA,0.656523951091498,43746.7775655938,4431977.22535029
2020-08-22,"ESMD",6663394,485,0.42,2.037,NA,0.671145074826172,44721.0406472627,4476698.26599755
2020-08-23,"ESMD",6663394,522,0.77,4.0194,NA,0.685952145582894,45707.6941116418,4522405.96010919
2020-08-24,"ESMD",6663394,568,1.23,6.9864,NA,0.700921407983319,46705.155044276,4569111.11515347
2020-08-25,"ESMD",6663394,567,1.06,6.0102,NA,0.716029106649105,47711.84053071,4616822.95568418
2020-08-26,"ESMD",6663394,569,0.88,5.0072,NA,0.731251486201908,48726.1676564888,4665549.12334067
2020-08-27,"ESMD",6663394,557,0.9,5.013,NA,0.746564791263385,49746.5535071569,4715295.67684783
2020-08-28,"ESMD",6663394,484,0.83,4.0172,NA,0.761945266455192,50771.4151682593,4766067.09201609
2020-08-29,"ESMD",6663394,464,0.43,1.9952,NA,0.777369156398986,51799.1697253406,4817866.26174143
2020-08-30,"ESMD",6663394,506,0.99,5.0094,0.789777558777981,0.792812705716424,52828.2342639458,4870694.49600537
2020-08-31,"ESMD",6663394,508,0.98,4.9784,NA,0.808257648742318,53857.3916708367,4924551.88767621
2020-09-01,"ESMD",6663394,515,0.97,4.9955,NA,0.823702561388242,54886.5470533904,4979438.4347296
2020-09-02,"ESMD",6663394,513,0.39,2.0007,NA,0.839147474034165,55915.7024359441,5035354.13716554
2020-09-03,"ESMD",6663394,502,2.01,10.0902,NA,0.854592386680088,56944.8578184978,5092298.99498404
2020-09-04,"ESMD",6663394,451,0.89,4.0139,NA,0.870037299326012,57974.0132010515,5150273.00818509
2020-09-05,"ESMD",6663394,399,0.76,3.0324,NA,0.885482211971935,59003.1685836052,5209276.1767687
2020-09-06,"ESMD",6663394,450,1.12,5.04,NA,0.900927124617859,60032.3239661589,5269308.50073486
2020-09-07,"ESMD",6663394,455,0.88,4.004,NA,0.916372037263782,61061.4793487126,5330369.98008357
2020-09-08,"ESMD",6663394,463,0.22,1.0186,NA,0.931816949909705,62090.6347312663,5392460.61481484
2020-09-09,"ESMD",6663394,492,0.2,0.984,NA,0.947261862555628,63119.79011382,5455580.40492866
2020-09-10,"ESMD",6663394,452,1.77,8.0004,NA,0.962706775201552,64148.9454963737,5519729.35042503
2020-09-11,"ESMD",6663394,449,1.12,5.0288,NA,0.978151687847475,65178.1008789274,5584907.45130396
2020-05-08,"ESEX",1067710,135,0.75,1.0125,NA,0.711765463257605,7599.59102774777,7599.59102774777
2020-05-09,"ESEX",1067710,123,0.84,1.0332,NA,0.705155307351051,7529.01373211791,15128.6047598657
2020-05-10,"ESEX",1067710,129,0,0,NA,0.698545151444497,7458.43643648804,22587.0411963537
2020-05-11,"ESEX",1067710,117,0.87,1.0179,NA,0.691934995537944,7387.85914085818,29974.9003372119
2020-05-12,"ESEX",1067710,119,0,0,NA,0.68532483963139,7317.28184522832,37292.1821824402
2020-05-13,"ESEX",1067710,106,0,0,NA,0.678714683724837,7246.70454959845,44538.8867320387
2020-05-14,"ESEX",1067710,140,0.71,0.994,NA,0.672104527818283,7176.12725396859,51715.0139860073
2020-05-15,"ESEX",1067710,132,1.52,2.0064,NA,0.665494371911729,7105.54995833873,58820.563944346
2020-05-16,"ESEX",1067710,125,0.81,1.0125,0.628463587921847,0.658884198973851,7034.9724808637,65855.5364252097
2020-05-17,"ESEX",1067710,120,0.84,1.008,NA,0.652272402796292,6964.37767189629,72819.914097106
2020-05-18,"ESEX",1067710,115,0.87,1.0005,NA,0.645658835989708,6893.76395774571,79713.6780548517
2020-05-19,"ESEX",1067710,132,0,0,NA,0.639044787819484,6823.14510402741,86536.8231588791
2020-05-20,"ESEX",1067710,133,0.76,1.0108,NA,0.632431547551003,6752.53487635681,93289.3580352359
2020-05-21,"ESEX",1067710,98,0,0,NA,0.625820404449647,6681.94704034933,99971.3050755852
2020-05-22,"ESEX",1067710,111,0.9,0.999,NA,0.619212647780801,6611.3953616204,106582.700437206
2020-05-23,"ESEX",1067710,140,0.72,1.008,NA,0.612609566809849,6540.89360578543,113123.594042991
2020-05-24,"ESEX",1067710,135,0.74,0.999,NA,0.606012450802173,6470.45553845988,119594.049581451
2020-05-25,"ESEX",1067710,137,1.47,2.0139,0.7171454058876,0.599422589023156,6400.09492525914,125994.14450671
2020-05-26,"ESEX",1067710,144,0,0,NA,0.592841270738184,6329.82553179866,132323.970038509
2020-05-27,"ESEX",1067710,116,0,0,NA,0.586269785212639,6259.66112369386,138583.631162203
2020-05-28,"ESEX",1067710,125,0.81,1.0125,NA,0.579709421711904,6189.61546656017,144773.246628763
2020-05-29,"ESEX",1067710,124,0.81,1.0044,NA,0.573161469501362,6119.702326013,150892.948954776
2020-05-30,"ESEX",1067710,116,0,0,NA,0.566627217846399,6049.93546766778,156942.884422444
2020-05-31,"ESEX",1067710,119,0,0,NA,0.560107961730631,5980.32871819412,162923.213140638
2020-06-01,"ESEX",1067710,108,0.93,1.0044,NA,0.553605980312414,5910.90641239368,168834.119553031
2020-06-02,"ESEX",1067710,99,1.01,0.9999,NA,0.547125645912205,5841.71523396921,174675.834787001
2020-06-03,"ESEX",1067710,99,0,0,NA,0.540671598812287,5772.80472767866,180448.639514679
2020-06-04,"ESEX",1067710,112,1.8,2.016,0.519552495697074,0.534248479294938,5704.22443827998,186152.863952959
2020-06-05,"ESEX",1067710,102,0,0,NA,0.527860927642441,5636.02391053111,191788.88786349
2020-06-06,"ESEX",1067710,95,1.05,0.9975,NA,0.521513584137077,5568.25268918998,197357.14055268
2020-06-07,"ESEX",1067710,107,0,0,NA,0.515211089061126,5500.96031901454,202858.100871695
2020-06-08,"ESEX",1067710,96,0,0,NA,0.508958082696869,5434.19634476274,208292.297216458
2020-06-09,"ESEX",1067710,94,2.15,2.021,NA,0.502759205326587,5368.0103111925,213660.30752765
2020-06-10,"ESEX",1067710,81,0,0,NA,0.496619097232562,5302.45176306178,218962.759290712
2020-06-11,"ESEX",1067710,93,0,0,NA,0.490542398697073,5237.57024512852,224200.32953584
2020-06-12,"ESEX",1067710,101,0,0,NA,0.484533750002402,5173.41530215065,229373.744837991
2020-06-13,"ESEX",1067710,81,1.23,0.9963,NA,0.47859779143083,5110.03647888612,234483.781316877
2020-06-14,"ESEX",1067710,80,1.25,1,NA,0.472739163264638,5047.48332009287,239531.26463697
2020-06-15,"ESEX",1067710,101,0.99,0.9999,NA,0.466962505599602,4985.80536853751,244517.070005508
2020-06-16,"ESEX",1067710,91,0,0,0.536069518716578,0.461272447091701,4925.05204484281,249442.12205035
2020-06-17,"ESEX",1067710,88,0,0,NA,0.455673598520239,4865.27257876045,254307.394629111
2020-06-18,"ESEX",1067710,76,0,0,NA,0.45017056910967,4806.51618344086,259113.910812552
2020-06-19,"ESEX",1067710,82,0,0,NA,0.444767968084448,4748.83207203446,263862.742884586
2020-06-20,"ESEX",1067710,81,0,0,NA,0.439470404669026,4692.26945769165,268555.012342278
2020-06-21,"ESEX",1067710,118,0,0,NA,0.434282488087858,4636.87755356287,273191.889895841
2020-06-22,"ESEX",1067710,97,0,0,NA,0.429208827565399,4582.70557279852,277774.595468639
2020-06-23,"ESEX",1067710,94,0,0,NA,0.424254032326102,4529.80272854903,282304.398197188
2020-06-24,"ESEX",1067710,117,0.85,0.9945,NA,0.419422711594421,4478.2182339648,286782.616431153
2020-06-25,"ESEX",1067710,85,0,0,NA,0.414719474594811,4428.00130219625,291210.617733349
2020-06-26,"ESEX",1067710,89,0,0,NA,0.410148930551724,4379.20114639381,295589.818879743
2020-06-27,"ESEX",1067710,78,0,0,NA,0.405715688689615,4331.86697970789,299921.685859451
2020-06-28,"ESEX",1067710,98,1.02,0.9996,0.18078875793291,0.401424358232938,4286.0480152889,304207.73387474
2020-06-29,"ESEX",1067710,89,1.12,0.9968,NA,0.397279548406147,4241.79346628727,308449.527341027
2020-06-30,"ESEX",1067710,80,0,0,NA,0.393285766447874,4199.1514569406,312648.678797968
2020-07-01,"ESEX",1067710,79,0,0,NA,0.389444409873495,4158.1369086603,316806.815706628
2020-07-02,"ESEX",1067710,64,1.56,0.9984,NA,0.385753271465261,4118.72625476174,320925.54196139
2020-07-03,"ESEX",1067710,60,0,0,NA,0.382209942339973,4080.89377535812,325006.435736748
2020-07-04,"ESEX",1067710,66,1.54,1.0164,NA,0.378812013614433,4044.61375056266,329051.049487311
2020-07-05,"ESEX",1067710,86,0,0,NA,0.375557076405442,4009.86046048854,333060.909947799
2020-07-06,"ESEX",1067710,82,0,0,NA,0.372442721829802,3976.60818524898,337037.518133048
2020-07-07,"ESEX",1067710,71,0,0,NA,0.369466541004315,3944.83120495718,340982.349338005
2020-07-08,"ESEX",1067710,96,0,0,NA,0.366626125045783,3914.50379972633,344896.853137732
2020-07-09,"ESEX",1067710,72,0,0,NA,0.363919065071007,3885.60024966965,348782.453387401
2020-07-10,"ESEX",1067710,91,0,0,NA,0.361342952196788,3858.09483490033,352640.548222302
2020-07-12,"ESEX",1067710,86,0,0,NA,0.358895377539929,3831.96183553157,356472.510057833
2020-07-13,"ESEX",1067710,81,1.27,1.0287,0.366300997280145,0.35657393221723,3807.17553167659,360279.68558951
2020-07-14,"ESEX",1067710,140,0.71,0.994,NA,0.354376207345494,3783.71020344858,364063.395792958
2020-07-15,"ESEX",1067710,109,0.92,1.0028,NA,0.352299794041523,3761.54013096074,367824.935923919
2020-07-16,"ESEX",1067710,95,0,0,NA,0.350342324386354,3740.64003170554,371565.575955625
2020-07-17,"ESEX",1067710,94,0,0,NA,0.3485021626893,3720.99244124993,375286.568396874
2020-07-18,"ESEX",1067710,84,1.19,0.9996,NA,0.346778304936752,3702.58663964019,378989.155036515
2020-07-19,"ESEX",1067710,87,1.16,1.0092,NA,0.345169767831445,3685.41212811312,382674.567164628
2020-07-20,"ESEX",1067710,102,0,0,NA,0.343675568076118,3669.45840790552,386344.025572533
2020-07-21,"ESEX",1067710,117,0.86,1.0062,NA,0.342294722373507,3654.71498025418,389998.740552787
2020-07-22,"ESEX",1067710,94,0,0,NA,0.34102624742635,3641.17134639588,393639.911899183
2020-07-23,"ESEX",1067710,92,0,0,NA,0.339869159937383,3628.81700756743,397268.728906751
2020-07-24,"ESEX",1067710,90,0,0,0.453967391304348,0.338822476609344,3617.64146500562,400886.370371756
2020-07-25,"ESEX",1067710,84,0,0,NA,0.337885214144969,3607.63421994725,404494.004591704
2020-07-26,"ESEX",1067710,89,0,0,NA,0.337056389246996,3598.7847736291,408092.789365333
2020-07-27,"ESEX",1067710,100,0,0,NA,0.336335018618162,3591.08262728798,411683.871992621
2020-07-28,"ESEX",1067710,85,0,0,NA,0.335720118961204,3584.51728216067,415268.389274781
2020-07-29,"ESEX",1067710,85,1.18,1.003,NA,0.335210706978859,3579.07823948397,418847.467514265
2020-07-30,"ESEX",1067710,79,0,0,NA,0.334805799373863,3574.75500049468,422422.22251476
2020-07-31,"ESEX",1067710,80,0,0,NA,0.334504372631493,3571.53663702371,425993.759151784
2020-08-01,"ESEX",1067710,84,0,0,NA,0.334304940842265,3569.40728386695,429563.166435651
2020-08-02,"ESEX",1067710,85,0,0,NA,0.334205722197013,3568.34791646972,433131.51435212
2020-08-03,"ESEX",1067710,63,1.59,1.0017,NA,0.334204930062477,3568.33945877007,436699.853810891
2020-08-04,"ESEX",1067710,75,0,0,NA,0.3343007778054,3569.36283470603,440269.216645597
2020-08-05,"ESEX",1067710,81,0,0,NA,0.334491478792525,3571.39896821567,443840.615613812
2020-08-06,"ESEX",1067710,86,0,0,0.186310408921933,0.334775246390594,3574.42878323701,447415.044397049
2020-08-07,"ESEX",1067710,84,0,0,NA,0.335150293966349,3578.43320370811,450993.477600757
2020-08-08,"ESEX",1067710,103,0.97,0.9991,NA,0.335614834886533,3583.393153567,454576.870754324
2020-08-09,"ESEX",1067710,108,0,0,NA,0.336167082517888,3589.28955675174,458166.160311076
2020-08-10,"ESEX",1067710,101,0,0,NA,0.336805250227157,3596.10333720037,461762.263648277
2020-08-11,"ESEX",1067710,109,0.92,1.0028,NA,0.337527551381081,3603.81541885094,465366.079067127
2020-08-12,"ESEX",1067710,103,1.96,2.0188,NA,0.338332199346403,3612.40672564148,468978.485792769
2020-08-13,"ESEX",1067710,89,0,0,NA,0.339217407489865,3621.85818151004,472600.343974279
2020-08-14,"ESEX",1067710,84,0,0,NA,0.340181389178211,3632.15071039467,476232.494684674
2020-08-15,"ESEX",1067710,78,0,0,NA,0.341222157634211,3643.26309927624,479875.75778395
2020-08-16,"ESEX",1067710,106,0,0,NA,0.342336162672211,3655.15744246746,483530.915226417
2020-08-17,"ESEX",1067710,91,0,0,NA,0.343519119014379,3667.78798562843,487198.703212046
2020-08-18,"ESEX",1067710,98,0,0,0.348414211438475,0.344766737111867,3681.10892881711,490879.812140863
2020-08-19,"ESEX",1067710,107,0,0,NA,0.346074727415825,3695.0744720915,494574.886612954
2020-08-20,"ESEX",1067710,113,0.88,0.9944,NA,0.347438800377403,3709.63881550957,498284.525428464
2020-08-21,"ESEX",1067710,100,2,2,NA,0.348854666447753,3724.7561591293,502009.281587593
2020-08-22,"ESEX",1067710,92,0,0,NA,0.350318036078024,3740.38070300867,505749.662290602
2020-08-23,"ESEX",1067710,108,0.93,1.0044,NA,0.351824619719368,3756.46664720566,509506.128937808
2020-08-24,"ESEX",1067710,104,0,0,NA,0.353370127822934,3772.96819177825,513279.097129586
2020-08-25,"ESEX",1067710,102,0,0,NA,0.354950270839875,3789.83953678442,517068.93666637
2020-08-26,"ESEX",1067710,110,0,0,NA,0.356560759221339,3807.03488228215,520875.971548652
2020-08-27,"ESEX",1067710,106,0,0,NA,0.358197303418477,3824.50842832942,524700.479976982
2020-08-28,"ESEX",1067710,85,1.18,1.003,NA,0.359855613882441,3842.21437498421,528542.694351966
2020-08-29,"ESEX",1067710,73,0,0,0.454709090909091,0.36153140106438,3860.10692230449,532402.801274271
2020-08-30,"ESEX",1067710,90,0,0,NA,0.363215775315575,3878.09115462193,536280.892428892
2020-08-31,"ESEX",1067710,106,1.89,2.0034,NA,0.364900219274595,3896.07613121678,540176.968560109
2020-09-01,"ESEX",1067710,94,0,0,NA,0.366584663233615,3914.06110781163,544091.029667921
2020-09-02,"ESEX",1067710,63,0,0,NA,0.368269107192634,3932.04608440648,548023.075752327
2020-09-03,"ESEX",1067710,93,0,0,NA,0.369953551151654,3950.03106100132,551973.106813329
2020-09-04,"ESEX",1067710,61,1.64,1.0004,NA,0.371637995110674,3968.01603759617,555941.122850925
2020-09-05,"ESEX",1067710,75,1.33,0.9975,NA,0.373322439069693,3986.00101419102,559927.123865116
2020-09-06,"ESEX",1067710,81,1.23,0.9963,NA,0.375006883028713,4003.98599078587,563931.109855902
2020-09-07,"ESEX",1067710,82,0,0,NA,0.376691326987732,4021.97096738072,567953.080823282
2020-09-08,"ESEX",1067710,77,1.3,1.001,NA,0.378375770946752,4039.95594397557,571993.036767258
2020-09-09,"ESEX",1067710,77,1.3,1.001,NA,0.380060214905772,4057.94092057041,576050.977687828
2020-09-10,"ESEX",1067710,81,1.23,0.9963,NA,0.381744658864791,4075.92589716526,580126.903584994
2020-09-11,"ESEX",1067710,69,0,0,NA,0.383429102823811,4093.91087376011,584220.814458754
2020-05-08,"ESGA",2699499,357,0.56,1.9992,NA,0.563320450847595,15206.8299374263,15206.8299374263
2020-05-09,"ESGA",2699499,376,0.53,1.9928,NA,0.558681727862444,15081.6076568294,30288.4375942557
2020-05-10,"ESGA",2699499,371,0.83,3.0793,NA,0.554043004877294,14956.3853762325,45244.8229704882
2020-05-11,"ESGA",2699499,327,0.31,1.0137,NA,0.549404281892143,14831.1630956356,60075.9860661238
2020-05-12,"ESGA",2699499,329,1.23,4.0467,NA,0.544765558906993,14705.9408150387,74781.9268811625
2020-05-13,"ESGA",2699499,331,0,0,NA,0.540126835921842,14580.7185344418,89362.6454156042
2020-05-14,"ESGA",2699499,408,0.49,1.9992,NA,0.535488112936692,14455.4962538449,103818.141669449
2020-05-15,"ESGA",2699499,420,0.96,4.032,0.622230215827338,0.530849454821983,14330.2757244249,118148.417393874
2020-05-16,"ESGA",2699499,403,0.25,1.0075,NA,0.526217530341704,14205.236969399,132353.654363273
2020-05-17,"ESGA",2699499,346,0.29,1.0034,NA,0.521599068578243,14080.561640279,146434.216003552
2020-05-18,"ESGA",2699499,364,0.55,2.002,NA,0.516997303339286,13956.337033671,160390.553037223
2020-05-19,"ESGA",2699499,395,0.51,2.0145,NA,0.512415468432521,13832.6504461812,174223.203483404
2020-05-20,"ESGA",2699499,436,0.69,3.0084,NA,0.507856797665635,13709.5891744158,187932.79265782
2020-05-21,"ESGA",2699499,303,0,0,NA,0.503324524846315,13587.240514981,201520.033172801
2020-05-22,"ESGA",2699499,352,0.57,2.0064,NA,0.498821883782248,13465.691764483,214985.724937284
2020-05-23,"ESGA",2699499,412,0.73,3.0076,0.466615742278313,0.494352108281121,13345.0302195278,228330.755156812
2020-05-24,"ESGA",2699499,391,0.26,1.0166,NA,0.489918432150621,13225.3431767217,241556.098333534
2020-05-25,"ESGA",2699499,366,0.27,0.9882,NA,0.485524089198436,13106.7179326709,254662.816266204
2020-05-26,"ESGA",2699499,334,0.3,1.002,NA,0.481172313232251,12989.2417839815,267652.058050186
2020-05-27,"ESGA",2699499,313,0.64,2.0032,NA,0.476866338059755,12873.0020272597,280525.060077446
2020-05-28,"ESGA",2699499,328,0.3,0.984,NA,0.47260936877294,12758.0851839318,293283.145261377
2020-05-29,"ESGA",2699499,328,0.31,1.0168,NA,0.468403626622421,12644.551216636,305927.696478013
2020-05-30,"ESGA",2699499,284,0.35,0.994,NA,0.464250126574365,12532.4275243737,318460.124002387
2020-05-31,"ESGA",2699499,338,0.59,1.9942,NA,0.46014980981038,12421.7395143331,330881.86351672
2020-06-01,"ESGA",2699499,286,0.35,1.001,0.370619946091644,0.456103617512071,12312.5125937022,343194.376110422
2020-06-02,"ESGA",2699499,286,0.35,1.001,NA,0.452112490861045,12204.772169669,355399.148280091
2020-06-03,"ESGA",2699499,287,0.35,1.0045,NA,0.44817737103891,12098.5436494217,367497.691929513
2020-06-04,"ESGA",2699499,325,0.31,1.0075,NA,0.444299199227271,11993.8524401482,379491.544369661
2020-06-05,"ESGA",2699499,278,0.36,1.0008,NA,0.440478916607736,11890.7239490367,391382.268318698
2020-06-06,"ESGA",2699499,287,0,0,NA,0.43671746436191,11789.1835832751,403171.451901973
2020-06-07,"ESGA",2699499,296,0.34,1.0064,NA,0.433015783671402,11689.2567500517,414860.708652025
2020-06-08,"ESGA",2699499,274,0.73,2.0002,NA,0.429374815717817,11590.9688565543,426451.677508579
2020-06-09,"ESGA",2699499,276,0.73,2.0148,NA,0.425795501682762,11494.3453099712,437946.02281855
2020-06-10,"ESGA",2699499,234,0.43,1.0062,NA,0.422278771451077,11399.4112125341,449345.434031084
2020-06-11,"ESGA",2699499,248,1.21,3.0008,0.467294876388391,0.418825449737572,11306.1888274113,460651.622858496
2020-06-12,"ESGA",2699499,307,0,0,NA,0.415436304059842,11214.6988737324,471866.321732228
2020-06-13,"ESGA",2699499,256,0.39,0.9984,NA,0.412112101363901,11124.9620551975,482991.283787425
2020-06-14,"ESGA",2699499,289,0.35,1.0115,NA,0.408853608595762,11036.9990755065,494028.282862932
2020-06-15,"ESGA",2699499,269,0.74,1.9906,NA,0.40566159270144,10950.8306383595,504979.113501291
2020-06-16,"ESGA",2699499,265,0,0,NA,0.402536820626949,10866.4774474563,515845.590948748
2020-06-17,"ESGA",2699499,286,0.7,2.002,NA,0.399480059318302,10783.960206497,526629.551155245
2020-06-18,"ESGA",2699499,252,0.4,1.008,NA,0.396492075721514,10703.2996191815,537332.850774426
2020-06-19,"ESGA",2699499,239,0.84,2.0076,NA,0.393573636782599,10624.5163892099,547957.367163636
2020-06-20,"ESGA",2699499,222,0,0,NA,0.39072550944757,10547.631220282,558504.998383918
2020-06-21,"ESGA",2699499,279,0.36,1.0044,NA,0.387948460662441,10472.664816098,568977.663200016
2020-06-22,"ESGA",2699499,244,0.41,1.0004,0.379054332874828,0.385243257376646,10399.63788045,579377.301080466
2020-06-23,"ESGA",2699499,260,0.39,1.014,NA,0.382610736228266,10328.5729983747,589705.874078841
2020-06-24,"ESGA",2699499,286,0.35,1.001,NA,0.3800519826216,10259.4994703503,599965.373549191
2020-06-25,"ESGA",2699499,300,0,0,NA,0.377568137446567,10192.4480946887,610157.82164388
2020-06-26,"ESGA",2699499,279,0.36,1.0044,NA,0.375160341593083,10127.4496697019,620285.271313582
2020-06-27,"ESGA",2699499,269,1.12,3.0128,NA,0.372829735951067,10064.5349937017,630349.806307283
