"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
236,"2020-11-09",0.0677857814188592,0.00285683988289614,0.00629962298631608,0.0064042119294159,0.00462488731981912,0.00288805591149247,0.00741530821585593
237,"2020-11-10",0.0677649455568129,0.0028216187031315,0.0060723050054372,0.00627691554485382,0.00463884371101159,0.00177286332658416,0.0078550435660665
238,"2020-11-11",0.067777376302854,0.00256801782092412,0.00626809116786142,0.0059339660117788,0.00465433820099484,0.000948554397372137,0.00789996441032084
239,"2020-11-12",0.0676883127199803,0.00254803522112313,0.00604910812521423,0.00588822545541216,0.00466753176212782,0.000408287272686722,0.00786228973898516
240,"2020-11-13",0.0677728932236995,0.0025574510861243,0.0100403294562632,0.00593126116074103,0.00471784246479047,0.000115996655896332,0.00778271354412319
241,"2020-11-14",0.0678455022226666,0.00244764543068203,0.010492628901033,0.00587663018435134,0.00483210206586272,1.56972120626581e-05,0.00756921098500011
242,"2020-11-15",0.0679743348900183,0.00259240292248995,0.00917703768282106,0.00584365060862849,0.00499019508240806,7.07767402047034e-07,0.00723426738766557
243,"2020-11-16",0.0677658305227986,0.00239259760032117,0.0095729589331194,0.00520822049766217,0.00516443360701824,6.00272619697528e-09,0.00643338265074223
244,"2020-11-17",0.0678506425687702,0.00242507181349694,0.00954170986835627,0.00523704899507305,0.00533890732761785,2.9623053883365e-12,0.00574441682942415
245,"2020-11-18",0.0681348575209271,0.00274551668670787,0.0100341778628638,0.00537821526278659,0.00553445206282526,0.00151795370360971,0.00561342911180405
246,"2020-11-19",0.0674831670690276,0.00281247251894249,0.00999027831629027,0.00479894735965429,0.00939281788012225,0.0020141589883961,0.00545881596088198
247,"2020-11-20",0.0673449537228553,0.00292547404166173,0.0098868786708916,0.00478968694169863,0.00600883355274332,0.00280857401432103,0.00518997941738991
248,"2020-11-21",0.0689798011033485,0.00288249729634642,0.00514572374675664,0.00473601790172879,0.00600568060541145,0.00332216976112229,0.00466074333647237
249,"2020-11-22",0.0663548643792539,0.00263397823953615,0.00509908219407666,0.00434929678668602,0.00594427688901453,0.00353483315609141,0.00402137254662758
250,"2020-11-23",0.0659841170912013,0.00275372864939591,0.00503412898708336,0.00448325986263135,0.00588040382873468,0.00375275625898697,0.00356931769029435
251,"2020-11-24",0.0655833713406316,0.00250293313180712,0.00499171693253706,0.00422668936186785,0.00589015613006694,0.00374253427031734,0.00313849296944892
252,"2020-11-25",0.065546989531789,0.00243226469808398,0.00497150791894505,0.00413522034001153,0.00593407561379792,0.00369745053750348,0.00279467312995572
253,"2020-11-26",0.0672869236875214,0.00226506242734595,0.00506319774468355,0.00396622849052463,0.00585834835852212,0.0035650802094901,0.00250703077263319
