"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1626",4211,"United Kingdom","GBR","male","18-34","2020-09-05",199,5858834.37,1.51,0.5,1.51,12.06,2.53,20.6,28.14,20.1,11.56,5.03,4.02,2.01,7.04,22.11,6.53,20.6,9.76,44.67,65.15,41.84,60.61,10.1,19.8,60.3,32.66,29.15,22.61,7.04,6.53,2.01,1.53,4.59,9.69,14.29,69.9,3.52,5.03,13.07,22.61,55.78,12.56,37.69,35.18,14.07,2.51,4.02,18.09,75.38,8774398.05,3311409.41,8774398.05,74459307.93,17303404.09,126991236.88,173654534.52,127895504.84,69784991.7,36044668.93,23767770.6,14880213.13,48142254.25,133168340.71,38348216.06,117444926.48,11533406.31,277344003.6,385570221.88,248822314.04,351705901.03,63720663.11,125913717.01,358651748.49,195771437.98,175357834.11,141133284.68,39866500.83,25959666.08,7794713.44,6051167.17,31858976.63,51402816.21,82041035.01,403367884.14,23513850.26,26775681.96,71116074.54,143859898.5,320617931.87,73567122.22,194828165.68,225127947.6,88651191.33,13265185.51,17339019.54,105830084.21,449449147.86,1.5,0.57,1.5,12.71,2.95,21.68,29.64,21.83,11.91,6.15,4.06,2.54,8.22,22.73,6.55,20.05,1.97,47.34,65.81,42.47,60.03,10.88,21.49,61.22,33.41,29.93,24.09,6.8,4.43,1.33,1.03,5.44,8.77,14,68.85,4.01,4.57,12.14,24.55,54.72,12.56,33.25,38.43,15.13,2.26,2.96,18.06,76.71,2.01,12344868.7,2.11,7.04,20.1,30.15,42.71,40236179.92,120570355.25,171844645.99,253232255.97,6.87,20.58,29.33,43.22
"1627",4212,"United Kingdom","GBR","male","35-54","2020-09-05",302,8006048.69,0.66,0.66,0.99,10.6,3.97,22.19,21.85,20.2,9.27,3.64,2.32,1.66,3.31,11.26,4.64,22.52,23.53,45.51,66.78,40.86,50.33,10.03,13.67,43.71,37.75,23.18,24.17,6.62,6.95,1.32,1.67,1.33,7.67,11,78.33,1.99,5.63,7.62,23.51,61.26,12.25,36.09,32.12,18.21,2.32,4.64,12.58,80.46,6114690.76,6114690.76,8183729.15,72290206.83,28775875.87,173683863.95,172545961.39,154361028.08,71007099.01,28781558.2,14243058.73,15913986.94,28578189.76,93703802.17,32244862.3,192091067.88,36213340.87,364281405.87,538630965.32,337737379.11,408951787.4,87235985.28,107778729.34,359435726.07,314534452.46,193120510.68,189738894.87,46322494.6,47545920.79,9342595.47,10711507.04,13012729.96,52982399.37,85855976.74,635726916.78,12303585.5,39831843.66,67067017.58,187585236.96,493817185.17,96806358.51,277126046.87,273603378.53,143055112.17,13591657.07,28371299.99,102630304.29,656011607.53,0.76,0.76,1.02,9.03,3.59,21.69,21.55,19.28,8.87,3.59,1.78,1.99,3.57,11.7,4.03,23.99,4.52,45.5,67.28,42.19,51.08,10.9,13.46,44.9,39.29,24.12,23.7,5.79,5.94,1.17,1.34,1.63,6.62,10.72,79.41,1.54,4.98,8.38,23.43,61.68,12.09,34.61,34.17,17.87,1.7,3.54,12.82,81.94,1.99,18542616.87,2.32,5.96,19.87,25.17,49.01,42163061.74,159160144.89,189810675.61,409470986.63,5.27,19.88,23.71,51.15
"1628",4213,"United Kingdom","GBR","male","55+","2020-09-05",225,8164285.15,0.44,0.44,0.44,11.56,5.78,16.44,17.41,24.89,4.46,3.11,1.78,1.33,4,6.22,2.68,16.52,16.22,31.25,66.82,37.67,44.44,6.7,9.82,42.41,35.11,20.89,20.89,11.11,6.67,5.33,0,0.44,3.11,12.44,84,0.9,1.79,8.07,15.7,73.54,10.67,29.78,36.44,22.22,0.89,3.11,10.67,84.89,3316517.58,3316517.58,3316517.58,86541788.21,47759257.75,135310277.84,124956255.65,207301114.65,39703060.67,23032489.97,16618293.88,7275620.46,25752385.58,40221497.85,20031885.48,150236070.43,20447531.37,204746932.74,509717681.57,288310517.16,324702152.8,43209263.93,70644337.1,306146983.38,306709363.64,164690350.94,165670294.44,86381430.37,39485435.47,53491640.06,0,3316517.58,24386861.01,91308503,697416633.33,10964612.71,10978148,50752316.24,143374617.7,590788146,95942274.81,237983815.47,307279736.64,170101572.21,4699411.21,14115293.36,105923555.49,690672212.04,0.41,0.41,0.41,10.6,5.85,16.57,15.31,25.39,4.86,2.82,2.04,0.89,3.15,4.93,2.45,18.4,2.5,25.08,62.43,35.31,39.77,5.29,8.65,37.5,37.57,20.17,20.29,10.58,4.84,6.55,0,0.41,2.99,11.18,85.42,1.34,1.34,6.22,17.56,72.36,11.75,29.15,37.64,20.83,0.58,1.73,12.97,84.6,0.89,5344706.41,0.65,4.89,7.11,23.56,64.44,24653794.2,51063063.53,191134381.09,549577276.09,3.02,6.25,23.41,67.31
"1629",4214,"United Kingdom","GBR","male","overall","2020-09-05",726,22029168.21,0.83,0.55,0.96,11.29,4.14,19.97,22.21,21.63,8.41,3.86,2.62,1.65,4.55,12.67,4.55,20.14,17.81,40.86,66.34,40.14,51.31,9.02,14.15,47.86,35.54,24.1,22.73,8.13,6.75,2.75,1.11,1.94,6.8,12.34,77.81,2.07,4.28,9.25,20.86,63.54,11.85,34.57,34.3,18.32,1.93,3.99,13.5,80.44,18205606.39,12742617.75,20274644.77,233291302.97,93838537.71,435985378.67,471156751.55,489557647.57,180495151.38,87858717.1,54629123.22,38069820.54,102472829.59,267093640.73,90624963.84,459772064.79,68194278.55,846372342.21,1433918868.77,874870210.31,1085359841.22,194165912.32,304336783.45,1024234457.94,817015254.09,533168695.73,496542473.99,172570425.79,112991022.35,70628948.97,16762674.21,48188224.17,128772076.59,259205514.75,1736511434.24,46782048.46,77585673.63,188935408.36,474819753.15,1405223263.04,266315755.54,709938028.01,806011062.77,401807875.71,31556253.79,59825612.89,314383944,1796132967.42,0.83,0.58,0.92,10.59,4.26,19.79,21.39,22.22,8.19,3.99,2.48,1.73,4.65,12.12,4.11,20.87,3.1,38.42,65.09,39.71,49.27,8.81,13.82,46.49,37.09,24.2,22.54,7.83,5.13,3.21,0.76,2.19,5.85,11.77,78.83,2.12,3.52,8.58,21.55,63.79,12.09,32.23,36.59,18.24,1.43,2.72,14.27,81.53,1.65,36232191.98,1.64,5.92,15.98,26.03,52.07,107053035.87,330793563.66,552789702.69,1212280518.68,4.86,15.02,25.09,55.03
"1630",4215,"United Kingdom","GBR","overall","18-34","2020-09-05",661,12995933.05,0.91,0.45,1.06,15.58,3.34,25.61,33.13,22.27,15.13,5.15,7.42,2.43,7.27,26.82,7.11,27.23,17.22,39.08,60.94,39.08,59.48,7.31,15.37,52.8,38.28,31.01,18,4.69,5.6,2.42,1.54,5.69,16,20.77,56,3.78,9.23,16.19,23,47.81,18.61,42.66,26.17,11.35,2.42,7.56,18.31,71.71,13673077.7,7521071.63,15399621.58,184267898.75,41542271.23,321294086.74,419689692.27,288589114.98,184755894.42,71239252.93,92831571.2,31349721.27,91314448.14,331599677.86,88056453.79,344464129.72,53190772.19,530813026.49,808880688.64,518703327.32,770696408.28,107271724,224430928.02,715303026.61,497706707.29,399616748.24,258199507.33,67111265.26,51041748.55,25917328.35,15567664.37,72573623.14,177320248.72,244131847.97,763333390.84,50788538.42,97883726.72,198612939.46,312343553.84,639964546.58,216251558.88,504589428.59,392188190.3,168561050.13,28982669.35,77096928.26,233118203.96,960395503.46,1.05,0.58,1.18,14.18,3.2,24.72,32.29,22.21,14.22,5.48,7.14,2.41,7.03,25.52,6.78,26.51,4.09,40.84,62.24,39.91,59.3,8.25,17.27,55.04,38.3,30.75,19.87,5.16,3.93,1.99,1.2,5.58,13.64,18.79,58.74,3.91,7.53,15.28,24.03,49.24,16.64,38.83,30.18,12.97,2.23,5.93,17.94,73.9,3.03,39729664.04,3.06,10.14,22.24,30.86,36.76,114446801.68,288573334.05,385920640.25,510652529.05,8.81,22.2,29.7,39.29
"1631",4216,"United Kingdom","GBR","overall","35-54","2020-09-05",874,16555954.35,1.26,1.03,1.61,12.61,3.68,28.41,25.46,23.22,13.07,4.36,6.19,2.99,5.86,23.71,5.73,24.86,25.46,39.75,63.69,35.41,55.39,11,11.42,47.03,44.28,24.6,17.51,5.84,5.72,2.06,1.5,3.24,9.6,17.57,68.09,2.4,5.38,10.64,23.68,57.89,18.08,39.59,27.46,13.96,2.4,4.69,14.3,78.6,15430134.78,12705018.11,19511043.32,173578722.62,54052884.52,420484929.99,392202020.35,350098572.91,186074979.89,63651252.55,71857615.72,40593240.94,87218428.06,356169684.16,68875681.11,429097419.73,93889167.69,683862105.69,1076731235.61,625107149.76,898582517.69,180510695.15,200806544.89,776569962.24,729023859.91,411940655.37,314426240.47,88095368.09,84876164.35,27233147.01,26406881.12,44226485.5,140487241.83,253864270.21,1175977746.04,31334187.46,82942888.36,179094121.76,392909105.01,969315132.61,270037227.02,633199611.58,488539497.13,246623865.2,34070643.6,67359376.13,237421170.53,1316744244.94,0.93,0.77,1.18,10.48,3.26,25.4,23.69,21.15,11.24,3.84,4.34,2.45,5.27,21.51,4.16,25.92,5.67,41.31,65.04,37.76,54.28,10.9,12.13,46.91,44.03,24.88,18.99,5.32,5.13,1.64,1.6,2.67,8.49,15.33,71.03,1.89,5.01,10.82,23.73,58.55,16.31,38.25,29.51,14.9,2.06,4.07,14.34,79.53,3.33,45580486.88,2.75,7.78,21.62,29.41,41.19,121672359.61,344300441.01,457175646.94,732446987.64,7.35,20.8,27.61,44.24
"1632",4217,"United Kingdom","GBR","overall","55+","2020-09-05",571,17810397.21,0.53,0.53,1.23,11.21,4.39,19.82,18.25,23.06,6.87,2.11,2.46,1.58,3.87,12.32,2.64,18.12,16.83,24.78,64.73,35.82,48.94,5.3,7.61,44.39,42.91,24.69,16.11,7.18,4.03,5.08,1.24,1.59,5.3,12.54,79.33,1.41,4.04,10.02,17.57,66.96,14.19,32.75,33.98,17.51,1.05,2.98,10.33,85.29,17410236.75,17410236.75,25726577.95,200731574.49,80031538.47,331014674.21,296476179.46,421975821.58,121498698.79,38476567.68,42054884.64,30465878.61,51531695.19,189798282.27,46761964.45,323175825.43,41665207.43,365095361.78,1079828308.5,615894330.2,828001499.17,88432754.79,132352593.37,734457498.84,759505792.33,435217787.64,284030947.05,140222210.21,49979299.34,112083684.91,25655396.67,24310686.15,74208420.65,201824624.58,1443367155.5,27877583.47,57434049.32,136899463.03,326604272.53,1222653678.86,233789171.95,580983550.85,632618190.57,312175066.78,18378634.17,35537861.98,195535842.05,1529217869.19,0.98,0.98,1.44,11.27,4.49,18.59,16.65,23.69,6.82,2.16,2.36,1.71,2.89,10.66,2.63,18.15,2.34,20.5,60.63,34.58,46.49,4.97,7.43,41.24,42.64,24.44,15.95,7.87,2.81,6.29,1.44,1.36,4.17,11.33,81.04,1.57,3.22,7.69,18.34,68.65,13.13,32.62,35.52,17.53,1.03,2,10.98,85.86,1.93,27826644.37,1.56,4.2,10.51,25.04,60.25,54364017.77,145086737.42,408324141.27,1173264825.02,3.05,8.15,22.93,65.88
"1633",4218,"United Kingdom","GBR","overall","overall","2020-09-05",2327,53072887.71,1.08,0.86,1.55,13.16,3.84,25.34,25.95,22.94,11.89,3.97,5.77,2.54,5.9,21.58,5.75,24.4,21.12,35.61,63.38,37.15,54.8,8.31,12.06,48.04,39.92,25.1,16.29,5.59,5.2,2.97,1.48,3.42,10.25,17.23,67.62,2.6,6.16,12.01,22.05,57.17,16.33,35.93,26.82,13.36,1.93,4.77,13.54,73.23,56140865.21,48047697.01,78098075.09,626481673.38,204466453.01,1230414153.6,1236394619.31,1197724616.92,551587281.21,195322049.96,245080011.65,124592259.12,265683334.34,978650217.18,247861112.17,1231321835.34,226592637.63,1719278125.65,3239634527.65,1922576607.58,2686414348.22,409639127.67,631556231.89,2403411528.61,2117183353.67,1304865241.96,899726027.54,309235157.34,207524562.24,184178398.3,71991687.88,141110794.8,404718675.09,734337939.94,3558415008.51,115309712.6,247953695.47,528064002.57,1087495878.26,2978213073.89,768518953.13,1779350734.81,1559463309.39,761504135.95,87011622.52,186384589.16,692738308.7,3962645016.86,1.06,0.91,1.47,11.8,3.85,23.18,23.3,22.57,10.39,3.68,4.62,2.35,5.01,18.44,4.67,23.2,4.27,32.39,61.04,36.23,50.62,7.72,11.9,45.29,39.89,24.59,16.95,5.83,3.91,3.47,1.36,2.66,7.63,13.84,67.05,2.17,4.67,9.95,20.49,56.12,14.48,33.53,29.38,14.35,1.64,3.51,13.05,74.66,3.1,138763484.8,2.61,7.44,18.93,28.62,45.02,299700797.68,822415499.8,1297478277.44,2513503418.26,5.65,15.5,24.45,47.36
"1634",5022,"United Kingdom","GBR","female","18-34","2020-09-06",482,6970402.68,1.04,1.04,1.45,10.79,3.94,32.16,35.76,28.63,15.77,3.53,9.54,3.53,8.32,33.47,9.34,25.1,18.18,33.75,62.16,41.04,64.86,10.25,15.87,54.15,44.4,28.84,14.94,4.98,4.15,2.49,1.48,8.44,17.09,22.57,50.42,4.37,8.52,15.38,25.99,45.74,24.69,40.04,24.69,8.51,4.15,10.17,21.78,63.9,7338809,5889943.04,8349792.58,77300606.41,24724950.07,228756460.03,256963236.92,205626686.73,105800625.87,26461631.21,73139304.17,27370820.67,60803759.73,229189563.54,58441612.4,188311214.19,32906065.8,237212305.11,428729861.12,286350786.28,455540374.43,74814165.45,120804706.54,383846001.91,324315390.59,194648577.14,106427230.26,34369030.64,20922072.28,15859509.88,6121347.4,56419889.03,110419526.74,160603568.87,350796979.8,28441938.56,53405695.48,109003803.62,177064237.45,327512953.48,164461417.2,277531690.6,179981506,62858472.06,27872783.76,70545463.97,153172823.03,445449197.38,1.05,0.84,1.2,11.09,3.55,32.82,36.86,29.5,15.18,3.8,10.49,3.93,8.72,32.88,8.38,27.02,4.72,34.03,61.51,41.08,65.35,10.73,17.33,55.07,46.53,27.93,15.27,4.93,3,2.28,0.88,8.09,15.84,23.04,50.33,4.08,7.66,15.64,25.4,46.99,23.59,39.82,25.82,9.02,4,10.12,21.97,63.91,5.82,40247178.31,5.77,13.49,23.03,33.61,29.88,97635835.72,163987356.47,222929543,212487532.95,14.01,23.53,31.98,30.48
"1635",5023,"United Kingdom","GBR","female","35-54","2020-09-06",579,7949419.03,1.21,1.04,1.73,11.94,3.97,26.94,27.12,25.91,14.51,4.33,8.64,2.25,8.29,27.63,5.02,26.61,16.45,28.15,60.59,35.07,57.47,7.14,7.67,47.15,47.5,25.73,15.2,3.63,4.66,3.11,1.39,3.12,8.33,16.84,70.31,1.55,4.84,11.74,21.59,60.28,18.65,41.45,26.6,12.44,2.07,4.49,16.75,76.68,8668810.35,6960384.68,13494896.18,99169494.31,28261910.14,212116821.06,207466648.71,198681127.74,101344337.7,33497485.83,70148082.56,20781419.43,72172006.23,214621643.13,35010580.91,217951679.72,35027615.17,225480187.88,481230348.85,278592555.07,466554227.08,56770689.58,62773426.73,386928768.07,395919572.76,207527059.86,117213266.48,23620401.13,27840183.37,22162840.5,10664466.24,29116689.68,66019173.76,125360949.3,559686411.48,13128078.33,42317410.55,101341831.54,169048094.32,469106488.07,143061041.89,323484882.41,206634245.7,112807503.75,16087786.61,34580714.42,125233147.1,619040254.67,1.09,0.88,1.7,12.48,3.56,26.68,26.1,24.99,12.75,4.21,8.82,2.61,9.08,27,4.4,27.42,4.41,28.36,60.54,35.05,58.69,7.14,7.9,48.67,49.8,26.11,14.74,2.97,3.5,2.79,1.34,3.66,8.3,15.77,70.41,1.65,5.32,12.75,21.27,59.01,18,40.69,25.99,14.19,2.02,4.35,15.75,77.87,3.63,32023617.05,4.03,9.5,22.11,29.71,38.69,83439882.16,163550139.43,242606541.7,305345339.53,10.5,20.57,30.52,38.41
"1636",5024,"United Kingdom","GBR","female","55+","2020-09-06",334,8598638.35,0.3,0.3,0.3,10.24,3.92,21.02,14.16,19.58,6.02,3.61,3.31,0.6,3.61,12.61,2.69,21.04,24.24,17.68,55.12,32.33,53.61,9.67,5.14,44.91,41.32,25.75,20.06,4.49,3.59,4.79,0.3,1.21,8.18,11.52,78.79,1.2,2.7,8.71,21.92,65.47,14.97,39.22,31.44,12.57,0,3.29,9.58,86.83,702341.72,702341.72,702341.72,87095185.23,24697766.76,141456064.55,109172086.43,150072486.26,40142734.11,17749271.05,24344051.92,5169489.24,24528666.53,86828209.12,15611699.7,173851547.75,40940583.07,116438533.29,430346303.45,233024866.04,413803437.17,74455266.43,39349365.45,360168911.72,332932696.28,231894665.79,174198357.17,43088026.93,23982894.63,53767193.87,5244893.78,10988927.14,50779639.47,103934732.19,677560952.25,14268037.66,22316253.65,63770643.29,191499760.04,566113006.53,121262940.9,342317226.65,277919369.81,102970337.92,0,25300475.29,62293264.58,771031282.12,0.08,0.08,0.08,10.13,2.87,16.45,12.7,17.45,4.67,2.06,2.83,0.6,2.85,10.1,1.82,20.22,4.76,13.54,50.05,27.1,48.12,8.66,4.58,41.89,38.72,26.97,20.26,5.01,2.79,6.25,0.61,1.28,5.91,12.09,78.8,1.66,2.6,7.42,22.27,65.84,14.1,39.81,32.32,11.98,0,2.94,7.24,89.67,1.81,11023599.56,1.28,2.69,11.38,21.56,64.37,16596454.56,81248315.64,148457562.21,613561502.27,1.93,9.45,17.27,71.36
"1637",5025,"United Kingdom","GBR","female","overall","2020-09-06",1397,23587079.47,0.93,0.86,1.29,11.12,3.94,27.36,27.04,25.38,12.9,3.87,7.67,2.3,7.17,26.02,5.95,24.73,18.58,27.64,59.81,36.43,59.02,8.81,9.88,49.03,44.95,26.77,16.25,4.29,4.29,3.29,1.16,4.49,11.29,17.58,65.48,2.44,5.59,12.26,23.15,56.56,19.97,40.37,27.06,11.1,2.29,6.16,16.75,74.73,16709961.07,13552669.44,22547030.48,263565285.95,77684626.97,588593004.19,579865630.6,560643959.28,247287697.68,77708388.09,167631438.65,53321729.33,157504432.49,530639415.78,109063893,580114441.66,108874264.05,579729309.59,1340904796.74,797968207.39,1335898038.67,206040121.47,222927498.72,1131541965.01,1059431318.18,634070302.78,397838853.91,101077458.7,73343433.59,91789544.25,22030707.42,96525505.85,227218339.98,390497533.68,1594308002.08,55838054.55,118039359.68,274116278.44,537612091.81,1369594389.94,435647341.85,943333799.66,664535121.51,278636313.74,43960570.37,130426653.69,340699234.71,1842382676.03,0.71,0.57,0.96,11.17,3.29,24.95,24.58,23.77,10.48,3.29,7.11,2.26,6.68,22.5,4.62,24.59,4.62,24.58,56.85,33.83,56.64,8.74,9.45,47.97,44.92,26.88,16.87,4.29,3.11,3.89,0.93,4.09,9.63,16.56,67.59,2.37,5,11.62,22.79,58.07,18.47,39.99,28.17,11.81,1.86,5.53,14.44,78.11,3.95,83294394.92,3.53,9.23,19.83,29.13,41.8,197672172.43,408785811.53,614591930.23,1137658033.3,8.38,17.33,26.06,48.23
"1638",5026,"United Kingdom","GBR","male","18-34","2020-09-06",205,5521619.79,1.47,1.47,1.47,14.22,3.43,22.55,30.39,22.06,13.66,2.94,5.88,3.9,8.29,25,13.66,22.44,23.91,35.32,62.56,46.31,61.58,13.37,14.85,57.07,36.59,33.66,12.2,8.78,6.83,1.95,2.96,5.91,4.93,15.27,70.94,4.88,6.34,14.15,19.02,55.61,13.66,35.12,34.63,16.59,1.95,9.76,13.66,74.15,7286096.59,7286096.59,7286096.59,84862982.03,16133938.3,120444424.6,153814416.85,115395844.88,78177205.15,11456766.89,34970251.98,21202851.68,47012794.15,136068564.85,80302664.9,123548391.49,25500335.57,176841943.64,330240479.66,242558159.08,334900954.63,67678919.34,86950082.98,319425362,202803797.79,197044690.07,73683167.31,39025858.39,26502231.43,13102233.69,17471387.63,31712784.64,29494710.32,80767737.3,383967469.27,30125188.31,36213055.06,85369973.23,100269138.19,300184623.89,70130005.97,184689959.84,200510751.72,96831261.16,8516193.22,60159574.49,79661126.06,398937933.94,1.32,1.32,1.32,15.37,2.92,21.81,27.86,20.9,14.16,2.07,6.33,3.84,8.51,24.64,14.54,22.38,4.62,32.03,59.81,43.93,60.65,12.26,15.75,57.85,36.73,35.69,13.34,7.07,4.8,2.37,3.16,5.74,5.34,14.63,69.54,5.46,6.56,15.46,18.16,54.37,12.7,33.45,36.31,17.54,1.54,10.9,14.43,72.25,3.92,25390275.14,4.6,8.78,17.56,26.34,47.32,52648307.33,93447332.94,155570564.67,250495773.74,9.53,16.92,28.17,45.37
"1639",5027,"United Kingdom","GBR","male","35-54","2020-09-06",377,8599786.92,0.8,0.8,1.06,10.11,5.85,22.34,25.53,24.93,8.24,5.05,3.46,1.87,7.71,14.63,4.26,17.87,23.88,36.63,64.1,40.27,52.66,12,13.03,49.07,35.54,29.71,19.89,5.04,6.63,3.18,0.54,2.41,8.58,13.4,75.07,2.39,5.04,13,18.83,60.74,12.2,34.22,36.6,15.12,1.86,6.9,17.77,73.47,5208924.6,6567293.65,8227098.17,90962783.02,53951928.77,178514227.43,206945548.73,210657049.81,63337980.97,42993488.92,32492887.51,15677793.63,57604270.61,122676085.1,27483991.94,150962551.21,37655467.25,318711712.39,541730186.2,344388828.11,454930968.27,100583912.88,107335232.35,431722427.9,318348912.39,244737362.97,174406938.23,48715958.49,46663297.11,27106222.97,4083367.49,25647947.71,70711247.9,111413585.97,638011319.59,25485301.47,46445652.34,108361044.58,153571321.78,526115372,112107970.31,264681083.36,332458599.63,129630730.71,14979554.89,69078821.67,156041590.23,619878725.38,0.61,0.76,0.96,10.58,6.27,20.76,24.06,24.5,7.37,5,3.78,1.82,6.7,14.27,3.2,17.55,4.38,37.06,62.99,40.05,52.9,11.7,12.48,50.2,37.02,28.46,20.28,5.66,5.43,3.15,0.47,2.98,8.22,12.96,74.19,2.96,5.4,12.6,17.86,61.18,13.04,30.78,38.66,15.07,1.74,8.03,18.14,72.08,2.13,16090998.64,1.87,7.43,21.22,27.06,44.3,76137088.29,181721311.21,230815775.89,371304516.78,8.85,21.13,26.84,43.18
