"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1089",26754,"United Arab Emirates","ARE","male","35-54","2020-08-30",87,2214561.65,0,0,1.19,4.76,2.38,3.57,10.71,7.14,7.14,8.24,1.19,1.18,8.33,14.29,5.75,52.87,44.44,57.65,77.38,55.95,33.33,7.14,14.29,36.78,87.36,9.2,0,0,0,3.45,1.18,3.53,9.41,16.47,69.41,2.3,2.3,11.49,20.69,63.22,25.29,37.93,18.39,16.09,5.75,16.09,17.24,59.77,0,0,1299705.97,5755118.91,3071201.16,5491261.23,25069014.07,12241793.38,7620765.7,20469286.21,6095742.13,1988068.44,16904604.83,22382979.16,18153949.22,144490679.54,89822712.29,112258204.72,129656478.71,118201578.5,46890093.65,8212647.25,20320302.17,61258364.69,168308542.9,42696836.34,0,0,0,10450786.09,6802305.61,12922183.99,11633384.8,30164575.05,155808845.82,7147329.61,3746467.07,19918145.64,34661296.79,155982926.21,63031067.39,79561607.1,33142611.55,42260910.02,19907991.15,34691484.83,58442580.15,106912547.77,0,0,0.59,2.6,1.39,2.48,11.32,5.53,3.44,9.24,2.75,0.9,7.63,10.11,8.2,65.25,40.56,50.69,58.55,53.37,21.17,3.71,9.18,27.66,76,19.28,0,0,0,4.72,3.07,5.84,5.25,13.62,70.36,3.23,1.69,8.99,15.65,70.44,28.46,35.93,14.97,19.08,8.99,15.67,26.39,48.28,1.19,2440965.77,1.1,30.23,23.26,12.79,33.72,57106815.32,47613383.43,50254142.2,64980262.95,25.79,21.5,22.69,29.34
"1090",26755,"United Arab Emirates","ARE","male","overall","2020-08-30",168,4100842.86,0.61,0.61,1.21,7.27,3.64,5.45,11.52,9.09,6.06,7.83,1.21,1.81,6.67,13.33,7.14,55.09,45.56,62.65,81.82,59.88,43.56,12.35,19.02,43.45,83.33,11.31,0.6,0.6,0.6,3.57,0.6,2.41,10.84,16.87,69.28,2.98,7.14,9.52,20.24,60.12,24.4,32.14,20.83,20.83,6.55,11.9,20.24,60.71,2138317.03,2138317.03,3438023,27735817.49,13545045.01,21679665.32,47365269.8,36987140.65,21656058.16,34257888.28,11259210.22,7301798.19,24779221.11,47421482.05,30554730.35,243343321.82,130529806.9,235402461.6,290398690.6,225654719.94,134938372.12,38938501.55,59889735.21,146091934.39,318452827.54,66043539.5,4383647.01,766758.05,4129862.12,16307652.08,6802305.61,18990329.2,33932971.62,65059006.45,281174803.35,12861697.87,39235920.49,33731840.85,67527835.53,256726991.54,113610418.61,126266781.71,83138840.08,82308570.66,37150851.25,56442956.64,103710203.22,211278713.75,0.52,0.52,0.84,6.76,3.3,5.29,11.55,9.02,5.28,8.35,2.75,1.78,6.04,11.56,7.45,59.34,31.83,57.4,70.81,55.03,32.91,9.5,14.6,35.62,77.66,16.1,1.07,0.19,1.01,3.98,1.66,4.63,8.27,15.86,68.57,3.14,9.57,8.23,16.47,62.6,27.7,30.79,20.27,20.07,9.06,13.76,25.29,51.52,2.42,15219744.83,3.71,23.95,26.35,18.56,31.14,94384816.43,107496001.16,88075309.11,118626598.16,23.02,26.21,21.48,28.93
"1091",26756,"United Arab Emirates","ARE","overall","18-34","2020-08-30",122,2601330.07,1.65,1.65,2.48,12.4,4.96,19.01,14.88,15.7,10.74,4.13,4.96,2.48,6.61,23.97,10.66,56.2,46.27,58.2,77.87,60.5,52.5,15.97,27.5,45.08,77.87,13.11,0.82,1.64,1.64,4.92,0.82,3.28,11.48,22.13,62.3,3.28,11.48,13.93,22.13,49.18,22.95,35.25,20.49,19.67,8.2,10.66,18.85,62.3,7401844.19,7401844.19,8756377.29,35231986.52,21322123.85,39185620.79,35526101.26,49419923.09,34439431.82,15193191.12,14020594.28,7045533.79,24458184.02,61797342.1,28123625.04,133541816.52,55030124.03,149371151.33,189700986.9,128122070.68,118517522.08,39885215.88,65500382.31,104124653.07,192999831.8,37988422.75,4383647.01,2265192,9714614.96,12781298.78,5584752.85,14433891.86,32975770.4,59715944.07,147422648.14,11299121.11,44493916.2,40934672.06,41937478.06,121467819.88,71350199.33,75315731.45,65819823.41,45258374.06,30055574.1,29812697.54,50922803.72,149341931.95,2.85,2.85,3.37,13.54,8.2,15.06,13.66,19,13.24,5.84,5.39,2.71,9.4,23.76,10.81,51.34,21.15,57.42,72.92,49.25,45.56,15.33,25.18,40.03,74.19,14.6,1.69,0.87,3.73,4.91,2.15,5.55,12.68,22.96,56.67,4.34,17.1,15.74,16.12,46.69,27.43,28.95,25.3,17.4,11.55,11.46,19.58,57.41,5.79,27401456.62,10.53,23.77,27.05,20.49,28.69,65452490.41,75561502.8,46117483.09,73001531.01,25.16,29.05,17.73,28.06
"1092",26757,"United Arab Emirates","ARE","overall","35-54","2020-08-30",125,2846980.29,0,0,0.82,4.1,3.28,4.92,12.3,10.66,6.56,7.32,0.82,0.81,7.38,18.03,6.4,51.61,47.62,54.92,78.69,61.48,37.7,8.2,12.3,34.4,88.8,8,0,0,0,3.2,0.81,2.44,8.94,17.07,70.73,1.6,3.2,14.4,21.6,59.2,24,40,20,14.4,7.2,13.6,17.6,60.8,0,0,1299705.97,8759216.37,8968305.59,13555684.39,36382873.15,26271131.71,12215089.18,26366390.64,6095742.13,1988068.44,21046779.69,38534734.68,21394624.94,165608661.98,100581266.44,140385572.95,175427864.5,156262899.01,75588451.77,17438197.53,25814696.1,74657383.27,227674454.4,44584720.36,0,0,0,12438854.53,6802305.61,12922183.99,15805627.67,39475888.82,205567153.13,7147329.61,7728647.14,32806929.77,51670057.38,185345065.38,81560667.33,98817035.94,51599659.52,49260697.23,34357226.68,37836601.33,67851634.14,143151005.71,0,0,0.46,3.08,3.15,4.76,12.78,9.23,4.29,9.26,2.14,0.7,7.39,13.54,7.51,58.17,35.33,49.31,61.62,54.89,26.55,6.13,9.07,26.22,79.97,15.66,0,0,0,4.37,2.39,4.54,5.55,13.87,72.21,2.51,2.71,11.52,18.15,65.1,28.65,34.71,18.12,17.3,12.07,13.29,23.83,50.28,2.46,6534236.34,2.3,28.23,24.19,15.32,32.26,79733030.75,63250246.37,59719500.51,80493690.23,28.01,22.22,20.98,28.27
"1093",26758,"United Arab Emirates","ARE","overall","overall","2020-08-30",327,7282544.75,0.93,0.93,1.55,7.12,4.02,11.76,12.69,13.93,7.43,5.86,3.11,1.85,6.19,16.72,8.56,55.62,47.13,53.82,76.33,58.59,44.11,11.11,19.67,39.2,74.62,9.79,0.61,0.61,0.61,4.28,0.69,2.41,10.69,19.66,66.55,2.05,7.53,13.7,20.55,56.16,20.8,31.19,17.74,14.98,7.03,9.48,15.6,54.13,10577256.9,10577256.9,13231495.98,49877102.72,38006637.62,74251575.86,85349915.23,99911493.74,54702121,50961830.19,25591332.85,13208892.69,50843558.61,105642173.51,67349350.95,404819193.99,213238723.83,339934089.25,468818962.27,349501209.52,226529886.72,61533519.54,133499258.31,218022234.14,523098591.14,99472391.74,5823033.66,2265192,9714614.96,32246307.76,12387058.45,27356075.85,59790100.09,127511628.42,430695841.49,18446450.72,67410802.22,81629781.99,103175079.73,391203459.7,179845483.35,192583444.53,139165898.28,121937337.21,69484028.73,68484276.92,136716867.04,365494964.82,1.45,1.45,1.82,6.85,5.22,10.2,11.72,13.72,7.51,7,3.51,1.81,6.98,14.51,9.25,55.59,29.28,46.68,64.38,47.99,31.11,8.45,18.33,29.94,71.83,13.66,0.8,0.31,1.33,4.43,1.7,3.76,8.21,17.51,59.14,2.53,9.26,11.21,14.17,53.72,24.7,26.44,19.11,16.74,9.54,9.4,18.77,50.19,4.33,43214473.41,5.93,24.47,24.47,18.09,32.98,151035685.54,166819539.88,115198011.35,207126900.72,20.74,22.91,15.82,28.44
"1094",27620,"United Arab Emirates","ARE","female","overall","2020-08-31",86,1962639.08,0,0,0,5.88,3.53,15.29,12.94,13.95,1.18,2.35,1.18,1.18,2.35,11.76,5.81,55.29,42.55,38.37,59.3,37.65,40.7,11.76,19.77,37.21,82.56,8.14,2.33,0,1.16,5.81,0,0,11.63,13.95,74.42,0,6.98,15.12,18.6,59.3,25.58,32.56,31.4,10.47,13.95,11.63,16.28,58.14,0,0,0,7823536.48,4796683.86,30084932.97,26548957.62,25039087.63,1219336.97,4711568.26,1334773.56,975736.97,7199617.69,24350892.43,12493773.68,112486713.94,33895633.32,57329832.36,87067859.14,49024029.28,59983281.37,18142756.6,37751861.68,53669102.32,144524381.49,17095439.56,4052415.2,0,308563.13,30283108.85,0,0,15509406.7,19385175.39,161369326.15,0,12424212.95,42349956.45,32156949,109332789.84,49675715.19,45249445.89,81668836.05,19669911.11,30344071.29,22060870.43,18870220.76,124988745.75,0,0,0,3.99,2.44,15.33,13.53,12.76,0.62,2.4,0.68,0.5,3.67,12.41,6.37,57.31,17.27,29.21,44.36,24.98,30.56,9.24,19.24,27.35,73.64,8.71,2.06,0,0.16,15.43,0,0,7.9,9.88,82.22,0,6.33,21.58,16.38,55.71,25.31,23.06,41.61,10.02,15.46,11.24,9.61,63.68,1.18,2283569.77,1.16,20.93,27.91,24.42,26.74,38919809.38,45306711.95,54574729.64,57462657.27,19.83,23.08,27.81,29.28
"1095",27621,"United Arab Emirates","ARE","male","18-34","2020-08-31",75,1854480.66,1.35,0,1.35,6.85,1.37,9.59,9.59,10.96,5.41,0,1.37,2.74,4.11,12.33,5.33,52.7,50,57.75,66.67,48.61,40.85,11.27,18.57,42.67,76,17.33,2.67,2.67,0,1.33,1.35,5.41,13.51,21.62,58.11,0,10.81,18.92,25.68,44.59,16,44,16,21.33,8,13.33,29.33,48,2481390.35,0,2481390.35,12218487.57,2237079.19,22469337.5,16147657.97,17940321.02,8777894.66,0,2050277.13,3331406.79,5963009.67,23037475.34,12704891.47,96779543.78,50209975.07,112547333.11,116752445.58,86438450.23,72072944.57,23049990.54,34791763.71,75151501.78,130408761.52,36295782.26,6889489.02,6974061.54,0,4879971.9,1129937.07,11319317.39,22546832.75,31744299.05,117518951.14,0,17172680.18,35007653.01,48198612.41,83880391.81,25133312.14,83528224.72,31439467.78,41468910.4,17146203.2,26061357.64,55192866.01,85858910.56,1.34,0,1.34,6.59,1.21,12.12,8.71,9.67,4.73,0,1.11,1.8,3.22,12.42,6.85,52.19,27.07,60.69,62.96,46.61,38.86,12.43,18.76,40.52,70.32,19.57,3.72,3.76,0,2.63,0.61,6.1,12.16,17.12,63.37,0,9.26,18.88,25.99,45.23,13.55,45.04,16.95,22.36,9.25,14.05,29.76,46.3,1.37,1650478.39,0.89,18.92,33.78,18.92,28.38,36670059.32,57732279.29,35083818.81,54773179.98,19.77,31.13,18.92,29.54
"1096",27622,"United Arab Emirates","ARE","male","35-54","2020-08-31",71,1814981.13,2.82,2.82,2.82,7.04,2.82,8.45,4.23,8.45,4.23,1.41,2.82,2.82,5.63,12.68,7.04,52.17,52.78,59.15,66.2,53.52,43.66,4.23,8.45,43.66,73.24,21.13,4.23,0,0,1.41,1.41,4.23,8.45,18.31,67.61,2.86,4.29,15.71,27.14,50,16.9,28.17,33.8,21.13,4.23,5.63,22.54,67.61,7525490.9,7525490.9,7525490.9,17819571.74,7525490.9,15298651.13,9787363.9,17277849.57,8758377.27,6504200.41,7525490.9,10440534.11,11101032.85,26257493.81,9707592.33,104092647.51,62098581.52,111222983.68,125916682.54,110084048.39,84602032.45,18315076.51,18243494.68,85715513.35,133844893.08,38675602.98,7272188.14,0,0,1705429.01,2640877.97,4821254.81,15788438.8,40397391.25,117850150.39,4877957.16,12818993.55,30210113.77,53040801.92,78647036,26323845.8,51494040.7,62816795.77,40863430.95,18792103.78,7385866.58,47711154.02,107608988.83,4.15,4.15,4.15,9.82,4.15,8.43,5.39,9.52,4.83,3.58,4.15,5.75,6.12,14.47,5.35,57.35,34.21,61.28,69.38,60.65,46.61,10.09,10.05,47.23,73.74,21.31,4.01,0,0,0.94,1.46,2.66,8.7,22.26,64.93,2.69,7.06,16.64,29.22,43.33,14.5,28.37,34.61,22.51,10.35,4.07,26.29,59.29,2.82,8579076.86,4.73,18.31,39.44,21.13,21.13,42807828.19,68665014.64,43086281.91,26938988.47,23.59,37.83,23.74,14.84
"1097",27623,"United Arab Emirates","ARE","male","overall","2020-08-31",153,3808976.96,1.97,1.32,1.97,7.95,1.99,8.61,7.28,9.93,5.26,0.66,1.99,2.65,4.64,11.92,6.54,53.33,54.43,59.06,68,52,44.97,8.05,13.51,44.44,75.16,18.3,3.92,1.31,0,1.31,1.32,4.61,10.53,20.39,63.16,1.32,7.28,16.56,26.49,48.34,16.34,35.95,24.84,21.57,6.54,9.15,26.14,57.52,10006881.25,7525490.9,10006881.25,34246592.87,9762570.09,37767988.62,29164403.65,36197322.38,20765653.7,6504200.41,9575768.03,13771940.9,17064042.52,49294969.15,24043627.75,209963181.77,121399547.07,234576566.46,256620644.33,205507442.66,170626493.23,44594448.82,56264640.17,171025024.83,276574026.85,74971385.24,15792821.11,6974061.54,0,6585400.91,3770815.04,16140572.2,38335271.55,75659415.76,245802892.28,4877957.16,29991673.72,65217766.78,105447947.89,172270410.46,53995731.61,139617155.2,98464020.56,84942637.09,38476880.64,33447224.22,107764545.76,200020316.21,2.63,1.98,2.63,8.99,2.56,9.92,7.66,9.5,5.45,1.71,2.51,3.62,4.48,12.94,6.31,55.12,31.87,61.59,67.37,53.95,44.8,11.71,14.77,44.9,72.61,19.68,4.15,1.83,0,1.73,0.99,4.24,10.06,19.86,64.53,1.28,7.87,17.12,27.68,45.23,14.18,36.65,25.85,22.3,10.1,8.78,28.29,52.51,1.99,10229555.25,2.69,18.42,35.53,19.74,26.32,82016461.18,128028437.89,81399482.49,88264585.27,21.53,33.61,21.37,23.17
"1098",27624,"United Arab Emirates","ARE","overall","18-34","2020-08-31",125,3320312.73,0.81,0,0.81,8.94,3.25,13.82,13.01,13.01,4.03,1.63,2.44,2.44,3.25,15.45,5.6,59.68,47.95,52.89,65.57,45.08,42.15,12.4,20,40.8,80.8,13.6,2.4,1.6,0,1.6,0.81,3.25,14.63,17.07,64.23,0,10.48,18.55,23.39,47.58,21.6,37.6,20,18.4,12.8,9.6,24,52.8,2481390.35,0,2481390.35,23849999.42,7033763.05,48072453.43,36199785.85,32517161.55,9997231.63,4711568.26,7296200.01,4307143.76,10995919.68,50872647.35,22879693.68,208506331.74,91490410.06,154078128.9,185025762.68,125663771.05,112613985.48,35564234.76,60522307.19,115427920.67,244823072.96,48070525.11,9317487.52,6974061.54,0,22846125.83,1129937.07,11319317.39,36712904.09,42592199.08,237532617.16,0,27972476.42,70755598.4,73640901.45,158473567.85,61728517.79,111693962.28,93457044.7,59718027.66,44490404.68,31291053.14,65525075.19,189536011.11,0.75,0,0.75,7.18,2.12,14.48,10.9,9.79,3.01,1.42,2.2,1.3,3.31,15.32,6.89,62.8,27.55,46.4,55.73,37.85,33.92,10.71,18.23,34.76,73.73,14.48,2.81,2.1,0,6.88,0.34,3.41,11.06,12.83,71.54,0,8.42,21.31,22.18,47.73,18.59,33.64,28.15,17.99,13.4,9.42,19.73,57.08,1.63,3934048.16,1.18,20.16,33.06,20.97,25.81,62096294.04,94228834.98,75108021.65,99409393.46,18.7,28.38,22.62,29.94
"1099",27625,"United Arab Emirates","ARE","overall","35-54","2020-08-31",110,2629768.78,1.83,1.83,1.83,6.42,1.83,8.26,5.5,9.09,2.75,0.92,1.83,1.83,4.59,10.09,6.36,49.53,47.17,49.09,63.64,49.54,41.82,5.5,10,39.09,75.45,16.36,3.64,0,0,4.55,0.91,2.73,8.18,20,68.18,1.83,3.67,14.68,25.69,54.13,16.36,33.64,33.64,16.36,3.64,10.91,21.82,63.64,7525490.9,7525490.9,7525490.9,22462214.8,7525490.9,21846947.67,17839762.96,27740096.67,8758377.27,6504200.41,7525490.9,10440534.11,13267740.52,30449238.46,13312068.18,128462697.95,67806806.38,141536951.48,175480873.37,146513592.38,119486453.69,23700057.97,28566417.49,112403841.64,195401259.16,44656629.71,8896604.85,0,0,14022383.94,2640877.97,4821254.81,20896649.06,55829715.71,178788380.11,4877957.16,14443410.25,38367694.15,80634378.94,122750226.34,37705959.94,79554465.25,84348149.62,61368302.85,20093578.19,24217041.51,71150453.84,147515804.12,2.86,2.86,2.86,8.54,2.86,8.31,6.78,10.55,3.33,2.47,2.86,3.97,5.05,11.58,5.06,48.85,25.78,53.82,66.73,55.71,45.44,9.01,10.86,42.74,74.3,16.98,3.38,0,0,5.33,1,1.83,7.95,21.23,67.99,1.85,5.49,14.59,30.66,46.68,14.34,30.25,32.07,23.34,7.64,9.21,27.06,56.09,1.83,8579076.86,3.26,18.18,33.64,23.64,24.55,66520395.91,85250435.1,63026918.59,48179128.05,25.3,32.42,23.97,18.32
"1100",27626,"United Arab Emirates","ARE","overall","overall","2020-08-31",301,7493135.82,1.01,0.68,1.01,8.42,2.03,11.53,9.15,11.15,3.38,1.35,1.69,2.36,3.39,13.18,8,53.47,49.67,52.38,65.33,46.32,43.75,9.96,15.13,40.79,70.43,11.96,2.66,0.66,0.33,2.99,1.15,2.69,11.15,18.46,66.54,1.15,6.92,15.38,24.62,51.92,15.61,30.56,22.59,15.95,7.64,8.64,19.27,49.83,10006881.25,7525490.9,10006881.25,61301359.95,14559253.95,82333180.9,63094372.67,72694504.07,23245968.66,13964309.49,14821690.91,18545739.36,26379782.16,96630264.47,53271311.54,418543518.68,207087853.32,356413176.56,413277059.3,303191763.75,276601887.97,74968759.27,102598493.33,260709585.32,504562936.96,93622394.12,19845236.31,6974061.54,308563.13,44381687.84,5983308.77,16140572.2,61215399.59,107716647.06,463504206.33,6433526.47,44628380.41,111173569.68,177677297.03,314299718.88,103671446.8,219091367.3,187704890.8,132973836.76,70551989.97,58039400.93,154016961.95,365078180.49,1.34,1,1.34,8.18,1.94,10.99,8.42,9.7,3.1,1.86,1.98,2.48,3.52,12.9,7.11,55.86,27.64,47.57,55.15,40.46,36.91,10,13.69,34.79,67.34,12.49,2.65,0.93,0.04,5.92,0.8,2.15,8.17,14.38,61.86,0.86,5.96,14.84,23.71,41.95,13.84,29.24,25.05,17.75,9.42,7.75,20.55,48.72,1.69,15261665.84,2.04,19.07,33.07,21.4,26.46,135560434.01,199800663.78,145474260.05,166851175.5,18.09,26.66,19.41,22.27
"1101",803,"United Arab Emirates","ARE","female","overall","2020-09-01",87,1954695.55,0,0,3.45,3.45,3.45,16.09,8.05,10.34,4.6,3.45,4.6,0,4.6,20.69,3.45,41.18,37.14,40.7,63.22,40.7,39.53,9.41,19.77,34.88,85.06,10.34,2.3,0,0,2.3,1.15,1.15,14.94,18.39,64.37,1.15,5.75,14.94,24.14,54.02,24.14,28.74,31.03,13.79,10.34,10.34,22.99,56.32,0,0,11206386.05,8158119.9,9102422.76,27749852.94,16632446.6,16211718.73,12615605.45,6011423.11,10067659.51,0,13236029.42,52854093.76,15372544.41,108215302.12,42730264.79,69632891.32,125443764.94,79740227.98,82051524.79,25058656.45,33135094.02,57924342.71,171140246.17,18920545.87,3249527.67,0,0,2159235.53,1586491.75,773257.49,25462646.26,33071178.56,134575981.18,1939378.32,12389500.76,23872921.92,41166311.99,116101442.25,38778423.67,60496158.16,46944940.65,37992287.83,21039331.76,13935365.92,41159224.97,119335632.59,0,0,5.73,4.17,4.66,14.2,8.51,8.29,6.45,3.08,5.15,0,6.77,27.04,7.86,55.36,21.86,35.62,64.18,40.79,41.98,12.82,16.95,29.63,87.55,9.68,1.66,0,0,1.1,0.81,0.4,13.03,16.92,68.85,0.99,6.34,12.21,21.06,59.4,19.84,30.95,24.02,19.44,10.76,7.13,21.06,61.05,2.3,2902167.8,1.48,20.69,32.18,20.69,26.44,34909930.41,58665657.76,34196546.54,67697420.53,17.86,30.01,17.49,34.63
"1102",804,"United Arab Emirates","ARE","male","18-34","2020-09-01",81,1813973.06,2.47,2.47,2.47,8.64,3.7,7.41,8.64,16.05,7.41,4.94,1.25,2.47,4.94,13.58,13.58,53.75,53.49,65.82,65.43,52.5,46.84,16.46,30,44.44,75.31,20.99,3.7,0,0,0,2.53,3.8,13.92,17.72,62.03,3.7,7.41,17.28,20.99,50.62,22.22,24.69,34.57,17.28,13.58,14.81,28.4,43.21,2736353.2,2736353.2,2736353.2,25008164.45,4172551.36,8714419.12,20947536.1,24395516.08,22257005.96,7179959.68,1298701.65,3454970.93,6578189.48,18867392.68,20785206.66,92499469.92,51124647.05,95253351.28,100318253.44,79809315.86,63802933.87,22637303.17,51386668.45,52120979.29,131217698.58,45448403.44,4731204.35,0,0,0,3756733.58,3568233.69,21301739.1,35822635.63,111437338.21,5821760.73,7092433.63,41111989.94,25474837.94,101896284.14,40802264.14,35406456.34,68220073.05,34903485.69,20245187,22041450.14,64209401.05,74901268.18,1.51,1.51,1.51,13.79,2.3,4.8,11.55,13.45,12.27,3.96,0.72,1.9,3.63,10.4,11.46,50.99,28.18,52.51,55.3,44,35.17,12.48,28.33,28.73,72.34,25.05,2.61,0,0,0,2.07,1.97,11.74,19.75,61.43,3.21,3.91,22.66,14.04,56.17,22.49,19.52,37.61,19.24,11.16,12.15,35.4,41.29,0,0,0,29.63,27.16,18.52,24.69,49982191.67,45680703.36,33979057.52,51755353.81,27.55,25.18,18.73,28.53
"1103",805,"United Arab Emirates","ARE","male","35-54","2020-09-01",82,1967042.5,0,0,0,3.66,3.66,3.66,6.1,6.1,1.22,1.22,1.22,0,3.66,6.1,7.32,59.26,42.55,64.63,71.95,54.88,50,6.1,13.41,41.46,75.61,18.29,4.88,0,0,1.22,3.7,2.47,7.41,18.52,67.9,3.7,7.41,12.35,17.28,59.26,21.95,36.59,21.95,18.29,3.66,18.29,25.61,52.44,0,0,0,3585540.47,4434282.32,2568849.08,6416631.08,12604192.46,788762.06,1246236.47,788762.06,0,7856572.57,13295557.35,11916458.87,107112150.93,47941809.93,121764387.42,138874550.07,97097308.7,92917706.05,6840075.61,18530685.67,77956102.59,145290198.33,39673725.78,10585646.86,0,0,1154678.77,6419885.9,3148841.5,11985451.92,28865816.05,142514837.72,6163868.78,11575626.2,17859790.47,26450448.35,132309134.1,41516603.58,73115562.27,28825535.21,51623199.06,10984389.32,43325444.15,40943522.6,101450893.67,0,0,0,1.82,2.25,1.31,3.26,6.41,0.4,0.63,0.4,0,3.99,6.76,6.06,54.45,24.37,61.9,70.6,49.36,47.24,3.48,9.42,39.63,73.86,20.17,5.38,0,0,0.59,3.26,1.6,6.09,14.67,72.45,3.13,5.88,9.08,13.45,67.26,21.11,37.17,14.65,26.24,5.58,22.03,20.81,51.58,0,0,0,19.51,29.27,23.17,28.05,33214589.06,73167086.2,35567724.14,54754850.34,16.89,37.2,18.08,27.84
