"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
98,"2020-06-24",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949449875413,0.0681119732456768,0.0716779167294059,0.00379627250830294,0.0026286896784782,0.00496385533812768,0.00864704473522755,0.0078839625572572,0.0094101269131979,0.00572979924209629,0.0046708839938352,0.00678871449035738
99,"2020-06-25",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949449905785,0.0681119732491894,0.0716779167319675,0.00380717045306555,0.00264749714733881,0.0049668437587923,0.0085604301105808,0.00778464447679178,0.00933621574436981,0.00573895025813586,0.00465247491251185,0.00682542560375987
100,"2020-06-26",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949449936156,0.0681119732526854,0.0716779167345458,0.00381809968251592,0.00266637446848004,0.00496982489655179,0.00848181119866978,0.00770153596735575,0.00926208642998381,0.00577467545952968,0.00466741575833475,0.00688193516072462
101,"2020-06-27",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949449966527,0.0681119732561647,0.0716779167371408,0.00382906028646287,0.00268532135083117,0.00497279922209457,0.00841190241504571,0.0076367845848092,0.00918702024528223,0.00584000022681998,0.00472138369546795,0.00695861675817202
102,"2020-06-28",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949449996899,0.0681119732596273,0.0716779167397526,0.00384005235497305,0.00270433747928501,0.0049757672306611,0.00835083955154391,0.00759018037008961,0.00911149873299821,0.0059350388051303,0.0048156563120185,0.00705442129824209
103,"2020-06-29",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.069894945002727,0.0681119732630732,0.0716779167423809,0.00385107597837166,0.00272342251351484,0.00497872944322849,0.00829793482923397,0.00755848621282253,0.0090373834456454,0.00605510320406801,0.00494450702820297,0.00716569937993306
104,"2020-06-30",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949450057642,0.0681119732665024,0.071677916745026,0.00386213124724321,0.00274257608672741,0.00498168640775901,0.00825247092921747,0.00753793721736021,0.00896700464107473,0.00619496201708057,0.00510077095297889,0.00728915308118224
105,"2020-07-01",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949450088013,0.0681119732699149,0.0716779167476877,0.00387321825243221,0.00276179780434832,0.00498463870051609,0.00821376412001608,0.00752456516354497,0.00890296307648718,0.00634901979169296,0.00527599192480634,0.00742204765857957
106,"2020-07-02",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949450118385,0.0681119732733108,0.0716779167503662,0.00388433708504399,0.00278108724263584,0.00498758692745215,0.00818115889015059,0.0075143742896883,0.00884794349061289,0.006511146573392,0.00546013539041824,0.00756215775636576
107,"2020-07-03",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0698949450148757,0.06811197327669,0.0716779167530613,0.00389548783644543,0.00280044394721876,0.00499053172567209,0.00815402318015554,0.00750363904181472,0.00880440731849636,0.00667456311918817,0.00564157719379262,0.00770754904458372
108,"2020-07-04",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450179128,0.0681119732800525,0.0716779167557731,0.00390667059826565,0.00281986743155401,0.00499347376497728,0.00813174416280505,0.0074893324532832,0.0087741558723269,0.00683179178415113,0.00580759277543218,0.00785599079287007
109,"2020-07-05",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450209499,0.0681119732833983,0.0716779167585016,0.00391788546239685,0.00283935717529896,0.00499641374949473,0.00811372452981799,0.00746958326296108,0.00875786579667489,0.00697468546448227,0.00594548453152932,0.00800388639743522
110,"2020-07-06",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450239871,0.0681119732867274,0.0716779167612468,0.003929132520995,0.00285891262259356,0.00499935241939645,0.00809937925151722,0.00744396188636799,0.00875479661666644,0.00709454722761419,0.00604415198275559,0.0081449424724728
111,"2020-07-07",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450270242,0.0681119732900398,0.0716779167640086,0.00394041186648064,0.00287853318024686,0.00500229055271442,0.00808813278298511,0.0074134334077251,0.00876283215824511,0.00718235084756603,0.00609547948755038,0.00826922220758168
112,"2020-07-08",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450300614,0.0681119732933356,0.0716779167667872,0.00395172359153961,0.00289821821582218,0.00500522896725704,0.00807941669630131,0.00738000109628099,0.00877883229632163,0.00722906693721792,0.00609488285589947,0.00836325101853637
113,"2020-07-09",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450330985,0.0681119732966146,0.0716779167695824,0.00396306778912383,0.0029179670556149,0.00500816852263275,0.00807266772355887,0.00734622518373029,0.00879911026338745,0.00722609052392361,0.00604091194674435,0.00841126910110288
114,"2020-07-10",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450361356,0.068111973299877,0.0716779167723943,0.00397444455245204,0.00293777898251649,0.00501111012238759,0.00806732619959667,0.00731480009869674,0.00881985230049659,0.00716575399627818,0.00593437662143199,0.00839713137112437
115,"2020-07-11",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450391728,0.0681119733031227,0.0716779167752229,0.0039858539750106,0.00295765323375797,0.00501405471626324,0.00806283489681083,0.00728826344098958,0.00883740635263209,0.00704189523487291,0.00577750748842084,0.00830628298132498
116,"2020-07-12",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450422099,0.0681119733063517,0.0716779167780681,0.00399729615055425,0.00297758899852574,0.00501700330258275,0.00805863824704771,0.007268812705468,0.00884846378862742,0.00685043604837899,0.00557336190320008,0.00812751019355791
117,"2020-07-13",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450452471,0.0681119733095641,0.0716779167809301,0.00400877117310683,0.00299758541544205,0.00501995693077162,0.00805418194745984,0.00725816472157995,0.00885019917333973,0.00658991310785719,0.00532544444788901,0.00785438176782538
118,"2020-07-14",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450482842,0.0681119733127597,0.0716779167838087,0.00402027913696215,0.00301764156990226,0.00502291670402204,0.00804890508850789,0.00725734231507928,0.00884046786193649,0.00626211743201469,0.00503758223082628,0.0074866526332031
119,"2020-07-15",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450513214,0.0681119733159387,0.0716779167867041,0.00403182013668466,0.00303775649126045,0.00502588378210887,0.00804194491177637,0.00726489113728928,0.00881899868626346,0.0058801108515331,0.00471856104073962,0.00704166066232658
120,"2020-07-16",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450543585,0.068111973319101,0.0716779167896161,0.0040433942671103,0.00305792914985446,0.00502885938436614,0.00803204970271424,0.00727647173619321,0.00878762766923527,0.00546747613339798,0.00438223296731871,0.00655271929947725
121,"2020-07-17",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450573956,0.0681119733222465,0.0716779167925448,0.00405500162334726,0.00307815845386111,0.0050318447928334,0.00801795032814049,0.00728704216171344,0.00874885849456754,0.00504534658799869,0.00404061120657642,0.00605008196942096
122,"2020-07-18",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450604328,0.0681119733253755,0.0716779167954902,0.00406664230077673,0.00309844324597177,0.00503484135558169,0.00799839211411136,0.00729123745005511,0.00870554677816762,0.00463087962105614,0.00370363659251526,0.00555812264959702
123,"2020-07-19",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.06989494506347,0.0681119733284877,0.0716779167984522,0.00407831639505375,0.00311878229987806,0.00503785049022944,0.00797214247175529,0.00728376385271509,0.00866052109079549,0.00423711260127119,0.00337945267979486,0.00509477252274751
124,"2020-07-20",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450665071,0.0681119733315832,0.071677916801431,0.00409002400210792,0.00313917431655692,0.00504087368765892,0.00793800040987033,0.00726000460433919,0.00861599621540146,0.0038732559520479,0.00307465140600536,0.00467186049809044
125,"2020-07-21",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450695443,0.0681119733346621,0.0716779168044264,0.00410176521814424,0.00315961792034391,0.00504391251594456,0.00789480782086199,0.00721673668116086,0.00857287896056312,0.0035452569427002,0.00279444091500021,0.0042960729704002
126,"2020-07-22",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450725814,0.0681119733377243,0.0716779168074385,0.00411354013964389,0.00318011165478316,0.00504696862450462,0.00784146238179025,0.00715266705605848,0.00853025770752201,0.00325649348394914,0.00254274042426587,0.00397024654363241
127,"2020-07-23",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450756186,0.0681119733407698,0.0716779168104674,0.00412534886336501,0.00320065397824173,0.00505004374848828,0.00777693186129637,0.00706848528896906,0.00848537843362368,0.00300849531268742,0.00232226652701982,0.00369472409835503
128,"2020-07-24",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450786557,0.0681119733437986,0.0716779168135129,0.0041371914863435,0.00322124325927616,0.00505313971341085,0.00770026956753906,0.00696640154759939,0.00843413758747873,0.00280162976924688,0.00213469378131212,0.00346856575718163
129,"2020-07-25",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450816928,0.0681119733468107,0.071677916816575,0.00414906810589384,0.00324187777173821,0.00505625844004947,0.00761063061394425,0.0068494411830936,0.00837182004479489,0.00263572488241179,0.00198093776356821,0.00329051200125536
130,"2020-07-26",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.06989494508473,0.0681119733498061,0.0716779168196539,0.00416097881960985,0.00326255568960686,0.00505940194961284,0.00750728862095932,0.00672080441887498,0.00829377282304367,0.00251063158801516,0.00186155777601137,0.00315970540001894
131,"2020-07-27",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450877671,0.0681119733527849,0.0716779168227494,0.00417292372536551,0.00328327508153301,0.00506257236919802,0.0073896524158896,0.00658342701914442,0.00819587781263478,0.00242675051335665,0.00177725180421338,0.00307624922249993
132,"2020-07-28",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450908042,0.0681119733557469,0.0716779168258616,0.0041849029213158,0.00330403390508372,0.00506577193754788,0.00725728224241913,0.00643971671992486,0.00807484776491341,0.00238556992634099,0.0017294303938384,0.00304170945884359
133,"2020-07-29",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0698949450938414,0.0681119733586923,0.0716779168289906,0.00419691650589742,0.00332483000067224,0.0050690030111226,0.00710990494996179,0.00629138014317313,0.00792842975675044,0.00239028508785138,0.00172089766578665,0.0030596725099161
134,"2020-07-30",0.0698861052153566,0.00576605975668572,0.00124124457109623,0.0043555141056523,0.0698949450968786,0.068111973361621,0.0716779168321361,0.00420896457782971,0.00334566108516075,0.00507226807049866,0.00694742760404946,0.00613925808759248,0.00775559712050643,0.00244660260042311,0.00175672611043378,0.00313647909041244
135,"2020-07-31",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0698949450999157,0.068111973364533,0.0716779168352984,0.00422104689692651,0.00336652330195071,0.00507557049190232,0.00676998986057827,0.00598309397644642,0.00755688574471012,0.00256368586432729,0.00184531020799332,0.00328206152066126
136,"2020-08-01",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0698949451029529,0.0681119733674283,0.0716779168384774,0.00423316284568315,0.0033874122239914,0.00507891346737489,0.00657909517221641,0.00582111787233891,0.00733707247209391,0.00274967251006816,0.00199462727430682,0.00350471774582949
137,"2020-08-02",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.06989494510599,0.068111973370307,0.071677916841673,0.00424531195241573,0.0034083245398496,0.00508229936498186,0.00637759060071601,0.00565062647826495,0.00710455472316707,0.00301020590526162,0.00221105060637889,0.00380936120414435
138,"2020-08-03",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0698949451090271,0.0681119733731689,0.0716779168448854,0.00425749373922196,0.00342925689024588,0.00508573058819804,0.00616825530278926,0.00546904976734789,0.00686746083823063,0.00335376591395819,0.00250418734156316,0.00420334448635321
139,"2020-08-04",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0698949451120643,0.0681119733760142,0.0716779168481143,0.00426970772193783,0.00345020592254198,0.00508920952133368,0.00595368973692581,0.00527464990148202,0.0066327295723696,0.00379151557183389,0.00288684635036626,0.00469618479330152
140,"2020-08-05",0.0718204275171417,0.00577763586868642,0.00119818098393575,0.00443322840421698,0.0698949451151014,0.0681119733788428,0.0716779168513601,0.00428195341009505,0.00347116832881024,0.00509273849137986,0.00573629039239302,0.0050672087678958,0.00640537201689024,0.00433669359864997,0.00337454895575469,0.00529883824154525
141,"2020-08-06",0.0739519805609816,0.00578672094139801,0.00134232796131724,0.00451450837863363,0.0698949451181386,0.0681119733816547,0.0716779168546224,0.00429423030687888,0.00349214086535672,0.00509631974840104,0.00551823319855551,0.00484843945178923,0.00618802694532179,0.0050037162551888,0.00398464987894094,0.00602278263143665
142,"2020-08-07",0.0750766506762605,0.00574535219960251,0.00153988916690585,0.00449551448158738,0.0698949451211757,0.0681119733844499,0.0716779168579015,0.00430653790908664,0.0035131203513673,0.00509995546680599,0.00530146476661915,0.00462184223365543,0.00598108729958288,0.00580680033139724,0.0047347889274337,0.00687881173536077
143,"2020-08-08",0.0760609609095301,0.00556427306696344,0.00161886145053178,0.00579642000366727,0.0698949451242129,0.0681119733872285,0.0716779168611973,0.0043188757070867,0.00353410364413039,0.00510364777004302,0.00508770048706413,0.00439203783902987,0.00578336313509838,0.0067579292060536,0.0056403757106532,0.007875482701454
144,"2020-08-09",0.0776164233348848,0.0054502436883734,0.00165066945693045,0.00583399866929548,0.06989494512725,0.0681119733899904,0.0716779168645097,0.00433124318473336,0.00355508758791059,0.00510739878155613,0.00487842844226539,0.00416392709016628,0.00559292979436449,0.0078640298297906,0.00671085787909568,0.00901720178048552
145,"2020-08-10",0.0774499066792578,0.00510619343089045,0.00187966946652726,0.00582789001321405,0.0698949451302872,0.0681119733927355,0.0716779168678388,0.00434363972094473,0.00357606860010381,0.00511121084178565,0.00467491808524353,0.00394202677992457,0.0054078093905625,0.00912333619022159,0.00794472548823558,0.0103019468922076
146,"2020-08-11",0.0761694706225066,0.00502390844589946,0.00182959078114259,0.0058264290328397,0.0698949451333243,0.068111973395464,0.0716779168711846,0.00435606437895702,0.00359704188856081,0.00511508686935322,0.0044782326714787,0.00373010858241961,0.00522635676053779,0.0105211075563717,0.00932370556118239,0.011718509551561
147,"2020-08-12",0.0726878420522403,0.00471026894306194,0.00187808492930679,0.00588908010212214,0.0698949451363614,0.0681119733981758,0.0716779168745471,0.00436851615068438,0.0036180023231976,0.00511902997817116,0.00428924450060694,0.00353108543673551,0.00504740356447836,0.0120251565851267,0.0108075534817773,0.0132427596884761
148,"2020-08-13",0.0758851964924853,0.00437833645886887,0.00491780365021271,0.00606162678406963,0.0698949451393986,0.0681119734008709,0.0716779168779263,0.00438099401604998,0.00363894471786302,0.00512304331423694,0.00410865211859429,0.00334703772614373,0.00487026651104486,0.0135820010970082,0.012332019872403,0.0148319823216135
149,"2020-08-14",0.0749536497577442,0.00449987266955778,0.00541016206016612,0.0177343738765895,0.0698949451424358,0.0681119734035494,0.0716779168813222,0.00439349694292175,0.00365986389600546,0.00512712998983805,0.0039369987397148,0.00317929325691016,0.00469470422251944,0.0151148125754472,0.0138125115321324,0.0164171136187621
150,"2020-08-15",0.0751136026416875,0.00452599445581805,0.00549878096853768,0.0180187282443822,0.0698949451454729,0.0681119734062111,0.0716779168847347,0.00440602388705063,0.0036807547375529,0.00513129303654836,0.00377469126375138,0.0030285087948305,0.00452087373267226,0.0165245635782525,0.0151527616176219,0.017896365538883
151,"2020-08-16",0.0692318252819328,0.00105439672259232,0.00711614649522339,0.021001067813209,0.06989494514851,0.0681119734088561,0.0716779168881639,0.00441857379201124,0.00370161220437245,0.00513553537965003,0.00362201938115776,0.0028947228032695,0.00434931595904601,0.0176956981064512,0.0162539261531784,0.019137470059724
152,"2020-08-17",0.0623776133013606,0.0016986021264947,0.00737266307269401,0.018973929818912,0.0698949451515472,0.0681119734114845,0.0716779168916099,0.00443114558914506,0.0037224313414332,0.00513985983685691,0.00347917639727507,0.00277731442309012,0.00418103837146002,0.0185090223193201,0.0170226165217928,0.0199954281168473
153,"2020-08-18",0.0599503730117944,0.00252885406073905,0.00718037377859076,0.0189263153270388,0.0698949451545843,0.0681119734140962,0.0716779168950724,0.00444373819750618,0.00374320725054779,0.00514426914446457,0.00334631989126571,0.00267412766529428,0.00401851211723714,0.0189011531821963,0.0174118079644933,0.0203904983998994
154,"2020-08-19",0.0599503730117944,0.00252885406073905,0.00718037377859076,0.0189263153270388,0.0698949451576215,0.0681119734166912,0.0716779168985517,0.00445635052437418,0.00376393503413091,0.00514876601461745,0.00322358098380457,0.0025819868618275,0.00386517510578165,0.0188815001869611,0.0174279937994095,0.0203350065745126
155,"2020-08-20",0.0566218533907036,0.00279933852466168,0.00762126863976629,0.019804439040282,0.0698949451606586,0.0681119734192696,0.0716779169020477,0.00446898165654628,0.00378460997801274,0.00515335333507982,0.00311103493044432,0.00249796880769123,0.00372410105319741,0.0184896102898395,0.0170967484446056,0.0198824721350735
156,"2020-08-21",0.0543124217383524,0.00310475288788087,0.00746770746388997,0.0200089882813708,0.0698949451636958,0.0681119734218312,0.0716779169055603,0.00448163114230384,0.00380522785639944,0.00515803442820824,0.00300871748487906,0.00241959353853281,0.0035978414312253,0.0177853237395468,0.0164586362452,0.0191120112338936
157,"2020-08-22",0.0569742549808173,0.00311153182542887,0.00847058904900206,0.0188704774781356,0.0698949451667329,0.0681119734243762,0.0716779169090897,0.00449429859613007,0.00382578438531749,0.00516281280694265,0.00291664250870311,0.00234499201326253,0.00348829300414369,0.0168398508833211,0.0155671632369802,0.0181125385296619
158,"2020-08-23",0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,0.06989494516977,0.0681119734269044,0.0716779169126357,0.00450698362833647,0.00384627520887508,0.00516769204779786,0.00283481883380568,0.00227306782269234,0.00339656984491902,0.0157273969966525,0.0144867502066065,0.0169680437866984
159,"2020-08-24",0.06554768634489,0.00303842202137808,0.00790092758463165,0.0144130507096186,0.0698949451728072,0.068111973429416,0.0716779169161984,0.00451968584504926,0.00386669597192193,0.00517267571817659,0.00276326657114896,0.00220358651803353,0.0033229466242644,0.0145183509782077,0.0132885516021408,0.0157481503542746
160,"2020-08-25",0.0671257126239529,0.00297358396513908,0.00778065168578837,0.0138345809104199,0.0698949451758443,0.0681119734319109,0.0716779169197778,0.00453240484819612,0.00388704237087589,0.00517776732551635,0.00270203313583217,0.00213713315002865,0.0032669331216357,0.0132745332169947,0.0120429691133367,0.0145060973206528
161,"2020-08-26",0.0696635647536433,0.00294508371925619,0.00711434083565267,0.0131546280473314,0.0698949451788815,0.0681119734343892,0.0716779169233739,0.00454514023549329,0.00390731017954654,0.00518297029144004,0.00265120933454832,0.0020749385584941,0.00322748011060255,0.0120465432428117,0.010811446446329,0.0132816400392944
162,"2020-08-27",0.0696635647536433,0.00294508371925619,0.00711434083565267,0.0131546280473314,0.0698949451819186,0.0681119734368507,0.0716779169269866,0.00455789160043305,0.00392749524653727,0.00518828795432882,0.0026109459424866,0.00201864264390345,0.00320324924106975,0.0108729286818551,0.0096412579436484,0.0121045994200617
163,"2020-08-28",0.0696746804454853,0.00283069603060857,0.00711434083565267,0.0130325704254447,0.0698949451849558,0.0681119734392955,0.071677916930616,0.0045706585322715,0.00394759346056383,0.00519372360397916,0.00258147128805381,0.00197008204391499,0.00319286053219262,0.00978072925516692,0.0085643681429604,0.0109970903673734
164,"2020-08-29",0.0695300052057302,0.00274898747402373,0.00659862819692757,0.00291619486176488,0.0698949451879929,0.0681119734417237,0.0716779169342622,0.00458344061854328,0.00396760068307494,0.00519928055401161,0.00256311047231877,0.00193115641944643,0.00319506452519112,0.00878691103695709,0.00759911061498108,0.0099747114589331
165,"2020-08-30",0.0720418487853236,0.00305342957831136,0.00676032711002845,0.00300952551401056,0.0698949451910301,0.0681119734441352,0.071677916937925,0.00459623774911122,0.00398751302775194,0.0052049624704705,0.00255630698427509,0.00190378151192811,0.00320883245662206,0.00790025679856673,0.00675308489472852,0.00904742870240494
166,"2020-08-31",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0698949451940672,0.06811197344653,0.0716779169416045,0.00460905041005769,0.00400732711546741,0.00521077370464796,0.00256164764353718,0.0018899094448817,0.00323338584219267,0.0071233759554457,0.00602621944644091,0.00822053246445049
167,"2020-09-01",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0698949451971044,0.0681119734489081,0.0716779169453007,0.00462187916207396,0.00402703942447478,0.00521671889967315,0.00257989202266893,0.00189159025752011,0.00326819378781775,0.00645460833908315,0.00541348326787424,0.00749573341029206
168,"2020-09-02",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0698949452001415,0.0681119734512695,0.0716779169490135,0.0046347245724568,0.00404664629748219,0.00522280284743141,0.00261200778999479,0.00191105211674494,0.00331296346324465,0.00588969745934885,0.00490705015348285,0.00687234476521486
169,"2020-09-03",0.073686256750364,0.00368373187361711,0.00726359454566963,0.00364230819761494,0.0698949452031787,0.0681119734536143,0.0716779169527431,0.00464758721513068,0.00406614401811599,0.00522903041214536,0.00265914315284908,0.00195066410064064,0.00336762220505752,0.00542279665626762,0.00449747177263347,0.00634812153990178
170,"2020-09-04",0.0746590833405903,0.00358501344759053,0.00713772815256292,0.00354640999334315,0.0698949452062158,0.0681119734559424,0.0716779169564893,0.00466046767067081,0.00408552886181728,0.00523540647952434,0.00272141175186006,0.00201091212527326,0.00343191137844686,0.00504136938960331,0.00416843474055904,0.00591430403864758
171,"2020-09-05",0.0750066228054366,0.00352350969974339,0.00706169474591986,0.00349229453397143,0.069894945209253,0.0681119734582537,0.0716779169602522,0.00467336652632688,0.0041047971175222,0.00524193593513157,0.00279792640364542,0.00209042758983917,0.00350542521745166,0.00472983551675232,0.00390110839084246,0.00555856264266218
172,"2020-09-06",0.0750066228054366,0.00352350969974339,0.00706169474591986,0.00349229453397143,0.0698949452122901,0.0681119734605484,0.0716779169640318,0.00468628437604751,0.00412394507627635,0.00524862367581867,0.00288779032932473,0.00218759780730386,0.00358798285134561,0.00447585447900558,0.00368083047448331,0.00527087848352784
173,"2020-09-07",0.0756156830957513,0.00337493620956173,0.0069444192851575,0.0035124355566902,0.0698949452153273,0.0681119734628264,0.0716779169678281,0.00469922182050544,0.00414296898276327,0.0052554746582476,0.00299006215618022,0.00230046024776316,0.00367966406459727,0.00426970986141739,0.0034964285254815,0.00504299119735328
174,"2020-09-08",0.0756502647809736,0.00337493620956173,0.0069444192851575,0.0035124355566902,0.0698949452183644,0.0681119734650877,0.071677916971641,0.00471217947155459,0.00416186494825635,0.00526249399485282,0.00310368623479673,0.00242652856438149,0.00378084390521198,0.0041036786215904,0.00333959770513613,0.00486775953804467
175,"2020-09-09",0.0725375084477816,0.00284305106458155,0.00621627816894669,0.00527034828535841,0.0698949452214015,0.0681119734673324,0.0716779169754707,0.00472515821447148,0.00418062897011672,0.00526968745882624,0.00322742594764192,0.00256265041728425,0.00389220147799958,0.00397155859502405,0.00320443019522625,0.00473868699482185
176,"2020-09-10",0.0754495730062952,0.00240424102794173,0.00611497414091943,0.00475279618478789,0.0698949452244387,0.0681119734695603,0.071677916979317,0.00473815935868214,0.00419925689893809,0.00527706181842619,0.00335980051566544,0.00270495935886127,0.0040146416724696,0.00386831067912149,0.00308697577345258,0.0046496455847904
177,"2020-09-11",0.0756561157097924,0.00246057085616826,0.00611497414091943,0.00476218448949231,0.0698949452274758,0.0681119734717716,0.07167791698318,0.00475118426373932,0.00421774426733443,0.00528462426014421,0.00349902685636681,0.00284900676380455,0.00414904694892907,0.00378978474443492,0.00298479159555195,0.00459477789331789
178,"2020-09-12",0.0754334155329376,0.00278070377817889,0.00615393055548387,0.00511409956638591,0.069894945230513,0.0681119734739662,0.0716779169870598,0.00476423430403741,0.00423608637781319,0.00529238223026164,0.00364296907109851,0.00299014458965236,0.00429579355254467,0.00373250715054494,0.00289651250405217,0.00456850179703772
179,"2020-09-13",0.0829146580635007,0.00273907629151081,0.00650664413188828,0.00523771622483269,0.0698949452335501,0.0681119734761441,0.0716779169909561,0.00477731086888254,0.0042542783881976,0.00530034334956749,0.00378909910463476,0.00312412807727248,0.00445407013199705,0.0036935139756515,0.00282149491437359,0.00456553303692941
180,"2020-09-14",0.0814949766407977,0.00302455845083986,0.00710106329967632,0.00552625092041118,0.0698949452365873,0.0681119734783053,0.0716779169948692,0.0047904153625667,0.00427231536747252,0.00530851535766088,0.00393447295592397,0.00324773801992388,0.00462120789192407,0.00367021852093893,0.00275956170258588,0.00458087533929197
181,"2020-09-15",0.0801394999873051,0.00329836083206947,0.00690163180648845,0.00552352373045987,0.0698949452396244,0.0681119734804498,0.071677916998799,0.00480354920444587,0.00429019231811126,0.00531690609078048,0.0040757274230126,0.00335913411419571,0.0047923207318295,0.00366030487478306,0.00271083967747088,0.00460977007209524
182,"2020-09-16",0.0783162298987281,0.00287741697464871,0.00641641222956675,0.00522738212536787,0.0698949452426616,0.0681119734825777,0.0716779170027454,0.00481671382902246,0.00430790416089095,0.00532552349715397,0.00420910260830505,0.00345778358549991,0.00496042163111019,0.00366164169244899,0.00267566090784045,0.00464762247705752
183,"2020-09-17",0.077551401697306,0.00259762288281499,0.00632252738275155,0.00515993097912874,0.0698949452456987,0.0681119734846888,0.0716779170067085,0.00482991068603186,0.00432544567823616,0.00533437569382755,0.00433049514793714,0.00354405727161323,0.00511693302426104,0.0036722121189658,0.00265449600112934,0.00468992823680226
184,"2020-09-18",0.0818122923208357,0.00297402014185957,0.00661011367738191,0.00433925619470691,0.0698949452487358,0.0681119734867833,0.0716779170106883,0.00484314124356788,0.00434281140462385,0.00534347108251191,0.00443554621869906,0.00361870473669145,0.00525238770070668,0.00369005712912939,0.00264789221950153,0.00473222203875725
185,"2020-09-19",0.0758020827654973,0.00243949958032514,0.00583772095505368,0.00345748197318116,0.069894945251773,0.0681119734888611,0.0716779170146848,0.00485640709260095,0.00435999522027205,0.00535281896492984,0.0045197667025935,0.00368235100679782,0.00535718239838917,0.00371323059443639,0.00265639409836899,0.00477006709050378
186,"2020-09-20",0.0616500634749267,0.00425202357563957,0.00404990487524129,0.00280545246546197,0.0698949452548101,0.0681119734909223,0.071677917018698,0.004869709974765,0.00437699021425204,0.00536242973527795,0.00457889049333071,0.00373505937962685,0.00542272160703457,0.00373987240118691,0.00268038866633824,0.00479935613603557
187,"2020-09-21",0.0575575342434841,0.00497923468674426,0.00389570889791901,0.00339457722704206,0.0698949452578473,0.0681119734929667,0.0716779170227279,0.0048830516583997,0.00439378911460888,0.00537231420219053,0.00461177472872115,0.00377631572455001,0.00544723373289229,0.003769704050139,0.0027194535980164,0.00481995450226159
188,"2020-09-22",0.056478146824166,0.00613070714653112,0.00388635342231425,0.00419282425170833,0.0698949452608844,0.0681119734949944,0.0716779170267745,0.00489643393037671,0.00441038445580126,0.00538248340495215,0.00461995686293869,0.00380484381554253,0.00543506991033486,0.00380370883882047,0.00277246994947157,0.00483494772816937
