"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"148",2020-05-27,"Cantabria","ESCB",581078,2,0,2316,211,0,15709.3402437955,15548.2241206989,15872.1259083728,0,0,0,0.0270348219065177,0.0267575508291467,0.027314966163532,0,0,0
"149",2020-05-28,"Cantabria","ESCB",581078,1,0,2317,211,0,15687.6349684629,15526.7175385976,15850.220131329,0,0,0,0.0269974684439316,0.0267205393055625,0.0272772676496598,0,0,0
"150",2020-05-29,"Cantabria","ESCB",581078,3,0,2320,211,0,15680.4450734137,15519.5775725068,15842.9800393484,0,0,0,0.0269850950705649,0.0267082518569052,0.0272648078904181,0,0,0
"151",2020-05-30,"Cantabria","ESCB",581078,2,0,2322,211,0,15667.4770751938,15506.7188961682,15829.9018345125,0,0,0,0.0269627779320398,0.0266861228547083,0.0272423010929902,0,0,0
"152",2020-05-31,"Cantabria","ESCB",581078,1,0,2323,211,0,15648.5495925554,15487.9620152824,15810.8022287916,0,0,0,0.0269302048822282,0.0266538434001672,0.0272094318297915,0,0,0
"153",2020-06-01,"Cantabria","ESCB",581078,4,0,2327,211,0,15650.6695217952,15490.0425370695,15812.9621590302,0,0,0,0.0269338531518922,0.0266574238519949,0.0272131489387487,0,0,0
"154",2020-06-02,"Cantabria","ESCB",581078,2,0,2329,211,0,15640.0481480937,15479.5067250691,15802.2545820883,0,0,0,0.0269155744118582,0.0266392923584598,0.0271947218481655,0,0,0
"155",2020-06-03,"Cantabria","ESCB",581078,0,0,2329,211,0,15616.4079899416,15456.0917218954,15778.3871172839,0,0,0,0.0268748911332757,0.0265989965579412,0.0271536473886188,0,0,0
"156",2020-06-04,"Cantabria","ESCB",581078,1,0,2330,211,0,15600.1580462366,15439.9853531154,15761.9923530857,0,0,0,0.026846925965596,0.0265712784740008,0.0271254329936527,0,0,0
"157",2020-06-05,"Cantabria","ESCB",581078,2,0,2332,211,0,15591.6669824728,15431.5640992812,15753.4309372863,0,0,0,0.0268323133597776,0.0265567860068377,0.0271106993162472,0,0,0
"158",2020-06-06,"Cantabria","ESCB",581078,0,0,2332,211,0,15570.8408890662,15410.9345560731,15732.4064358622,0,0,0,0.0267964729159703,0.0265212838140028,0.0270745174242738,0,0,0
"159",2020-06-07,"Cantabria","ESCB",581078,3,0,2335,211,0,15571.0286846326,15411.1031657972,15732.6137972881,0,0,0,0.0267967961007517,0.026521573981113,0.027074874280713,0,0,0
"160",2020-06-08,"Cantabria","ESCB",581078,1,0,2336,211,0,15558.7664655206,15398.9496897952,15720.2418869536,0,0,0,0.0267756935652712,0.0265006585859303,0.0270535829732903,0,0,0
"161",2020-06-09,"Cantabria","ESCB",581078,0,0,2336,211,0,15540.4489118003,15380.8088633073,15701.7458916881,0,0,0,0.0267441701661401,0.026469439323649,0.0270217524870811,0,0,0
"162",2020-06-10,"Cantabria","ESCB",581078,1,0,2337,211,0,15529.5493954545,15370.0042211089,15690.750695738,0,0,0,0.0267254127594823,0.0264508451896456,0.0270028304216266,0,0,0
"163",2020-06-11,"Cantabria","ESCB",581078,4,0,2341,211,0,15539.4917140878,15379.8330188404,15700.8078329846,0,0,0,0.0267425228869237,0.026467759954499,0.0270201381449386,0,0,0
"164",2020-06-12,"Cantabria","ESCB",581078,2,0,2343,211,0,15536.6707699098,15377.0240327519,15697.9749851746,0,0,0,0.0267376682130623,0.0264629258597846,0.0270152629856485,0,0,0
"165",2020-06-13,"Cantabria","ESCB",581078,1,0,2344,211,0,15527.2157352636,15367.654834361,15688.4333418491,0,0,0,0.0267213966718127,0.026446802037525,0.0269988423961139,0,0,0
"166",2020-06-14,"Cantabria","ESCB",581078,2,0,2346,211,0,15524.4396923495,15364.8903802847,15685.6457674858,0,0,0,0.0267166192703037,0.0264420445797031,0.0269940451496801,0,0,0
"167",2020-06-15,"Cantabria","ESCB",581078,1,0,2347,211,0,15515.2532009458,15355.7870400524,15676.3753796261,0,0,0,0.0267008098756893,0.0264263782832122,0.0269780913743526,0,0,0
"168",2020-06-16,"Cantabria","ESCB",581078,2,0,2349,211,0,15512.9411050262,15353.4874679042,15674.0507478242,0,0,0,0.0266968308988229,0.0264224208589969,0.0269740908239929,0,0,0
"169",2020-06-17,"Cantabria","ESCB",581078,3,0,2352,211,0,15517.5362462744,15358.0241529266,15678.7050701801,0,0,0,0.0267047388582503,0.0264302282188047,0.026982100630518,0,0,0
"170",2020-06-18,"Cantabria","ESCB",581078,5,1,2357,212,1,15609.0166997897,15449.2242531963,15770.4618912439,0,0,0,0.0268621711711503,0.0265871780607703,0.0271400085552092,0,0,0
"171",2020-06-19,"Cantabria","ESCB",581078,0,0,2357,212,1,15593.4069318598,15433.763054677,15754.7021346093,0,0,0,0.0268353077071578,0.0265605702757237,0.0271128869697516,0,0,0
"172",2020-06-20,"Cantabria","ESCB",581078,3,0,2360,212,1,15597.1343746618,15437.4411221914,15758.4795806318,0,0,0,0.0268417224101788,0.0265669000068689,0.0271193877252827,0,0,0
"173",2020-06-21,"Cantabria","ESCB",581078,2,0,2362,212,1,15594.1547020574,15434.475175608,15755.4862154307,0,0,0,0.0268365945743212,0.0265617957926613,0.0271142363252966,0,0,0
"174",2020-06-22,"Cantabria","ESCB",581078,1,0,2363,212,1,15584.4919628925,15424.9002231521,15745.7348979745,0,0,0,0.0268199655861906,0.0265453178801332,0.0270974548992985,0,0,0
"175",2020-06-23,"Cantabria","ESCB",581078,2,0,2365,212,1,15581.5383333025,15421.9601437126,15742.7677525905,0,0,0,0.0268148825687816,0.0265402581817116,0.0270923486220275,0,0,0
"176",2020-06-24,"Cantabria","ESCB",581078,2,0,2367,212,1,15578.8725263152,15419.3105334822,15740.0856973576,0,0,0,0.0268102948766176,0.0265356983631839,0.0270877329676182,0,0,0
"177",2020-06-25,"Cantabria","ESCB",581078,0,0,2367,212,0,15563.2989731714,15403.8854128726,15724.3622914714,0,0,0,0.0267834937360758,0.026509152666032,0.0270606739395939,0,0,0
"178",2020-06-26,"Cantabria","ESCB",581078,3,0,2370,212,0,15567.8424924431,15408.3658114817,15728.9697580338,0,0,0,0.0267913128572121,0.026516863160336,0.0270686031101397,0,0,0
"179",2020-06-27,"Cantabria","ESCB",581078,2,0,2372,212,0,15566.2657434009,15406.7941848461,15727.3879489159,0,0,0,0.0267885993677285,0.0265141584862035,0.0270658809125727,0,0,0
"180",2020-06-28,"Cantabria","ESCB",581078,0,0,2372,212,0,15551.7277729601,15392.394150739,15712.7107294512,0,0,0,0.0267635804022182,0.0264893769007586,0.0270406223079367,0,0,0
"181",2020-06-29,"Cantabria","ESCB",581078,0,0,2372,212,0,15537.4780402258,15378.2794403471,15698.3246914553,0,0,0,0.0267390574763213,0.0264650863401249,0.0270158648089505,0,0,0
"182",2020-06-30,"Cantabria","ESCB",581078,1,0,2373,212,0,15530.4543701255,15371.3167873282,15691.2394871327,0,0,0,0.0267269701660112,0.0264531040365118,0.0270036716019755,0,0,0
"183",2020-07-01,"Cantabria","ESCB",581078,1,0,2374,212,0,15524.24058978,15365.1557532545,15684.9725287246,0,0,0,0.0267162766268555,0.0264425012704912,0.0269928865465989,0,0,0
"184",2020-07-02,"Cantabria","ESCB",581078,0,0,2374,212,0,15512.181522872,15353.2093637015,15672.7997318548,0,0,0,0.0266955237039985,0.026421942258529,0.0269719379013744,0,0,0
"185",2020-07-03,"Cantabria","ESCB",581078,3,0,2377,212,0,15520.3817175114,15361.3146356985,15681.0959458815,0,0,0,0.0267096357416928,0.0264358909401121,0.0269862151826115,0,0,0
"186",2020-07-04,"Cantabria","ESCB",581078,0,0,2377,212,0,15509.4562476759,15350.4957082009,15670.0628872894,0,0,0,0.0266908336706534,0.0264172722219752,0.0269672279578462,0,0,0
"187",2020-07-05,"Cantabria","ESCB",581078,2,0,2379,212,0,15511.7815933776,15352.7863692688,15672.4233903418,0,0,0,0.0266948354495913,0.0264212143107617,0.0269712902404528,0,0,0
"188",2020-07-06,"Cantabria","ESCB",581078,0,0,2379,212,0,15501.3067289154,15342.408045988,15661.8510981889,0,0,0,0.0266768088430735,0.0264033538457625,0.0269530959667874,0,0,0
"189",2020-07-07,"Cantabria","ESCB",581078,1,0,2380,212,0,15497.5743533799,15338.7085250591,15658.0855843347,0,0,0,0.0266703856511173,0.0263969871945919,0.0269466157457944,0,0,0
"190",2020-07-08,"Cantabria","ESCB",581078,2,0,2382,212,0,15500.7189127643,15341.8100516361,15661.273735227,0,0,0,0.026675797247124,0.0264023247337467,0.0269521023601427,0,0,0
"191",2020-07-09,"Cantabria","ESCB",581078,1,0,2383,212,0,15497.5786918332,15338.696632344,15658.106491468,0,0,0,0.0266703931173323,0.0263969667279505,0.0269466517257029,0,0,0
"192",2020-07-10,"Cantabria","ESCB",581078,1,0,2384,212,0,15494.4969050978,15335.6356741065,15655.0037731692,0,0,0,0.0266650895492478,0.0263916990044478,0.0269413121356672,0,0,0
"193",2020-07-11,"Cantabria","ESCB",581078,1,0,2385,212,0,15491.5096911489,15332.673712111,15651.9911019433,0,0,0,0.0266599487351938,0.0263866016474741,0.0269361275111832,0,0,0
"194",2020-07-12,"Cantabria","ESCB",581078,2,0,2387,212,0,15495.1544728495,15336.27038419,15655.6846040603,0,0,0,0.026666221183472,0.0263927913020111,0.0269424838043435,0,0,0
"195",2020-07-13,"Cantabria","ESCB",581078,1,0,2388,212,0,15492.3661954158,15333.5053352858,15652.8729135755,0,0,0,0.0266614227270965,0.0263880328205264,0.0269376450555269,0,0,0
"196",2020-07-14,"Cantabria","ESCB",581078,2,0,2390,212,0,15496.0235790067,15337.119856938,15656.5736592654,0,0,0,0.0266677168624637,0.0263942531930962,0.026944013814437,0,0,0
"197",2020-07-15,"Cantabria","ESCB",581078,4,0,2394,212,0,15512.5725237235,15353.4883856591,15673.3050013931,0,0,0,0.0266961965927526,0.0264224224383975,0.0269728074396089,0,0,0
"198",2020-07-16,"Cantabria","ESCB",581078,5,0,2399,212,0,15535.1734610537,15375.8521878609,15696.1455870111,0,0,0,0.0267350914353214,0.0264609091857907,0.0270121147023482,0,0,0
"199",2020-07-17,"Cantabria","ESCB",581078,3,0,2402,212,0,15543.7926848031,15384.3723074591,15704.865053935,0,0,0,0.0267499245967033,0.0264755717949382,0.0270271203761543,0,0,0
"200",2020-07-18,"Cantabria","ESCB",581078,12,0,2414,212,0,15609.2960896314,15449.1931591626,15771.0581972547,0,0,0,0.026862651984125,0.0265871245498239,0.0271410347616924,0,0,0
"201",2020-07-19,"Cantabria","ESCB",581078,5,0,2419,212,0,15627.4481129146,15467.1482680761,15789.4092879356,0,0,0,0.026893890515412,0.026618024203422,0.027172615875899,0,0,0
"202",2020-07-20,"Cantabria","ESCB",581078,9,0,2428,212,0,15668.4157766971,15507.6795979323,15830.8179764163,0,0,0,0.0269643933804018,0.026687776164185,0.0272438777176495,0,0,0
"203",2020-07-21,"Cantabria","ESCB",581078,5,0,2433,212,0,15680.6317042964,15519.7541303914,15843.1769330862,0,0,0,0.0269854162509963,0.0267085557023177,0.0272651467326008,0,0,0
"204",2020-07-22,"Cantabria","ESCB",581078,7,0,2440,212,0,15702.9684996243,15541.8456992192,15865.7616651399,0,0,0,0.0270238565211973,0.0267465739525833,0.0273040136868715,0,0,0
"205",2020-07-23,"Cantabria","ESCB",581078,8,0,2448,212,0,15729.4973176517,15568.0809285972,15892.5873394921,0,0,0,0.0270695110082497,0.026791723191374,0.0273501790456567,0,0,0
"206",2020-07-24,"Cantabria","ESCB",581078,6,0,2454,212,0,15741.0322066529,15579.4761166876,15904.2636013595,0,0,0,0.0270893618527167,0.0268113336190453,0.0273702731842532,0,0,0
"207",2020-07-25,"Cantabria","ESCB",581078,9,0,2463,212,0,15769.7943822262,15607.9217979603,15933.3457763859,0,0,0,0.0271388598126691,0.0268602869114995,0.027420321843859,0,0,0
"208",2020-07-26,"Cantabria","ESCB",581078,7,0,2470,212,0,15783.8668853624,15621.8233050826,15947.5913271778,0,0,0,0.0271630777371754,0.0268842105622354,0.0274448375728866,0,0,0
"209",2020-07-27,"Cantabria","ESCB",581078,6,0,2476,212,0,15789.648164107,15627.5187857747,15953.4595711528,0,0,0,0.0271730269673039,0.0268940121391185,0.0274549364649029,0,0,0
"210",2020-07-28,"Cantabria","ESCB",581078,8,0,2484,212,0,15806.6646701874,15644.3342011127,15970.6795306111,0,0,0,0.0272023113423454,0.026922950449187,0.0274845709708698,0,0,0
"211",2020-07-29,"Cantabria","ESCB",581078,10,0,2494,212,0,15835.1224585618,15672.4681856577,15999.4648135333,0,0,0,0.0272512854703875,0.0269713673304748,0.0275341086971685,0,0,0
"212",2020-07-30,"Cantabria","ESCB",581078,26,0,2520,212,0,15963.3421950736,15799.3444984109,16129.0421930257,0,0,0,0.0274719438613639,0.0271897137706313,0.0277571035093838,0,0,0
"213",2020-07-31,"Cantabria","ESCB",581078,16,0,2536,212,0,16024.1947362521,15859.5402400229,16190.5586832421,0,0,0,0.0275766673944843,0.0272933069915277,0.0278629696585348,0,0,0
"214",2020-08-01,"Cantabria","ESCB",581078,38,0,2574,212,0,16217.2144946232,16050.5394936526,16385.6203131753,0,0,0,0.0279088426934477,0.0276220051243595,0.0281986588946326,0,0,0
"215",2020-08-02,"Cantabria","ESCB",581078,23,0,2597,212,0,16306.4671897287,16138.8271596511,16475.8485594592,0,0,0,0.0280624411692212,0.0277739428435617,0.0283539362348242,0,0,0
"216",2020-08-03,"Cantabria","ESCB",581078,41,0,2638,212,0,16496.7523782545,16327.1028786658,16668.1646494093,0,0,0,0.0283899104393119,0.0280979539384829,0.0286849005631073,0,0,0
"217",2020-08-04,"Cantabria","ESCB",581078,49,0,2687,212,0,16723.3545944307,16551.3159122536,16897.1814914133,0,0,0,0.028779879111635,0.0284838109724573,0.0290790246600513,0,0,0
"218",2020-08-05,"Cantabria","ESCB",581078,32,0,2719,212,0,16827.2741893367,16654.0918484188,17002.2574163959,0,0,0,0.0289587184325284,0.0286606821260121,0.0292598539548838,0,0,0
"219",2020-08-06,"Cantabria","ESCB",581078,45,1,2764,213,1,17073.8657096772,16898.7882075565,17250.7570774653,0,0,0,0.0293830874851177,0.0290817897210985,0.0296875068019531,0,0,0
"220",2020-08-07,"Cantabria","ESCB",581078,44,0,2808,213,1,17217.7503678279,17041.1018724534,17396.2300059978,0,0,0,0.0296307042562753,0.0293267029081352,0.0299378568901211,0,0,0
"221",2020-08-08,"Cantabria","ESCB",581078,43,0,2851,213,1,17338.3895993515,17160.3928169385,17518.2326596958,0,0,0,0.0298383170578675,0.0295319953894977,0.0301478160585942,0,0,0
"222",2020-08-09,"Cantabria","ESCB",581078,28,0,2879,213,1,17352.2501922137,17173.9920042669,17532.3586186817,0,0,0,0.0298621702976428,0.0295553987662016,0.030172125977376,0,0,0
"223",2020-08-10,"Cantabria","ESCB",581078,43,1,2922,214,2,17525.8039206369,17346.3854480656,17707.0781681993,0,0,0,0.030160845739534,0.0298520774286165,0.0304728077266723,0,0,0
"224",2020-08-11,"Cantabria","ESCB",581078,74,1,2996,215,3,17874.7319373404,17692.3614446984,18058.9822805998,0,0,0,0.030761329696427,0.0304474811379857,0.0310784133637822,0,0,0
"225",2020-08-12,"Cantabria","ESCB",581078,52,0,3048,215,3,17994.4637456774,17810.7298083802,18180.0930662675,0,0,0,0.0309673808777434,0.0306511859137331,0.0312868376814602,0,0,0
"226",2020-08-13,"Cantabria","ESCB",581078,45,0,3093,215,2,18054.3597303061,17869.8650395472,18240.7592083057,0,0,0,0.0310704582350496,0.0307529540604656,0.0313912404329637,0,0,0
"227",2020-08-14,"Cantabria","ESCB",581078,58,0,3151,215,2,18173.3200634932,17987.4532391746,18361.1074752302,0,0,0,0.0312751817544171,0.0309553162211864,0.0315983525021258,0,0,0
"228",2020-08-15,"Cantabria","ESCB",581078,57,0,3208,215,2,18271.2609180523,18084.2292700273,18460.2268944272,0,0,0,0.0314437320257389,0.0311218619015473,0.0317689310117182,0,0,0
"229",2020-08-16,"Cantabria","ESCB",581078,63,0,3271,215,2,18388.0517449582,18199.6551357048,18578.398571516,0,0,0,0.0316447219563608,0.0313205028166696,0.0319722973017667,0,0,0
"230",2020-08-17,"Cantabria","ESCB",581078,61,0,3332,215,1,18478.0614750439,18288.5676641311,18669.518693099,0,0,0,0.0317996232434268,0.0314735158862169,0.0321291095052627,0,0,0
"231",2020-08-18,"Cantabria","ESCB",581078,80,0,3412,215,0,18656.6573988877,18465.1511791754,18850.1497725087,0,0,0,0.0321069759978656,0.0317774054071492,0.0324399646390135,0,0,0
"232",2020-08-19,"Cantabria","ESCB",581078,58,1,3470,216,1,18784.4713514767,18592.2520058735,18978.6779914008,0,0,0,0.0323269360593185,0.0319961382221895,0.0326611539094593,0,0,0
"233",2020-08-20,"Cantabria","ESCB",581078,68,0,3538,216,1,18862.8029688583,18669.588064911,19058.0174883825,0,0,0,0.0324617400226102,0.0321292288899442,0.0327976923724224,0,0,0
"234",2020-08-21,"Cantabria","ESCB",581078,81,0,3619,216,1,18994.4540341551,18799.6970068359,19191.2286631237,0,0,0,0.0326883035223414,0.0323531384888705,0.0330269407258986,0,0,0
"235",2020-08-22,"Cantabria","ESCB",581078,85,0,3704,216,1,19129.7362419237,18933.3909349795,19328.1177123682,0,0,0,0.0329211159980651,0.0325832176316768,0.0332625184783595,0,0,0
"236",2020-08-23,"Cantabria","ESCB",581078,64,0,3768,216,1,19138.9484126098,18942.3058581451,19337.6323391501,0,0,0,0.0329369695851672,0.0325985596738219,0.0332788925740608,0,0,0
"237",2020-08-24,"Cantabria","ESCB",581078,75,0,3843,216,1,19188.4767879716,18991.121174986,19387.8833192583,0,0,0,0.0330222049156422,0.0326825678738241,0.0333653714634839,0,0,0
"238",2020-08-25,"Cantabria","ESCB",581078,85,0,3928,216,1,19274.1196582509,19075.6775752942,19474.6261114053,1649.81384896152,1649.81384896152,1649.81384896152,0.0331695911017985,0.0328280843110463,0.0335146505484725,0.00283922958529064,0.00283922958529064,0.00283922958529064
"239",2020-08-26,"Cantabria","ESCB",581078,85,0,4013,216,0,19345.7412539261,19146.355258293,19547.2036121212,1548.97326092904,3198.78710989056,3198.78710989056,0.0332928475246458,0.0329497163174186,0.0336395520259262,0.00266568904850819,0.00550491863379883,0.00550491863379883
"240",2020-08-27,"Cantabria","ESCB",581078,71,0,4084,216,0,19336.4939940481,19136.9971474048,19538.0705291355,0,3198.78710989056,3198.78710989056,0.0332769335511724,0.0329336115760789,0.0336238345439605,0,0.00550491863379883,0.00550491863379883
"241",2020-08-28,"Cantabria","ESCB",581078,144,0,4228,216,0,19655.9766407529,19452.9747114391,19861.0970009964,300.98812694876,3499.77523683932,3499.77523683932,0.0338267438119373,0.0334773898021249,0.034179743512913,0.000517982313818041,0.00602290094761687,0.00602290094761687
"242",2020-08-29,"Cantabria","ESCB",581078,80,2,4308,218,2,19839.3105141886,19635.8398129201,20044.8896216504,192.58113331367,3692.35637015299,3692.35637015299,0.0341422502903028,0.0337920895523839,0.0344960394674216,0.000331420451838944,0.00635432139945581,0.00635432139945581
"243",2020-08-30,"Cantabria","ESCB",581078,121,0,4429,218,2,20006.1015223909,19800.7034407482,20213.6302541931,166.791008202359,3859.14737835534,3859.14737835534,0.0344292875008018,0.0340758098581398,0.0347864318631803,0.000287037210499036,0.00664135860995485,0.00664135860995485
"244",2020-08-31,"Cantabria","ESCB",581078,147,1,4576,219,3,20356.5268422024,20148.1365657307,20567.0724796519,350.425319811518,4209.57269816686,4209.57269816686,0.0350323482255436,0.034673721197035,0.0353946844995885,0.000603060724741805,0.00724441933469666,0.00724441933469666
"245",2020-09-01,"Cantabria","ESCB",581078,156,0,4732,219,3,20621.4840678255,20410.1504649328,20835.005890339,264.957225623035,4474.5299237899,4474.5299237899,0.0354883235431826,0.0351246312283941,0.0358557816512396,0.000455975317639,0.00770039465233566,0.00770039465233566
"246",2020-09-02,"Cantabria","ESCB",581078,106,1,4838,220,4,20727.4295598174,20515.6103803698,20941.4357258546,105.945491991879,4580.47541578178,4580.47541578178,0.0356706493101053,0.0353061213475125,0.0360389409439948,0.000182325766922649,0.0078827204192583,0.0078827204192583
"247",2020-09-03,"Cantabria","ESCB",581078,71,0,4909,220,4,20563.75713818,20353.3711374506,20776.3178287436,0,4580.47541578178,4580.47541578178,0.0353889789979659,0.0350269174490354,0.0357547830562224,0,0.0078827204192583,0.0078827204192583
"248",2020-09-04,"Cantabria","ESCB",581078,79,1,4988,221,5,20515.9081520755,20306.5939681906,20727.3798827969,0,4580.47541578178,4580.47541578178,0.0353066337945604,0.0349464167774216,0.0356705638189657,0,0.0078827204192583,0.0078827204192583
"249",2020-09-05,"Cantabria","ESCB",581078,102,0,5090,221,3,20467.8972237625,20258.8450186972,20679.1066507426,0,4580.47541578178,4580.47541578178,0.0352240098984345,0.0348642437309574,0.0355874885140078,0,0.0078827204192583,0.0078827204192583
"250",2020-09-06,"Cantabria","ESCB",581078,159,0,5249,221,3,20644.9573022254,20433.8768887557,20858.2181605119,0,2930.66156682026,4580.47541578178,0.0355287195561102,0.0351654629649646,0.035895728560558,0,0.00504349083396766,0.0078827204192583
"251",2020-09-07,"Cantabria","ESCB",581078,148,1,5397,222,3,20859.6042259261,20646.9391170103,21074.4598023149,0,1381.68830589122,4580.47541578178,0.0358981138950815,0.0355321301391729,0.0362678673126755,0,0.00237780178545947,0.0078827204192583
"252",2020-09-08,"Cantabria","ESCB",581078,106,0,5503,222,3,20801.4417677228,20589.1554776431,21015.9168541816,0,1381.68830589122,4580.47541578178,0.0357980198316282,0.035432687999964,0.0361671184491266,0,0.00237780178545947,0.0078827204192583
"253",2020-09-09,"Cantabria","ESCB",581078,124,0,5627,222,2,20796.404915153,20583.95879164,21011.0436856613,0,1080.70017894246,4580.47541578178,0.0357893517138026,0.0354237448184925,0.0361587320216241,0,0.00185981947164143,0.0078827204192583
"254",2020-09-10,"Cantabria","ESCB",581078,113,0,5740,222,2,20740.1491055123,20528.0721237607,20954.417069735,0,888.119045628791,4580.47541578178,0.0356925388769017,0.0353275672521773,0.0360612810495922,0,0.00152839901980249,0.0078827204192583
"255",2020-09-11,"Cantabria","ESCB",581078,75,0,5815,222,1,20543.0074431551,20332.745823801,20755.4433850999,0,721.328037426432,4580.47541578178,0.0353532700311406,0.0349914225350142,0.0357188594045892,0,0.00124136180930345,0.0078827204192583
"256",2020-09-12,"Cantabria","ESCB",581078,89,0,5904,222,1,20399.0669978923,20190.0882700958,20610.2087726297,0,370.902717614914,2930.66156682026,0.0351055572537461,0.0347459175361928,0.0354689194439123,0,0.000638301084561649,0.00504349083396766
"257",2020-09-13,"Cantabria","ESCB",581078,133,0,6037,222,1,20412.3138124752,20203.0170562328,20623.7788157696,0,105.945491991879,1381.68830589122,0.0351283542183239,0.0347681671931011,0.0354922726652353,0,0.000182325766922649,0.00237780178545947
"258",2020-09-14,"Cantabria","ESCB",581078,53,0,6090,222,0,20161.7255454589,19954.8273188078,20370.7689611165,0,0,1381.68830589122,0.034697107007078,0.0343410477058292,0.0350568580485175,0,0,0.00237780178545947
"259",2020-09-15,"Cantabria","ESCB",581078,111,1,6201,223,1,20201.5796135843,19994.8997827999,20410.3958167895,0,0,1080.70017894246,0.034765693441473,0.0344100099862667,0.0351250534640607,0,0,0.00185981947164143
"260",2020-09-16,"Cantabria","ESCB",581078,72,0,6273,223,1,20032.7813662559,19827.6736441448,20240.0108288408,0,0,888.119045628791,0.0344752018941621,0.0341222239426459,0.034831831232366,0,0,0.00152839901980249
"261",2020-09-17,"Cantabria","ESCB",581078,64,3,6337,226,4,20116.6700280761,19912.8785294925,20322.5471605792,0,0,721.328037426432,0.0346195691939398,0.0342688563832953,0.0349738712540816,0,0,0.00124136180930345
"262",2020-09-18,"Cantabria","ESCB",581078,64,1,6401,227,5,20033.1373110092,19830.8106256122,20237.5282633895,0,0,370.902717614914,0.0344758144534972,0.0341276224975169,0.0348275588877733,0,0,0.000638301084561649
"263",2020-09-19,"Cantabria","ESCB",581078,57,0,6458,227,5,19854.400553418,19653.7502658235,20057.0993323878,0,0,105.945491991879,0.0341682193327196,0.0338229123556967,0.0345170516391738,0,0,0.000182325766922649
"264",2020-09-20,"Cantabria","ESCB",581078,61,0,6519,227,5,19704.1455566669,19504.8929563935,19905.4336256201,0,0,0,0.0339096395951437,0.0335667379532413,0.0342560441552083,0,0,0
"265",2020-09-21,"Cantabria","ESCB",581078,64,1,6583,228,6,19664.5671632987,19466.3391533498,19864.8137522736,0,0,0,0.0338415275802881,0.0335003891962004,0.034186139816468,0,0,0
"266",2020-09-22,"Cantabria","ESCB",581078,53,0,6636,228,5,19519.5483632187,19322.6773733404,19718.4251924486,0,0,0,0.0335919590196474,0.0332531559848082,0.0339342139823718,0,0,0
"267",2020-09-23,"Cantabria","ESCB",581078,58,0,6694,228,5,19402.3637492227,19206.5770741563,19600.1462209366,0,0,0,0.0333902914053237,0.0330533544105203,0.0337306630451274,0,0,0
"268",2020-09-24,"Cantabria","ESCB",581078,26,0,6720,228,2,19205.7700496443,19011.8755767911,19401.6419742461,0,0,0,0.0330519655702751,0.0327182849407328,0.0333890492743592,0,0,0
"269",2020-09-25,"Cantabria","ESCB",581078,66,1,6786,229,2,19220.6572815042,19027.240889214,19416.0397970502,0,0,0,0.0330775855935076,0.0327447277116222,0.0334138270542857,0,0,0
"270",2020-09-26,"Cantabria","ESCB",581078,34,1,6820,230,3,19156.6814337192,18964.5343564079,19350.7753291609,0,0,0,0.0329674870391225,0.0326368135713413,0.0333015108628462,0,0,0
"271",2020-09-27,"Cantabria","ESCB",581078,44,0,6864,230,3,19048.51591521,18857.3791008778,19241.5900762752,0,0,0,0.0327813407411914,0.0324524058747325,0.0331136096638922,0,0,0
"272",2020-09-28,"Cantabria","ESCB",581078,40,1,6904,231,3,19022.8186589102,18832.5646269143,19214.9947125429,0,0,0,0.0327371173214442,0.0324097016698521,0.0330678406557173,0,0,0
"273",2020-09-29,"Cantabria","ESCB",581078,50,0,6954,231,3,18952.0559853203,18762.4436426068,19143.5845411451,0,0,0,0.0326153390514187,0.0322890277081679,0.0329449480812303,0,0,0
"274",2020-09-30,"Cantabria","ESCB",581078,42,0,6996,231,3,18868.3433760215,18679.506141906,19059.0896274694,0,0,0,0.0324712747273541,0.0321462972989961,0.0327995374587739,0,0,0
"275",2020-10-01,"Cantabria","ESCB",581078,64,1,7060,232,4,18932.6118547785,18743.7583737404,19123.3681365565,0,0,0,0.0325818768818963,0.0322568714935695,0.0329101568749058,0,0,0
"276",2020-10-02,"Cantabria","ESCB",581078,35,1,7095,233,4,18924.2210163233,18736.0741196211,19114.2572765342,0,0,0,0.0325674367577559,0.0322436473582223,0.0328944776373124,0,0,0
"277",2020-10-03,"Cantabria","ESCB",581078,40,0,7135,233,3,18852.4810818198,18664.9931658067,19041.8522944587,0,0,0,0.0324439766809615,0.0321213213472317,0.0327698730539768,0,0,0
"278",2020-10-04,"Cantabria","ESCB",581078,36,1,7171,234,4,18856.3022831925,18669.3951076673,19045.0806651528,0,0,0,0.032450552736797,0.0321288968222292,0.0327754288841649,0,0,0
"279",2020-10-05,"Cantabria","ESCB",581078,31,0,7202,234,3,18772.107137676,18585.9858916251,18960.0922137349,0,0,0,0.0323056579971639,0.0319853546195606,0.0326291689131836,0,0,0
"280",2020-10-06,"Cantabria","ESCB",581078,61,0,7263,234,3,18771.8959710364,18585.7290209643,18959.9276923672,0,0,0,0.0323052945921828,0.0319849125607307,0.0326288857818868,0,0,0
