"","X","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman.x","scaled_abs_err","time_value","err0","err1","err2","strawman.y","case_model","case_fb_model","lead","case_sae","fb_sae"
"92",92,"2020-10-26",2020-11-01,6,"nearFuture",51.6685657929551,79.358097324482,33.6404321815481,49,32,0.156974449175332,2020-10-25,6.21870647965238e-06,3.77638875781838e-06,1.66198353851083e-07,7.94411485928251e-05,7.69988308709911e-05,7.33886404670238e-05,7,0.607262743494122,0.0267255504653394
"93",93,"2020-10-26",2020-11-02,7,"nearFuture",88.0648527336417,153.212869524708,50.6185825711417,40,32,6.00810584069198,2020-10-26,3.7839886700404e-06,3.21690508763317e-06,7.63528000432028e-06,7.76622216483419e-05,7.06613278906683e-05,6.62429529739812e-05,7,0.85013602527484,2.01778616959727
"94",94,"2020-10-26",2020-11-03,8,"nearFuture",30.4618186533776,45.4677224968907,20.4083764198815,55,32,1.06687740346718,2020-10-27,5.2990917032721e-06,1.57881280318505e-06,3.92581014873013e-06,7.7586843387987e-05,7.07089388815299e-05,6.83619415359848e-05,7,0.297940268180329,0.740845859735925
"95",95,"2020-10-26",2020-11-04,9,"nearFuture",29.6951441965859,48.3273507531884,18.24642930169,17,32,0.846342890016199,2020-10-28,2.78899563329491e-06,5.75723639235059e-06,7.08765476830709e-06,7.57325381831396e-05,6.71863061574941e-05,6.58558877815376e-05,7,2.06426870075412,2.54129288826951
"96",96,"2020-10-26",2020-10-27,1,"nearFar",37.0325465014075,54.3823992544072,25.2178925384166,59,NA,NA,2020-10-20,9.34690428452042e-07,2.81841249361126e-05,2.73851828000575e-05,7.85215338164391e-05,0.0001057709683241,0.000104972026188045,7,30.1534327069004,29.2986661320697
"97",97,"2020-10-26",2020-10-28,2,"nearFar",33.4091126825542,50.1236600803259,22.2683022039269,23,NA,NA,2020-10-21,1.13821173142981e-06,3.27953731604263e-05,3.36296641713032e-05,7.68707499145694e-05,0.000108527911343566,0.000109362202354443,7,28.8130690053854,29.5460530257038
"98",98,"2020-10-26",2020-10-29,3,"nearFar",69.7730844116217,110.90618012581,43.8955097253261,6,NA,NA,2020-10-22,2.80407128536647e-06,2.94942626259946e-05,3.29540142830481e-05,7.7375784258974e-05,0.000104065975599602,0.000107525727256656,7,10.5183711911732,11.7522027542682
"99",99,"2020-10-26",2020-10-30,4,"nearFar",94.8260512475309,143.598121874495,62.6190640784173,86,NA,NA,2020-10-23,5.39708344174248e-06,2.86773360433214e-05,3.17373840345956e-05,8.01647798922789e-05,0.000103445032493858,0.000106505080485132,7,5.313487618428,5.88046940114548
"100",100,"2020-10-26",2020-10-31,5,"nearFar",39.3615715079907,57.5722572248793,26.9111093825437,40,NA,NA,2020-10-24,7.92225516378365e-06,8.78956874715793e-06,6.37115919644961e-06,8.07753438011892e-05,8.16426573845634e-05,7.92242478338551e-05,7,1.10947811771314,0.804210299306588
"101",101,"2020-10-26",2020-11-01,6,"nearFar",51.6685657929551,79.358097324482,33.6404321815481,49,NA,NA,2020-10-25,6.21870647965238e-06,3.77638875781838e-06,1.66198353851083e-07,7.94411485928251e-05,7.69988308709911e-05,7.33886404670238e-05,7,0.607262743494122,0.0267255504653394
"102",102,"2020-10-26",2020-11-02,7,"nearFar",88.0648527336417,153.212869524708,50.6185825711417,40,NA,NA,2020-10-26,3.7839886700404e-06,3.21690508763317e-06,7.63528000432028e-06,7.76622216483419e-05,7.06613278906683e-05,6.62429529739812e-05,7,0.85013602527484,2.01778616959727
"103",103,"2020-10-26",2020-11-03,8,"nearFar",30.4618186533776,45.4677224968907,20.4083764198815,55,NA,NA,2020-10-27,5.2990917032721e-06,1.57881280318505e-06,3.92581014873013e-06,7.7586843387987e-05,7.07089388815299e-05,6.83619415359848e-05,7,0.297940268180329,0.740845859735925
"104",104,"2020-10-26",2020-11-04,9,"nearFar",29.6951441965859,48.3273507531884,18.24642930169,17,NA,NA,2020-10-28,2.78899563329491e-06,5.75723639235059e-06,7.08765476830709e-06,7.57325381831396e-05,6.71863061574941e-05,6.58558877815376e-05,7,2.06426870075412,2.54129288826951
"105",105,"2020-11-10",2020-11-11,1,"nearFuture",29.2001162023375,42.2789033538895,20.1671925852252,23,32,0.688901723715087,2020-11-04,2.11059129006489e-07,5.17244467385684e-06,3.92820951574698e-06,7.29435425498447e-05,6.79821570049943e-05,6.92263921631042e-05,7,24.5070881236216,18.6118910574401
"106",106,"2020-11-10",2020-11-12,2,"nearFuture",106.133015209602,166.095167448364,67.8178485896258,22,32,8.41330067963017,2020-11-05,1.88445650898616e-06,5.00651699079489e-06,5.07521294851633e-06,7.16998012539094e-05,6.85777407721007e-05,6.85090448143793e-05,7,2.65674318665407,2.69319717611674
"107",107,"2020-11-10",2020-11-13,3,"nearFuture",45.3057865347431,64.294572677116,31.9251564800008,66,32,0.60865331931187,2020-11-06,2.44225563565022e-06,4.8251570979332e-06,3.94154033525041e-06,7.18505577746235e-05,6.94676563123405e-05,7.03512730750233e-05,7,1.97569698581064,1.61389343429687
"108",108,"2020-11-10",2020-11-14,4,"nearFuture",35.2365386410251,50.11121422875,24.7771616495398,39,32,0.537637260191086,2020-11-07,1.34927086043121e-06,2.05779667938354e-06,2.3425388267257e-06,7.40139138469452e-05,7.06068463071304e-05,7.03221041597883e-05,7,1.52511755773477,1.73615164710297
"109",109,"2020-11-10",2020-11-15,5,"nearFuture",50.7121752127938,72.2171382731172,35.6110028216172,39,32,1.67316764851802,2020-11-08,1.65832172792734e-07,3.12007193100733e-06,2.67034765339198e-06,7.32752068954241e-05,6.99893027916241e-05,7.04390270692394e-05,7,18.8146357758151,16.1027116054827
"110",110,"2020-11-10",2020-11-16,6,"nearFuture",27.0023291530557,38.3053959346635,19.0345449224337,42,32,1.49976693471773,2020-11-09,1.58294346757221e-07,3.36336817594087e-06,3.25628358637264e-06,7.30716855924531e-05,6.98666117632694e-05,6.99736963528376e-05,7,21.2475571291205,20.5710668326447
"111",111,"2020-11-10",2020-11-17,7,"nearFuture",52.4550217674806,79.4245584578072,34.643306328087,44,32,0.704585088574625,2020-11-10,2.56286085223035e-07,2.60774958159295e-06,2.4517128723656e-07,7.3049072114342e-05,7.06976086179721e-05,7.30601869123284e-05,7,10.1751508644081,0.95663128578829
"112",112,"2020-11-10",2020-11-18,8,"nearFuture",97.6785940187184,179.29591257834,53.2143069647769,20,32,6.47321562879189,2020-11-11,1.50756520765958e-08,1.51439497667482e-06,NA,7.31546016788512e-05,7.16251310500998e-05,NA,7,100.453033074824,NA
"113",113,"2020-11-10",2020-11-19,9,"nearFuture",47.37158252233,71.9839282895891,31.1745535981602,14,32,1.8539767037974,2020-11-12,6.03026082846041e-08,2.78702402062474e-06,NA,7.35842577628956e-05,7.07369311339862e-05,NA,7,46.2173046888967,NA
"114",114,"2020-11-10",2020-11-20,10,"nearFuture",31.4703418560847,40.2498371062405,24.6058739051464,58,32,1.02037142782861,2020-11-13,2.12566694213383e-06,2.15169315527977e-06,NA,7.42928134102737e-05,7.00154533128601e-05,NA,7,1.0122437869405,NA
"115",115,"2020-11-10",2020-11-21,11,"nearFuture",37.8308101330196,66.8359449058315,21.4131811458194,48,32,0.635574326962882,2020-11-14,6.40715213062163e-07,1.58585136161889e-06,NA,7.2664642986514e-05,7.04380764118329e-05,NA,7,2.47512674787235,NA
"116",116,"2020-11-10",2020-11-11,1,"nearFar",29.2001162023375,42.2789033538895,20.1671925852252,23,NA,NA,2020-11-04,2.11059129006489e-07,5.17244467385684e-06,3.92820951574698e-06,7.29435425498447e-05,6.79821570049943e-05,6.92263921631042e-05,7,24.5070881236216,18.6118910574401
"117",117,"2020-11-10",2020-11-12,2,"nearFar",106.133015209602,166.095167448364,67.8178485896258,22,NA,NA,2020-11-05,1.88445650898616e-06,5.00651699079489e-06,5.07521294851633e-06,7.16998012539094e-05,6.85777407721007e-05,6.85090448143793e-05,7,2.65674318665407,2.69319717611674
"118",118,"2020-11-10",2020-11-13,3,"nearFar",45.3057865347431,64.294572677116,31.9251564800008,66,NA,NA,2020-11-06,2.44225563565022e-06,4.8251570979332e-06,3.94154033525041e-06,7.18505577746235e-05,6.94676563123405e-05,7.03512730750233e-05,7,1.97569698581064,1.61389343429687
"119",119,"2020-11-10",2020-11-14,4,"nearFar",35.2365386410251,50.11121422875,24.7771616495398,39,NA,NA,2020-11-07,1.34927086043121e-06,2.05779667938354e-06,2.3425388267257e-06,7.40139138469452e-05,7.06068463071304e-05,7.03221041597883e-05,7,1.52511755773477,1.73615164710297
"120",120,"2020-11-10",2020-11-15,5,"nearFar",50.7121752127938,72.2171382731172,35.6110028216172,39,NA,NA,2020-11-08,1.65832172792734e-07,3.12007193100733e-06,2.67034765339198e-06,7.32752068954241e-05,6.99893027916241e-05,7.04390270692394e-05,7,18.8146357758151,16.1027116054827
"121",121,"2020-11-10",2020-11-16,6,"nearFar",27.0023291530557,38.3053959346635,19.0345449224337,42,NA,NA,2020-11-09,1.58294346757221e-07,3.36336817594087e-06,3.25628358637264e-06,7.30716855924531e-05,6.98666117632694e-05,6.99736963528376e-05,7,21.2475571291205,20.5710668326447
"122",122,"2020-11-10",2020-11-17,7,"nearFar",52.4550217674806,79.4245584578072,34.643306328087,44,NA,NA,2020-11-10,2.56286085223035e-07,2.60774958159295e-06,2.4517128723656e-07,7.3049072114342e-05,7.06976086179721e-05,7.30601869123284e-05,7,10.1751508644081,0.95663128578829
"123",123,"2020-11-10",2020-11-18,8,"nearFar",97.6785940187184,179.29591257834,53.2143069647769,20,NA,NA,2020-11-11,1.50756520765958e-08,1.51439497667482e-06,NA,7.31546016788512e-05,7.16251310500998e-05,NA,7,100.453033074824,NA
"124",124,"2020-11-10",2020-11-19,9,"nearFar",47.37158252233,71.9839282895891,31.1745535981602,14,NA,NA,2020-11-12,6.03026082846041e-08,2.78702402062474e-06,NA,7.35842577628956e-05,7.07369311339862e-05,NA,7,46.2173046888967,NA
"125",125,"2020-11-10",2020-11-20,10,"nearFar",31.4703418560847,40.2498371062405,24.6058739051464,58,NA,NA,2020-11-13,2.12566694213383e-06,2.15169315527977e-06,NA,7.42928134102737e-05,7.00154533128601e-05,NA,7,1.0122437869405,NA
"126",126,"2020-11-10",2020-11-21,11,"nearFar",37.8308101330196,66.8359449058315,21.4131811458194,48,NA,NA,2020-11-14,6.40715213062163e-07,1.58585136161889e-06,NA,7.2664642986514e-05,7.04380764118329e-05,NA,7,2.47512674787235,NA
"127",NA,NA,2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-14,5.95714391620776e-05,NA,NA,8.54261824653628e-05,NA,NA,7,NA,NA
"128",NA,NA,2020-05-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-15,6.09207100225088e-05,1.5154500530187e-06,6.38931869626414e-05,9.39137745818375e-05,0.000153319034551328,9.09412976417049e-05,7,0.0248757779162255,1.04879255246753
"129",NA,NA,2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-16,6.59182886843347e-05,3.95631538291357e-05,7.27224239335699e-05,0.000102288299307778,0.000207769741821249,9.54841640585433e-05,7,0.600184783597662,1.10322075079677
"130",NA,NA,2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-17,7.35390308066778e-05,3.35075390181527e-05,4.23341177987766e-05,0.000107104970144746,0.000214151539969576,0.0002229781187502,7,0.45564292390851,0.575668693677322
"131",NA,NA,2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-18,7.84386177300458e-05,0.000176947659635427,0.000180087930286366,0.000112426675326118,1.39176334207366e-05,0.00037095322334253,7,2.25587427157896,2.2959090241258
"132",NA,NA,2020-05-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-19,9.00167185212603e-05,8.29057655589125e-05,7.5299853307679e-05,0.000120575065270978,0.000127686018233326,0.000285891637099918,7,0.921004085916903,0.836509645593163
"133",NA,NA,2020-05-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-20,7.93280812022886e-05,0.000238510922858004,0.000899883890396583,0.00013461049734991,0.000452449501410202,-0.000685945311844384,7,3.00663925363069,11.3438252477311
"134",NA,NA,2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-21,7.11269264751829e-05,1.92700881335003e-05,5.11667905624304e-05,0.00014499762162744,0.000196854459969123,0.000267291338665054,7,0.270925359613618,0.719373001169721
"135",NA,NA,2020-05-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-22,6.64911634630697e-05,1.36717298610097e-05,5.56758110455098e-06,0.000154834484604346,0.000234997377928426,0.000226893229171967,7,0.20561724519384,0.0837341507438549
"136",NA,NA,2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-23,4.87395831484212e-05,5.44743662595478e-05,3.52342134955787e-05,0.000168206587992113,0.000271420537400082,0.000252180384636113,7,1.11766171847763,0.7229075675162
"137",NA,NA,2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-24,4.14580431977012e-05,7.19421969438811e-05,6.98064448174007e-05,0.000180644000951424,0.000294044241093006,0.000291908488966526,7,1.73530131658192,1.6837853268789
"138",NA,NA,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-25,3.96866540792571e-05,7.51343365216255e-05,7.47327715059043e-05,0.000190865293056164,0.000305686283657047,0.000305284718641325,7,1.89318898921478,1.88307059992151
"139",NA,NA,2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-26,2.43019511398808e-05,9.26179326291804e-05,8.9139932384245e-05,0.000210591783792239,0.0003275116675613,0.000324033667316364,7,3.81113154643741,3.66801545567925
"140",NA,NA,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-27,1.76611264022138e-05,0.000113096397736042,0.000118166477190596,0.000213938578552199,0.000344696102690455,0.000349766182145009,7,6.40369108744195,6.69076674383489
"141",NA,NA,2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-28,2.01033820378573e-05,0.000135660104038339,0.000144102019864771,0.000216124548102623,0.00037188803417882,0.000380329950005252,7,6.74812346414513,7.16804861955108
"142",NA,NA,2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-29,1.49776603334279e-05,0.000157694338960923,0.000144529363611588,0.000221325648067416,0.000393997647361767,0.000380832672012432,7,10.5286363457564,9.64966225659559
"143",NA,NA,2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-30,2.32165041907104e-05,0.000142347537750026,0.000143881448534525,0.000216946171140534,0.00038251021308127,0.000384044123865769,7,6.13130799455083,6.19737783744788
"144",NA,NA,2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-31,2.57944406949984e-05,0.000179490194862069,0.000229023223989124,0.000222102044149125,0.000427386679706192,0.000476919708833247,7,6.9584836897383,8.87878231969307
"145",NA,NA,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-01,2.92166137153214e-05,0.000190838645214654,0.000240121261739493,0.000230551947135421,0.000450607206065397,0.000499889822590236,7,6.53185365950117,8.21865477221858
"146",NA,NA,2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-02,1.90330107407605e-05,0.000242398148835878,0.000315172387630795,0.000234893734932119,0.000496324894508758,0.000569099133303675,7,12.7356702592914,16.5592502375797
"147",NA,NA,2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-03,2.52366415683482e-05,0.000305752742860277,0.000365707371982309,0.000231599704954413,0.000562589089383037,0.000622543718505069,7,12.1154291482173,14.4911267607406
"148",NA,NA,2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-04,2.66009880808532e-05,0.000306589933960559,0.000380673843563325,0.000236227930140481,0.000569418852181893,0.000643502761784659,7,11.5255092415622,14.3105151735821
"149",NA,NA,2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05,3.35508636859901e-05,0.000108114819142953,5.17379557650417e-06,0.000236303308400844,0.000377968991229787,0.00026468037651033,7,3.22241537967022,0.154207522790676
"150",NA,NA,2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-06,4.88903396691414e-05,2.60165013761166e-05,4.76816664533489e-06,0.000240162675331245,0.000315069516376503,0.000293821181645721,7,0.532139918686999,0.097527787239827
"151",NA,NA,2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-07,5.06768044396656e-05,6.13866338828209e-05,7.78935259179084e-05,0.000247896484844123,0.00035995992316661,0.000376466815201697,7,1.21133592699015,1.53706467444383
"152",NA,NA,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-08,4.28223897102054e-05,7.51153138349491e-05,7.10551272028058e-05,0.000259768560850743,0.000377706264395897,0.000373646077763754,7,1.7541130783051,1.65929850444269
"153",NA,NA,2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-09,5.20336131261337e-05,0.000108924103603298,9.90469500939068e-05,0.00025392674567288,0.000414884462402312,0.00040500730889292,7,2.09334115121426,1.90351859390984
"154",NA,NA,2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-10,5.7415620915791e-05,6.77035223174803e-05,9.13565323742981e-05,0.000256836346522761,0.000381955489756032,0.00040560849981285,7,1.17918296863458,1.59114420286923
"155",NA,NA,2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-11,0.000280889549403462,0.00017613603527756,0.000172053431071284,0.000262828918221334,0.000367582432347236,0.000371665036553512,7,0.62706510673547,0.612530553154014
"156",NA,NA,2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-12,0.000265414392551666,0.000203750959088004,0.000159635326628914,0.000269854172086834,0.000331517605550496,0.000375633238009586,7,0.767671101514744,0.601456933417198
"157",NA,NA,2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-13,0.000242717998357436,0.000178081724000927,0.000146894687438513,0.000289053015000386,0.000353689289356895,0.000384876325919309,7,0.733698057853447,0.605207229923634
"158",NA,NA,2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-14,0.000224499072828546,0.000162164886301331,0.000140415297458779,0.000298573289283789,0.000360907475811004,0.000382657064653556,7,0.722341006838718,0.625460478253364
"159",NA,NA,2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-15,0.00021044856509755,0.000154849812587883,0.000158715718394069,0.000302590950560948,0.000358189703070615,0.000354323797264429,7,0.735808355434045,0.754178192284174
"160",NA,NA,2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-16,0.000203046419930253,0.000142208849446246,0.000151569264281223,0.000305960358799014,0.00036679792928302,0.000357437514448044,7,0.70037604945261,0.746475925718303
"161",NA,NA,2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-17,0.000185641579613258,0.000142166915262389,0.00013960127904047,0.000314251967438552,0.00035772663178942,0.000360292268011339,7,0.76581397097871,0.751993596107608
"162",NA,NA,2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18,0.000289030401522285,0.000254735415523884,0.000263422364390436,0.000543718467624796,0.000509423481626395,0.000518110430492947,7,0.881344710391107,0.911400195284044
"163",NA,NA,2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-19,0.000279276454631771,0.000253815265443886,0.000272807986829197,0.0005352685646385,0.000509807375450615,0.000528800096835926,7,0.908831594050934,0.976838477804716
"164",NA,NA,2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20,0.000290809328466759,0.000264746271101339,0.00029351932179453,0.000531771013357822,0.000505707955992402,0.000534481006685593,7,0.910377505760104,1.00931879779118
"165",NA,NA,2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-21,0.000289264074129393,0.000281758418863016,0.000336337821349127,0.000523072362112335,0.000515566706845958,0.000570146109332069,7,0.974052583996242,1.16273623802545
"166",NA,NA,2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-22,0.000289716343691549,0.000479326303766762,0.000509448590476523,0.000513039515658498,0.000702649475733711,0.000732771762443472,7,1.65446759978817,1.7584392512523
"167",NA,NA,2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23,0.000290138461949566,0.00041595203063117,0.000473050906001349,0.000509006778729267,0.000634820347410871,0.00069191922278105,7,1.43363285183291,1.63043156299484
"168",NA,NA,2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-24,0.00028411573894684,0.000417912012592642,0.000472186808144812,0.000499893547051809,0.000633689820697611,0.000687964616249781,7,1.47092172415987,1.66195230822169
"169",NA,NA,2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-25,4.64405462074564e-05,0.000105418175498508,0.00010433897289574,0.000254688066102511,0.000313665695393562,0.000103908546999315,7,2.26995985420993,2.24672148405927
"170",NA,NA,2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-26,6.39509160889556e-05,0.000323511228679602,0.000112332375874133,0.000255992110006729,0.000515552422597376,0.000304373569791906,7,5.05874268055205,1.75654052739258
"171",NA,NA,2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-27,5.45587848481739e-05,0.000336100810019633,0.000105710544900932,0.000240961684891063,0.000522503710062521,0.00029211344494382,7,6.16034266442945,1.93755314006906
"172",NA,NA,2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-28,5.22898992113446e-05,0.000230264419683533,0.000179592972827155,0.000233808287982942,0.000411782808455131,0.000361111361598752,7,4.40361184772711,3.43456337716924
"173",NA,NA,2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-29,4.58073688204377e-05,0.000270120218413596,0.000107343639996639,0.000223323171966949,0.000447636021560108,0.00028485944314315,7,5.89687260738447,2.34337057029886
"174",NA,NA,2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-30,4.88300370608458e-05,0.000115977285665615,0.00013038810317093,0.000218868316779701,0.00028601556538447,0.000300426382889785,7,2.37512180302257,2.67024378884777
"175",NA,NA,2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01,5.27647822516175e-05,0.000151629182285536,0.000153523150671868,0.000215777808104969,0.000314642208138888,0.00031653617652522,7,2.87368156969676,2.90957612484342
"176",NA,NA,2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-02,4.96516600987704e-05,0.00164237415544012,0.0016022214333954,0.000208247519895054,0.0018009700152364,0.00176081729319168,7,33.077930368753,32.2692419590433
"177",NA,NA,2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-03,2.86588145886653e-05,0.0016591987711617,0.00160166330416557,0.000192041193917774,0.00182258115049081,0.00176504568349467,7,57.8948848714042,55.8872837957167
"178",NA,NA,2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,2.67140554713945e-05,0.00170887661872362,0.00146324788102442,0.000186402900042889,0.00186856546329511,0.00162293672559591,7,63.969194814074,54.7744569367711
"179",NA,NA,2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05,2.93899837141567e-05,0.00180080962699538,0.00142533460802768,0.000181518388771597,0.00195293803205282,0.00157746301308512,7,61.2729031941572,48.4972915225237
"180",NA,NA,2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-06,3.04603550112561e-05,0.000810232204783738,0.00148716025516752,0.000177515803146511,0.000957287652918993,0.00163421570330278,7,26.5995653853782,48.8228142652299
"181",NA,NA,2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-07,2.60658024323041e-05,0.000573738611410821,0.0014239536916896,0.000170038279718855,0.000717711088697372,0.00156792616897615,7,22.0111624378681,54.6291906948876
"182",NA,NA,2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-08,2.37592276653065e-05,0.00052856002660725,0.000958383941028947,0.000163013025853352,0.000667813824795295,0.00109763773921699,7,22.2465155034925,40.3373356461577
"183",NA,NA,2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,2.19953763728912e-05,0.000155523357028981,0.000123908217956901,0.000158595859796284,0.000292123840452374,0.000260508701380294,7,7.07072952025771,5.63337566296957
"184",NA,NA,2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-10,3.16061045687168e-05,0.000178681164851975,0.000198299758458045,0.000163382379329108,0.000310457439612366,0.000330076033218437,7,5.65337510870702,6.27409676592411
"185",NA,NA,2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-11,2.95482780609054e-05,0.000189242002281407,0.000194028598300375,0.000159688844571494,0.000319382568791996,0.000324169164810964,7,6.40450187626292,6.56649426069567
"186",NA,NA,2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-12,2.53647846109549e-05,0.000210814939944672,0.000176450253313983,0.000152128405057441,0.000337578560391158,0.000303213873760469,7,8.31132387592293,6.95650509240969
"187",NA,NA,2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-13,2.72869302501203e-05,0.00022399365638671,0.00027116945261202,0.000147055448135255,0.000343762174271845,0.000390937970497155,7,8.20882577605895,9.93770461266251
"188",NA,NA,2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-14,2.8101015462005e-05,0.000589060326072599,0.00048792156898738,0.000143972477286551,0.000704931787897145,0.000603793030811926,7,20.9622434060812,17.3631294444534
"189",NA,NA,2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-15,2.47542207020417e-05,0.000603944925328377,0.000464819629192387,0.000139253798188045,0.000718444502814381,0.00057931920667839,7,24.3976545494145,18.7773889062098
"190",NA,NA,2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-16,2.20481411551381e-05,0.000622335413909802,0.000447329857935178,0.000136600483423393,0.000736887756178057,0.000561882200203433,7,28.2262078027731,20.2887787586089
"191",NA,NA,2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-17,1.82490768330241e-05,0.000648457633459636,0.000460325034156861,0.000131776274760392,0.000761984831387003,0.000573852232084228,7,35.5337225763752,25.2245655146699
"192",NA,NA,2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-18,1.8844565089863e-05,0.000664648486992619,0.000533455833649526,0.000130140566510589,0.000775944488413345,0.000644751835070252,7,35.2700358869068,28.3082061647836
"193",NA,NA,2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-19,1.56108377204396e-05,1.12583664791598e-05,4.26170468903468e-05,0.000126763620446486,0.000122411149205206,0.000153769829616393,7,0.721189130319316,2.72996540310886
"194",NA,NA,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-20,7.75642299098475e-06,1.53966016829283e-06,7.78803003222184e-06,0.000119768517885135,0.000113551755062443,0.000119800124926372,7,0.198501315629946,1.00407495069233
"195",NA,NA,2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-21,3.60308084517626e-06,8.74225545922371e-07,5.09567224692996e-06,0.000115871461824546,0.000111394155433447,0.0001173640532263,7,0.242632786631133,1.41425420796538
"196",NA,NA,2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,5.50261300623716e-07,3.59333272153506e-06,3.57026811739127e-06,0.000114499577486004,0.000110355983463845,0.000110379048067989,7,6.53022976077374,6.48831403070577
"197",NA,NA,2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-23,1.80907824863259e-07,4.671811716777e-06,4.54081115939506e-06,0.000114552342268255,0.000109699622726615,0.000109830623283997,7,25.8242655911,25.1001368394501
"198",NA,NA,2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-24,2.14074259420697e-06,7.44534791456899e-06,8.24210855996854e-06,0.000113527197927367,0.000103941107418591,0.000103144346773192,7,3.47792767552565,3.85011658210211
