"","X","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman.x","scaled_abs_err","time_value","err0","err1","err2","strawman.y","case_model","case_fb_model","lead","case_sae","fb_sae"
"97",NA,NA,2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-14,1.00833489839995e-06,NA,NA,7.64032193630936e-06,NA,NA,7,NA,NA
"98",NA,NA,2020-05-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-15,1.6414754160047e-06,1.59342456340479e-06,1.59342456340479e-06,7.62539943252437e-06,7.57734857992446e-06,7.57734857992446e-06,7,0.970727034878865,0.970727034878865
"99",NA,NA,2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-16,1.8141501026225e-06,1.22172821061767e-06,1.18516245453797e-06,7.45698831841458e-06,6.86456642640975e-06,6.82800067033005e-06,7,0.673443839543133,0.653287979216669
"100",NA,NA,2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-17,1.96550692669354e-06,3.41653892175238e-06,1.35910420439064e-06,7.32694935688631e-06,8.77798135194515e-06,6.72054663458341e-06,7,1.73824822255896,0.691477697652781
"101",NA,NA,2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-18,1.78643688131565e-06,4.87991380468165e-06,8.11530660213869e-07,7.1372203802315e-06,1.02306973035975e-05,6.16231415912972e-06,7,2.73164636026086,0.454273346403487
"102",NA,NA,2020-05-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-19,2.14884054459006e-06,3.13134806820253e-06,2.8437642411139e-06,7.21396468539909e-06,8.19647220901156e-06,7.90888838192293e-06,7,1.45722681754402,1.32339472478467
"103",NA,NA,2020-05-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-20,2.28527486487775e-06,5.11112784487224e-06,5.68822383646343e-06,6.82171601455653e-06,9.64756899455102e-06,1.02246649861422e-05,7,2.23654840099318,2.48907644497622
"104",NA,NA,2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-21,2.57946136801147e-06,1.96000609144649e-06,1.87729740404275e-06,6.63198703790941e-06,6.01253176134443e-06,5.9298230739407e-06,7,0.759850919169794,0.727786594257072
"105",NA,NA,2020-05-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-22,4.47888292080634e-06,4.53638573878651e-06,5.51380059052718e-06,5.98392401651967e-06,5.9264211985395e-06,4.94900634679883e-06,7,1.01283865173457,1.23106602427878
"106",NA,NA,2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-23,5.23353525492281e-06,5.26078524818685e-06,4.80126948349493e-06,5.64283821579208e-06,5.61558822252804e-06,6.07510398721996e-06,7,1.00520680418431,0.917404631788564
"107",NA,NA,2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-24,8.90020761274621e-06,8.722095450249e-06,9.16313938383524e-06,5.36144243019277e-06,5.53955459268997e-06,5.09851065910374e-06,7,0.979987864300814,1.02954220648881
"108",NA,NA,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-25,9.21358019216168e-06,9.19460872504222e-06,9.44391439619634e-06,5.35078349891585e-06,5.36975496603531e-06,5.1204492948812e-06,7,0.997940923427833,1.02499942467865
"109",NA,NA,2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-26,9.45660382518606e-06,9.0732735430461e-06,9.12090843387015e-06,5.06512414080903e-06,5.44845442294898e-06,5.40081953212493e-06,7,0.959464276052359,0.964501485150321
"110",NA,NA,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-27,9.39691381005579e-06,8.62503942155786e-06,8.83804535360097e-06,4.53644114967878e-06,5.30831553817671e-06,5.0953096061336e-06,7,0.917858734888903,0.940526382623967
"111",NA,NA,2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-28,1.02240468768213e-05,1.10068512871557e-05,1.12717930294228e-05,4.05252566989795e-06,3.26972125956358e-06,3.00477951729643e-06,7,1.07656502554865,1.10247861392115
"112",NA,NA,2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-29,1.63934362974638e-06,4.38131895261334e-06,4.05422507311972e-06,1.0462806937326e-05,4.44214435496629e-06,4.76923823445991e-06,7,2.67260559233159,2.47307824885192
"113",NA,NA,2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-30,2.02306515556838e-06,3.20856392151817e-06,5.47970271111329e-06,1.08763734707149e-05,5.64474439362835e-06,3.37360560403323e-06,7,1.5859913916696,2.70861405329962
"114",NA,NA,2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-31,8.07094275973055e-06,1.818771189055e-06,1.94952761248252e-06,1.4261650042939e-05,4.37193609415343e-06,4.2411796707259e-06,7,0.225348047086846,0.24154893307007
"115",NA,NA,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-01,8.19032278997578e-06,2.18008179095353e-06,1.05655964981624e-06,1.45643636910775e-05,4.19395911014822e-06,5.31748125128552e-06,7,0.266177762080606,0.129000977972367
"116",NA,NA,2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-02,8.41842391921911e-06,1.60069458203091e-06,4.16824921269179e-07,1.45217279659951e-05,4.50260946474506e-06,5.68647912550679e-06,7,0.190141836214325,0.0495134154883285
"117",NA,NA,2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-03,6.97094105237368e-06,2.19515590341769e-06,6.40889276558883e-07,1.39333549597346e-05,4.7672580039432e-06,6.321524630802e-06,7,0.314900941913748,0.0919372681168568
"118",NA,NA,2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-04,6.90272389223055e-06,1.2736516743606e-07,6.29261745805205e-07,1.42765725467193e-05,7.24648348705267e-06,8.00311040029394e-06,7,0.0184514359004591,0.091161366966087
"119",NA,NA,2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05,2.17868555214465e-06,9.60294399522653e-07,1.01574814467277e-06,8.82346330757963e-06,5.68448335591233e-06,5.62902961076221e-06,7,0.440767782472033,0.466220627236864
"120",NA,NA,2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-06,1.96337514044666e-06,1.6489558912433e-06,1.8978204660496e-06,8.85330831514651e-06,5.24097728345656e-06,4.99211270865026e-06,7,0.839857782282084,0.966611233356993
"121",NA,NA,2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-07,5.86241220005217e-07,2.91380836994605e-06,3.08211402094242e-06,6.19070728320842e-06,3.86314013326759e-06,3.69483448227122e-06,7,4.97032325690118,5.25741608704177
"122",NA,NA,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-08,5.39341922404555e-07,3.80917509125917e-06,4.3448330554247e-06,6.37404090110176e-06,3.10420773224714e-06,2.56854976808161e-06,7,7.06263491307458,8.05580444415312
"123",NA,NA,2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-09,6.84303387708381e-07,3.66064650651155e-06,4.23434738403241e-06,6.10330404677597e-06,3.1269609279728e-06,2.55326005045194e-06,7,5.34944963340083,6.18782174703612
"124",NA,NA,2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-10,3.00581861890184e-07,3.82765278164691e-06,3.76265355386128e-06,6.96241390736089e-06,2.83417926382379e-06,2.89917849160942e-06,7,12.734144228055,12.5178995505588
"125",NA,NA,2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-11,8.97482013162726e-07,4.24666408574182e-06,4.07522832434541e-06,7.37384865448873e-06,2.22970255558418e-06,2.4011383169806e-06,7,4.73175397775002,4.54073537360855
"126",NA,NA,2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-12,7.88760914210219e-08,2.77261053340553e-06,2.39864051811405e-06,6.64477775543498e-06,9.33851219741949e-06,8.96454218212801e-06,7,35.1514696463088,30.4102355339931
"127",NA,NA,2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-13,1.42829679049694e-07,2.67770600131593e-06,2.87844906909398e-06,6.88993317469986e-06,9.4248094969661e-06,9.62555256474415e-06,7,18.7475461621971,20.153017833867
"128",NA,NA,2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-14,2.15310411705517e-07,5.76346170549861e-06,6.02803108562426e-06,6.77694850321364e-06,1.27557206204178e-05,1.30202900005434e-05,7,26.7681514323672,27.9969326047683
"129",NA,NA,2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-15,1.83333617891009e-07,5.94702148154288e-06,6.66776790549001e-06,6.91338282350631e-06,1.26770706871582e-05,1.33978171111053e-05,7,32.438248641765,36.369586670427
"130",NA,NA,2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-16,4.13566533383969e-07,5.74687425227963e-06,7.02984507368838e-06,6.78760743448435e-06,1.2948048220148e-05,1.42310190415567e-05,7,13.8958880576153,16.9980994742668
"131",NA,NA,2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-17,9.08140944440644e-07,4.56926329711344e-06,4.63478487018633e-06,6.6618320454707e-06,1.21392362870248e-05,1.22047578600977e-05,7,5.03144729360024,5.10359641700888
"132",NA,NA,2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18,2.89922930615248e-07,5.27350439687964e-06,4.94414822998322e-06,6.47636664132601e-06,1.20397939688209e-05,1.17104378019245e-05,7,18.1893318534298,17.0533190303064
"133",NA,NA,2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-19,7.9515627294409e-07,5.77612245668537e-06,6.39119777354685e-06,6.56590166401396e-06,1.15468678477552e-05,1.21619431646167e-05,7,7.26413492947631,8.03766252120887
"134",NA,NA,2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20,6.80039815202069e-07,4.00748933447085e-06,4.18545879076516e-06,6.74710349565017e-06,1.14346326453231e-05,1.16126021016174e-05,7,5.89302162150617,6.15472608691519
"135",NA,NA,2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-21,9.31590593235607e-07,4.87532926907878e-06,4.70566798231185e-06,6.99225891491916e-06,1.09359975907623e-05,1.07663363039954e-05,7,5.23333887705516,5.0512188685462
"136",NA,NA,2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-22,1.27480818022601e-06,5.14555133592579e-06,5.99459868509912e-06,6.7300492056153e-06,1.06007923613151e-05,1.14498397104884e-05,7,4.03633379181294,4.70235348194609
"137",NA,NA,2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23,2.8139578560116e-07,2.86862114503518e-06,3.5223715308185e-06,7.20117396786832e-06,1.03511908985047e-05,1.1004941284288e-05,7,10.1942576677429,12.5174992343737
"138",NA,NA,2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-24,3.62403663291103e-08,2.91381979670364e-06,4.15281886045668e-06,7.56997298991135e-06,1.04475524202859e-05,1.16865514840389e-05,7,80.4026032806157,114.590973577464
"139",NA,NA,2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-25,2.55174814669862e-06,2.47791248333762e-06,4.59561351367834e-06,6.76628957194125e-06,1.17959502019775e-05,1.39136512323182e-05,7,0.971064674444251,1.80096672926911
"140",NA,NA,2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-26,4.95213946931489e-06,1.76366288883849e-06,1.55041555867048e-06,5.77074539106987e-06,1.24865477492232e-05,1.22733004190552e-05,7,0.35614160299134,0.313079946208578
"141",NA,NA,2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-27,1.15116457745482e-06,9.60992144016626e-07,2.89429707685526e-06,7.42714331085223e-06,9.53930003232368e-06,1.14726049651623e-05,7,0.834799960698361,2.51423396231879
"142",NA,NA,2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-28,2.5176395666235e-06,1.82089245479077e-06,2.86382839917684e-06,6.06066832168355e-06,6.75741543351628e-06,1.14421362874839e-05,7,0.723253828280447,1.13750531932481
"143",NA,NA,2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-29,3.12306686291775e-06,1.88281836388783e-06,5.22391339097456e-07,5.4552410253893e-06,6.69548952441922e-06,8.05591654920959e-06,7,0.602874817136894,0.167268701576695
"144",NA,NA,2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-30,1.20445923382343e-06,1.44969763005243e-06,4.61130822021432e-07,7.48256975346948e-06,7.23733135724048e-06,8.22589816527148e-06,7,1.20360871446892,0.382852992506537
"145",NA,NA,2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01,1.01259847090818e-06,1.23902192155039e-06,7.12681103288457e-07,7.53373262358224e-06,7.30730917294002e-06,7.83364999120196e-06,7,1.22360635251516,0.7038141215533
"146",NA,NA,2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-02,1.31531211906046e-06,8.68759498874175e-07,1.80552438109037e-06,9.31803771863988e-06,7.13396610070524e-06,6.19720121848904e-06,7,0.660496840472157,1.37269652953557
"147",NA,NA,2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-03,2.80116713847562e-06,8.08668445394607e-07,9.23578134783758e-07,1.07228848603848e-05,7.11304927651453e-06,6.99813958712538e-06,7,0.288689822998096,0.329711898336194
"148",NA,NA,2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,4.94574411054324e-07,4.75129669225859e-07,2.68306618061348e-07,8.57830788830705e-06,7.60860380802687e-06,7.81542685919138e-06,7,0.960683890242091,0.542500000130166
"149",NA,NA,2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05,4.94574411054324e-07,6.45489275569975e-07,5.41958748271992e-07,8.57830788830705e-06,7.43824420168275e-06,7.54177472898073e-06,7,1.30514086685951,1.09580830742265
"150",NA,NA,2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-06,4.94574411054324e-07,5.61547860633586e-09,5.96566113520132e-08,8.57830788830705e-06,8.07811799864639e-06,8.14339008860474e-06,7,0.0113541632579916,0.120622114728577
"151",NA,NA,2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-07,7.03489464052276e-08,1.17134253672335e-06,1.17365549159826e-06,8.68702898729291e-06,7.44533750416433e-06,7.44302454928942e-06,7,16.6504631068122,16.6833414225952
"152",NA,NA,2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-08,9.42249524511681e-07,2.01419608702534e-07,2.20547224284246e-07,8.54633109449042e-06,7.4026619612762e-06,7.38353434569449e-06,7,0.213764616975445,0.234064564159418
"153",NA,NA,2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,1.64147541597704e-07,8.74212930800913e-07,1.18422233809752e-06,8.00272559957941e-06,7.2926602103762e-06,6.9826508030796e-06,7,5.32577534998027,7.2143775445619
"154",NA,NA,2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-10,5.96900151266326e-08,8.61162923286142e-07,7.93232049710135e-07,7.92171772190914e-06,7.12024481374963e-06,7.18817568732564e-06,7,14.4272525557111,13.2891916349374
"155",NA,NA,2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-11,2.77132213093622e-07,9.48352912805535e-07,1.56924350643482e-06,8.08373347725273e-06,7.41251277754081e-06,6.79162218391153e-06,7,3.42202338089495,5.66243631123708
"156",NA,NA,2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-12,2.77132213093622e-07,7.07840623594178e-07,6.77301984353116e-07,8.08373347725273e-06,7.65302506675217e-06,7.68356370599323e-06,7,2.55416220183344,2.44396700330289
"157",NA,NA,2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-13,2.77132213093622e-07,5.23782641019905e-07,4.31276298937813e-11,8.08373347725273e-06,7.83708304932644e-06,8.36090881797624e-06,7,1.89000995291355,0.000155621136252435
"158",NA,NA,2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-14,7.14148395273605e-07,1.9688857183889e-06,2.46338923663121e-06,8.61668004088768e-06,7.36194271777239e-06,6.86743919953008e-06,7,2.7569700239046,3.44940806831532
"159",NA,NA,2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-15,2.97171003884674e-06,2.9982617611536e-06,3.36136441195057e-06,7.60408156997873e-06,7.57752984767187e-06,7.21442719687491e-06,7,1.0089348294281,1.13112126284536
"160",NA,NA,2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-16,2.56027529171903e-06,3.52901632485594e-06,3.71163096643853e-06,8.16687314117712e-06,7.19813210804021e-06,7.01551746645762e-06,7,1.37837377733176,1.44969995158077
"161",NA,NA,2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-17,3.87132383825934e-06,4.88042821376946e-06,5.06942615769921e-06,7.98140773703577e-06,6.97230336152565e-06,6.7833054175959e-06,7,1.260661318368,1.30948129619107
"162",NA,NA,2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-18,4.11861104378541e-06,5.07712004306114e-06,6.18305981765405e-06,8.36086569034635e-06,7.40235669107062e-06,6.29641691647771e-06,7,1.23272627327167,1.50124878312646
"163",NA,NA,2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-19,4.11861104378541e-06,4.87285402817623e-06,4.88072101921013e-06,8.36086569034635e-06,7.60662270595553e-06,7.59875571492163e-06,7,1.18313042342974,1.18504053121857
"164",NA,NA,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-20,4.11861104378541e-06,4.73663192106863e-06,5.00862709114639e-06,8.36086569034635e-06,7.74284481306313e-06,7.47084964298538e-06,7,1.15005565485863,1.21609616394923
"165",NA,NA,2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-21,4.15271962386879e-06,5.87688666614815e-06,5.85956314455592e-06,9.33082843616129e-06,7.60666139388193e-06,7.62398491547416e-06,7,1.41518985109644,1.41101824232886
"166",NA,NA,2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,3.20833831309436e-06,6.27464911913682e-06,6.24529096661298e-06,1.05757916088255e-05,7.50948080278302e-06,7.53883895530686e-06,7,1.95573175482391,1.94658117603239
"167",NA,NA,2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-23,3.89690527331754e-06,6.96471780653734e-06,7.52346780814846e-06,1.07271484328961e-05,7.65933589967635e-06,7.10058589806523e-06,7,1.78724329129204,1.93062629971078
"168",NA,NA,2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-24,3.44283480109598e-06,7.73471579195196e-06,7.60343595220597e-06,1.18527315752951e-05,7.56085058443913e-06,7.69213042418512e-06,7,2.246612526831,2.20848120559997
"169",NA,NA,2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-25,3.27655547324137e-06,7.98374510016566e-06,5.9158245845502e-06,1.24794767341318e-05,7.77228710720748e-06,9.84020762282294e-06,7,2.43662747826688,1.80550112240215
"170",NA,NA,2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-26,3.27655547324137e-06,6.33832165000575e-06,6.34517599800246e-06,1.24794767341318e-05,9.41771055736738e-06,9.41085620937067e-06,7,1.93444661681113,1.93653855392396
"171",NA,NA,2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-27,3.27655547324137e-06,6.28370429855263e-06,6.76425673249284e-06,1.24794767341318e-05,9.47232790882051e-06,8.99177547488029e-06,7,1.91777747999987,2.06444138905459
"172",NA,NA,2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-28,4.03120780734838e-06,7.14019939160511e-06,7.12665064167789e-06,1.34835480600301e-05,1.03745564757733e-05,1.03881052257006e-05,7,1.77123079058079,1.76786982518909
"173",NA,NA,2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-29,4.40000682938752e-06,7.60412741313228e-06,7.02999693906247e-06,1.37841299219198e-05,1.05800093381751e-05,1.11541398122449e-05,7,1.72820809330216,1.59772409717851
"174",NA,NA,2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-30,4.20601428022259e-06,7.09259582165093e-06,7.4623326468887e-06,1.46240537062137e-05,1.17374721647854e-05,1.13677353395476e-05,7,1.68629855942276,1.77420525697639
"175",NA,NA,2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,4.0184170898269e-06,6.13150875103049e-06,6.62382181676579e-06,1.52955663763911e-05,1.31824747151875e-05,1.26901616494522e-05,7,1.52585175056943,1.64836592834895
"176",NA,NA,2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,5.56609391063119e-06,6.16946204032203e-06,4.02938249730281e-06,1.57560322073731e-05,1.51526640776823e-05,1.72927436207015e-05,7,1.10840063775036,0.723915651082841
"177",NA,NA,2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-02,5.56609391063119e-06,2.20374621973423e-06,2.94016311646484e-06,1.57560322073731e-05,1.91183798982701e-05,1.83819630015395e-05,7,0.395923291111761,0.528227364408846
"178",NA,NA,2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-03,5.56609391063119e-06,5.8328259616648e-07,7.03504272545656e-07,1.57560322073731e-05,2.19054087141708e-05,2.202563039055e-05,7,0.104792086790418,0.126391017442586
"179",NA,NA,2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,6.95815033485662e-06,1.24182735888791e-06,7.85111110895319e-07,1.75147558673785e-05,2.5714733561123e-05,2.52580173131304e-05,7,0.178470900904083,0.112833306714046
"180",NA,NA,2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-05,7.0519489300519e-06,4.32947273605772e-06,2.5219194550557e-06,1.81841367513074e-05,2.9565558417417e-05,2.7758005136415e-05,7,0.613939887965958,0.357620209685372
"181",NA,NA,2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-06,8.17326849994457e-06,2.63060321812815e-06,1.03066224838583e-07,1.88300679864363e-05,2.9633939704509e-05,2.69002702615423e-05,7,0.321854496539052,0.0126101601628874
"182",NA,NA,2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-07,9.95970538125893e-06,2.52760792432977e-06,1.14539715393701e-06,1.9313983466218e-05,3.18012967718067e-05,3.04190860014139e-05,7,0.253783402979564,0.115003116065289
"183",NA,NA,2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-08,9.14109945951263e-06,4.37548949835703e-06,3.12237953553976e-06,2.13221261180043e-05,3.4838715075874e-05,3.35856051130567e-05,7,0.47866118487571,0.341575928515959
"184",NA,NA,2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-09,1.61973119620707e-05,2.68072300420958e-06,2.94235725621569e-06,2.13221261180043e-05,3.48387150758654e-05,3.45770808238593e-05,7,0.16550419047846,0.181657133177766
"185",NA,NA,2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-10,2.26246475195332e-05,1.07103200685827e-05,1.13774891382113e-05,2.13221261180043e-05,3.32364535689548e-05,3.25692844993262e-05,7,0.473391687509645,0.502880282593946
"186",NA,NA,2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-11,1.01771475792152e-05,4.1414596250017e-06,3.63019644965403e-06,2.44729062022351e-05,3.8791513406452e-05,3.82802502311043e-05,7,0.406937169060987,0.356700777049553
"187",NA,NA,2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-12,1.12068003401634e-05,2.80841718737596e-06,2.55806008314865e-06,2.52360856813593e-05,3.92513032088986e-05,3.90009461046713e-05,7,0.250599377354038,0.228259628573999
"188",NA,NA,2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-13,1.21085459258414e-05,2.31212257981449e-06,3.93651012245285e-06,2.70033364863809e-05,4.14240049920367e-05,4.30483925346751e-05,7,0.190949647792151,0.3251018038468
"189",NA,NA,2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14,1.43192082718058e-05,2.45536625246029e-06,2.01416976136741e-06,2.92736888474769e-05,4.6048263371743e-05,4.56070668806501e-05,7,0.171473604256099,0.140662089909905
"190",NA,NA,2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-15,1.68389796246843e-05,1.71908810125092e-07,3.791202450311e-07,3.0463225577517e-05,4.71302963920762e-05,4.69230849571702e-05,7,0.0102089802325724,0.0225144428867498
"191",NA,NA,2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-16,1.04052487084576e-05,8.49834359734177e-06,9.06338591450548e-06,3.7519438080075e-05,5.64230303858743e-05,5.6988072703038e-05,7,0.816736229517912,0.871039815428783
"192",NA,NA,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,7.98993488205567e-06,1.22860560401073e-05,1.09210767630643e-05,4.39467736375375e-05,6.42227645597005e-05,6.28577852826574e-05,7,1.53769163597317,1.36685428908708
"193",NA,NA,2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-18,2.04033262422992e-05,1.08791780636038e-06,1.4824967660576e-06,3.46500537814503e-05,5.39654622173891e-05,5.35708832576919e-05,7,0.0533206102495659,0.0726595628797111
"194",NA,NA,2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-19,2.08829781495724e-05,3.91590640754582e-06,3.85272299249837e-06,3.64428860215226e-05,5.34099577635492e-05,5.34731411785967e-05,7,0.187516664505345,0.184491070426047
"195",NA,NA,2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-20,2.17378244376448e-05,3.26209089608178e-06,2.75497856845333e-06,3.91118824122222e-05,5.75876159537853e-05,5.80947282814137e-05,7,0.15006519651675,0.126736627961828
"196",NA,NA,2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-21,2.01134033116789e-05,5.533781453191e-07,8.20405689969366e-08,4.35928971192827e-05,6.31529222856425e-05,6.37883409999586e-05,7,0.0275129045415094,0.00407890040912666
"197",NA,NA,2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22,2.23581742377124e-05,2.32771977254847e-07,9.60909300950485e-07,4.73022052022013e-05,6.94276074626588e-05,6.86994701389631e-05,7,0.0104110458564287,0.0429779860705121
"198",NA,NA,2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-23,2.56816290085579e-05,3.70128291713582e-07,4.51286669939468e-10,4.79246867885326e-05,7.32361875053769e-05,7.36058645104205e-05,7,0.0144121812362543,1.75723537548605e-05
"199",NA,NA,2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-24,2.27696089848443e-05,6.07058968679169e-06,7.28007337342405e-06,5.19367085195931e-05,8.07769071912292e-05,8.19863908778615e-05,7,0.266609307644779,0.319727641272616
"200",NA,NA,2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-25,2.20554605895638e-05,1.01097006543617e-06,1.91858690114932e-06,5.50533800237495e-05,7.81198106787495e-05,7.90274275144626e-05,7,0.045837631063327,0.0869892013072334
"201",NA,NA,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-26,2.33601137773528e-05,1.65293476877161e-06,4.3024054783396e-06,5.7325864171095e-05,8.23389127172194e-05,8.49883834267874e-05,7,0.0707588492301825,0.184177419654125
"202",NA,NA,2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-27,2.32215476708034e-05,9.24394135002948e-06,6.9130793645008e-06,6.08497068498671e-05,9.33151958706999e-05,9.09843338851712e-05,7,0.398076023229578,0.297701060347182
