"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_ili","data.smoothed_ili_se","data.survey_date","status"
"1601","Spain","ESP","ESP.12_1","ESP","Galicia",1653,0.003422,0.001733,"20200916","success"
"1602","Spain","ESP","ESP.12_1","ESP","Galicia",1659,0.004084,0.001906,"20200917","success"
"1603","Spain","ESP","ESP.12_1","ESP","Galicia",1666,0.003765,0.001831,"20200918","success"
"1604","Spain","ESP","ESP.12_1","ESP","Galicia",1685,0.005305,0.002163,"20200919","success"
"1605","Spain","ESP","ESP.12_1","ESP","Galicia",1662,0.004515,0.002005,"20200920","success"
"1606","Spain","ESP","ESP.12_1","ESP","Galicia",1669,0.003541,0.001766,"20200921","success"
"1607","Spain","ESP","ESP.12_1","ESP","Galicia",1656,0.003014,0.001639,"20200922","success"
"1608","Spain","ESP","ESP.12_1","ESP","Galicia",1609,0.00309,0.00168,"20200923","success"
"1609","Spain","ESP","ESP.12_1","ESP","Galicia",1610,0.002868,0.001619,"20200924","success"
"1610","Spain","ESP","ESP.13_1","ESP","Islas Baleares",156,0,0,"20200502","success"
"1611","Spain","ESP","ESP.13_1","ESP","Islas Baleares",321,0,0,"20200503","success"
"1612","Spain","ESP","ESP.13_1","ESP","Islas Baleares",493,0.005979,0.005016,"20200504","success"
"1613","Spain","ESP","ESP.13_1","ESP","Islas Baleares",668,0.004505,0.00378,"20200505","success"
"1614","Spain","ESP","ESP.13_1","ESP","Islas Baleares",175,0,0,"20200506","success"
"1615","Spain","ESP","ESP.13_1","ESP","Islas Baleares",356,0.004643,0.004613,"20200507","success"
"1616","Spain","ESP","ESP.13_1","ESP","Islas Baleares",533,0.005298,0.003966,"20200508","success"
"1617","Spain","ESP","ESP.13_1","ESP","Islas Baleares",726,0.003797,0.002842,"20200509","success"
"1618","Spain","ESP","ESP.13_1","ESP","Islas Baleares",926,0.003614,0.002477,"20200510","success"
"1619","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1068,0.00319,0.002186,"20200511","success"
"1620","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1211,0.002927,0.002006,"20200512","success"
"1621","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1199,0.003798,0.002328,"20200513","success"
"1622","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1208,0.002431,0.001893,"20200514","success"
"1623","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1216,0.001341,0.001432,"20200515","success"
"1624","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1224,0.002212,0.001832,"20200516","success"
"1625","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1227,0.00166,0.001573,"20200517","success"
"1626","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1260,0.002984,0.002112,"20200518","success"
"1627","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1278,0.003736,0.002284,"20200519","success"
"1628","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1302,0.003492,0.002152,"20200520","success"
"1629","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1253,0.005234,0.002616,"20200521","success"
"1630","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1215,0.004631,0.002504,"20200522","success"
"1631","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1190,0.00532,0.002725,"20200523","success"
"1632","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1197,0.005417,0.002775,"20200524","success"
"1633","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1211,0.003886,0.00227,"20200525","success"
"1634","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1216,0.004912,0.002584,"20200526","success"
"1635","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1194,0.004686,0.002562,"20200527","success"
"1636","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1222,0.002728,0.00194,"20200528","success"
"1637","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1212,0.00269,0.001914,"20200529","success"
"1638","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1198,0.00291,0.002015,"20200530","success"
"1639","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1167,0.003377,0.002229,"20200531","success"
"1640","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1141,0.004372,0.002571,"20200601","success"
"1641","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1102,0.002334,0.001888,"20200602","success"
"1642","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1073,0.002157,0.001887,"20200603","success"
"1643","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1043,0.002942,0.002234,"20200604","success"
"1644","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1041,0.003019,0.002293,"20200605","success"
"1645","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1020,0.002995,0.002373,"20200606","success"
"1646","Spain","ESP","ESP.13_1","ESP","Islas Baleares",988,0.002581,0.002194,"20200607","success"
"1647","Spain","ESP","ESP.13_1","ESP","Islas Baleares",986,0.00155,0.001746,"20200608","success"
"1648","Spain","ESP","ESP.13_1","ESP","Islas Baleares",996,0.002026,0.001988,"20200609","success"
"1649","Spain","ESP","ESP.13_1","ESP","Islas Baleares",995,0.001942,0.001905,"20200610","success"
"1650","Spain","ESP","ESP.13_1","ESP","Islas Baleares",983,0.00116,0.001483,"20200611","success"
"1651","Spain","ESP","ESP.13_1","ESP","Islas Baleares",980,0.001641,0.001746,"20200612","success"
"1652","Spain","ESP","ESP.13_1","ESP","Islas Baleares",960,0.00092,0.001272,"20200613","success"
"1653","Spain","ESP","ESP.13_1","ESP","Islas Baleares",948,0.000965,0.001334,"20200614","success"
"1654","Spain","ESP","ESP.13_1","ESP","Islas Baleares",920,0.000966,0.001336,"20200615","success"
"1655","Spain","ESP","ESP.13_1","ESP","Islas Baleares",878,0.000532,0.001021,"20200616","success"
"1656","Spain","ESP","ESP.13_1","ESP","Islas Baleares",856,0.001563,0.001781,"20200617","success"
"1657","Spain","ESP","ESP.13_1","ESP","Islas Baleares",848,0.001607,0.001831,"20200618","success"
"1658","Spain","ESP","ESP.13_1","ESP","Islas Baleares",827,0.001785,0.001936,"20200619","success"
"1659","Spain","ESP","ESP.13_1","ESP","Islas Baleares",814,0.001878,0.002037,"20200620","success"
"1660","Spain","ESP","ESP.13_1","ESP","Islas Baleares",821,0.001823,0.001978,"20200621","success"
"1661","Spain","ESP","ESP.13_1","ESP","Islas Baleares",832,0.00213,0.002109,"20200622","success"
"1662","Spain","ESP","ESP.13_1","ESP","Islas Baleares",846,0.002051,0.002031,"20200623","success"
"1663","Spain","ESP","ESP.13_1","ESP","Islas Baleares",871,0.001774,0.001837,"20200624","success"
"1664","Spain","ESP","ESP.13_1","ESP","Islas Baleares",885,0.001734,0.001795,"20200625","success"
"1665","Spain","ESP","ESP.13_1","ESP","Islas Baleares",897,0.001066,0.001396,"20200626","success"
"1666","Spain","ESP","ESP.13_1","ESP","Islas Baleares",927,0.001075,0.001408,"20200627","success"
"1667","Spain","ESP","ESP.13_1","ESP","Islas Baleares",917,0.00106,0.001388,"20200628","success"
"1668","Spain","ESP","ESP.13_1","ESP","Islas Baleares",902,0.000778,0.001211,"20200629","success"
"1669","Spain","ESP","ESP.13_1","ESP","Islas Baleares",894,0.000822,0.001278,"20200630","success"
"1670","Spain","ESP","ESP.13_1","ESP","Islas Baleares",874,0.001122,0.001546,"20200701","success"
"1671","Spain","ESP","ESP.13_1","ESP","Islas Baleares",839,0.001172,0.001615,"20200702","success"
"1672","Spain","ESP","ESP.13_1","ESP","Islas Baleares",817,0.001303,0.001796,"20200703","success"
"1673","Spain","ESP","ESP.13_1","ESP","Islas Baleares",784,0.001289,0.001775,"20200704","success"
"1674","Spain","ESP","ESP.13_1","ESP","Islas Baleares",739,0.001479,0.002038,"20200705","success"
"1675","Spain","ESP","ESP.13_1","ESP","Islas Baleares",730,0.001536,0.002116,"20200706","success"
"1676","Spain","ESP","ESP.13_1","ESP","Islas Baleares",739,0.001452,0.002001,"20200707","success"
"1677","Spain","ESP","ESP.13_1","ESP","Islas Baleares",724,0.009291,0.004827,"20200708","success"
"1678","Spain","ESP","ESP.13_1","ESP","Islas Baleares",757,0.009342,0.004854,"20200709","success"
"1679","Spain","ESP","ESP.13_1","ESP","Islas Baleares",771,0.009402,0.004795,"20200710","success"
"1680","Spain","ESP","ESP.13_1","ESP","Islas Baleares",795,0.009035,0.004608,"20200711","success"
"1681","Spain","ESP","ESP.13_1","ESP","Islas Baleares",840,0.007888,0.004023,"20200712","success"
"1682","Spain","ESP","ESP.13_1","ESP","Islas Baleares",852,0.007482,0.003815,"20200713","success"
"1683","Spain","ESP","ESP.13_1","ESP","Islas Baleares",881,0.008189,0.003976,"20200714","success"
"1684","Spain","ESP","ESP.13_1","ESP","Islas Baleares",930,0.001038,0.001413,"20200715","success"
"1685","Spain","ESP","ESP.13_1","ESP","Islas Baleares",908,0.001021,0.00139,"20200716","success"
"1686","Spain","ESP","ESP.13_1","ESP","Islas Baleares",917,0.000729,0.001154,"20200717","success"
"1687","Spain","ESP","ESP.13_1","ESP","Islas Baleares",928,0.000718,0.001138,"20200718","success"
"1688","Spain","ESP","ESP.13_1","ESP","Islas Baleares",925,0.001968,0.001899,"20200719","success"
"1689","Spain","ESP","ESP.13_1","ESP","Islas Baleares",897,0.00207,0.001997,"20200720","success"
"1690","Spain","ESP","ESP.13_1","ESP","Islas Baleares",901,0.001255,0.001526,"20200721","success"
"1691","Spain","ESP","ESP.13_1","ESP","Islas Baleares",878,0.001296,0.001576,"20200722","success"
"1692","Spain","ESP","ESP.13_1","ESP","Islas Baleares",887,0.001292,0.001571,"20200723","success"
"1693","Spain","ESP","ESP.13_1","ESP","Islas Baleares",872,0.002133,0.002041,"20200724","success"
"1694","Spain","ESP","ESP.13_1","ESP","Islas Baleares",884,0.002153,0.00206,"20200725","success"
"1695","Spain","ESP","ESP.13_1","ESP","Islas Baleares",909,0.001978,0.001959,"20200726","success"
"1696","Spain","ESP","ESP.13_1","ESP","Islas Baleares",940,0.001886,0.001868,"20200727","success"
"1697","Spain","ESP","ESP.13_1","ESP","Islas Baleares",944,0.001953,0.001935,"20200728","success"
"1698","Spain","ESP","ESP.13_1","ESP","Islas Baleares",944,0.00308,0.002398,"20200729","success"
"1699","Spain","ESP","ESP.13_1","ESP","Islas Baleares",949,0.003432,0.002513,"20200730","success"
"1700","Spain","ESP","ESP.13_1","ESP","Islas Baleares",952,0.003173,0.002368,"20200731","success"
"1701","Spain","ESP","ESP.13_1","ESP","Islas Baleares",920,0.003305,0.002466,"20200801","success"
"1702","Spain","ESP","ESP.13_1","ESP","Islas Baleares",890,0.00718,0.0036,"20200802","success"
"1703","Spain","ESP","ESP.13_1","ESP","Islas Baleares",876,0.008048,0.003978,"20200803","success"
"1704","Spain","ESP","ESP.13_1","ESP","Islas Baleares",861,0.007483,0.003866,"20200804","success"
"1705","Spain","ESP","ESP.13_1","ESP","Islas Baleares",861,0.006534,0.003701,"20200805","success"
"1706","Spain","ESP","ESP.13_1","ESP","Islas Baleares",850,0.006779,0.0038,"20200806","success"
"1707","Spain","ESP","ESP.13_1","ESP","Islas Baleares",854,0.006775,0.003798,"20200807","success"
"1708","Spain","ESP","ESP.13_1","ESP","Islas Baleares",868,0.007033,0.003787,"20200808","success"
"1709","Spain","ESP","ESP.13_1","ESP","Islas Baleares",879,0.001399,0.001719,"20200809","success"
"1710","Spain","ESP","ESP.13_1","ESP","Islas Baleares",880,0.001084,0.001465,"20200810","success"
"1711","Spain","ESP","ESP.13_1","ESP","Islas Baleares",887,0.001014,0.001371,"20200811","success"
"1712","Spain","ESP","ESP.13_1","ESP","Islas Baleares",906,0.001547,0.001729,"20200812","success"
"1713","Spain","ESP","ESP.13_1","ESP","Islas Baleares",941,0.00132,0.001621,"20200813","success"
"1714","Spain","ESP","ESP.13_1","ESP","Islas Baleares",970,0.001725,0.001867,"20200814","success"
"1715","Spain","ESP","ESP.13_1","ESP","Islas Baleares",998,0.00119,0.001551,"20200815","success"
"1716","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1005,0.001188,0.00155,"20200816","success"
"1717","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1052,0.001672,0.001804,"20200817","success"
"1718","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1071,0.002311,0.002188,"20200818","success"
"1719","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1061,0.001587,0.001709,"20200819","success"
"1720","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1056,0.001513,0.001634,"20200820","success"
"1721","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1060,0.00184,0.001777,"20200821","success"
"1722","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1031,0.001768,0.001707,"20200822","success"
"1723","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1042,0.003074,0.002266,"20200823","success"
"1724","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1024,0.002631,0.0021,"20200824","success"
"1725","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1011,0.003276,0.002359,"20200825","success"
"1726","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1048,0.00573,0.003109,"20200826","success"
"1727","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1030,0.009306,0.003949,"20200827","success"
"1728","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1029,0.011025,0.00425,"20200828","success"
"1729","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1027,0.013211,0.004733,"20200829","success"
"1730","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1030,0.012334,0.004605,"20200830","success"
"1731","Spain","ESP","ESP.13_1","ESP","Islas Baleares",988,0.016119,0.005389,"20200831","success"
"1732","Spain","ESP","ESP.13_1","ESP","Islas Baleares",978,0.014623,0.005067,"20200901","success"
"1733","Spain","ESP","ESP.13_1","ESP","Islas Baleares",936,0.012783,0.004881,"20200902","success"
"1734","Spain","ESP","ESP.13_1","ESP","Islas Baleares",941,0.008484,0.00397,"20200903","success"
"1735","Spain","ESP","ESP.13_1","ESP","Islas Baleares",931,0.005891,0.003409,"20200904","success"
"1736","Spain","ESP","ESP.13_1","ESP","Islas Baleares",939,0.006265,0.003478,"20200905","success"
"1737","Spain","ESP","ESP.13_1","ESP","Islas Baleares",900,0.005811,0.003304,"20200906","success"
"1738","Spain","ESP","ESP.13_1","ESP","Islas Baleares",903,0.002516,0.002188,"20200907","success"
"1739","Spain","ESP","ESP.13_1","ESP","Islas Baleares",877,0.002536,0.002205,"20200908","success"
"1740","Spain","ESP","ESP.13_1","ESP","Islas Baleares",852,0.003499,0.002588,"20200909","success"
"1741","Spain","ESP","ESP.13_1","ESP","Islas Baleares",845,0.003573,0.002643,"20200910","success"
"1742","Spain","ESP","ESP.13_1","ESP","Islas Baleares",819,0.0053,0.003322,"20200911","success"
"1743","Spain","ESP","ESP.13_1","ESP","Islas Baleares",789,0.002649,0.002396,"20200912","success"
"1744","Spain","ESP","ESP.13_1","ESP","Islas Baleares",795,0.002667,0.002412,"20200913","success"
"1745","Spain","ESP","ESP.13_1","ESP","Islas Baleares",797,0.002585,0.002338,"20200914","success"
"1746","Spain","ESP","ESP.13_1","ESP","Islas Baleares",793,0.004625,0.003185,"20200915","success"
"1747","Spain","ESP","ESP.13_1","ESP","Islas Baleares",792,0.003443,0.002719,"20200916","success"
"1748","Spain","ESP","ESP.13_1","ESP","Islas Baleares",771,0.00356,0.002812,"20200917","success"
"1749","Spain","ESP","ESP.13_1","ESP","Islas Baleares",760,0.003292,0.002648,"20200918","success"
"1750","Spain","ESP","ESP.13_1","ESP","Islas Baleares",753,0.003342,0.002689,"20200919","success"
"1751","Spain","ESP","ESP.13_1","ESP","Islas Baleares",753,0.003295,0.002651,"20200920","success"
"1752","Spain","ESP","ESP.13_1","ESP","Islas Baleares",732,0.00339,0.002727,"20200921","success"
"1753","Spain","ESP","ESP.13_1","ESP","Islas Baleares",725,0.002097,0.002145,"20200922","success"
"1754","Spain","ESP","ESP.13_1","ESP","Islas Baleares",736,0.003503,0.002762,"20200923","success"
"1755","Spain","ESP","ESP.13_1","ESP","Islas Baleares",729,0.00345,0.00272,"20200924","success"
"1756","Spain","ESP","ESP.14_1","ESP","Islas Canarias",135,0.059607,0.029144,"20200501","success"
"1757","Spain","ESP","ESP.14_1","ESP","Islas Canarias",249,0.038797,0.016977,"20200502","success"
"1758","Spain","ESP","ESP.14_1","ESP","Islas Canarias",531,0.019097,0.008099,"20200503","success"
"1759","Spain","ESP","ESP.14_1","ESP","Islas Canarias",852,0.012371,0.005,"20200504","success"
"1760","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1222,0.008954,0.003619,"20200505","success"
"1761","Spain","ESP","ESP.14_1","ESP","Islas Canarias",337,0.00819,0.006239,"20200506","success"
"1762","Spain","ESP","ESP.14_1","ESP","Islas Canarias",664,0.00765,0.004494,"20200507","success"
"1763","Spain","ESP","ESP.14_1","ESP","Islas Canarias",987,0.005269,0.00294,"20200508","success"
"1764","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1324,0.004975,0.00248,"20200509","success"
"1765","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1651,0.004961,0.002216,"20200510","success"
"1766","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1945,0.004454,0.001965,"20200511","success"
"1767","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2227,0.00439,0.001829,"20200512","success"
"1768","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2159,0.004078,0.001808,"20200513","success"
"1769","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2160,0.005057,0.00202,"20200514","success"
"1770","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2145,0.005537,0.002185,"20200515","success"
"1771","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2071,0.005688,0.00224,"20200516","success"
"1772","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2084,0.005774,0.002257,"20200517","success"
"1773","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2159,0.00518,0.002069,"20200518","success"
"1774","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2252,0.005327,0.002072,"20200519","success"
"1775","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2316,0.005274,0.002004,"20200520","success"
"1776","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2235,0.003991,0.001745,"20200521","success"
"1777","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2246,0.004016,0.001741,"20200522","success"
"1778","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2328,0.003672,0.001644,"20200523","success"
"1779","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2337,0.002455,0.001338,"20200524","success"
"1780","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2302,0.002203,0.001269,"20200525","success"
"1781","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2231,0.002518,0.001364,"20200526","success"
"1782","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2171,0.002285,0.001316,"20200527","success"
"1783","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2245,0.0028,0.001445,"20200528","success"
"1784","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2218,0.003124,0.001527,"20200529","success"
"1785","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2186,0.00686,0.002266,"20200530","success"
"1786","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2134,0.007664,0.002465,"20200531","success"
"1787","Spain","ESP","ESP.14_1","ESP","Islas Canarias",2049,0.008008,0.002575,"20200601","success"
"1788","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1987,0.007926,0.00258,"20200602","success"
"1789","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1938,0.007398,0.002542,"20200603","success"
"1790","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1883,0.00702,0.00251,"20200604","success"
"1791","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1819,0.006277,0.002401,"20200605","success"
"1792","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1774,0.002325,0.001488,"20200606","success"
"1793","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1740,0.004206,0.001956,"20200607","success"
"1794","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1766,0.00424,0.001972,"20200608","success"
"1795","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1759,0.003856,0.001921,"20200609","success"
"1796","Spain","ESP","ESP.14_1","ESP","Islas Canarias",1780,0.00507,0.002198,"20200610","success"
