"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-07-28,59,0,1.69,3.39,3.45,1.69,20.34,12.28,12.07,5.17,8.47,1.72,3.39,7.02,13.56,12.28,12.96,28.57,66.67,64.15,37.04,61.11,38.89,49.06,53.7,37.29,20.34,15.25,10.17,5.08,3.39,0,1.96,19.61,25.49,52.94,1.89,1.89,16.98,22.64,56.6,33.9,11.86,16.95,18.64,32.2,13.56,25.42,13.56,1.69,52,20,16,12,3.0117102668726,3.57436501114611,4.48668775991589,6.53713253700458,3.12575874525697,24.9122216514751,13.7099806046498,11.1466984877611,6.78859346555548,6.66664116939504,4.02333286547064,5.24280368946405,5.38946925051428,17.3932406471341,12.8930960941733,13.8848227190201,56.3582455430028,61.5011575305251,38.183610319132,55.5030628963206,35.4513020667339,43.3604380739458,49.9529232329717,39.0863468014281,20.9975480468541,12.1008562985996,5.97693795155467,4.10925929613951,6.02356192418182,3.81676214898369,4.69643344361801,16.2918380347509,26.9619583472649,49.8929170098322,3.16839987130083,7.10668207673637,16.5110851640475,19.5032047001099,54.5770151737004,37.854177722962,16.9784331992285,13.5596079963729,14.6382038399944,35.5397354807547,15.0948504085537,16.4255515450851,16.9777382903359,0.568616999610367,52,20,16,12,11263079
2020-07-29,59,0,3.64,7.27,10.71,7.41,40.35,14.81,11.11,1.85,9.26,7.27,3.7,9.09,14.29,31.58,10.91,83.33,56,57.14,42,56.86,35.29,48.08,65.38,30.51,25.42,18.64,3.39,5.08,5.08,6,2,12,20,60,5.88,3.92,15.69,21.57,52.94,38.98,25.42,11.86,8.47,35.59,13.56,15.25,18.64,3.64,70,14,4,12,2.32251132712427,3.68310568571985,4.8780082285234,6.9936896607376,4.65831830621617,26.8727298902653,14.3650570815534,11.3626176957015,4.38859452559974,6.95719148492598,4.37965289395168,4.8475620679725,6.66412633247321,16.8605147271652,27.8793637835966,13.8308810786177,56.7136333914036,60.5596458820523,39.6539067595441,55.7121435063963,36.3983379379772,45.0723910183493,53.2905094919883,36.6207338284529,21.8769996164442,15.5269114205576,5.50727704409453,4.69062135760823,5.80691274746854,4.32925777593625,4.22214622325317,15.3849072399113,26.0553867823003,51.1766276573808,4.22137453190668,5.59566299887458,16.5474167530913,19.6008269767218,54.0544466384834,38.0606792172357,17.931084890096,13.3195883299063,13.1529249834735,35.5460196498151,14.7556849028037,15.7854330171094,17.158427764037,3.70643237852025,70,14,4,12,11263079
2020-07-30,50,4.17,2.08,6.25,10.64,4.17,26.53,18.75,10.64,8.33,10.2,6.38,4.08,6.25,20.41,20.41,20.83,22.22,56.1,65.12,52.5,56.1,34.15,36.59,54.55,38,20,12,6,2,8,2.44,7.32,12.2,24.39,53.66,0,9.52,19.05,14.29,57.14,40,16,14,6,32,28,8,12,2.08,67.5,15,12.5,5,2.7439015465165,2.91908543144352,5.10497589311275,7.56269349021359,4.61971749447125,26.9042438313998,16.0854928005153,11.4072072302909,5.51184579539671,7.35246895543391,4.50040171799523,4.57467689764595,6.57751570867857,17.1752481318249,21.7579473235176,14.8481513138022,57.0303778068667,61.61346107896,43.219219624478,55.8595533297022,36.8976507622889,43.4347450277475,53.8589571932799,36.1877689443183,21.6047186925088,14.4097799084453,5.73496053160667,3.65036115668297,6.03585054085203,3.97609435746841,4.62555828727968,14.9551381179092,25.5411887246849,51.0958845954486,3.02064229534456,7.05178367027585,17.7717683319907,19.2689851259769,54.4060488878629,38.4225448937486,17.5990012540502,13.515743037161,11.8792595540893,34.9671045536367,18.6142519642659,14.5599616100642,16.8835039702056,3.12066846360918,67.5,15,12.5,5,11263079
2020-07-31,68,4.48,4.48,5.97,10.45,4.48,28.36,5.97,5.97,10.61,10.45,0,8.96,2.99,19.4,10.61,16.92,63.64,60.32,53.85,29.69,53.97,39.68,36.51,44.44,29.41,22.06,13.24,8.82,5.88,8.82,3.51,1.75,14.04,24.56,56.14,3.45,5.17,13.79,20.69,56.9,42.65,13.24,8.82,10.29,29.41,23.53,14.71,8.82,2.99,67.31,15.38,7.69,9.62,3.00876167022446,3.60708225289153,5.26750731951958,8.17561464570465,4.67730279759424,27.2092374706755,13.7998499395838,9.4230125720475,7.21692539078699,8.30796603746096,4.21579972980751,5.16341710233963,5.48140181052011,17.3303835586277,15.9967343872767,15.3753293882885,58.9737020714896,60.8990493288565,41.2893323043637,55.8618063652737,38.5062077250101,41.2837215889062,52.2525596127004,34.0868360228177,21.7505229913369,14.4811599409962,6.56824882825592,4.5980140352812,6.35808093803291,3.92377445794686,4.16410600856852,15.0998399529328,25.2060213500009,52.5988140810757,3.03181657540351,6.93469785668151,17.0149429971373,19.320871768643,54.613996156649,39.2261604709591,16.9800226830178,12.7656247734882,11.4945140508255,34.1386624253439,21.1064730459644,14.581151263907,16.085459462925,0.00308780109506135,67.31,15.38,7.69,9.62,11263079
2020-08-02,56,1.89,1.89,5.66,5.66,1.85,25.93,5.56,5.56,3.7,5.56,1.89,3.7,5.56,7.41,19.64,16.98,33.33,58.33,64.58,43.48,56,41.67,39.58,43.14,28.57,25,14.29,8.93,0,5.36,4.55,6.82,20.45,15.91,52.27,4.76,7.14,14.29,23.81,50,37.5,10.71,17.86,12.5,37.5,12.5,8.93,19.64,3.64,51.11,24.44,4.44,20,2.80248037233972,3.04084266485163,5.34916100839702,7.67786100636757,3.99535198031978,27.048569319645,12.1725087390179,7.65312714515288,5.67306382254557,7.61920269306339,3.94293011293592,4.81816939474125,5.4810853572037,16.025911602447,16.7582397070415,15.9253505017574,59.5277178686,61.7575706809958,42.4934266087093,55.9908461800921,40.2782565322295,39.8199019145807,51.0489155618774,32.185108048042,22.3655128056644,14.876226877005,7.36849942587192,2.90135265625478,6.18026826822386,4.06566899690741,4.4762893532095,16.7494551161123,21.8241178046604,52.3374258308084,3.26954893915884,6.93675145612161,16.7002629426876,19.5474505065014,53.7106765477214,39.0040662211169,16.118955872978,13.6882968995736,11.6570100410503,34.5309973181676,16.3177861257196,13.4302941779173,16.6743134006777,2.5174805500408,62.0782853356675,22.3452485562599,8.40669181903721,19.6217970953198,11263079
2020-08-03,62,6.78,6.78,6.78,11.86,3.33,30.51,18.64,15,9.84,10.17,6.78,10.17,6.78,20.34,22.58,10.17,16.67,48,55.77,25.49,56.86,37.25,38.46,49.09,29.03,24.19,17.74,8.06,6.45,3.23,0,7.55,13.21,22.64,56.6,1.89,9.43,16.98,18.87,52.83,29.03,19.35,16.13,12.9,32.26,20.97,11.29,16.13,3.39,59.18,18.37,12.24,10.2,3.61797247527755,4.04549720394656,5.6627184185866,8.5485448646019,3.86456901242492,27.8747569163944,13.6808026696169,10.6322348704494,7.22351299012951,8.13619989132423,4.25495793588629,5.83863104634785,5.54876067771671,16.4009392902682,18.575456723855,15.5724929181428,53.3598437756169,61.3246386916525,39.7280124561219,56.1656097265354,40.72038229983,38.4237555662492,50.956989587551,30.7284712130562,22.7717774257562,16.2485875498233,7.78920281885605,4.09390773316309,5.73522244099031,3.15210654583115,4.7477059095862,16.3473389833506,21.784394826308,53.6208472570453,3.0383337641156,7.06863662867115,17.1185772546951,19.4872689612347,53.3539598615525,37.4540892967534,16.3439696140138,14.1744079409765,12.6503208941527,34.2041305543225,18.3895689134564,12.9318416260968,16.6900473005084,3.43972933697741,61.7131531746137,17.8848912784063,9.40066810224252,11.6382768008064,11263079
2020-08-07,54,0,0,1.92,5.77,3.77,28.3,11.32,7.55,3.77,3.77,1.92,3.85,5.66,24.07,16.67,19.23,60,56.25,48.94,28.26,46.81,35.42,41.67,46,44.44,16.67,18.52,7.41,0,3.7,0,8.51,2.13,34.04,55.32,2.08,12.5,10.42,29.17,45.83,37.04,20.37,14.81,12.96,38.89,16.67,11.11,22.22,1.92,56.25,22.92,14.58,6.25,2.91209114600901,3.04341933922739,4.95933909318522,8.01950209501478,3.87056311021658,28.0627927632516,13.3602261325069,9.28178254814332,5.784082891519,7.55210954822407,4.03417638953324,5.34459908841239,5.55174504814559,17.1808278708522,18.0296813393695,16.2672818862742,54.7732676937259,54.4903734021568,33.0286898073837,55.7169066613321,40.3760199910148,39.4679778371432,50.4618739693057,32.6569002893025,21.938961095704,17.5894839948013,7.94762677389927,2.61346991904494,5.39532244330598,2.35922651355538,5.0238235696525,10.3556195301551,26.1254877064419,54.1804214004908,2.97783634624948,8.81371020546865,14.3178525843582,20.3044965456789,51.9876362770846,37.3655563986352,16.6477625203963,14.3879421286586,12.6916048742493,34.7476937448802,17.2626457356537,12.4916060101879,17.0945651570733,2.75134787203713,60.8016055925,20.336464664746,10.3029352794865,6.82180671374381,11263079
2020-08-11,51,0,0,2.08,4.17,0,28.57,4.17,8.33,8.16,4.17,0,4.17,4.17,12.24,15.69,22,45.45,60.47,59.09,35.71,61.36,43.18,47.83,54.35,31.37,23.53,15.69,9.8,3.92,5.88,6.82,6.82,25,13.64,47.73,6.82,9.09,20.45,15.91,47.73,37.25,17.65,13.73,13.73,29.41,17.65,19.61,21.57,4.08,53.33,28.89,6.67,11.11,2.23601322350047,2.13310044355301,4.48373345721024,7.38662214855595,3.21489464089125,28.2785538174859,10.6973499961642,8.76024741299311,6.86254652996243,7.16436182461225,3.60317221583346,5.06433971256366,5.47387378499654,16.5180238728555,17.3951435582196,17.3752870660851,57.4018966819581,58.7615140745242,37.0093357783344,56.165217848951,42.0131360558586,43.4337491327559,51.1014906970015,31.8242100331401,22.2396816656373,17.5789141590714,8.68524289737484,2.84116949693539,5.37533073995978,3.43500275076743,5.17455428040109,15.9871324153101,22.2848229273752,52.3516266094277,3.38765024968793,7.59342901767688,17.1533113091244,19.7662205434994,51.0457422994364,37.3170830333296,16.6274987088485,14.3984753739662,12.7766276809433,34.0732844950903,17.331341159572,13.6605942705947,17.4377777086721,4.06190675907428,59.1105705691078,25.6038053038642,9.60715329305845,10.8409982926419,11263079
2020-08-12,57,7.55,7.55,7.55,16.98,5.56,38.18,14.81,11.32,14.81,14.81,13.21,5.77,7.41,21.82,21.05,20.75,60,59.09,65.22,52.27,65.22,52.27,41.67,63.27,36.84,17.54,14.04,7.02,7.02,3.51,6.52,6.52,10.87,21.74,54.35,6.25,6.25,10.42,25,52.08,42.11,19.3,5.26,15.79,33.33,17.54,12.28,19.3,3.77,51.06,25.53,2.13,21.28,3.22217666446368,3.41727399353731,4.89918297410124,9.14130430835753,3.56967667472529,30.8449819095079,12.0268958653625,9.37315476754052,8.72073308332767,7.85156027681844,4.3890814015032,5.14277966953429,5.57308691784288,17.0197624581064,18.4191934026623,18.4155884129424,58.2982250255619,60.7137042840499,40.8818799847255,56.8239278676102,45.4692595384692,43.5300683047959,52.8506711637238,32.3855529181159,21.6950554161856,16.8332112043485,8.57861345940366,4.67674947946584,5.05872427385,3.86266243762353,5.29924230571467,15.3977868101558,21.9371287932521,52.8174201562251,3.90652300786205,7.40726167422594,14.5780752781183,20.311845164942,50.9025766179483,37.9772873021097,16.7759630659255,13.1983981504431,12.9803592709585,33.9501772807792,17.3590505301762,13.3903181076452,17.6238156812861,2.79518738296156,54.2160567228606,26.1305780881406,4.74273458781191,20.3596935649521,11263079
2020-08-17,58,1.89,1.89,5.66,5.66,3.85,37.5,15.09,7.55,3.85,7.69,7.41,7.55,5.77,27.27,8.62,17.24,33.33,55.77,69.23,34,45.28,44.44,49.09,46.43,31.03,17.24,20.69,5.17,5.17,10.34,1.92,5.77,13.46,19.23,59.62,3.85,5.77,9.62,25,55.77,46.55,15.52,8.62,13.79,36.21,20.69,12.07,17.24,1.92,60,22,10,8,3.00958785899421,3.13474136890548,5.00515484289509,8.49502917981502,3.62796162865519,32.9946418652231,12.8065234666072,8.70417960120005,7.70198513924734,7.86602849328754,4.55749295581897,5.63451439466919,5.58112124698425,18.7000405791579,15.9470742245534,18.5125329789253,57.6276122930445,62.3570705502261,39.8057105531705,56.272746638155,46.476714234637,44.6239098293333,52.2276153756874,31.6584228729522,21.2017884972922,18.587635667841,8.11669832044675,5.17946577100227,5.64998893693342,3.6094199815242,5.33826859291627,15.1099971109555,21.0006733421993,54.634090150667,3.89973080593524,7.31523021159145,12.6480181836709,20.9572180420477,51.2991132175774,39.3260350520799,16.5427543374449,12.5656288014938,13.0569317272675,34.1568969356996,18.2157701361907,13.1271530117473,17.6717975620962,2.61891635209011,57.1954361777785,25.0104346600226,8.4632766835086,11.677560236602,11263079
2020-08-18,58,3.51,0,5.26,5.26,1.75,32.76,12.07,1.72,5.26,1.75,3.51,1.75,0,12.28,14.04,12.28,66.67,63.64,68.52,38.89,56.36,41.51,54.72,56.36,32.76,24.14,17.24,6.9,5.17,5.17,2.04,4.08,6.12,26.53,61.22,10,0,6,16,68,37.93,15.52,17.24,6.9,39.66,15.52,13.79,15.52,1.75,63.27,12.24,6.12,18.37,3.09554440407448,2.2822312736263,5.0376912386602,7.97737814523251,3.36921061982554,33.321532865138,12.6934346343762,6.73399391856551,7.23913887486257,7.53774027728975,4.50487940573138,4.82752891340469,5.29278237664497,17.4891293790099,15.3299647856757,18.0229837064645,59.8227832937256,65.1667089996424,39.9136085932759,56.3923509231697,46.429125465076,51.1121935065687,52.9507556086149,31.4962242348447,21.5833289703481,18.6612069676167,8.08814354312409,5.45947065432689,5.53684269445292,3.43089208924779,5.19051095554248,12.7420891130059,22.1781121304192,56.6623203915518,5.35579003020784,6.92294780103377,10.2032681921052,20.2651487059148,53.1277978716538,39.190408689589,16.3302978379867,13.2533332139847,12.7309266857623,34.7456711133458,17.5854218592025,13.1454322051131,17.611273974995,2.43202146129149,59.1104191506055,15.61156478927,8.02945124906743,12.8504018769874,11263079
2020-08-26,60,5.36,3.57,5.36,12.28,8.93,32.76,12.28,7.27,12.5,8.93,5.56,3.64,10.71,22.81,18.33,11.86,14.29,67.27,49.06,28.85,67.27,46.3,61.82,56.14,30,30,11.67,13.33,5,3.33,7.27,5.45,12.73,21.82,52.73,1.85,5.56,9.26,20.37,62.96,41.67,20,11.67,11.67,41.67,8.33,13.33,23.33,5.36,56.6,15.09,9.43,18.87,3.50904285926851,2.51397027376385,5.08661276346869,8.71816802700381,4.19086212669365,33.5750341214788,12.6396666850694,6.59939424944221,8.36403858198983,7.63181792842552,4.56643556501573,4.55977552529102,5.55890527933644,18.3382722760357,15.7550619967731,17.7544499032506,62.6792697475595,61.8062284087973,37.6864377776479,57.132507228394,47.4118603143748,58.9999036107046,53.5825708753218,30.7656087920187,22.6457396058895,16.1047499050239,9.41626679370133,5.50530484822257,5.21074906167733,3.89789219167686,5.20079314542808,12.6303348538273,21.9535223425063,55.9147344944223,4.51919830735829,6.8448779776343,9.36382229452854,20.2550864105715,62.0563795757986,39.6768180857699,16.5540737380599,13.0745836956316,12.6933765730898,35.5792626160138,15.151225202768,13.0964271024507,18.029409739795,2.63088586013011,58.7276246191542,13.9009279316503,8.08476646103751,14.9539279863644,11263079
2020-08-27,64,1.67,1.67,5,9.68,1.64,22.95,6.56,5,6.56,8.33,5,1.67,4.92,13.33,18.75,12.9,87.5,64.41,55.93,38.98,44.07,32.2,51.67,46.67,25,21.88,25,6.25,6.25,6.25,5.56,5.56,3.7,25.93,59.26,5.45,3.64,7.27,27.27,56.36,34.38,14.06,17.19,15.62,42.19,9.38,6.25,26.56,6.56,57.41,20.37,7.41,14.81,3.21680256077572,2.24463570713195,5.07033349916897,8.9531766748908,3.82829904162362,31.5573273623854,11.2090020147776,5.97891802695107,8.09985887474745,7.6885110143344,4.59522336195992,4.04635959327636,5.52367584469745,17.5027594052834,16.2638325467786,17.6200566176425,64.0042235471822,60.8558738091123,38.0629900149023,56.5203183667907,43.6841141941967,57.4270447821198,52.9694300393928,29.1446014163359,22.6456716528456,19.7267083654693,9.03069403944518,6.12081466510566,5.26921814430589,4.15149614768331,5.22214718413454,10.1486183091469,22.7379060506366,57.056611328162,4.73791451045805,6.67712237294072,8.25768220139532,21.1329946450829,57.8397092006467,38.9428224622264,16.2244061150268,13.6510331606661,12.8769789143149,36.4927822037423,12.9426968408772,12.1392830447951,18.6359322785404,6.61730921146308,58.5238947776759,17.8630291785365,7.88399922943183,14.8322024272676,11263079
2020-09-02,55,3.85,1.92,7.69,5.88,3.77,26.42,11.76,5.77,5.77,13.21,7.69,1.92,5.77,15.09,14.55,18.87,60,72.92,55.1,36.17,60.42,35.42,59.18,49.02,34.55,25.45,12.73,5.45,1.82,5.45,4.44,4.44,2.22,37.78,51.11,2.22,6.67,28.89,13.33,48.89,41.82,14.55,16.36,7.27,40,14.55,7.27,16.36,3.92,65.91,13.64,15.91,4.55,3.33730825737222,2.08101136913563,5.54489341646083,8.48483124318515,3.84413986437336,30.846925337615,11.2481304979005,5.66154259381459,7.72288311424965,8.01887263728048,4.77109574340923,3.65538313431568,5.5329003277144,17.1346374731631,15.7993195333266,18.0732953660068,69.5767706651959,59.7430111156235,37.7332301283877,56.8506990671062,40.9678797436152,59.9345280254854,52.7237970903051,29.7521546856463,23.0857244949292,17.758585780894,8.45769909075132,4.46715282023752,5.23084763217475,4.22522691640999,5.1312225447292,7.79292553198985,29.6014487533505,55.8770236878711,4.32745473271062,6.66409029845099,26.392104590227,20.125414386147,54.5042870794437,39.4302759364725,15.962479490695,14.0504818093254,12.594742494222,37.0656268120965,12.8837815386242,11.3932017690782,18.5852881299803,4.98764575203128,59.6232869945598,14.6806136183367,8.78939249233423,12.7955166923313,11263079
