"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-05-24,160,3.25,2.6,5.19,11.04,3.92,13.64,14.29,18.3,13.46,7.74,3.92,3.25,10.32,24.36,10.76,5.19,100,44.14,58.9,47.89,45.45,12.5,11.19,41.89,41.88,23.12,8.12,5,5,4.38,4.48,4.48,10.45,29.1,51.49,2.99,5.22,16.42,30.6,44.78,30,27.5,15.62,10.62,13.12,16.25,21.25,31.87,4.58,NA,NA,NA,NA,3.13062576666386,3.1081733491853,5.63294897205228,9.43081280012118,3.25782730892337,12.9895235201327,13.1411198195914,15.3535108120677,10.2987338314018,7.68029905624465,2.90508850258356,3.40295932817572,9.87737430639922,21.6074076099166,11.5291855207402,4.19728435244693,90.219302926778,46.6675925928562,56.0206682460062,46.4448890515332,45.7539345914112,12.2633463622077,10.7211059169668,42.9905361023099,35.2746292977931,23.171978221839,10.5160928990736,4.51907324150478,4.83877871297418,5.23778009865435,3.30608593670703,2.82959781631822,12.8668382974322,26.6706655676503,54.9497485593282,2.96239816047018,5.49408840747821,16.9974847828456,29.0633777256245,45.6536610494157,29.2048906983789,24.8384183486816,17.6029065228575,13.0891468856867,13.8373827604615,15.4825072770852,22.1799950229587,30.8157038334204,5.53319014489768,NA,NA,NA,NA,16486542
2020-05-25,136,7.52,4.51,7.52,15.15,4.55,13.43,12.78,16.54,12.03,8.27,6.82,6.02,10.53,25.76,9.85,6.92,50,47.54,54.1,42.98,39.5,15.97,8.4,38.02,32.35,24.26,16.18,6.62,3.68,4.41,2.73,6.36,17.27,23.64,50,1.82,10.91,16.36,30.91,40,30.15,22.79,18.38,10.29,14.71,19.12,21.32,27.94,6.02,NA,NA,NA,NA,6.76901833025709,3.29020999311407,5.87360973176028,14.3964017762364,4.19124985020028,13.0098646762015,13.0519295468952,15.7492619426271,10.7885096616103,6.67462706901486,6.00877380023994,5.8636628306981,9.85492254773855,24.9632656983021,10.0330415120522,6.01759840824891,68.0619954069944,45.8207898939437,55.7077817661887,46.1645260724697,45.089088964055,14.8941029852092,8.91401834587718,41.7443620796829,34.5881668036145,23.5995821170465,13.7829289518413,4.85014347817188,4.18936934514382,4.84558508896446,3.13041705363814,4.4084793128392,13.6440497858447,25.5462601229586,53.5954121396552,2.16166411379778,10.3950974728278,16.752332047859,29.4478370013122,44.2949593404787,29.2672858054205,23.7987516024138,17.6528390180054,11.7049178065675,15.1523143581666,18.488850465789,21.9223693259987,29.9470513801678,5.63403546365301,NA,NA,NA,NA,16486542
2020-05-26,143,5.04,3.6,7.19,13.04,6.52,13.14,10.14,12.32,10.07,7.25,2.9,4.38,15.83,18.57,6.29,9.15,83.33,51.09,47.83,43.07,41.3,17.39,8.15,38.85,34.27,19.58,16.08,9.79,8.39,6.29,2.29,3.82,8.4,22.9,62.6,0.77,5.38,13.08,27.69,53.08,25.17,16.78,30.07,18.88,10.49,17.48,28.67,34.97,7.19,NA,NA,NA,NA,4.92275760268811,3.31941956231303,6.0444024839514,12.5842204447136,6.46280548209392,12.985644534847,12.5915374692018,15.3579256865867,10.5978135157365,6.80617552552917,3.92916275868393,4.84763325636069,14.7010724869591,21.0648378649162,7.38483628385369,8.96970142156734,72.1361036098613,49.2771057600051,51.6283792360976,45.9368915544557,44.8189435653823,17.3885759922856,8.03077135007015,41.0660970952465,34.2579067033454,21.1961428509924,15.9064056469949,7.81827693361595,5.91543442810103,5.28864723966904,2.87565978647022,4.1538005339343,12.8302439086891,24.392667922689,55.8623846514245,0.823450945913725,6.66966125428688,16.1102196405245,29.2681522801613,46.1843880139956,28.6027175706521,21.9264323858159,24.5234623788195,15.173181585051,12.4216605670171,17.2333448585411,23.7069481708318,31.4753193410901,6.10967176767267,NA,NA,NA,NA,16486542
2020-05-27,125,1.69,0,5.93,8.62,2.56,10.34,11.11,15.25,10.17,5.88,4.31,2.54,11.76,15.38,10.4,4.96,NA,55.65,49.57,46.55,28.07,16.52,7.02,31.62,39.2,20,17.6,6.4,4.8,2.4,1.83,0.92,13.76,28.44,55.05,2.75,10.09,17.43,25.69,44.04,32.8,24.8,16,13.6,18.4,18.4,21.6,28.8,5.13,NA,NA,NA,NA,2.79786410531592,2.86416393925249,6.01466163229064,9.48158350408666,4.58799033356513,12.5745580014008,12.3328146409857,15.5021400940441,10.45488747337,6.70322642773294,4.13725402834868,2.74540942918727,12.308071584895,15.6685395043137,8.54463698748051,6.43918629841643,73.4846134825167,55.3994531199936,50.0361435599978,45.4142616514986,34.473408703687,17.1817216074722,6.98344310806126,38.2317911038208,34.6196886604451,20.0449094045041,17.5520199359041,7.000746484762,5.33296462569509,4.86028346677524,2.56369026075075,3.052307446757,12.8889533589318,25.6743413623015,55.9339895087125,2.74154448490858,8.08591570864659,16.0986914105922,28.8131476129811,45.9893766674275,29.0846416510937,22.2966543670902,20.0175313473369,15.063355761608,15.2388954719028,17.2835800323236,22.97554062481,30.8429548863469,5.73972080671726,NA,NA,NA,NA,16486542
2020-05-28,152,4.76,4.76,8.84,12.84,5.41,10.27,12.93,11.56,11.56,4.08,6.16,6.08,8.84,17.69,10.6,9.46,100,62.14,54.61,46.76,45,17.14,10,42.66,30.26,23.68,14.47,8.55,5.92,6.58,4.48,0,8.96,26.87,59.7,3.73,4.48,15.67,26.12,50,25.66,29.61,17.11,15.79,14.47,17.76,22.37,33.55,5.48,NA,NA,NA,NA,4.26596657148206,3.06481356348434,6.40411026434838,11.4740782020183,4.6147954762172,12.2146628161945,12.3455206345305,14.5349422804928,10.7504688180947,6.35475576736399,5.51580420658651,4.37725253547641,9.70162006027383,19.9069226220308,9.9823132713648,8.60421060551552,80.9602166171286,62.0322358286457,52.3520061925153,46.611981972786,40.7914891958114,17.0070368435259,9.52024626469337,39.5146970166114,33.8138894424342,21.7348240040304,15.4418086658692,8.01733615186284,5.61334162569234,5.08774968893345,2.98404978928046,2.57666519372264,12.0497235159767,26.0645227661103,56.6754085686048,3.80696684507439,6.83031736905842,15.8790664294993,28.4828741561652,46.6805812068398,28.5512853711155,24.1899320288951,19.3464885620249,15.3056160140145,15.2518278347017,17.2477602330429,22.7001802209527,31.6172513479362,5.57356657795681,NA,NA,NA,NA,16486542
2020-05-29,135,1.59,1.59,3.97,13.49,3.91,12.9,8.73,17.46,8.73,4.8,3.97,3.94,12.1,15.08,9.7,6.92,100,48.8,58.87,47.58,44,21.77,12.1,38.28,37.04,17.04,18.52,6.67,8.89,5.93,4.96,1.65,16.53,23.14,53.72,4.96,12.4,17.36,21.49,43.8,31.11,26.67,20.74,10.37,17.04,22.22,24.44,25.93,5.51,NA,NA,NA,NA,3.44888086019467,2.86480006703238,6.07317720275101,11.6927483662414,4.47333254454594,12.2281724631303,11.8360087257001,15.5392337313411,10.1192612418278,6.15953594346915,4.75192369051223,4.34529318577648,11.1012591485483,18.0951079771289,9.97134700958373,7.65300273799613,86.9560682691109,52.1934262475701,57.2394660165918,46.9992169434452,41.903430791968,21.0909433811243,12.217162708837,39.152253837602,33.9285025934031,19.103199377727,17.0791551079326,6.90211625820177,7.47445623759525,5.20255858568522,3.73908842140484,2.43293163885566,12.7107425771642,25.0765921873161,56.4717475880805,5.05496339706372,8.75338349411393,15.8834568802565,27.5747936460102,46.4143111568558,28.7880449294697,25.0941024679984,19.7065684101723,13.8377227681787,15.6499883008366,17.7859109713505,23.0783643423722,30.2730864559626,5.46185498972757,NA,NA,NA,NA,16486542
2020-05-30,142,4.29,4.29,5.71,10.79,7.97,10.22,15.94,10.95,10.87,8.76,7.35,2.92,12.23,20.29,12.77,9.35,100,51.13,53.03,45.45,38.35,11.45,10.69,38.06,37.32,17.61,18.31,4.23,7.04,7.75,7.44,0.83,17.36,21.49,52.89,6.67,3.33,14.17,31.67,44.17,25.35,30.28,13.38,15.49,14.08,16.9,21.13,33.8,7.3,NA,NA,NA,NA,3.64452993020489,2.99850259610762,6.01595340377771,11.5466425249426,4.79273743059059,11.9206328890784,13.5738534692944,14.4044300224045,10.19537629933,6.50845597466501,6.56658920946335,4.17509476321748,11.5116799554896,18.8795944097465,12.2098682998017,8.88850882949542,91.7461209250447,49.582521798695,55.024546742812,46.3465725993966,40.8535189201327,12.6721145656618,11.16097905529,38.8053855850511,34.071028289779,17.8644166039618,17.6292353648453,6.39828223252048,7.5180418165672,5.5691427797366,6.45699443896148,1.57556578776203,13.1763945945079,23.7551042259858,56.1774877946876,6.6947142299493,7.04013013179329,15.5320687286904,28.0956940874789,46.2295525392181,28.2802177121529,27.0663849867076,18.3003408851135,14.5292508602665,15.56032708069,17.6092355340117,22.480894983926,31.1482874335167,5.98620259852774,NA,NA,NA,NA,16486542
2020-05-31,143,2.96,2.22,5.19,9.02,5.26,5.26,11.19,12.69,5.97,5.22,2.24,3.7,9.77,12.78,11.27,7.91,0,60.74,57.04,48.51,39.1,16.54,12.78,39.55,37.76,21.68,13.99,4.2,4.9,5.59,1.67,3.33,9.17,24.17,61.67,0.84,4.2,18.49,26.05,50.42,27.27,29.37,14.69,12.59,12.59,15.38,27.27,27.27,1.5,NA,NA,NA,NA,3.39546912061011,2.8873939259933,5.90186990718853,11.2070749698462,4.7931167119465,9.64845425056009,12.0645137307006,13.9626563020971,9.07827788799498,6.36126260063145,4.22361086427067,4.13190149859354,10.7815166006118,16.9153817277718,11.9586257498912,8.32575962647465,48.7852512584113,57.683177098737,56.3671859097056,47.4975343159795,40.2799636904473,14.9186521663331,12.5284115582857,38.916510903676,34.3557289399903,19.4530004200603,17.1215890998456,5.13062102803858,6.48537917595295,5.59140306164949,3.99027060600654,2.27584045886489,12.651350225416,23.6305827394567,57.0801711040546,2.48441918587662,6.58528966466383,15.6876908466076,27.8515992006733,46.8846060525307,28.0626013868844,28.2095411813785,17.3280132644979,13.9783459748043,15.2728384606433,17.2734400901442,23.5709618418616,30.2609232810015,4.73141800360632,NA,NA,NA,NA,16486542
2020-06-01,110,1.9,0.95,2.86,13.46,4.76,6.6,12.26,14.29,9.71,3.81,2.86,1.9,8.57,16.82,11.01,7.48,0,55.88,45.45,42.42,38.38,12,7.07,46.15,37.27,22.73,15.45,9.09,4.55,3.64,0,5.1,17.35,22.45,55.1,3.03,4.04,19.19,23.23,50.51,30.91,30,15.45,13.64,12.73,20,25.45,31.82,1.9,NA,NA,NA,NA,2.91322176203699,2.66221881346457,5.53735579805588,11.4190360794862,4.74034735480471,8.42483450242188,12.0228240000791,14.0471237846714,9.1421008403205,6.06344214270748,3.23216037869623,3.80495117433719,9.80587599421933,16.7369581902509,11.443791649588,7.65501400183255,21.8453246644903,57.3958188498818,51.2019930845574,47.0853040012381,39.6462666912733,12.431611129763,7.69427813723725,40.5999155025369,34.9991613401505,21.583012802489,16.9001572085603,6.62446034094252,5.52210200037657,4.35226829623507,1.29992708316844,4.84843140343931,13.0953394584598,23.0132271855961,57.030348263104,1.91139399084605,5.44035906572656,15.9103651819372,27.2912383441957,47.4825703719719,28.2916841953466,29.2168310376265,16.7059833441653,13.9015436691003,14.9738949364246,17.506861916446,24.0491007374679,30.5960995311211,3.90918339210707,NA,NA,NA,NA,16486542
2020-06-02,132,2.42,1.61,2.42,12.9,4.84,9.68,11.9,11.29,10.48,3.17,4.07,3.2,5.6,15.62,12.21,8.8,25,49.59,51.64,38.02,37.5,13.22,13.11,34.43,31.82,23.48,14.39,6.06,5.3,7.58,1.87,1.87,14.95,20.56,60.75,2.78,1.85,22.22,21.3,51.85,25.76,20.45,17.42,18.94,13.64,16.67,23.48,29.55,1.61,NA,NA,NA,NA,2.68014009291683,2.53143361375729,5.1833779634923,11.5500634910155,4.7018613960545,8.53969543155961,11.9468063436655,13.3470438356076,9.44612571192473,5.56054768033808,3.32143785034201,3.66575880322358,7.67039423086837,16.2565642031775,11.9163171875002,8.39438356161603,14.2593018333055,53.6331575461727,51.0322572371529,39.1644804249236,38.92800211781,12.7072734837398,12.7349690171752,39.3127137263453,33.887621390415,23.1927803290484,16.3940472834345,6.63838771737254,5.24643167345739,5.64704279852223,1.53661074454698,2.38055335066964,13.2414396098017,21.9678804531236,57.6955820671222,2.16789592801404,3.71983293677258,17.0057229383181,25.3096411516496,48.1881052464957,27.9189434484036,27.0089155950072,16.7047373340633,15.5606525431169,14.696470475178,17.3447679521322,23.9412362791051,30.3458296241482,2.20725702788529,NA,NA,NA,NA,16486542
2020-06-03,110,3.03,4.04,9.09,15.53,4.04,13,15,15.69,13.86,5.05,3,5,16,21.78,17.27,10.38,33.33,64.95,62.89,44.33,45.26,24.21,11.7,47.06,36.36,21.82,10,9.09,6.36,3.64,1.06,6.38,14.89,24.47,53.19,3.23,8.6,19.35,31.18,37.63,31.82,26.36,12.73,14.55,21.82,20.91,14.55,28.18,4.04,NA,NA,NA,NA,2.66099474424715,2.63334626399006,7.72463902346477,11.9722209620144,4.58836379808695,10.3659051044898,12.2127192109367,13.8751559828433,10.1179691814021,5.42940281669552,2.98650915240483,3.93636546996715,10.4307647863469,17.5259637110544,16.1939811584559,10.1157256410474,12.5933391052713,55.7624662205266,53.3447306370877,44.9675967575038,40.2840356860491,23.3723161897659,12.0962667887216,41.0111961466122,34.2607994108252,22.8713651815847,13.1942311708516,7.11481158252613,5.61148849671746,5.4117284846468,1.08890530042212,2.77158471035391,13.3697898608013,22.4116079439676,57.359447229405,3.19079137204971,6.05662922064404,17.8007014638429,27.0492155104036,47.0749584175192,28.2476327076066,27.0922401322587,15.5915023806234,15.3000352914825,20.0256808811301,17.6649038096651,22.0714988798289,29.8228911064986,3.19185586115211,NA,NA,NA,NA,16486542
2020-06-04,115,3.85,2.88,5.77,8.65,2.91,12.75,12.5,9.8,5.88,4.76,3.96,6.73,8.65,17.65,14.78,12.5,66.67,53.92,55.45,45.1,39.6,12.87,11.76,33.98,30.43,24.35,16.52,7.83,4.35,4.35,3.16,4.21,12.63,21.05,58.95,2.13,6.38,14.89,31.91,44.68,27.83,21.74,15.65,16.52,13.91,18.26,20.87,28.7,2.91,NA,NA,NA,NA,2.8700284661783,2.62490750015293,5.5354593908041,11.5899582867796,4.38285491803159,10.5802992500722,12.1927402244404,12.929775844099,9.63832830505251,5.25520173407056,3.4103436933017,4.26942898566114,9.95738613059664,17.4650124476713,15.8481748779409,12.4357760208955,54.6241984836086,55.3235396053015,53.9826201110544,45.098817417066,40.042049122828,14.233981354336,11.6110868053594,39.6560440071715,33.3681189962362,24.0504610541299,15.1777439262636,7.34714759735177,4.98083216779955,5.29407178639947,2.60042745195056,3.15751390824932,13.2450493994328,21.7609540823001,57.7416578240304,2.0467157240154,6.08151911001811,16.7678538798539,27.5555951701052,46.9154235740923,28.1210807783509,25.0326880436103,15.391808640827,15.9067567010441,15.7881515251789,17.6727453673536,21.8591779690614,29.49459971294,2.95708229983223,NA,NA,NA,NA,16486542
2020-06-05,109,0.94,0.94,1.89,7.62,4.76,14.29,15.24,11.43,4.72,1.9,2.86,2.86,13.33,16.19,11.93,5.66,100,55.34,58,52.04,43,19.39,12.12,46.15,28.44,29.36,22.94,4.59,1.83,3.67,1.08,0,11.83,31.18,55.91,2.15,4.3,11.83,30.11,51.61,31.19,19.27,22.02,12.84,9.17,14.68,34.86,26.61,7.62,NA,NA,NA,NA,2.36016266203509,2.45104399873528,5.15736595628907,11.1498354495091,4.36305740617946,13.1721949710903,12.4616618657907,12.5023004365445,8.19659889547087,4.46107754892759,3.09565535225663,4.12583518129019,10.482231946896,17.1064562241746,13.3445155978187,7.20526243365326,94.2622611763484,55.3433199140988,55.303937150582,51.0951859182018,40.5576378469263,18.4341690134685,11.9523967758008,41.0058334851813,32.6719576665582,27.7439599330984,21.598602303362,7.06617234290914,3.6467760482177,5.11512362244959,2.26866360825072,2.25842251320326,13.0513362966818,24.9880217094903,57.7302927674741,2.27005563447097,5.88622839114625,14.5853532477899,27.8257563217981,47.5602935909304,28.3585903224796,21.4454100813799,16.6027841902622,15.3373041765337,14.9418811044143,17.3079001358951,23.8234334303159,28.7558674061142,6.44302635376574,NA,NA,NA,NA,16486542
2020-06-06,90,6.82,5.68,7.95,17.24,4.6,8.05,12.64,11.49,6.9,4.6,2.3,4.6,17.05,20.69,17.98,12.36,100,51.76,51.81,42.17,34.94,22.89,9.64,40.96,31.11,20,17.78,6.67,11.11,2.22,4.94,4.94,23.46,14.81,51.85,1.23,9.88,18.52,25.93,44.44,28.89,20,18.89,22.22,18.89,20,14.44,36.67,5.75,NA,NA,NA,NA,3.61968820640214,2.6927863231003,5.37944861136805,11.7284468830656,4.3318210059543,10.4806409697768,12.4423512782317,12.1695990529163,7.67960964833362,4.42459769925195,2.63477343343116,4.19248019786044,14.7676830897524,17.7253461831173,16.3929716566333,10.6271824236888,108.125169852693,54.9140761039972,54.2861461777573,46.2068808166153,39.3762169109855,22.5443584138632,9.7117455877338,41.0935479420075,32.295935884237,23.9513377191593,17.6470441555316,7.11799797964079,7.5833607365411,4.81028999818492,3.7917188168145,2.76301134238471,16.104519948554,21.6249737432925,57.2626111950358,1.36946464816654,7.29643235549631,15.9443368105324,27.6275415886172,47.343233907459,28.3416493935954,20.3031364797313,16.9249716849928,17.7851930264939,15.6269276731368,17.5147605556813,22.2024030293762,30.3382555010866,6.29201230836127,NA,NA,NA,NA,16486542
2020-06-07,106,5,4,8,12.87,5,12,14,10.1,11.88,5,2,6,10.78,21.36,14.15,8.74,66.67,61.39,58,49,46,28.28,13.27,46.6,33.96,28.3,17.92,5.66,4.72,1.89,4.21,1.05,15.79,23.16,55.79,3.16,7.37,13.68,20,55.79,29.25,28.3,18.87,13.21,16.98,16.98,25.47,30.19,6.06,NA,NA,NA,NA,4.44542633555481,2.78416618960734,5.59957734101776,11.8251476483466,4.33752114048678,10.514566639022,12.5621776134153,11.6010469206119,9.07284356093835,4.47626448399527,2.20021460922258,4.41248758832701,12.6876459256023,19.1845965576451,15.0265547977636,9.22149640599864,80.3534954768551,55.9682084463229,55.2844356142326,47.0855628684008,40.5568596780635,24.5390011261973,13.1016903682914,42.688988821558,32.2139949943513,26.4290656898742,17.9347746000203,7.02681778073945,5.93994674136557,3.73513108965901,4.51571769260292,2.53418168555212,16.0262456523157,21.8125652726545,57.2680595828136,2.65668481004575,6.39914585867728,15.6249995729279,26.8490240774453,48.3851401828278,28.3631362929231,23.7169134550189,17.3773078498358,16.03401806291,15.8825769622653,17.4070572272375,22.4565295338458,30.3085399948809,5.81197545968085,NA,NA,NA,NA,16486542
2020-06-08,118,6.14,6.14,13.16,7.02,6.96,7.02,13.91,13.16,13.91,7.89,7.02,6.14,17.54,20,14.41,7.14,57.14,65.05,57.69,48.54,47.17,20.39,9.71,43.93,36.44,25.42,9.32,5.08,8.47,2.54,0.99,3.96,16.83,15.84,62.38,1,6,21,29,43,30.51,18.64,19.49,16.1,14.41,14.41,27.97,27.97,7.02,NA,NA,NA,NA,5.53328343981011,4.96402439399512,10.8875790068184,11.337447308863,4.51013320466413,10.1324304585046,12.684430674535,11.7790857320929,9.4751266939418,5.10373906140939,5.61575461017013,4.63694520978265,15.2105380844525,19.6269240026496,14.5306228895567,9.05712264891536,53.7933002785562,58.1819541975843,55.9957134289301,47.4248066768857,42.7025373424087,22.5344225359705,10.2854798825679,43.3201350564651,32.3627813644588,26.1433424856523,11.3247522517468,6.87395914778698,7.42068607714009,3.2687626959382,2.64990863637582,2.61983553998445,16.4038084237862,19.9591433903004,57.9721992990119,1.54544251976358,6.36146661204782,16.1783017681686,27.0269517219015,47.9616300340569,28.5069878077268,21.637126378124,18.1625636260388,16.1607852011225,15.8222899229741,17.0660710096092,23.1847336612081,29.8248894883837,7.17064306953562,NA,NA,NA,NA,16486542
2020-06-09,104,5.1,4.08,5.1,8.16,4.04,10.2,10.1,13.4,7.07,4.08,5.1,6.06,14.14,20.2,13.46,9.8,75,58.16,50,54.64,44.33,18.37,12.24,51,28.85,24.04,15.38,7.69,9.62,6.73,4.65,1.16,13.95,23.26,56.98,8.14,4.65,11.63,26.74,48.84,30.77,18.27,17.31,16.35,17.31,12.5,26.92,26.92,6,NA,NA,NA,NA,5.55527511065803,4.57706843503982,6.22322991222274,11.0124353143928,4.42844577958525,10.0387169165018,12.3918180536308,11.9668276013251,9.22112899823652,4.89491272274292,5.65783569153912,4.83794156362606,15.076168493832,20.0082308799811,13.6464047581737,9.2202906341777,65.0354041751484,58.4008945572127,54.6710395007274,48.3842665008196,43.5139648566468,17.7438793595931,11.5077812647667,46.2203244528466,31.8452987309808,25.0622173948395,16.095623308039,7.06060161960181,9.04495822312971,4.49882650338154,3.01272661606097,2.47193351345933,15.5395677577208,20.4949965548031,58.0494417255745,7.78664488947885,6.1939010007223,15.5071819664437,26.9742690192417,48.1847956182234,28.6654450936989,20.2078606009257,17.8943584544062,16.3023523764871,16.0867772002686,16.5880570270755,23.9455839159477,29.1992265381377,6.49552690453336,NA,NA,NA,NA,16486542
2020-06-10,118,7.21,6.31,11.71,18.02,3.6,16.36,18.18,14.55,14.41,4.55,4.55,5.36,12.61,20.91,11.11,10.62,50,60.38,52.88,47.62,49.02,23.3,12.5,41.9,25.42,18.64,20.34,5.93,8.47,5.93,5.26,4.21,13.68,27.37,49.47,5.26,5.26,18.95,29.47,41.05,18.64,24.58,21.19,15.25,6.78,16.1,22.88,35.59,8.11,NA,NA,NA,NA,6.63953459593841,5.58956757269,9.21943562047777,11.6112892991404,4.31928760501056,11.4504248919449,13.2685348544371,12.3379905931719,9.6512298924772,4.80376356962873,5.30359641726776,4.99844621230077,14.4686818672373,20.5433045730122,11.6916507161719,10.2537973387948,52.1652762437779,59.0862597370427,54.3197204465029,48.5228714907109,45.9445894346304,20.328615431855,12.1849389575645,45.2488664911357,31.0924866875606,21.3494471153163,17.1189692947972,7.01389362047706,9.16994925660354,4.6014235557002,3.54644055229297,2.57532704253507,15.0178639701602,22.3368972231019,57.051349329238,5.81914907311934,6.10171167385055,15.6867971747713,27.1826675829131,47.5986939608627,27.6906541747129,21.1694422942282,19.0663037764621,16.307401800216,14.8566707930889,16.4680011715135,23.703436274634,30.4256946740061,7.54120205874486,NA,NA,NA,NA,16486542
2020-06-11,117,7.55,6.6,8.49,15.24,7.69,14.29,11.43,13.46,12.38,4.81,9.43,6.67,11.43,20.75,22.22,12.93,75,55.34,51,56.44,48.48,28,10,45.28,27.35,20.51,17.95,5.13,6.84,6.84,5.15,6.19,10.31,26.8,51.55,2.06,11.34,17.53,22.68,46.39,29.06,22.22,22.22,9.4,10.26,15.38,27.35,29.91,5.71,NA,NA,NA,NA,7.4783283317245,6.33548601799896,8.82994566718445,11.9285911507575,4.55061021631462,12.8229929798443,12.7885767229009,12.4742909872889,9.87662089854727,4.77141773859493,8.52613734778807,5.91828782848268,13.2640447981195,20.8363243334,20.9149159812565,12.8035118786003,65.5902744932319,58.5199059118984,53.6305608833145,51.9527492307232,47.399092797391,24.6621520447175,11.0147790918687,45.6318427003612,30.5621076994703,20.1254203903734,17.4180397659113,6.87962764855822,8.29491932813702,4.78108380188061,4.40270617546958,3.20691078544763,13.9839511784149,24.0690426359227,55.8257290578674,0.124674805499133,6.59587460465262,15.8372722803108,26.7528161583497,47.5889752308354,27.731433099309,21.163395307688,20.4044174498055,13.5053893316458,13.891055749858,16.2979017212479,24.4477809839013,30.3360322598587,6.48567476149588,NA,NA,NA,NA,16486542
2020-06-12,137,8.87,7.26,12.1,12.2,11.48,12.3,12.1,17.21,18.03,12.2,5.69,9.02,13.82,21.14,11.76,12.03,0,65.57,59.66,47.9,54.62,26.27,10.26,46.34,34.31,18.98,13.87,7.3,6.57,2.92,5.5,1.83,9.17,22.94,60.55,4.63,5.56,13.89,23.15,52.78,29.93,15.33,16.79,17.52,13.14,16.06,16.06,34.31,15.32,NA,NA,NA,NA,8.63837030702215,7.09969858170381,10.4733456346165,11.9437243408543,8.25450868095609,12.742049866386,12.6690448140419,14.1446666172107,15.2388480175835,8.57070925342411,7.09963828488143,7.33132246529891,13.5761546469951,21.1637648982951,15.0157596156885,12.6672090216157,18.6428144970904,60.1884004402512,54.7271802720167,49.6410996126666,50.8594623472649,25.8403256960774,9.84776365892533,46.2092370743405,30.6126499476286,18.7930183150493,16.8236226878775,7.0030707479982,7.32307928948673,4.60700070651566,5.03794729797483,2.87998469979199,12.3870706979407,23.8547125462573,57.0398201822326,3.72182544830305,6.50616370379762,15.4887180216401,26.403646122336,48.1931468516785,27.8460326553878,19.4006719719189,19.3780620142817,15.9692148438099,13.7058655729348,16.1977619204639,22.8790291717889,31.3663361648178,14.0349641742031,NA,NA,NA,NA,16486542
