"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-06-18,307,1.71,1.71,3.77,9.34,3.12,30.1,13.75,17.75,7.99,4.51,5.21,6.92,11.68,23.81,28.85,6.06,45.45,37.41,72.73,32.61,56.07,16.91,21.58,63.39,19.54,14.01,12.05,8.79,26.71,13.36,3.5,5.59,12.59,22.38,55.94,6.97,9.76,18.12,19.86,45.3,28.34,30.29,11.73,23.13,14.33,19.54,16.61,42.67,4.84,NA,NA,NA,NA,3.16894821824469,2.38137412604263,6.27012356999764,8.8662047963707,4.32180973689947,34.5495457503881,13.7231393606154,23.146672878458,9.77047480665961,6.44063900730355,5.27541797556456,6.77937925051054,11.970613451939,24.3832193951814,26.8618377720767,5.32829346182949,34.3551245554406,37.1599691379408,72.4434127876448,31.4261898070407,54.8648873914765,18.8170304059593,21.6726232228499,62.7044740872844,18.8452705940542,14.0301762875171,11.3150104755953,9.30317493404101,24.4120824512103,13.5755184234254,2.60356563332268,5.81551460571439,15.2349253133898,21.6407473036412,54.5008400971507,4.77126435710176,9.99594930962056,16.6757858179178,22.1687304382623,44.9736789548968,26.4971118680094,31.638054732432,14.1113877444825,21.5936664652293,13.4997507911643,19.7908761732837,18.009410856547,41.2405380487545,4.83831170026415,NA,NA,NA,NA,42813237
2020-06-19,313,2.34,3.01,6.02,9.67,5.67,31.46,14.9,23.33,12.29,9.03,4.67,6,10.33,19.54,22.04,5.88,50,37.07,71.38,32.64,53.77,20.42,20.21,63.25,19.17,15.97,11.5,12.78,21.09,14.38,2.11,4.21,15.79,23.51,54.39,5.3,7.77,16.25,18.02,52.65,21.09,34.5,15.34,19.17,13.42,11.5,21.09,44.73,3.33,NA,NA,NA,NA,2.63872728995205,2.51088480404604,5.99500091251619,8.9968860276481,4.57346679755233,33.782256881488,14.0674222426725,23.3074673386442,10.3509501539511,7.23510438721041,4.86542119716821,6.54188091466153,11.4617534044803,23.2509426403892,25.7178359494218,5.47002784781339,35.0966388009158,37.773763529266,72.5193927956603,32.6575007673107,54.9823340986375,19.2232318885335,20.8777216015459,62.8256103230892,19.3391053299454,14.6584465648882,11.4610517527751,10.7105238243481,23.6009249770645,13.3900806442644,2.50813183486488,5.72087325929125,15.4447016884995,22.0622685184866,54.3677534972637,4.85410851011527,9.7113517219117,16.6587641705674,17.917383762224,51.4263402762754,23.7959523921364,32.2336840255134,14.6795080241145,20.6312680416048,13.5261399646329,17.9705869969497,18.4322400641007,43.5230554642021,4.4633072350919,NA,NA,NA,NA,42813237
2020-06-20,362,4.35,2.9,6.38,10.79,3.5,34.39,14.2,19.59,13.08,6.45,5.29,4.36,11.3,21.04,25.07,4.89,54.55,32.05,65,30.82,52.08,24.1,21.66,65.42,17.13,15.75,9.67,8.84,25.14,16.57,2.18,5.61,14.95,18.38,58.88,4.97,9.63,14.29,22.98,48.14,17.4,32.87,18.78,20.44,12.43,15.75,17.96,43.92,8.14,NA,NA,NA,NA,3.21335074389096,2.56105610397088,5.98858332497664,9.27691668538417,4.41772026377088,33.9082635214168,13.9751432436244,22.7977748430247,11.5577572910775,6.88489526314215,4.92453485221753,6.08646887948454,11.395389023975,22.6323578759221,25.4244805664456,5.40881145533838,36.1007790588273,35.0591386438767,66.3007417162426,32.1309878777554,54.7227006921649,20.6473138447402,21.2496448394015,63.4228256756695,18.1349933288939,14.9942884133999,10.7839323847477,9.59606295819979,23.8725736350873,14.5278036907759,2.45712104691727,5.74141744350337,15.1091107547162,21.4088428991267,55.6865344017984,4.90308955721477,9.72787410383124,16.2333917514451,20.9898300840424,48.6276507270039,18.7531649437768,32.2785125032167,17.5251774026875,20.6092541792646,13.4811173459798,17.5426237127714,18.3574804694359,44.2150391501725,5.44727110940746,NA,NA,NA,NA,42813237
2020-06-21,338,3.49,2.54,5.08,9.21,3.17,32.52,16.09,20.62,10.41,7.57,4.75,5.05,10.44,22.6,22.92,5.86,10,36.16,75.48,31.46,49.84,18.21,20.98,62.23,17.46,15.09,9.47,10.36,26.04,13.91,1.63,5.23,15.69,18.63,58.82,4.25,4.9,17.65,21.57,51.63,18.64,34.91,17.16,20.12,10.95,18.34,17.75,43.79,4.13,NA,NA,NA,NA,3.28620566786951,2.5473032625734,5.55084212231688,9.2489223528493,4.2280107386723,33.5574029932623,14.7869087729031,22.4964521007141,11.0208006175478,7.01452114436682,4.74800824741735,5.79709192117807,11.0155692674902,22.4873530315343,24.6996050613726,5.52514102633484,34.4076181558895,35.5556476488375,72.0010409197615,32.1294746302233,53.9342599778524,20.1298402157153,21.0295861714839,63.2013276979141,17.5791186762379,14.9970337922229,10.2045807408932,9.69564652524475,24.3749353754752,14.1878341597115,2.34830030569986,5.73162673327142,15.7537291203421,20.8795224900899,57.4975658104613,4.8880165018221,9.02499140417748,16.5448376599829,21.1108922928355,50.5848986525846,18.61097850337,32.9234958320137,17.7578874866195,20.3503746124715,13.3374916766515,17.616189400611,18.2630927827637,43.9762994355816,4.9889171104638,NA,NA,NA,NA,42813237
2020-06-22,285,3.31,1.47,6.62,6.3,3.32,28,15.75,19.2,12.77,5.15,4.8,5.9,12.09,12.5,25.53,4.66,37.5,38.64,72.18,31.27,58.17,23.85,19.32,62.08,17.19,12.63,10.53,7.37,29.82,12.63,2.78,3.57,11.11,24.21,58.33,3.56,8.7,16.21,19.37,52.17,20.35,35.44,14.39,18.6,14.04,14.39,17.19,43.51,21.09,NA,NA,NA,NA,3.28205539576616,2.34882142793021,5.78159089747973,8.78581285994827,4.0823512395156,30.9268377537499,15.2947342074928,21.9135840090155,11.9909804500345,6.33108994180696,4.69326177080102,5.67470667883466,11.353483316572,20.0417490989662,24.6836543661462,5.42626861768514,34.4026158536169,37.1458698400856,72.3439540943658,32.0098874331004,55.0732379320267,21.3342262170216,19.894177792611,62.9661264651983,17.1044191263553,14.4138642261552,10.1969836858498,9.26625196863078,26.0786328882604,13.4023228270725,2.39892086220188,5.60099452390402,14.7237025396199,21.4823223214039,56.8139600369269,4.81826033716424,8.96044462835821,16.5210282350326,20.2213181669211,51.8596748159375,18.8618693947431,33.6846844418984,15.5155295684419,19.3349046727178,13.4103883253155,16.8023124838415,18.106038235627,42.7155094792221,20.5926892172017,NA,NA,NA,NA,42813237
2020-06-23,290,3.57,2.5,5.71,7.89,3.2,31.12,12.46,22.42,14.54,7.17,3.23,7.47,10.36,NA,28.37,3.99,37.5,38.6,74.17,36.5,60.37,23.11,25.65,72.63,18.28,10.34,12.41,8.28,27.59,15.52,1.54,7.31,10.38,21.15,59.62,4.21,8.05,14.94,27.59,45.21,21.38,37.24,13.79,17.59,14.48,15.52,16.55,43.79,27.14,NA,NA,NA,NA,3.39834313719251,2.35476464740975,5.66937935039751,8.60774337727604,3.93271384305958,31.7756838476435,14.1341970856058,22.0576389669947,13.6887907892267,6.45650611594687,3.65800472344948,5.80759892125453,10.9687636224697,19.5891236009863,25.285968941257,5.24212039793429,34.3996179367678,38.1279269978303,73.433207876673,34.2689145794083,56.2933544658867,22.1336837059974,23.5943461002758,67.559335678802,17.5703442258807,13.1891367228846,10.993607491484,8.69973011302583,26.7947632399689,14.3029816937332,2.34737839618595,5.74780043008924,13.7181868343436,21.4368992135952,57.4676641738251,4.80520752473158,8.80160603536909,16.2370145135289,23.5950968420193,49.3077297082456,20.1298072806984,34.9764674544751,13.9216312716297,18.1839790764549,13.5083626207239,16.2728394130987,17.881862812728,44.0417814232908,27.4603469347788,NA,NA,NA,NA,42813237
2020-06-24,282,4.21,1.92,7.66,10.27,3.47,37.36,23.19,24.91,13.36,6.9,5,9.16,10.65,NA,21.43,8.03,57.14,43.13,78.41,36.8,60.08,22,25.78,66.79,13.48,15.25,11.35,10.99,29.08,12.06,0.39,5.84,15.95,19.46,58.37,4.25,7.72,19.69,23.55,44.79,22.7,32.62,16.31,19.5,14.89,19.5,18.09,38.3,24.53,NA,NA,NA,NA,3.79692513749653,2.25580646300986,6.29184040683917,8.81191665935162,3.84526858372546,32.9041356329687,19.5602894586195,22.605664988079,13.9550994930713,6.50676890362126,4.48670439550723,6.3123478573162,10.7784355223155,19.1467123322782,24.379177239614,5.67350685226471,35.5034238006431,41.3620877000651,76.082964994956,35.9910809200977,57.2295623514057,22.372366069369,25.5583337853713,67.9660969781703,15.0621245951751,13.6817174737482,11.1904795655389,9.63623278781417,27.8576671703856,13.2663644753997,1.51427587156146,5.78152667010328,14.233779825451,21.1312781763394,57.742645509178,4.79602529487973,8.6088002841824,16.95600455792,24.0204134724394,47.4824126363245,22.2759594560193,34.3430223811448,15.2742507236021,18.4945131892079,13.6281729269816,17.0538980591961,17.8754261663275,40.8352837775416,24.7406014773091,NA,NA,NA,NA,42813237
2020-06-25,307,2.76,1.72,3.79,7.96,2.42,33.9,13.45,18.62,15.7,5.19,3.47,7.61,12.11,27.24,26.56,6.12,50,43.21,76.41,41.61,56.47,23.9,32.73,67.01,19.54,10.42,10.1,8.47,32.57,11.07,1.11,5.9,14.39,17.34,61.25,2.58,8.86,15.5,21.03,52.03,18.57,31.27,13.03,25.73,12.05,18.89,13.68,44.3,5.56,NA,NA,NA,NA,3.41344380293137,2.13737015963598,5.45774109395113,8.65937471583854,3.59182216417351,33.0200300692605,16.7120225260167,22.0039825340967,15.376914895394,6.0013430584788,3.78073828472805,6.65054346691872,11.1979111314845,21.4176327809094,24.6416863765102,5.79078089747675,36.180474976738,43.1789506322415,76.8624868920817,39.468083275879,57.4818123434521,23.1308939803545,31.752322957367,68.2388650247702,17.3636960817151,12.6658453546375,10.8026661517168,9.10801678581796,30.0377974646271,12.2036398882718,1.36474933828279,5.81733436276104,14.2684593587652,20.5246585259215,58.6123893942424,4.21922953502963,8.61629505283446,16.7283346900101,23.0025996059441,49.1728612716909,20.0047183698924,33.5507180225794,13.6852661372925,23.6504833121012,13.5564286010112,17.2330578677944,17.3099649278848,42.7763230881443,6.45000970749012,NA,NA,NA,NA,42813237
2020-06-26,314,2.71,2.37,3.73,8.14,4.07,33.56,15.2,22.64,13.76,5.42,3.74,6.76,10.07,23.75,24.19,6.35,50,38.52,70.03,31.88,55.12,25.45,21.07,62.08,14.65,13.38,9.55,10.83,31.21,12.1,0.71,8.16,13.48,21.28,56.38,5.69,8.9,17.08,22.42,45.91,24.52,28.66,15.61,21.02,12.1,20.7,17.52,39.49,4.76,NA,NA,NA,NA,3.13963144413428,2.1459437931489,4.85129950120682,8.54880313300184,3.64990245433778,33.0499775376367,16.2157652186727,22.1448193289566,14.9996863477176,5.68795210107841,3.67987964312315,6.65305580731638,10.7857009337563,21.8051535933042,24.40804725896,5.93078358685803,36.8400326248678,41.4588530723256,74.5853211220735,36.846554127423,57.4926234820415,24.2096850926322,25.5736753137714,65.7169264928201,15.710279620801,12.7276999221531,10.3141643578484,9.70943515399394,30.9663768745559,11.8811412958717,1.07581904703584,6.01212815934382,14.1184887102277,20.609253185066,58.2630010806577,4.76611491267364,8.62846978078058,16.842239532975,22.8899919445296,47.8698657487979,22.9214212378956,32.5028195403186,14.885023307154,21.7528099801033,13.4921280946536,17.6308495121753,17.2849225440823,40.5537544010638,0.257456459210834,NA,NA,NA,NA,42813237
2020-06-27,275,4.18,2.66,7.22,14.07,4.17,31.32,17.42,22.81,17.49,7.58,4.56,7.95,10.27,20.91,20.51,7.49,47.37,39.44,76.77,43.21,65.34,28.4,33.87,73.36,10.55,12.36,9.45,12.36,31.27,13.82,2.04,5.31,11.84,23.27,57.55,3.7,6.17,12.35,24.69,53.09,18.55,27.27,18.18,21.09,13.45,15.27,15.64,41.82,4.92,36.05,23.18,15.45,25.32,3.50935734235742,2.19793635146163,5.3959086857459,9.21303471068359,3.70680384843612,32.6884279209982,16.8547430301746,22.2860425948427,16.7297600525789,6.21125161863525,4.31331736383477,7.04491912279921,10.5458380585764,21.5228033062454,23.4971559230068,6.24930562898855,37.3510092671314,40.4482689335824,75.3740663874003,40.199997810093,59.0024585081867,26.070249410437,30.1109084225368,67.9490343792418,12.58824726507,12.5033258468667,9.91383536343725,11.1141415698432,31.6046108805248,12.4019288881055,2.06766992015965,5.99468694895302,13.6829520381253,20.9693448320543,58.2373311984994,4.71954390411353,8.24014244535452,16.0072229507087,23.8217829378889,49.8717692188964,20.4879012170029,30.269110350458,17.8557360496763,21.9427503017865,13.5157318301097,17.2881131808526,17.0151961457455,42.4310696182799,1.38771522390777,36.05,23.18,15.45,25.32,42813237
2020-06-28,254,2.45,0.82,3.27,10.66,4.07,31.58,12.96,21.37,12.76,6.07,6.5,5.33,14.23,25.2,19.44,7.6,31.58,36.32,76.37,40.34,57.2,29.31,22.84,68.46,9.06,12.99,11.81,14.17,30.31,13.39,1.75,9.21,13.6,24.12,51.32,3.91,10.87,20.43,21.3,43.48,15.75,32.28,16.93,21.26,11.02,20.47,14.96,40.55,5.69,29.73,31.53,15.77,22.97,3.10906424701477,1.97242689744247,4.7367357662199,9.35971534244676,3.73804736599256,32.4161894067008,15.0598317888596,22.181926355061,14.7383984013058,6.13146567142864,6.28008907898429,6.5553195964295,11.8724274627239,22.0783962658614,22.5007822548854,6.57179827609132,36.8976534112621,37.0850277090262,76.0073185701071,41.104801954855,59.1608166300103,27.8379472655687,27.4367350159799,68.4231573574042,9.42088300437757,12.492309077841,10.5069759575793,13.3142893133234,31.7267574550675,12.7217479406855,1.7585635609892,6.25523735416203,13.6380383401916,21.3792646439299,54.8591719024646,4.6908588929712,8.57810993752373,16.8532843212891,22.8380483506486,47.4808302228052,16.645388427138,30.6238862539111,17.6120139116834,21.7495198526582,13.2778044375507,17.6361944928655,16.6730951427672,42.256226400332,5.67283594169599,29.73,31.53,15.77,22.97,42813237
2020-06-29,258,2.83,1.21,7.29,9.27,1.61,39.44,16.53,19.76,11.65,6.07,5.67,4.42,11.29,26.69,22.57,5.2,33.33,40.68,75.1,40.85,59.15,18.1,20.43,64.23,12.4,16.28,13.18,10.47,27.91,13.57,3.36,5.88,13.87,24.79,52.1,5.46,7.14,21.43,20.17,45.8,24.03,25.58,18.22,22.87,12.02,18.22,17.83,42.64,2.82,31.62,26.92,11.54,29.91,2.95167135449004,1.60629508352706,5.33283392645029,9.34286074082374,3.43613531916406,34.8862487472516,15.4810623002786,21.8333727956004,12.7803511797233,6.07773165408214,6.12254528727477,6.07297349929851,11.7708451534154,24.2492426021402,22.2542302740023,6.40318349175864,36.5893688073855,39.0050076461127,75.925099576345,41.7292786915284,59.5563650421834,25.3254861440958,20.9708819851563,67.619995810926,10.630997034528,13.2328989189846,11.6270936214883,12.1987358997762,31.0859129640313,13.0966420219079,2.88423399022074,6.26616061479275,13.6468943693126,21.8261440602501,52.5384464989187,4.77065073488443,8.35485847204971,17.9059659352521,21.5656976782628,46.5413963505727,21.2126627146095,28.4636147717264,18.3774408584928,22.3762828631834,13.0958211669423,17.6827098822548,16.761105332566,42.3506889490781,3.00909429023771,31.62,26.92,11.54,29.91,42813237
2020-06-30,199,3.12,2.08,4.17,8.29,2.08,29.02,19.17,15.1,10.94,4.66,4.19,7.25,9.95,24.87,25.64,7.37,28.57,37.7,70.49,32.02,50.28,20,23.08,61.75,14.57,12.56,12.56,12.06,22.11,15.58,2.35,4.12,18.24,21.76,53.53,3.49,9.88,12.21,23.84,50.58,21.61,27.64,16.08,17.59,10.05,15.08,17.09,42.21,2.08,26.19,27.38,19.05,27.38,2.94769378944111,1.82516776178226,4.96891462782502,9.22469816662486,3.21661904280017,32.7889605143134,17.1937211674045,20.6291965342249,11.3007910553752,5.56807445574233,4.80431220252778,6.25025656057125,11.1782948778039,24.5898963548499,22.6401379311718,6.63753209505236,36.0446944652507,37.929447893735,73.3811204709064,37.4332129385281,58.7026222486337,23.8273618046821,22.1930969158916,64.9987722280049,11.6037871083609,13.0300456308335,12.2274064823985,12.3508547734603,26.1322702251684,14.3537911692877,2.76730348174787,6.15391326984122,14.3437654749878,21.8434235189629,51.9107285754356,4.71149761973034,8.52279140513775,16.874027753878,22.3186166925079,47.880836875498,21.8241157186933,27.8557869169472,16.8835675730654,20.7003721057729,12.606016636635,17.3397476062345,16.7375202821584,42.3823174994244,2.84878531603511e-11,26.19,27.38,19.05,27.38,42813237
2020-07-01,254,2.9,2.07,5.39,6.72,4.62,41.56,16.6,23.65,16.12,7.14,8.71,8.4,14.58,23.24,23.9,7.69,38.89,35.11,74.46,37.56,55.7,26.55,24.46,66.39,9.45,12.6,11.02,11.02,27.17,22.05,3.83,5.96,15.74,21.7,52.77,5.13,10.68,15.81,25.21,43.16,20.47,29.53,18.9,21.26,11.81,16.93,21.65,40.55,6.3,27.59,29.74,18.1,24.57,2.8805168501402,1.82359587807672,5.04279509196451,8.947006262089,3.37817094918611,34.9973322722599,17.0781916246777,21.186627307944,14.1169845400732,5.98261912535662,7.88187883135565,6.68419296054068,12.6146221142065,24.1774291196,22.6732061947702,6.90486990518703,36.0728185110692,35.892706088423,73.4601489881783,37.1751463039477,58.5881999875856,24.8679515799735,22.9654399585988,66.6117280815797,10.5342600944841,12.8717932401819,11.9347967619738,11.081720370213,26.2522283143023,18.9942356927921,3.6503174355483,6.17409544528708,14.5338744575833,21.8511302634079,51.432120045472,4.76544105568689,8.77334660116698,16.7255501662317,25.0770698947941,45.8789378661508,21.2108121231973,28.0395275188816,18.2125193761747,20.829521077554,12.4634198740031,17.2558359168027,20.7681525207186,42.2114351466449,5.35583282400379,27.59,29.74,18.1,24.57,42813237
2020-07-02,241,3.04,3.04,5.22,9.52,2.62,38.36,17.39,19.13,11.26,4.82,5.65,3.93,10.92,27.16,24.15,5.78,38.46,39.35,76.61,38.68,61.68,27.83,26.64,73.52,9.13,17.01,12.45,7.88,28.22,13.69,1.9,7.14,15.24,22.38,53.33,1.9,9.95,19.91,24.64,43.6,19.5,31.54,14.52,19.92,12.03,19.5,15.77,38.17,3.06,34.47,26.7,14.56,24.27,2.89821752785135,2.17245060114048,5.06967989004396,8.98398587082056,3.2554768271282,36.9498264781078,17.3652444112948,20.8200185803061,11.953805466268,5.53023435950596,6.40772867028399,6.10553135476391,12.1032403661371,25.359742665009,22.789875605699,6.80246089322464,36.0782235068234,37.4190903407277,74.5665096835428,37.4765519788496,59.3432990543459,25.955544738376,25.8624647348556,68.2456874805999,9.6938674174814,14.3332612198484,12.3073301449361,9.82776114785354,26.8576010562902,17.06719858356,2.26385557057809,6.27228553967042,14.6314780586657,21.9414331135468,51.7375997417659,4.43272431362243,8.90949667015492,17.2855448422341,25.3963081469142,44.5512822334087,20.0995688771527,28.7054099981115,16.9205937147041,20.4021449052881,12.3801600851381,17.465998495013,17.0518922352672,41.7562347783982,4.32180412843346,34.47,26.7,14.56,24.27,42813237
2020-07-03,236,2.67,2.67,3.11,10.53,5.33,37.12,17.62,23.25,11.45,8.81,7.49,7.96,13.6,20.35,31.03,6.55,33.33,37.79,75.34,39.91,55.71,30.37,30.73,66.37,16.1,14.41,10.59,13.14,25,11.44,3.38,6.76,11.11,22.71,56.04,5.71,10,13.33,20.95,50,20.76,25.85,20.34,20.76,12.71,18.64,14.83,41.53,5.33,32.85,24.64,14.98,27.54,2.7829843312361,2.46944798503633,4.45063500474758,9.12294960237822,3.47562527933918,37.0586945441587,17.6350761997642,21.1871218316302,11.3542718503499,6.69848433606619,7.14388749940449,6.42059782951208,12.8371779730282,23.9387941540496,24.9657328162384,6.84613070926742,35.8222842361267,37.2579425281373,74.8776904577789,38.2843653023617,59.1560660224735,27.5442087614617,27.3206802473879,68.0902292736823,14.240863851887,14.4415250332421,11.7819814243453,11.2116728840697,25.8473770028289,12.5418300003787,3.09399447639586,6.34004611373623,14.2069313956649,22.0688339855088,53.7131869329453,4.67830998533596,9.05107080630769,16.6993101988555,22.4748490883015,46.3711475568611,20.3695410271526,27.6644517701725,18.3368221917551,20.3988690986967,12.4191899173546,17.5702240979892,16.7678800886929,41.7436642039176,5.04106246129007,32.85,24.64,14.98,27.54,42813237
2020-07-04,280,4.1,2.99,5.97,10.49,3.37,35.79,16.73,23.33,14.13,6.34,5.22,8.24,14.13,22.51,27.44,6.59,38.89,40.3,69.66,35.74,53.23,23.66,23.02,64.55,13.93,16.79,12.14,9.29,25.36,14.64,4.07,3.66,14.63,26.02,51.63,4.42,8.84,18.88,24.5,43.37,18.21,27.5,21.07,18.57,10.36,17.5,17.86,40,4.83,28.1,25.21,17.77,28.93,3.27811566692905,2.81213969745477,4.78936933880174,9.24743789389935,3.44121184029151,36.7529421913579,17.425775736195,21.4796298324731,12.6482432178735,6.62193243547858,5.65885627573767,6.79781711072069,13.5796832891504,23.6282993064294,26.1996229177015,6.88997956973103,35.8582894509098,38.6880405925185,72.5067204545562,37.0364266298029,58.5591968906385,26.8371762114848,26.5387146762658,67.5385819213423,13.1631720963178,15.5474011377214,11.9721326433631,10.150538765327,25.3330726354295,14.7864248322675,3.91708161781897,6.20052977246539,14.2524092083161,23.2253661532882,52.6836236398569,4.66844260094559,9.02710239526239,17.0815776840045,23.6510754205444,45.0350626338283,18.7395710895909,27.2847555888465,19.7466417562439,19.5720354423433,12.0885392984241,17.5394582284125,16.8282950136364,41.539303755822,4.72272447421713,28.1,25.21,17.77,28.93,42813237
2020-07-05,255,2.06,2.06,4.53,9.92,2.89,36.14,18.52,20.41,13.58,5.37,6.61,5.74,8.68,25.41,25.5,5.26,23.08,46.09,77.35,43.67,64.68,33.04,27.39,72.38,9.8,12.55,10.98,13.33,32.94,12.16,3,6.87,16.31,18.88,54.94,4.31,12.5,12.93,22.41,47.84,16.47,35.29,16.08,20.39,12.16,16.08,18.04,42.35,2.89,26.79,28.12,15.62,29.46,2.84002981010796,2.50752824974317,4.71621482877368,9.31754855840258,3.35895805364994,36.7600566023021,17.967578505271,21.3293229952526,13.1932184815898,6.01938852186554,6.04692827735582,6.58587605394732,11.8631118975113,24.0997021958996,25.9573218261461,6.74365644497201,35.1179210217551,43.2591400492539,74.3891552057855,39.8435327718632,59.7397727535974,28.9745120508748,26.9397555610264,68.7227524910887,11.7579403874131,14.5905630232551,11.6133991986141,11.2239936467546,27.7931968111824,13.4281824093564,3.42474232668294,6.27509644179489,14.4949866864415,22.2463141763166,53.8376520310497,4.64111604457905,9.7435323098306,16.4270225494023,22.6635980062702,45.9571435625031,16.8354548652026,29.5792799021766,18.634313247599,19.6895010223968,12.0743389320382,17.358643152385,16.8992773963548,41.6457549547255,2.87199228052926,26.79,28.12,15.62,29.46,42813237
2020-07-06,256,3.32,3.73,6.64,12.35,5.37,39.36,22.36,26.45,18.78,9.05,7.05,6.64,10.74,27.46,24,4.53,27.27,37.55,73.19,40,54.31,27.39,29.13,65.13,10.94,10.94,10.16,10.16,32.81,14.06,2.68,6.7,16.52,18.3,55.8,4.42,10.18,10.62,23.89,50.88,16.8,33.2,13.28,21.48,10.16,17.58,14.45,43.36,6.64,30.45,22.73,20.91,25.91,2.99566703901449,3.1361480606391,5.19865469978754,10.1014298054637,3.54450351072928,37.7510834690533,20.07587340709,21.9789230617745,17.3595002623286,7.38502746184831,6.75409133944235,6.59813144324454,11.3912933151577,25.017088440736,25.4419240367105,6.49969694142247,34.6214520379171,40.8736838725334,73.8892894816769,40.1971080630064,59.2651056149969,29.0085591253395,27.6880665384351,68.1917407995996,10.8054926557105,13.577727187785,10.9483834267199,11.1182611423841,31.4884035094398,13.3123003059561,2.94329225669034,6.3350898557178,14.7269537457589,20.7936482990579,55.0560353746772,4.63333434388778,9.9064700498923,15.0458305806623,23.3734472724231,48.3050478017117,16.2914516237709,32.0946162492497,14.2546916900501,20.2249963120097,11.7595899502017,17.3528576672627,16.6089397998453,41.858449088323,6.59055938837914,30.45,22.73,20.91,25.91,42813237
