"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-08-09,120,2.56,2.56,3.42,11.11,5.17,31.09,12.93,17.8,10.26,7.69,9.4,10.08,11.02,25.42,41.53,30.09,29.03,50.47,79.25,29.13,59.43,29.81,31.78,60.36,33.33,23.33,10,9.17,5.83,4.17,2.11,2.11,21.05,17.89,56.84,4.04,4.04,19.19,22.22,50.51,27.5,30.83,11.67,10.83,11.67,25,22.5,21.67,5.98,32.99,37.11,16.49,13.4,4.35947356904189,4.15265932674062,5.74879952263734,11.6502757031263,7.29423853704778,35.9381567218882,13.0965851996981,19.8756760453046,12.0692153307122,9.61869956039334,8.16229070667528,8.59487872913491,11.1885526549594,25.5489592677274,39.7941631196346,23.9023597637935,36.647548002398,50.6935706260272,72.3006171228738,27.6801891436596,56.0153108252601,22.404959543664,31.8471688666039,62.8740311131823,35.5020508672599,20.8966174232341,9.84489913986459,7.66345953109324,3.41554638757834,9.03592916480969,2.34525455294472,5.82233719481555,22.5993397452027,19.7611223201765,51.0559304151633,2.39858145722868,8.33569102356439,23.391745334859,23.1378981190992,42.0181938962501,27.1338729367315,33.1551382568377,11.478643435328,7.27968793719109,10.1714239729703,24.1348254530316,26.0513361572671,22.9973154822856,6.50176072111251,29.9434726741635,36.8551282520643,19.8038332173681,12.9497750997693,6415851
2020-08-10,133,1.59,1.59,2.38,11.11,4.76,36.22,15.08,9.52,10.24,3.15,5.56,5.51,10.32,19.84,31.54,27.42,26.47,52.94,72.65,33.63,58.97,26.5,30.51,64.71,36.84,27.82,9.02,7.52,4.51,3.76,0.86,3.45,25,19.83,50.86,1.69,5.08,26.27,21.19,45.76,33.83,35.34,8.27,7.52,10.53,18.05,24.06,34.59,3.91,31.03,31.03,20.69,17.24,3.56832047256222,3.44141466326209,4.69900392644289,11.2223485686135,6.55780467138028,35.7394031126767,13.2781301855275,16.8876097723805,11.4255849526943,5.28121755933061,7.27033478036682,7.62348727173042,10.9085587514411,23.7707522312065,36.1005270533425,25.1552301914367,35.0656545422907,52.4969039122221,72.6396211702547,30.5212113925277,57.2671994007322,24.1388631688405,32.5223060565819,63.9075589578878,35.1189277349646,23.6069161229833,9.82677043618387,7.88885843364984,3.93583924810792,7.87978968870491,2.05973718457581,5.29388183196611,22.6618024296159,19.6870537464985,51.6855824414521,2.261922419325,7.61194486650096,23.6073572100209,22.9502881364135,43.2636406092222,29.6212846556368,33.5113144073663,10.7800646576249,7.52234603046873,10.084056669185,20.1355994209956,26.0019567816385,25.8581096624399,5.53375433113597,29.8793199001192,35.9620261772513,19.9365672588276,13.4537249893355,6415851
2020-08-11,112,7.07,6.06,9.09,19,12.24,40.38,17,29.13,14.85,18.18,12,11.76,14,28.57,31.43,26.47,33.33,47.87,67.74,27.17,58.06,8.79,35.48,62.5,33.93,29.46,8.04,5.36,1.79,6.25,3.45,3.45,22.99,20.69,49.43,2.3,4.6,22.99,21.84,48.28,21.43,25.89,15.18,8.93,4.46,10.71,24.11,32.14,8.91,25,22.5,36.25,16.25,4.49233869190832,4.03167640932115,5.78273268385639,13.0722472783954,7.47217777223817,36.5901413653749,15.0370646369911,19.7563749758656,12.2734007654851,11.4662125877984,8.54395387747098,8.17908896774475,11.6899068338434,24.6813062641503,33.4606708071625,25.8135345624939,34.4910091829968,51.5802961040752,71.8117370152727,30.1223610879022,58.0074761099416,19.6567976618196,35.3437023028816,64.2672965131521,34.244867211316,26.8706473359215,9.48519818236368,7.38746073825143,3.4496708940625,7.2269710859004,2.20865867394924,4.86600046511523,22.424708518959,19.736674626923,51.6632691489818,2.22715003447815,6.93256993411299,23.3044040649553,22.8257743043084,44.9475061206679,26.6433715673351,31.199213417686,12.1036903966602,8.08472328664886,9.01218982748851,18.2712527384342,25.9561369385152,27.5273961013287,6.27825009461271,29.3722455206809,25.6727591742483,30.1779290845822,15.3600002112629,6415851
2020-08-12,112,4.76,3.81,6.67,14.02,12.96,37.96,23.85,23.36,20.37,14.02,8.41,12.26,10.28,26.61,32.14,27.78,22.22,48.04,69,24.49,58.82,21.78,29,58.25,31.25,21.43,10.71,7.14,6.25,10.71,4.35,6.52,29.35,10.87,48.91,4.21,10.53,24.21,21.05,40,30.36,32.14,10.71,10.71,16.07,23.21,25,18.75,7.69,39.78,31.18,17.2,11.83,4.6272508078863,3.94115734251879,6.06315335688175,13.3402940234008,8.72681802867226,36.7984880239433,19.4067653807454,20.7819152482418,15.3592078533568,12.8113875073519,8.49915812009435,9.05606012086461,11.3162896530087,25.0322119106663,32.1389040408768,26.67696441538,32.6488038344315,50.7854184504998,71.299762618402,28.7295809862638,58.7622564286129,20.4828925329781,33.4045496559463,63.4476721315691,33.0156380331405,25.2102358241921,10.0005048140822,7.57154536338788,4.43362513445817,7.81157128296179,2.65910376959287,4.96558676106832,23.2099958105265,18.489231193545,51.3933562425242,2.78267444974602,7.37739944774829,23.2309830945302,22.6326656963165,44.124007513988,27.8489983910337,31.0333445793983,11.9262157618208,9.05641762330271,9.99038702179696,18.9631432088792,25.9452180099024,25.6392056935584,6.59112018315318,29.9814234297547,26.9079591943461,22.0348296405449,13.6499054787945,6415851
2020-08-13,98,2.25,1.12,6.74,20,7.95,37.36,21.84,26.88,17.24,12.5,10,18.28,14.94,28.57,42.11,25.53,45.45,57.47,82.95,22.89,56.98,26.74,36.05,60.23,33.67,25.51,12.24,7.14,3.06,4.08,0,2.5,20,27.5,50,2.41,4.82,18.07,25.3,49.4,19.39,44.9,10.2,8.16,8.16,19.39,28.57,26.53,8.99,24.69,33.33,25.93,16.05,3.92584037173502,3.19801936055573,6.34875760585255,15.9446619588781,8.49286558449572,36.8577979287305,21.2581041317816,23.2092848275471,16.5457268401734,13.1074765774238,9.16384074706661,17.1315726586554,12.3950326717085,26.0255540243416,35.3083760244004,26.7363488347114,33.7473084914435,53.8739078435196,73.9700549602914,26.9479490130357,58.8394168373346,22.6662408012678,35.2723829494413,63.0166752464876,32.476488002339,25.8697618055333,10.8972256542783,7.70493479480184,4.23953652422373,6.90211665574034,2.08352428815449,4.45254417574802,22.5121160755471,19.5754114823239,51.4154442830045,2.63174211254637,6.79737637582843,22.26917773458,22.8482512074395,46.1230123233415,24.5648178862361,34.2758613273116,11.6361086882257,9.11637272415365,9.54988371849555,18.9525518432663,26.0676511630082,25.8761368798536,7.32095630393197,29.4670387381704,30.144251625518,22.456081065346,14.1546689671958,6415851
2020-08-14,111,4.81,4.81,4.81,17.14,14.29,40.37,30.19,24.76,21.15,15.38,8.65,9.62,15.09,30.48,37.38,25.71,26.92,55.1,72.34,31.91,59.38,22.34,39.36,54,39.64,18.92,11.71,6.31,2.7,7.21,3.26,5.43,26.09,14.13,51.09,2.2,8.79,26.37,18.68,43.96,21.62,29.73,15.32,12.61,7.21,13.51,22.52,36.94,7.77,25.56,26.67,24.44,23.33,4.14621054272259,3.47053957097869,5.87343485715887,16.7621465715971,10.6467871740847,37.7067490055176,27.1860165650836,24.2145286886897,19.1858916684757,14.5712447172028,9.07717853052352,11.7398476043344,13.4485303380048,27.6191098756378,36.5508423223107,26.8565423418387,32.5945015082804,55.127643435508,73.9625318166367,28.7526997614347,59.4592941826076,22.8836760020875,37.9119968908399,60.7857693637048,33.3315202823819,24.0316906916961,11.4354126262408,7.46205664351957,4.02741581546259,6.79281662661878,2.24736617106009,4.44027422147756,22.8643026573183,18.8319621541488,51.6871968046952,2.49443586906725,6.97445762995428,22.6307357693064,22.4503638859607,45.9000155137856,22.9706719023196,33.1020749711162,12.7727356557511,10.4692251796934,9.02764368971835,17.9361203141619,25.9623942600489,28.8460014561095,7.54699459599809,29.0535096073687,28.3014001085427,22.7203098551724,19.3906447215525,6415851
2020-08-15,92,3.53,4.71,4.71,17.24,11.49,35.16,21.84,15.12,12.94,11.9,9.09,7.06,11.76,28.89,39.56,23.86,40,47.56,74.39,27.85,69.51,27.5,29.63,68.67,21.74,22.83,22.83,10.87,3.26,8.7,3.85,2.56,29.49,17.95,46.15,3.8,3.8,27.85,18.99,45.57,18.48,41.3,11.96,8.7,8.7,21.74,22.83,28.26,7.06,28,34.67,24,13.33,3.91477910729078,3.75077614672955,5.44597115775001,17.3883820068647,11.2163118594544,37.1201847263137,25.819536321738,21.4921617518255,17.3824323161419,13.9634204792814,9.18846354738434,10.2987199280537,13.0985152865972,28.3459678058618,38.9775495168232,26.5922933327773,33.0494477657497,52.7482769219149,74.3454887010233,28.6469903352919,62.7385211307386,24.5528801660117,36.4328622943475,63.0038342322989,30.5897340907909,23.8510212560723,18.7719910538666,8.64556098134648,4.00649105125296,6.96271570358993,2.58385788464705,4.01945685752366,24.2853145561178,18.6159080152995,50.4374346256184,2.89491413221927,6.3003055025724,23.236154058842,22.0822462303957,46.2464626878704,20.7037974413355,35.3516034407674,12.7701900788574,10.3383169366402,8.81673170492587,18.4214894448639,25.8721492814688,29.0289845281821,8.15762091397018,28.8351146842614,31.8324917362701,22.9279145429549,15.7033046070164,6415851
2020-08-16,120,4.35,4.35,6.96,11.11,4.35,33.33,18.97,17.95,9.4,6.09,5.22,9.32,14.41,21.85,34.78,22.94,21.74,46.6,70.87,27,55.34,26.26,22.77,59.62,36.67,20,12.5,8.33,2.5,4.17,0,6.06,20.2,17.17,56.57,0.99,3.96,24.75,26.73,43.56,33.33,29.17,10,8.33,10.83,23.33,21.67,26.67,6.03,32.32,29.29,23.23,15.15,3.98468412230925,3.92206649258175,5.91906968090821,15.6665020640262,9.17761141714997,36.2325347524606,23.9315607729924,20.5807974281576,13.2536953202782,10.9673729676788,7.76548839049754,10.0825735365704,13.6974031055606,26.5362197262815,36.3593636935922,25.9965582545772,31.4363305218258,50.1707112856904,73.9053720523373,28.2193964537347,61.4668370843566,25.5008430693802,25.1241020649884,62.3454665871276,31.0495017322935,22.6698391150686,15.6380735443833,8.85429524587758,3.80732857108657,6.3404194125207,2.05663438894147,4.17245241677129,23.2072520839505,18.326828530672,52.3151449604129,2.3948237255675,5.72997289564401,23.3643148676728,22.4842765828869,45.9665104534852,24.5858304187844,33.7025125702575,12.2412873057338,10.122415481059,8.98506123455393,19.234077263159,25.6622913649552,28.6870695618137,6.86035251467675,28.9186011907245,31.1688468333387,23.0547392089293,15.7233593381671,6415851
2020-08-17,122,2.61,0,3.48,6.09,7.76,35.29,16.95,17.95,8.62,7.76,5.93,6.96,9.57,23.53,35.25,19.49,9.09,52.73,72.32,27.52,59.09,31.53,30,64.35,36.89,18.03,15.57,5.74,4.92,8.2,0.97,7.77,18.45,22.33,50.49,0,7.62,20,29.52,42.86,22.13,41.8,9.02,9.02,8.2,16.39,31.97,27.87,1.72,28.16,41.75,18.45,11.65,3.45770034955846,2.90517166059619,5.03842466499141,13.185928847376,8.87631207299192,35.9311896818508,21.8290645184121,19.8272897046178,9.46704142856285,9.25815154803075,6.81238984846631,9.28543012902343,12.6454018571876,25.696861637429,35.9467379402116,23.2807158661838,28.6509983879364,51.1439816642342,73.7846943919851,28.0091871245865,61.3846041458638,29.0811921195826,25.2961866245825,62.9927251570783,31.8007181850509,20.9452208230692,16.3076570046215,8.18989143999557,4.17803539048987,6.46084470262615,1.85498170161429,4.61397878049761,22.2096347589928,18.6941169034639,52.1057499300046,2.00827399794045,5.86403901268407,22.6907663404476,23.1959499044924,45.5344805129195,23.3815388799312,36.2892851473865,11.5590881009952,10.1024422665142,8.72783967393331,18.6657340135342,25.9865775165352,28.736699671303,3.83041578229021,28.7270658860254,38.8554304195906,22.7749570583662,14.5840995903849,6415851
2020-08-18,108,2.86,3.81,3.81,15.53,12.38,42.45,18.1,13.33,12.5,10.38,10.48,9.52,10.58,27.88,30.19,17.65,22.22,54,71.72,30,59.41,28,28,68.69,31.48,15.74,18.52,8.33,5.56,7.41,0,8.7,21.74,15.22,54.35,0,5.38,29.03,21.51,44.09,23.15,44.44,10.19,5.56,12.96,25.93,26.85,19.44,4.76,31.52,39.13,15.22,14.13,3.14518553438451,3.0001604465473,4.51310694018975,13.6976536205793,9.80536701794842,37.3270468745591,21.1455504734967,17.7437938027968,9.46276301636865,9.52222155969354,8.04728657679238,9.28854019212955,12.1239282135147,26.3202517248262,33.8095362036709,20.3845140797613,27.4915533664327,52.148312685896,73.522396514037,28.6193064397486,61.3224450735977,29.5297227747898,25.3084024420712,64.5785315246353,31.3874722351247,16.2953947730391,17.9195050420419,8.38914424226096,4.66355870700445,6.42850543434932,1.57863742633477,5.3329689208177,21.9506019675404,18.1959437052378,52.9554694609487,1.32763797464228,5.62761724903505,23.6767547706859,22.939942707383,45.4240960319005,22.9763328945438,40.2234115884756,11.2535375580308,9.1249773959568,9.33712341507471,20.0783302625697,26.0408775628757,26.8341660199349,3.34142415463425,28.7635790848757,40.7684781740588,22.2627906861197,14.1541078515471,6415851
2020-08-19,109,2.86,1.9,4.76,6.73,4.81,40.95,15.24,14.29,11.54,5.71,6.67,5.71,13.33,26.67,34.26,17.14,33.33,61.76,69.61,30.61,60,34.65,40.59,68.27,34.86,20.18,12.84,8.26,5.5,6.42,3.33,5.56,22.22,16.67,52.22,3.23,4.3,18.28,23.66,50.54,25.69,33.03,14.68,11.01,11.01,19.27,28.44,25.69,6.67,27.17,32.61,28.26,11.96,2.91414526455037,2.62836726880699,4.41708685414352,11.6471956390408,8.65598130241424,38.2475856424376,19.8842489873616,16.1486208746557,12.1199498745084,7.82508593422622,7.50658779099215,8.34537712865293,12.4497212145405,26.4677552957273,33.6847554441073,18.5980049997586,27.5819898176342,56.2622987255873,72.8100068684104,29.3130595659761,61.3500379916128,32.8824592592991,34.8958489389719,65.7711049333669,31.9669460401699,18.9165776618982,16.8073205805566,8.49442953403263,5.0653706464635,6.26357773690884,1.72806202213225,5.37845367812294,21.8101359142851,17.9055344150509,53.0232177854666,1.85879460207665,5.25984760204079,22.6370352435912,23.0288135310951,46.8563421232562,23.6196833937304,38.0198504810712,12.0805099635101,9.69738531248371,9.60355974212912,19.936710017837,26.1499204856022,26.608261683455,4.54125850115333,28.5256070130924,35.5244677381603,22.8046187822492,12.8800784414346,6415851
2020-08-20,101,3.23,3.23,4.3,18.09,11.83,47.96,14.13,23.16,9.89,9.68,10.11,10.75,7.69,26.32,26,19.35,17.65,51.65,64.44,25.56,44.44,29.21,40,58.43,40.59,22.77,8.91,7.92,1.98,4.95,3.49,6.98,27.91,25.58,36.05,5.75,8.05,27.59,24.14,34.48,27.72,24.75,19.8,7.92,12.87,20.79,20.79,27.72,4.4,30.12,32.53,19.28,18.07,2.85070133122042,2.65101044857117,4.22016734707118,13.1937473218634,9.38802650510697,40.9984563492178,12.3845831253638,17.9523377081847,11.0747732937401,7.94912010749604,8.35045461898543,8.78622557202008,11.0911810116184,26.4705434585366,28.9796947058457,18.1219855716066,26.1194590115802,54.7319486067379,70.9842151894293,28.1989267044884,57.1665113882995,32.4955046384095,40.1817427496243,64.4406770908226,34.3456061420615,19.7676582573828,11.0637712138192,8.43831018070599,4.45779064525028,5.92268690058439,1.93648773906431,5.76124696429617,22.7378538136378,18.6626043647749,48.6822903961335,2.38649544493582,5.53736380134093,23.385022039427,23.2016375813354,44.1960096869334,24.8785149354642,34.4460707580362,14.2644373468058,9.26872996119678,10.3100325181664,20.1572233939778,25.9868006515872,26.8451724210584,4.36341154002478,28.4845745319172,33.2673253372558,22.6183883223506,15.1377799805408,6415851
2020-08-21,89,3.49,4.65,5.81,20,14.12,28.74,12.94,14.29,17.65,7.06,4.71,4.76,5.95,16.47,39.08,28.57,33.33,65.85,80,35.44,65.82,32.05,38.75,66.67,25.84,22.47,22.47,13.48,4.49,1.12,2.74,0,30.14,19.18,47.95,0,2.63,22.37,23.68,51.32,17.98,41.57,12.36,8.99,7.87,19.1,19.1,34.83,7.14,20.83,41.67,20.83,16.67,2.89955675101075,3.08659709930056,4.55499678353039,15.0699150220973,10.7429702837449,38.1580906493397,11.830268938428,16.6874974825589,12.7141158299933,7.18913302943743,7.1206497200762,7.67494858387593,9.2989625794832,23.4642634063737,33.2303907894495,21.0861720263041,26.3177868466937,61.2075391891642,72.8756476920675,30.6455512473715,59.3432512501819,33.163633537481,41.7036496857174,65.1769935691892,31.9413125728112,20.371252384379,17.5123394961158,10.0976303287679,4.56883253191802,5.1152347674641,2.04467261280514,4.63345938182069,24.3379286086474,18.6400358176867,48.1689258659915,1.99278568743473,4.96889435633503,23.1349921191332,23.2875126630385,45.8604487079144,22.7251687902614,36.2634173458435,13.9941090118946,8.54930698068243,9.77789681915646,19.9805941347851,25.6471815272112,28.6332649793469,5.7845289231501,27.8894341305011,38.1420365401171,22.5621228983102,15.4582661450503,6415851
2020-08-22,98,3.33,3.33,3.33,12.22,4.4,37.89,20.65,14.89,12.09,5.43,8.79,10.99,11.11,22.11,23.71,28.72,16.67,50,71.11,36.36,60.67,31.4,29.55,60.87,37.76,21.43,18.37,4.08,6.12,3.06,4.82,6.02,19.28,15.66,54.22,2.41,3.61,18.07,26.51,49.4,26.53,34.69,11.22,7.14,12.24,23.47,22.45,23.47,5.56,32.5,33.75,21.25,12.5,2.9226112144504,3.12624498874182,4.08008358719143,14.3734174432203,9.25060398775424,38.1739465806321,16.2943589499199,15.8103891292685,12.2920040551176,6.17678771363882,7.54142224674337,8.31114024483017,9.53784862776638,22.7131156723374,28.7743696637323,23.3325366935707,24.9345208277415,56.9269050464387,72.550669647398,33.3911812635721,59.6951078796894,33.193742522027,36.1097156720165,64.4376872762314,33.3575940384751,20.6157775086834,18.3127350380095,8.63396084964677,5.0889078286034,4.641297362053,2.66087597751801,4.81884164882517,23.2017248096652,18.2395640661938,49.436910884606,2.01733713882704,4.61989514295485,22.199712681934,23.8327554956953,46.8442582867207,23.5843112379287,35.9575431547866,13.4922046594763,7.84741919031395,10.3007109408945,20.7567516262009,25.3791273008224,27.664360746236,5.60796833708213,28.0145598814653,36.1255294391622,22.5400725789841,15.0709409944032,6415851
2020-08-23,104,2.04,3.06,3.06,10.1,6.06,38,23.76,19.8,12.12,6.12,7.07,7.07,21.21,26.26,31.68,15.15,28.57,46.74,70.97,30.43,54.26,31.52,35.87,64.52,32.69,25.96,10.58,6.73,6.73,7.69,4.44,3.33,26.67,13.33,52.22,4.4,6.59,19.78,25.27,43.96,25.96,25.96,15.38,15.38,17.31,17.31,19.23,30.77,4.08,40.91,34.09,14.77,10.23,2.60516002816586,3.0931539878573,3.67119442729692,13.1836526421926,8.51832718407349,38.2087050130961,20.0238325015865,16.538157751779,12.0102098295828,5.59202785639357,7.43474400697951,7.88568862277752,12.5553986588834,23.3967344396121,29.6871277803446,21.1414575883896,24.7764337081125,53.4405847192522,72.2263430287163,32.6902937988766,58.2974638406855,33.4648509816292,36.7313571902749,64.6046024340319,33.190082775726,22.144143650165,16.0067024574332,8.13335834591289,5.70117066422395,4.86640493067148,3.26542274751994,4.52742288676522,23.895969083539,17.62759466375,49.9715926611907,2.37737282436375,4.74482909045297,21.6910352803804,24.1232722319427,46.3460810917078,24.1354949583277,33.6472993165784,14.1465219399901,12.4242726390987,12.2595100981615,20.1248680493616,23.654494289508,28.4071275722108,4.85907832043786,28.6313579634243,35.3908847550056,21.6435008594169,14.772010583377,6415851
2020-08-24,112,1.85,0.93,2.78,15.09,3.77,28.3,21.7,15.6,14.95,6.6,4.72,8.41,12.15,24.07,33.04,26.36,17.24,58.1,71.57,26.73,52.38,27.62,30.77,63.46,27.68,19.64,14.29,11.61,10.71,6.25,1.04,10.42,16.67,10.42,61.46,3.09,5.15,20.62,19.59,51.55,19.64,33.93,17.86,8.04,7.14,12.5,18.75,42.86,3.77,24.44,24.44,35.56,15.56,2.33370608680744,2.55502741517851,3.30266780095785,13.6383867041511,7.2614419664506,36.0826437572698,22.4383472418074,16.0594131152114,12.738888991542,5.29052016480149,6.50030955672436,7.87663549449142,12.5349294125557,23.3055217684869,30.5597452457987,22.3629580612951,23.6257749528191,55.6653428447614,72.0653403780021,31.0096744851637,56.5014453309931,32.4705987935214,33.6117881948924,64.4822606084676,31.7832929317715,21.5835591357492,15.3914736926607,9.16725612442375,7.51922222276589,4.87113600809156,2.69672023551821,5.61174547825583,22.4828763955964,16.743033360562,53.0701208590191,2.52595539325435,4.66566988301881,21.370531840537,23.4420552581613,47.7812785646627,22.9332173200788,33.5551330192502,15.4407455808863,9.81530891480283,11.0131220183518,18.7967818762583,22.7679270879766,32.4588924457977,4.34605194374262,28.2642887707373,29.4220325373941,23.076853785885,14.9060908548958,6415851
2020-08-25,111,7,7,8,18.45,7.92,35.85,22.55,17.48,10.89,11.88,6.06,7,7.92,25.49,24.07,28.57,24.14,54.64,79.38,39.13,70.97,29.35,40,67.68,34.23,17.12,17.12,7.21,4.5,7.21,4.35,1.09,22.83,19.57,52.17,3.12,3.12,21.88,23.96,47.92,22.52,34.23,12.61,12.61,8.11,18.02,21.62,36.94,7.07,26.6,36.17,23.4,13.83,3.66434942970623,3.67601088081187,4.48639282843734,14.9914626708256,7.25054248204416,35.8789611923413,24.0854141482241,16.1442945696597,12.1384408847675,9.84204923547629,6.22474134694962,7.53704118296509,11.4613334220926,23.6771338399238,27.8942811052744,23.8261170324392,23.1839416310391,55.5862455532325,73.5459383937454,34.086062411251,60.0238871244623,32.0489835775705,37.1735899654352,65.3111393258068,32.2400953975816,20.4729162771837,15.925745750925,8.72475805234538,6.92920018493311,5.0011009278657,3.170032425868,4.74494595625441,22.4600981440214,16.9108051249614,53.0812833755387,2.67133922282311,4.32411174467139,21.2769419867777,23.5322669126887,48.0951375824461,22.7202045087341,33.5420813189991,14.9501584252967,10.8103892480615,10.4534288605326,18.6012016758048,22.4641117736851,34.5752362712434,5.15113429042932,28.0423953601071,31.5142156651346,23.1840113316175,14.8997739792923,6415851
2020-08-26,99,3.3,2.2,4.4,9.89,7.61,32.26,17.2,14.13,9.89,11.96,5.43,7.69,8.79,23.4,25.51,23.16,28.57,55.68,73.03,31.33,67.82,25.88,29.89,67.44,30.3,22.22,15.15,5.05,5.05,8.08,2.5,3.75,11.25,17.5,65,2.47,6.17,14.81,20.99,55.56,30.3,26.26,10.1,12.12,10.1,17.17,21.21,29.29,3.26,27.27,31.17,22.08,19.48,3.56443305785107,3.30274266536572,4.43935040873978,13.7219355805066,7.16684965929588,34.8527590180461,19.8699776033575,15.4549226233849,11.4003494502465,12.1212113262692,5.830725158879,7.43890892338192,10.7672560689701,23.4185976284547,26.5052927959116,23.6678275625753,23.1727547536065,55.7666947403716,73.5429428804162,33.615545630202,62.1173865109431,30.3458303863875,33.2693438801189,65.9648263089966,31.7136981463528,20.7926082780721,15.5920216424478,7.75943177824689,6.66979870981658,5.29440136682937,3.06635594838762,4.54060374592956,20.592209629251,16.8419417869782,57.2564219547945,2.65058835236466,4.44197600866194,20.1833631326372,23.1943114757337,50.4011929569263,25.3514980193434,31.4975518813406,13.9056920178554,11.3744641751923,10.4086426486541,18.2832370454831,22.1393398309804,33.4680657498371,4.46519391800365,27.8707654037524,30.5511522137616,23.1904366808538,15.3191709742079,6415851
2020-08-27,89,3.53,3.53,4.71,12.94,4.71,25.29,15.12,9.3,1.18,5.88,7.06,9.41,3.53,23.53,31.03,21.43,38.89,64,77.33,38.36,66.22,40.54,31.08,64.1,21.35,20.22,15.73,13.48,6.74,7.87,0,1.39,16.67,30.56,51.39,0,5.48,23.29,27.4,43.84,26.97,35.96,8.99,6.74,7.87,23.6,21.35,25.84,3.53,14.29,42.86,28.57,14.29,3.60531042973941,3.38661935108652,4.52137259439816,13.4996400084321,6.39039309956817,31.9495751096817,18.620046179929,13.7940156162531,8.65142300454826,8.33602355573346,5.96739220195896,7.79588181872285,8.84456741315498,23.2715114588029,27.4566835936744,23.1609754060406,24.0958449985287,58.1139467585308,74.4267190839919,35.790459416386,63.5807453323285,33.584487011488,31.770620712183,65.7493522394373,29.3102958887703,20.5678191682289,15.5332108501238,9.26225319880957,6.91556675505783,5.99842133362701,2.4636078774602,4.0103963660704,19.7706440410527,18.172554042061,55.9868598373787,2.19869543917759,4.47801492100373,20.4057430756493,23.765604627678,49.1297530640693,26.3816021551639,32.3520795997827,12.7193105370633,10.3244645009465,9.94776137907477,19.0816383090055,21.8849151300266,31.9406425535684,4.10471869859915,27.0146806544227,38.963713350293,23.6523169266006,15.3255680320089,6415851
