"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-06-11,1023,0.5,0.5,0.59,7.33,6.44,31.34,15.08,11.96,4.36,2.88,2.77,1.59,7.24,17.06,3.53,10,15.56,47.29,74.09,40.29,70.78,19.41,33.13,73.41,32.55,32.06,15.35,9.97,3.62,2.15,0.63,1.79,7.37,14.21,76,0.52,1.26,6.08,12.58,79.56,7.53,24.73,35.48,25.51,1.17,2.74,13.49,76.25,2.47,NA,NA,NA,NA,0.342058227013445,0.338851991866105,0.551162753609083,8.00980686615579,6.1298653254561,30.756024409145,16.0087235685837,11.9588364793714,4.5004260465353,2.90664295566992,4.0100120279572,1.08488198589418,7.26839029223795,17.0715294171365,3.36163296687767,9.51793389843608,23.0382091118126,44.5151561573846,73.2021669045327,40.2293370752666,69.5401334686557,18.8302870665734,32.8539252845511,73.0973703159478,31.8797747974628,34.288829598717,15.1200750480384,9.17176208088491,3.64373614968443,1.77829876625215,0.632585689775842,1.84050378222638,7.21259348353682,13.8401511789879,76.8169338912826,0.460624780730691,1.6253735609982,5.68718952803112,13.1494716997186,79.3095383208152,6.26482621831287,23.6394599517909,36.324173409884,27.4932251777773,1.17425340494787,3.05619069286838,12.8787548174621,77.4506145868292,2.04332301194713,NA,NA,NA,NA,10649800
2020-06-12,947,0.96,0.85,1.28,7.58,5.76,27.58,15.21,11.23,4.7,2.78,3.74,1.81,7.04,17.77,4.14,9.18,15,48.73,78.63,43.33,71.18,18.81,34.82,76.58,29.57,37.38,15.73,8.45,3.06,1.16,0.45,1.7,6.46,15.52,75.88,0.57,1.58,6.33,13.46,78.05,7.07,21.33,37.7,27.35,1.16,2.85,13.09,76.87,1.92,NA,NA,NA,NA,0.702477195887071,0.637644976841526,0.895469927309403,7.86242642570901,5.49950625940337,30.2576752550212,15.0859905162993,11.9097242481063,4.56826333156221,2.8797607081064,3.98552841947294,1.35073758989893,7.20273196878287,17.1029374969933,4.07483111700583,9.51922060786964,22.0166179620364,45.1266957267516,73.8253256761638,41.9692424236475,70.0338517722593,18.7940464634941,33.5894957732253,74.1990307651375,30.4657341819777,35.8786060990886,15.6170922315122,8.71580114971937,3.25549332206941,1.62236673419336,0.618889261743087,1.73186037781977,7.07796099104042,14.3216044268236,76.478819514451,0.531292938991522,1.59982548999286,6.25277069391779,13.173819478214,79.0805638509799,6.5608309981726,22.935421621965,37.2794815257515,27.3666687794627,1.17328667593422,3.00447461960905,13.1766066901222,77.3251456143195,2.01781830132349,NA,NA,NA,NA,10649800
2020-06-13,944,0.65,0.54,0.75,8.92,8.17,30.37,19.21,11.72,5.59,3.55,2.69,1.08,7.95,18.44,3.5,9.02,11.76,42,72.25,48.72,69.62,24.78,33.07,72.28,29.56,33.79,16.84,10.17,3.6,1.8,1.24,2.03,7.11,13.66,75.96,0.9,1.58,6.31,13.63,77.59,5.61,22.88,34.43,31.14,0.64,3.18,10.7,79.45,1.4,NA,NA,NA,NA,0.696928073491469,0.589460769516578,0.703146509010737,8.02663327960784,7.3951868784469,30.2923052552964,18.2102916206228,11.9013524729162,5.210763706951,2.90319904251449,3.88850739941891,1.27475803855916,7.26495379334363,17.1814366772113,3.69253342207794,9.48359957055289,20.5097758897688,45.1140563857931,73.8955957080742,47.3414195659864,70.17147482874,24.3608649795105,33.8470908543317,74.0310251426003,29.6624244638214,34.5532418342288,16.6159918369042,9.56085690233086,3.58421384132756,1.64808567550785,0.916593107627638,1.971393327387,7.07237323503541,14.0953345050764,76.2215119735611,0.824466020286196,1.58181155482631,6.48817822017637,13.223969262018,78.8017405796488,6.22139406138141,22.7265463495946,35.8917207097952,28.8334056508978,1.00118947619488,3.03011568961634,12.0528825945931,77.5790509981848,1.73326173875315,NA,NA,NA,NA,10649800
2020-06-14,1052,0.19,0.19,0.48,7.77,6.05,28.35,17.08,10.65,4.42,2.78,2.79,1.35,7.51,15.21,3.24,11.13,24.07,29.1,66.7,43.93,68.53,24.6,25.69,71.93,28.71,34.41,15.11,12.64,3.42,1.81,0.61,2.44,6.9,14.82,75.23,0.51,2.13,6.59,12.37,78.4,6.75,24.62,33.75,28.71,1.52,2.38,12.64,78.14,0.67,NA,NA,NA,NA,0.426772006231985,0.403617276333108,0.666920203897025,7.93829841326699,6.33556985200811,29.9821436637122,16.7718857890563,11.7056015996898,4.82620532932121,2.87770863999943,3.03372091996443,1.30454462059251,7.26706702994163,17.0247223761329,3.29639784847976,9.95851455747062,20.5697267599238,43.6774727588738,73.5232289682453,45.849596302931,70.0834726261019,24.0678442082536,32.5894170759982,73.8156442351865,28.7950380089196,34.2722405249151,15.4830867417306,12.3144667947471,3.51188459015676,1.67477458149813,0.669313847797873,2.38812009471135,7.03297845435046,14.3164011168664,75.6952998546021,0.665381876044279,1.76606752376921,6.72220525088066,13.0758703595136,78.7206226465508,6.34791645009914,22.9586762789108,34.2697515350063,28.906844409467,1.14444993457834,2.89640084721739,12.301001283701,77.6791783207843,1.08325491065338,NA,NA,NA,NA,10649800
2020-06-15,960,0.63,0.63,0.74,8.61,6,29.74,16.61,10.81,4.73,3.37,3.89,1.37,6.2,15.62,3.04,8.18,30.56,39.85,66.99,42.59,67.56,21.06,29.27,73.15,30.42,35,14.48,11.77,3.12,1.77,0.99,1.21,6.29,13.02,78.48,0.88,1.32,3.63,11.67,82.49,4.9,24.06,35.52,30.1,1.04,2.6,12.71,78.54,1.89,NA,NA,NA,NA,0.466609352980018,0.445168120160369,0.681873293563522,8.01208434171295,6.17062121363307,29.9390895433351,16.6075192677708,11.4213242353326,4.7776196348686,2.88986875132843,3.71977374258998,1.33249905426605,7.10301815376181,16.9074585217626,2.98997747100075,9.6376198829517,21.2123356751065,43.1643537067344,72.4517483319399,42.9756556740638,69.7881317104056,22.7201346273374,32.0481550877044,73.8722089620862,29.4658089935023,34.5819964580048,14.3969675945131,12.3346404159412,3.22441851117438,1.68986447736754,0.717786337474984,1.56331541539992,6.90077678692879,13.9109361123578,76.769048714523,0.824536984469726,1.62714434199196,4.14340642393913,12.8033743902532,79.5161835849323,6.00645596214646,23.5028916497932,34.5385085461384,29.4081202737775,1.12668718167837,2.82262794360394,12.4953944205205,77.8421872092898,1.41441359146631,NA,NA,NA,NA,10649800
2020-06-16,744,0.27,0.54,0.68,9.08,6.23,33.51,18.86,13.53,5.83,2.99,2.85,1.09,5.56,17.05,4.57,6.68,18.18,45.35,73.53,43.07,69.4,22.97,34.84,73.81,24.6,36.69,17.61,10.89,5.65,1.75,0.57,1.57,6.71,15.14,76,0.57,1.85,5.41,13.66,78.52,6.05,24.87,34.81,28.76,1.21,3.63,11.69,78.36,1.76,NA,NA,NA,NA,0.43472230966037,0.468610591993177,0.685237279606951,8.49571585565603,6.18085932732058,30.5027814118327,17.5537250996792,11.8730764832397,5.43870256817999,2.87870630938144,3.23367618135796,1.28135085182219,6.97298905237643,16.895035430934,4.32181246187168,8.29834857125377,20.729902269488,43.7251067875731,72.7818834320083,43.158841829204,69.855464927871,23.1143217164381,32.8713656047013,74.0441706836125,26.5018328323604,35.7091510018132,16.6891686683854,11.0482852636091,5.43482409500957,1.69940856217593,0.691500239785078,1.46573467817796,6.85145351502933,14.216517130401,76.531583630743,0.692885034195758,1.6980078751132,5.07439621875511,12.917468701573,79.3624366158016,5.9719343537387,24.295884688377,34.4128225202443,29.3487749231154,1.14239996042465,2.95253679207409,12.1034288825463,77.9485750893238,1.54754485686433,NA,NA,NA,NA,10649800
2020-06-17,1069,0.19,0.19,0.19,8.28,6.03,32.46,17.5,11.29,5.56,3.2,3.77,1.98,8.11,16.73,4.02,7.95,27.66,44.7,73.97,45.97,68.56,20.99,35.39,75.48,27.13,32.83,17.31,11.97,3.74,2.9,0.3,1.49,6.57,13.75,77.89,0.5,1.69,5.87,11.84,80.1,7.11,24.42,34.33,28.06,0.94,3.74,13.1,76.24,1.6,NA,NA,NA,NA,0.344929354229713,0.423821522359694,0.618249407180549,8.13950187711383,6.12224467081409,30.819933769362,17.5962113403933,11.8365922742431,5.63345020823766,2.88076137546636,3.54379969088913,1.45999097693933,7.00435697811031,16.8621820456334,4.22182419506294,8.02191524776261,20.6627921904467,44.0855547992957,73.1290687162598,44.8799358993653,69.7309692545752,22.8546969617065,33.5992906854611,74.5625624407429,26.3071640724966,34.4442871634615,17.2747728026517,12.060384173325,4.3620402975746,2.10068296777857,0.56992347357657,1.4011388857415,6.78711831534016,14.0749735923333,77.1129665555871,0.571383840035403,1.7000686587928,5.29999701593203,12.6938510019068,79.5688678296282,6.146711965165,24.4330907576013,34.1770005229122,29.0490070592634,1.11010027510561,3.17373346925318,12.5283449702705,77.6850934683291,1.57822658048456,NA,NA,NA,NA,10649800
2020-06-18,1023,0.59,0.49,0.98,6.1,6.2,30.65,17.8,11.39,5.22,3.05,4.53,1.08,8.86,19.16,3.93,10.23,19.57,46.27,74.42,43.85,69.09,20.82,32.72,74.29,29.42,36.36,15.84,9.29,3.42,2.05,0.41,1.55,6.31,13.96,77.77,0.52,1.13,7.01,10.93,80.41,7.23,24.14,35.39,28.05,0.88,1.96,13.98,78.2,1.67,NA,NA,NA,NA,0.427034073333107,0.436818811807279,0.663718607594238,7.80684740979582,6.1390680713758,30.8394682294988,17.7814869067401,11.8092963357951,5.48917356751167,2.87412336415496,3.73248670066084,1.38338630870373,7.1271031243348,16.9915295970456,4.03420184575356,9.14036318480145,20.2762833062059,44.6735887267726,73.4957663461096,44.2707829788266,69.7167254586904,21.3905369301504,33.690782955559,74.7102110366419,27.6627312714942,35.2701745451462,16.5236544021524,10.0411815894235,3.8466942632808,2.11095182544125,0.464316525437755,1.4757861294078,6.69104584140248,13.9951981213679,77.5394441413929,0.503573792644709,1.51774304762102,6.18425736508306,12.2923886279333,79.816544314559,6.41285935011461,24.3367255730017,34.7913626676789,28.7757806667648,1.07352651220455,2.89978064892269,13.3495963052833,77.7465123827377,1.63822453954871,NA,NA,NA,NA,10649800
2020-06-19,1035,0.49,0.58,0.78,7.01,5.55,31.91,15.27,12.54,5.06,3.89,5.07,1.17,7.3,17.32,3.5,9.05,12.82,42.66,76.94,45.77,67.4,21.77,32.24,74.03,30.24,35.85,15.27,9.76,3.57,1.45,0.93,0.93,8.26,13.93,75.95,0.83,1.14,5.99,13.12,78.93,5.41,21.64,33.72,32.95,0.68,2.61,12.17,78.45,1.75,NA,NA,NA,NA,0.438040719688367,0.463569920496921,0.682539620739964,7.63104149659021,5.98286386025903,31.0396577545711,16.9404119900138,11.861586692393,5.26305000929871,2.98597972220562,4.88868743674281,1.35177136019013,7.11782374253827,16.9944401589212,3.72041022924662,9.13976270033817,19.6510722925731,44.5602332889646,74.2109542645207,45.1163554699432,69.3098706770557,21.3703571613369,33.6640122034614,74.7451470933528,28.9875477604235,35.6015963418657,15.7558414221632,9.59163473180497,3.64047184567486,1.9270179484104,0.668567210333539,1.08163684515931,6.89646771955008,13.9476196301331,76.7450600850539,0.728600569295395,1.37993794894295,6.17724136539378,12.4009942690736,79.6978244919841,6.0798012269196,23.2012630188802,34.2339201313852,30.1568718711462,1.03816062467496,2.84389633400144,12.8923902686449,77.8630696623957,1.71370528365287,NA,NA,NA,NA,10649800
2020-06-20,1135,0.44,0.62,0.89,8.24,5.96,28.31,15.78,12.33,5.24,3.29,4.8,1.25,6.22,15.9,4.51,8.57,21.43,41.45,73.57,44.89,67.18,22.14,33.03,71.86,32.16,33.39,14.8,10.04,3.7,1.85,0.74,2.23,7.73,13.13,76.16,0.84,2.14,7.17,13.04,76.82,7.14,26.78,31.89,28.9,0.62,2.82,12.6,78.85,1.24,NA,NA,NA,NA,0.440643727697025,0.496583675414858,0.717141058811874,7.68391121746747,5.97126969107227,30.7218912148141,15.5761530013367,11.8968976937204,5.21668844253793,3.02435478379049,4.92399805763061,1.34404498897197,6.97852108342338,16.9065486599462,3.97559969624756,9.0092929478839,19.3839603577554,44.2611259307899,74.3336165194784,45.032285449012,68.8003117720331,22.5298795530264,33.7698787946693,74.1331315447821,30.9109024105973,34.6806897717026,15.0297921710548,9.75952121716427,3.58163928540153,1.92026368462505,0.676052647040451,1.66840380416315,6.989530757356,13.9096444798469,76.7452463803789,0.825702025009126,1.58469860121749,6.80176151956068,12.4672084812,79.1880601538385,6.37078377412421,24.349467671792,32.4023304149881,29.9111821932486,0.867466367491681,2.82517332292102,12.8026760207621,78.0260484003438,1.50311110588892,NA,NA,NA,NA,10649800
2020-06-21,1145,0.18,0.18,0.26,8.71,5.54,30.82,17.77,12.23,6.26,2.82,5.37,2.29,6.68,16.42,4.2,9.37,18.18,31.53,66.42,43.33,66.94,25.57,28.86,71.65,28.82,35.46,17.03,9,3.67,1.57,1.02,1.3,7.17,13.87,76.63,0.37,1.96,5.77,13.78,78.12,6.2,24.89,34.24,28.47,1.05,2.45,11.62,79.3,1.76,NA,NA,NA,NA,0.408335613167303,0.449607332277502,0.656238084461928,7.79905739569777,5.88416743767453,30.7658697453558,16.8344726010507,11.9236040154932,5.86097425838435,2.9805532860471,5.32857139531383,1.54170798828228,6.9282679122659,16.8565628605089,4.07856734080285,9.11049065157759,19.0125820542297,42.4340299019903,73.3003875941351,43.9262195369761,68.1401231570673,23.5097611419048,33.0462270026953,73.3957821030384,30.3045973271169,34.9441993186184,16.1220472070384,9.0241715851632,3.53892098059617,1.84168272766501,0.704420849166606,1.62504670398431,7.00074100786489,13.8734163522312,76.7761438745613,0.56361835122316,1.71561553043057,5.91870120608149,12.6457920507608,78.932515443439,6.32807228183447,24.5965660558896,33.373194411109,29.5884961075965,1.01051124547868,2.75727276111072,12.2739151108504,78.2390716242749,1.60864863082445,NA,NA,NA,NA,10649800
2020-06-22,1083,0.47,0.47,0.93,7.45,5.98,29.61,16.4,9.99,6.16,2.24,4.39,0.75,7.19,14.39,4.46,9.74,23.4,41.37,69.45,42.75,69.34,24.9,30.99,73.64,28.9,32.32,16.62,11.27,4.16,1.48,0.89,0.99,6.95,13.9,77.26,0.5,1.59,5.57,12.92,79.42,7.48,23.36,34.53,27.52,1.2,3.14,12.56,76.27,1.21,NA,NA,NA,NA,0.416395884130519,0.456050960440856,0.692567307874404,7.71613165954221,5.89286070852226,30.6470111451001,16.5523057023767,11.8037552491633,6.14251911944205,2.85836664004623,4.95917560901965,1.40053915874621,6.90920586428726,16.6853656097501,4.24587174532852,9.25719939418217,18.8462891462039,42.3194020270839,72.8016144116851,42.963499599896,68.6074577860868,24.0846633747665,32.7716558386057,73.4826506055129,29.9746540504942,33.6496637538906,16.6580447244333,10.8897950374507,3.89090217769237,1.75387929738813,0.721737239999108,1.37132595153686,6.98499028952343,13.841195874073,76.8459302657743,0.50826570446682,1.68796604543483,5.89866648325021,12.6598165264411,79.0457426063508,6.61091021046289,24.2282306433301,33.9197360100057,29.0138662806382,1.02051902058566,2.79186576817975,12.3096944037734,77.9655849897155,1.40754513408378,NA,NA,NA,NA,10649800
2020-06-23,1016,0.4,0.4,0.8,7.46,4.27,27.65,17.4,11.11,6.36,2.19,3.39,0.7,6.67,16.34,3.85,9.71,20.83,45.15,69.96,40.86,69.35,20.84,30.75,71.7,29.92,33.17,15.16,12.11,3.25,2.07,0.42,1.48,5.7,16.05,76.35,0.84,1.27,5.38,15.08,77.43,5.81,25.69,34.25,27.56,1.18,3.35,12.8,76.28,2.19,NA,NA,NA,NA,0.415527072363805,0.4518028886137,0.710662824254549,7.64369346691607,5.26818161679683,30.2828946833918,16.8715353242868,11.7621982783632,6.38755738544717,2.55737449744138,3.74898162068239,1.3030567805694,6.86309415244779,16.6412691498621,4.16126591224663,9.3653560513298,18.5992979614307,42.8239833194096,72.4172950204582,41.3166552263568,68.8226399716433,23.514247290716,32.4620817836726,72.9054257012738,30.1144148838286,33.0849274745955,15.7297555254388,11.7995759919266,3.51666249307443,1.82272946211357,0.702455245493868,1.32665650872897,6.82572608906193,14.4956689449004,76.8532546299498,0.693850143440589,1.56043771724368,5.72068994915846,13.0722498172943,78.6056766960539,6.42975713436198,24.7104464990243,34.1364202114875,28.515502055959,1.07144502449273,2.84753246098209,12.4645557089197,77.8201665234722,1.79593605762496,NA,NA,NA,NA,10649800
2020-06-24,1032,0.29,0.2,0.39,8.35,5.2,33.56,18.1,11.32,5.6,3.63,4.91,1.18,8.24,15.93,4.18,9.91,19.05,45.15,72.62,45.73,68.81,19.41,34.4,76.05,28.78,36.14,14.92,11.14,2.62,1.94,0.62,1.56,6.54,13.9,77.39,0.31,1.35,6.54,12.66,79.15,6.4,25.19,34.11,27.81,1.26,3.1,12.79,76.36,1.77,NA,NA,NA,NA,0.402426878876784,0.369858918312229,0.672317840113464,7.71022270614499,5.15129063296169,30.720191418814,17.3904202804533,11.736046287723,5.96965509961078,2.83699039431179,4.26382199782547,1.2933732972756,6.94091686811733,16.5756232056478,4.09310950427059,9.49275734039375,18.3040416076112,43.246865102873,72.5107019391103,43.7903530465477,68.8497808963327,22.5752296476185,32.9597825229201,73.8108036095073,29.4264022121788,34.4651232111364,15.1346305612347,11.6683283633671,3.02056277404122,1.85170184023003,0.699283361600426,1.54782379662337,6.45961191286398,14.2835641485511,76.925415746661,0.496895517545546,1.48748823049228,5.91086747691935,12.971937048023,78.7206662075763,6.42739684726665,24.9379055221124,34.2193349411148,28.1879850857109,1.21058058021731,2.86508088002904,12.6090537166818,77.7444539721126,1.82813514198005,NA,NA,NA,NA,10649800
2020-06-25,1142,0.27,0.35,0.53,7.27,7.25,32.1,17.95,11.75,5.04,2.84,3.9,1.06,8.41,17.95,3.42,10.87,4.76,41.52,75.25,47.02,69.93,22.16,34.63,75.73,29.42,33.54,16.02,10.42,3.85,1.66,0.47,1.61,7.03,16.62,74.26,0.66,1.04,6.34,13.54,78.41,6.74,26.01,34.06,25.66,1.14,3.24,13.22,75.48,1.77,NA,NA,NA,NA,0.389049393889304,0.410376193067583,0.65807639048011,7.61754474216067,6.230372237382,30.9197554467256,17.8231122373599,11.7375474785262,5.24592707374105,2.82033761721297,3.91013039978286,1.21159205786139,7.09578353798217,16.6306741711105,3.62480942975309,10.213604687783,17.5556154244117,43.0886380096542,72.9932182788279,46.2995303519246,69.0914819415066,22.5028655266031,33.3885001346724,74.3390403928518,29.2398248503251,33.9828525570722,15.5733481796811,10.6549128298584,3.33095122482051,1.80711351564642,0.685824778210219,1.55425260162492,6.7867520362734,15.4364230449021,75.9530725099327,0.557161823902233,1.33965029173466,5.93949915156537,13.103145016014,78.6105599678686,6.5005281276604,25.3661520223497,34.2411645969205,26.9849205112739,1.20186257334172,2.89659443253918,12.9418085925202,76.4214075828384,1.83919285940912,NA,NA,NA,NA,10649800
2020-06-26,1062,0.1,0.1,0.29,8.55,6.27,32.99,18.79,13,4.66,3.61,5.03,1.71,6.93,17.33,4.25,9.2,22.92,44.26,76.56,48.82,69.96,27.38,34.64,75.85,26.93,32.3,17.98,10.17,4.33,2.82,0.41,2.45,7.45,15.61,74.08,0.71,2.04,6.22,14.07,76.96,7.16,22.69,34.65,27.87,1.41,4.05,12.05,75.52,1.23,NA,NA,NA,NA,0.27264092162179,0.273770564602158,0.612028358138809,7.7198895815316,6.39273922361708,31.2341795478746,18.4560604920071,11.8143547166263,4.70024702386474,2.9039868140458,4.6535257945328,1.32822970070941,7.0501572356724,16.6477986295814,4.11158493736257,9.73296065777169,17.4229984531937,43.3300755060299,73.5775145904285,48.5194762309523,69.7566867174746,23.7994294625997,33.7395728764829,74.7861422175701,27.7560264575558,33.1326640385074,17.1877361932551,9.97072153501218,3.97888510389561,2.07605047587852,0.669455730661723,2.34539306395116,6.84521711446905,15.6565409808637,74.946859492381,0.635642061774935,1.51651270394226,5.95936487293807,13.3949249725364,78.1314956762116,6.65860033995364,24.7347339419132,34.5409216737714,27.2328373118089,1.33740740578182,3.29961102424809,12.5704079602366,75.8751423723177,1.56196918746302,NA,NA,NA,NA,10649800
2020-06-27,1031,0.59,0.78,0.78,8.58,7.33,33.2,19.04,12.57,6.35,3.9,5.56,1.76,8.5,20,4.19,11.06,17.43,41.85,73.6,49.39,72.82,30.2,30.89,75.28,21.53,30.55,16.59,18.23,5.92,2.23,0.63,2.11,6.64,13.91,76.71,0.52,2.4,5.21,14.27,77.6,7.27,26.87,30.46,26.67,1.45,2.72,10.48,77.3,1.95,4.16,17.27,27.51,51.07,0.380531411409699,0.423570980753599,0.636097365433294,7.84666068776902,7.14257022871339,31.4181581369874,18.7891553771709,11.861854168508,5.70322061999918,3.02920215021697,4.96580912220248,1.39320760317857,7.21702800631686,16.8162966293829,4.15274844838006,10.3146793277064,17.1269545965236,43.2128682807271,73.6834519003357,49.8379025824684,71.9502807727592,30.1536298939273,33.3992026439562,75.0289799303197,23.9989365753858,31.8585315060182,17.0212701424291,16.5474362444971,5.71009007978231,2.15243296350818,0.668634773213776,2.27488024153932,6.80927184490442,15.0376470292535,75.6476537703703,0.584650698793295,1.8505771453818,5.91748132442416,13.6976363209188,77.9104150531726,6.82448804655323,25.3542297861356,33.6847712956168,26.8916722997799,1.42751257423254,2.9841749002654,11.5372470003807,76.4266348990818,1.72392728289212,4.16,17.27,27.51,51.07,10649800
2020-06-28,1212,0.42,0.5,1,7.47,5.65,29.39,18.84,11.76,3.98,2.91,3.24,1.08,6.23,16.18,3.39,9.56,26.13,34.19,66.13,46.25,67.59,30.75,28.29,72.64,20.63,29.46,19.72,18.56,4.62,2.39,0.88,2.38,5.37,12.86,78.5,0.79,1.93,4.56,13.41,79.32,8,25.5,34.65,24.01,0.99,2.31,11.3,78.8,1.25,6,16.68,27.71,49.6,0.38375329343234,0.434550716730754,0.672371788456176,7.7625395978501,6.53778038225856,31.3397780290465,18.9737678861278,11.8591762268566,4.60512895833,3.00481447283413,4.56015307876386,1.36119529482833,7.06663493270542,16.7622718318825,3.90917277316589,10.027283376445,17.1101450678163,42.0571226638941,72.7890034942912,47.8447770482968,69.6305431503554,30.5801613533389,32.6000789889529,74.5878387766193,21.3991361933641,30.5676860779621,18.9124814729721,18.6575071957292,5.22859891869168,2.26234282762204,0.684089192564984,2.35257876097715,6.63735856095022,13.9779099140233,76.8409225220637,0.699178752431542,1.92723896509993,5.84017429906255,13.655845521127,78.1932568012951,7.15649446251978,25.5090810099937,33.816393281021,25.7306348304619,1.10627010268685,2.90514904195982,11.2985481975915,77.5813308910151,1.4923023090442,6,16.68,27.71,49.6,10649800
2020-06-29,1267,0.71,0.55,0.87,9.43,5.94,29.77,19.71,9.51,5.47,2.14,4.28,1.51,7.85,14.51,5.16,9.08,18.75,35.98,65.3,43.27,70.04,25,30.48,72.7,20.05,32.75,17.44,17.21,4.97,2.13,0.34,1.71,6.91,13.48,77.56,0.08,1.94,5.58,11.41,80.98,6.87,26.68,33.78,23.44,1.03,3.79,13.18,73.4,2.06,6.37,16.7,29,47.93,0.532356239726779,0.451123450648233,0.697230241144212,8.12416394792514,5.96524966390662,31.2176848245179,19.4502494044359,11.7266592629992,5.0701333893362,2.88326552852072,4.41533297299815,1.38859567165767,7.14312762051474,16.6191649255682,4.26381106255839,9.88817106654901,16.8738075770322,41.1946788041284,71.7430305506767,43.7393088817207,69.7478406533521,27.5133711543049,32.2527446984467,74.2079752737881,19.6607917912174,31.0150385539198,18.4703686702724,18.6945317977961,5.12772965947164,2.25927322149749,0.664185732604263,2.08589085395808,6.64730106931556,13.9042304908614,77.0117981182307,0.42897920260816,1.97978212426119,5.82570961455896,13.1316071083936,78.7544659079048,7.13793959957421,25.9434147596606,33.7689126760622,24.6365233168593,1.09519574688156,3.00939389269788,12.028012217037,76.1110971956005,1.7383989375803,6.37,16.7,29,47.93,10649800
