"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1136",24274,"Spain","ESP","female","18-34","2020-07-26",671,3989659.2,0.6,0.15,1.19,9.7,4.18,18.51,19.1,8.22,11.64,4.03,5.82,1.04,9.4,29.81,5.22,19.58,19.23,21.02,66.72,63.68,75.67,23.47,20.48,67.96,81.07,16.54,0.75,0.6,0,1.04,0.91,4.69,16.79,28.9,48.71,1.04,6.42,18.81,23.13,50.6,35.02,48.44,10.88,3.73,6.71,13.11,25.93,54.25,3411049.15,1549511.01,7012085.54,39359757.14,21292831.45,72633624.35,79751959.48,32204537.42,52883128.56,14983991.18,32384739.7,6567539,40881628.58,123028769.16,20702579.93,74948646.55,15473655.11,84783752.12,264056145.73,253188743.18,293031656.63,96038912.06,82888302.07,268640312.22,318916263.75,69432780.81,4075932.08,2382902.54,0,4158040.42,3688727.1,19813362.59,70135867.1,110532509.95,187376402.02,3635565.9,30080486.21,74788453.03,91331880.01,198380382.43,149801317.14,184531436.68,42682943.84,14731076.08,28486292.16,54471646.69,103997671.44,212010309.31,0.85,0.39,1.76,9.87,5.34,18.21,19.99,8.07,13.26,3.76,8.12,1.65,10.25,30.84,5.19,18.79,3.88,21.25,66.19,63.46,73.45,24.07,20.78,67.33,79.94,17.4,1.02,0.6,0,1.04,0.92,4.97,17.58,27.7,46.97,0.91,7.54,18.75,22.89,49.72,37.55,46.25,10.7,3.69,7.14,13.65,26.07,53.14,2.84,14182530.21,3.55,24.89,28.91,25.19,21.01,99633302.48,115396555.22,107422736.8,76513325.09,24.97,28.92,26.93,19.18
"1137",24275,"Spain","ESP","female","35-54","2020-07-26",986,6664256.62,0.1,0.1,0.2,10.89,2.64,14.45,14.02,12,9.03,2.54,3.36,1.42,6.82,24.19,5.17,23.3,18.94,17.9,70.48,56.25,64.86,10.85,10.87,53.04,88.24,8.82,1.12,0.41,0.1,1.32,0.82,3.78,16.14,22.78,56.49,0.61,4.57,17.56,22.03,55.23,37.42,43.51,12.27,5.88,4.46,11.36,25.76,58.42,453418.94,453418.94,1100584.74,73552818.94,18532794.5,94913943.79,86550313.99,76487864.85,54700282.34,15675482.44,23178011.1,8609548.06,48166161.04,149523336.12,37799398.61,153335602.83,31749855.78,117982730.47,474927684.56,371017702.81,417232499.83,63276305.41,80281371.61,342184695.44,588900955.59,52951693.36,8663514.31,4215779.76,333740.61,11359978.49,5086245.7,26823414.41,112972245.21,145522445.84,371885205.94,3985113.31,30500037.21,116993182.23,150288802.5,364206138.08,253032327.63,279251233.48,92517063.2,35712489.88,30549186.87,75411522.39,177967443.04,382497509.83,0.07,0.07,0.17,11.04,2.78,14.24,12.99,11.48,8.21,2.35,3.48,1.29,7.23,22.44,5.67,23.01,4.76,17.7,71.26,55.67,62.61,9.49,12.05,51.35,88.37,7.95,1.3,0.63,0.05,1.7,0.76,4.02,16.95,21.84,55.8,0.6,4.58,17.56,22.55,54.65,37.97,41.9,13.88,5.36,4.58,11.32,26.7,57.4,2.14,14374657.01,2.16,16.63,33.06,23.43,26.88,107948550.93,217940942.46,162575827.16,177960341.58,16.2,32.7,24.4,26.7
"1138",24276,"Spain","ESP","female","55+","2020-07-26",331,5411606.09,0,0,0,9.97,4.53,10.27,9.37,8.76,4.83,1.51,3.63,1.51,4.83,12.69,3.63,20,23.81,16.04,75.61,57.36,53.82,9.01,18.1,41.99,89.43,7.25,0.6,0,0.6,2.11,0.3,2.74,10.06,20.12,66.77,0.6,3.02,9.97,21.45,64.95,32.02,45.62,14.8,6.95,2.42,6.95,23.56,66.77,0,0,0,51878969.19,17147353.47,47902563.99,40412369.39,45063237.19,15500419.68,4192381.17,10040437.66,5240152.13,17850176.81,60675444.75,15367151.08,107125124.85,25506291.42,53463313.54,391623364.17,315139737.04,291202646.03,47567128.5,76408596.96,237026841.23,487946647.79,30855158.19,2985557.39,0,1586294.24,17786951.04,880379.35,10414426.86,36754943.6,103306395.01,387318146.69,1444595.86,7551880.07,49081444.29,114785919.68,368296768.76,154725414.61,258586975.26,80002716.64,43013096.2,6575465.21,23448713.66,103317902.37,406900085.76,0,0,0,9.59,3.17,8.85,7.47,8.33,2.86,0.77,1.86,0.97,3.3,11.21,2.84,19.8,4.71,9.88,72.37,58.23,53.81,8.79,14.12,43.8,90.17,5.7,0.55,0,0.29,3.29,0.16,1.92,6.79,19.09,71.57,0.27,1.4,9.07,21.21,68.06,28.59,47.78,14.78,7.95,1.22,4.33,19.09,75.19,0.6,1304459.02,0.24,9.06,26.28,24.77,39.88,33117788.99,122668343.99,121850039.02,263524436.65,6.12,22.67,22.52,48.7
"1139",24277,"Spain","ESP","female","overall","2020-07-26",1988,16065521.9,0.25,0.1,0.5,10.33,3.48,15.12,14.96,10.19,9.21,2.87,4.23,1.31,7.36,24.17,4.93,21.49,19.76,18.66,70.06,58.95,66.7,14.84,15.33,56.24,86.02,11.17,0.91,0.4,0.15,1.36,0.76,3.91,15.35,24.39,55.59,0.76,4.93,16.72,22.31,55.29,35.71,45.52,12.22,5.33,4.88,11.22,25.45,58.4,3864468.09,2002929.94,8112670.28,164791545.27,56972979.42,215450132.14,206714642.86,153755639.47,123083830.58,34851854.79,65603188.46,20417239.18,106897966.43,333227550.04,73869129.62,335409374.23,72729802.32,256229796.13,1130607194.46,939346183.03,1001466802.48,206882345.96,239578270.63,847851848.89,1395763867.12,153239632.36,15725003.79,6598682.3,1920034.85,33304969.95,9655352.15,57051203.85,219863055.9,359361350.8,946579754.65,9065275.07,68132403.49,240863079.55,356406602.18,930883289.28,557559059.37,722369645.42,215202723.68,93456662.16,65610944.23,153331882.74,385283016.84,1001407904.9,0.24,0.12,0.5,10.26,3.55,13.41,12.87,9.57,7.66,2.17,4.08,1.27,6.65,20.74,4.6,20.88,4.53,15.95,70.37,58.47,62.34,12.88,14.91,52.77,86.88,9.54,0.98,0.41,0.12,2.07,0.6,3.55,13.69,22.37,58.92,0.56,4.24,14.99,22.18,57.94,34.71,44.96,13.4,5.82,4.08,9.54,23.98,62.33,2.12,29861646.25,1.86,18.16,30.53,24.25,27.06,240699642.4,456005841.67,391848602.98,517998103.32,14.98,28.38,24.39,32.24
"1140",24278,"Spain","ESP","male","18-34","2020-07-26",335,3398472.44,0.9,0.6,1.49,9.55,2.69,10.45,18.51,3.58,6.57,2.39,2.69,2.39,5.07,15.22,4.79,22.52,26.67,30.21,72.16,64.86,78.08,28.31,13.55,72.54,78.81,18.51,1.79,0.3,0,0.6,0.6,1.51,12.65,19.88,65.36,0.9,4.18,12.24,22.39,60.3,26.27,54.63,13.73,4.48,6.27,13.73,21.49,58.51,7083789.57,5686307.38,8730771.97,38354401.9,12415695.59,33866246.11,67300807.79,10444963.59,21508405.44,7695517.78,12107440.85,8825088.32,17286924.88,55948319.33,18570724.45,72995014.19,21606770.9,98634829.1,246123691.57,215098705.81,262018045.71,98414674.8,49869860.67,239378006.68,265223164.51,64169773.59,8523995.45,595688.02,0,1334622.35,4980818.25,5143164.03,53085936.04,71234931.96,203095644.51,5903441.94,14611771.66,55483619.58,72593138.71,191255272.03,92421280.26,186478680.84,43829399.51,13255502.12,27678208.43,56339470.99,68477318.29,187352246.2,2.08,1.67,2.57,11.29,3.65,9.97,19.8,3.07,6.33,2.26,3.56,2.6,5.09,16.46,5.46,21.48,6.36,29.02,72.42,63.29,77.1,28.96,14.67,70.44,78.04,18.88,2.51,0.18,0,0.39,1.47,1.51,15.62,20.96,59.76,1.74,4.3,16.33,21.36,56.28,27.19,54.87,12.9,3.9,8.14,16.58,20.15,55.13,2.69,11414674.88,3.36,23.88,25.37,24.48,26.27,87639608.32,93632956.81,77348660.77,81226018.01,25.79,27.55,22.76,23.9
"1141",24279,"Spain","ESP","male","35-54","2020-07-26",729,6900873.56,0.55,0.41,0.55,8.38,3.57,10.85,11.81,5.36,5.36,2.47,2.2,1.24,4.26,12.5,3.16,21.81,19.87,31.95,74.83,62.86,60.94,13.22,12.12,54.81,82.17,14.13,2.19,0.69,0.55,0.27,0.41,1.24,12.15,20.3,65.88,1.23,1.92,12.21,17.56,67.08,31.96,46.64,14.81,5.9,4.66,9.19,24.97,61.04,2330924.24,1906470.61,2330924.24,55249329.3,26391290.43,72352172.07,74134423.2,32937135.07,33775852.1,13484421.65,15050074.05,8053756.46,25993344.28,79157159.52,16641318.98,126355472.57,23910716.36,214275550.61,524604364.79,429535181.96,403718985.58,91247020.2,88963619.37,366445944.02,557568768.31,98480917.74,24040632.5,4645148.2,3674714.61,1677175.01,2934874.32,10711783.99,86769837.98,144945902.61,438063312.11,9122450.16,14975356.91,88047438.57,117977490.72,459964620,219704343.96,313186953.34,113051082.22,36942576.98,33432179.1,71051505.35,175193084.45,409844392.6,0.34,0.28,0.34,8.01,3.82,10.48,10.74,4.77,4.89,1.95,2.18,1.17,3.77,11.47,2.41,18.31,3.46,31.05,76.02,62.24,58.5,13.22,12.89,53.1,80.8,14.27,3.48,0.67,0.53,0.24,0.43,1.55,12.57,21,63.48,1.32,2.17,12.76,17.1,66.65,31.84,45.38,16.38,5.35,4.84,10.3,25.39,59.39,0.96,6372925.42,0.92,14.68,25.65,26.34,33.33,105733348.96,191558523.05,177185162.23,215610322.13,15.32,27.76,25.68,31.24
"1142",24280,"Spain","ESP","male","55+","2020-07-26",398,5818738.52,0.25,0,0.5,5.78,4.03,7.79,10.55,3.02,1.51,2.26,0.5,0.75,2.76,5.03,3.02,16.28,20.63,16.92,76.01,63.45,53.3,11.17,12.91,49.75,83.17,12.06,2.01,0,0.5,2.26,0.5,0.5,6.78,13.57,78.64,0.25,1.26,6.03,16.33,76.13,26.63,51.26,14.82,6.53,2.01,8.79,22.36,66.58,1764457.56,0,2932037.02,29996975.8,28168596.88,41024913.58,57411251.95,16631914.84,7124197.44,17964032.79,1002868.91,3831633.78,16520890.58,24942450.46,18264452.62,81511031.93,21369615.8,79264719.84,453716363.83,352829147.45,287849651.28,56347836.52,75111046.77,285001501.58,491373482.04,61307493.31,11165046.6,0,2542450.37,15485379.92,1510372.31,4467760.96,39322896.23,78254635.12,458318187.62,2721053.14,7644874.18,33725768.96,94643665.51,443138490.46,157726539.76,285904183.31,90135457.63,43794593.58,11649041.41,43817509.87,124247286.63,401261900.13,0.3,0,0.5,5.16,4.84,7.05,9.87,2.86,1.22,3.09,0.17,0.66,2.84,4.29,3.14,14.01,3.67,13.62,77.98,60.64,49.47,9.68,12.91,48.98,84.45,10.54,1.92,0,0.44,2.66,0.26,0.77,6.76,13.45,78.77,0.47,1.31,5.8,16.27,76.16,27.11,49.14,15.49,7.53,2,7.53,21.35,68.96,0.25,1764457.56,0.3,10.05,19.6,25.13,45.23,52232275.3,118913021.86,141630171.26,269098383.83,8.98,20.44,24.34,46.25
"1143",24281,"Spain","ESP","male","overall","2020-07-26",1462,16118084.53,0.55,0.34,0.75,7.94,3.49,9.92,13,4.31,4.59,2.4,1.85,1.37,4.04,11.09,3.49,20.47,21.77,27.49,74.54,63.48,62.79,16.12,12.66,57.49,81.67,14.57,2.05,0.41,0.41,0.89,0.48,1.1,10.8,18.36,69.26,0.89,2.26,10.53,18.33,67.99,29.21,49.73,14.57,5.75,4.31,10.12,23.46,61.97,11179171.36,7592777.99,13993733.23,123600707,66975582.9,147243331.76,198846482.94,60014013.5,62408454.97,39143972.21,28160383.81,20710478.55,59801159.74,160047929.32,53476496.05,280861518.69,66887103.06,392175099.55,1224444420.18,997463035.22,953586682.56,246009531.52,213944526.82,890825452.28,1314165414.87,223958184.64,43729674.54,5240836.22,6217164.98,18497177.27,9426064.89,20322708.98,179178670.25,294435469.69,1099477144.23,17746945.25,37232002.75,177256827.11,285214294.93,1094358382.49,469852163.98,785569817.49,247015939.36,93992672.68,72759428.94,171208486.2,367917689.37,998458538.94,0.69,0.47,0.87,7.67,4.16,9.14,12.34,3.72,3.87,2.43,1.75,1.28,3.71,9.93,3.32,17.43,4.15,24.33,75.97,61.88,59.16,15.26,13.27,55.27,81.53,13.89,2.71,0.33,0.39,1.15,0.58,1.26,11.12,18.27,68.21,1.1,2.31,11,17.7,67.9,29.15,48.74,15.33,5.83,4.51,10.62,22.83,61.95,1.16,19552057.86,1.21,15.53,23.94,25.58,34.95,245605232.57,404104501.73,396163994.26,565934723.96,15.24,25.07,24.58,35.11
"1144",24282,"Spain","ESP","overall","18-34","2020-07-26",1035,7601503.21,0.68,0.29,1.26,10.06,3.87,16.25,19.05,6.68,9.96,3.58,4.84,1.45,7.74,24.83,5.32,20.49,21.9,24.56,68.54,64.02,76.16,24.76,18.35,69.18,80.39,17,1.26,0.48,0,0.87,0.78,3.82,15.59,25.49,54.31,1.06,6.09,16.25,22.82,53.77,31.79,50.63,12.08,3.86,6.67,13.62,24.25,55.46,10494838.72,7235818.39,15742857.51,81397497.23,36148806.64,111514224.09,150336753.71,43330998.97,75807852.58,23751772.9,45344797.14,15392627.32,58168553.45,181594515.04,46797585.69,149976943.01,37504545.51,194066111.41,526916418.62,483833331.13,568151643.69,197074715.43,136773335.56,519480957.6,599241615.93,136715621.71,15721829.92,2978590.56,0,5492662.76,8669545.35,26106583.72,128712246.53,184437376.43,401806318.13,9952174.55,50121715.58,130622202.6,167651113.66,401053962.47,247641511.63,379700044.25,93072437.62,27986578.2,59554734.23,116140700.19,175245901.91,409208984.55,1.38,0.95,2.07,10.71,4.76,14.67,19.78,5.7,9.97,3.12,5.97,2.02,7.65,23.89,6.16,19.73,4.93,25.53,69.32,63.65,74.74,25.93,17.99,68.34,78.83,17.99,2.07,0.39,0,0.72,1.14,3.43,16.93,24.26,52.86,1.31,6.59,17.18,22.05,52.76,32.58,49.95,12.24,3.68,7.83,15.28,23.05,53.83,2.8,25865536.33,3.4,24.93,27.83,24.83,22.42,195436221.15,214972341.23,190422068.92,159319689.57,25.71,28.28,25.05,20.96
"1145",24283,"Spain","ESP","overall","35-54","2020-07-26",1749,13836986.54,0.29,0.23,0.34,9.86,3.04,12.95,13.17,9.34,7.55,2.46,2.92,1.32,5.85,19.24,4.23,22.75,19.64,24,72.13,58.95,63.05,12.03,11.35,53.49,85.82,10.92,1.54,0.57,0.29,0.86,0.63,2.76,14.28,21.59,60.74,0.86,3.43,15.33,20.14,60.24,35.11,44.94,13.15,5.95,4.57,10.75,25.39,59.23,2784343.17,2359889.54,3431508.98,132114870.04,45879664.75,171416108.36,164301448.95,114819098.29,91256156.71,29159904.09,40023646.88,16663304.51,76943056.68,232265594.2,54440717.59,285776762.94,58352083.35,338989432.97,1015733590.49,814112006.1,837425330.29,161694123.47,170956719.41,718583305.62,1171959631.99,152437926.52,32704146.81,9551339.66,4008455.23,13037153.5,8021120.02,38873462.66,201661129.2,293436044.03,830909147.41,13107563.48,46265640.43,209331301.87,272841734.05,841700025.08,482305004.14,605009420.7,205784812.39,76922013.51,66332287.11,154713000.92,357813484.1,804273686.71,0.2,0.17,0.25,9.55,3.32,12.39,11.87,8.3,6.6,2.11,2.89,1.2,5.56,16.79,3.93,20.65,4.22,24.5,73.41,58.84,60.52,11.69,12.36,51.93,84.7,11.02,2.36,0.69,0.29,0.94,0.58,2.81,14.57,21.21,60.05,0.95,3.34,15.13,19.72,60.83,34.86,43.72,14.87,5.56,4.79,11.18,25.86,58.12,1.72,21974271.34,1.59,16.18,30.13,24.53,29.16,223653223.91,423434047.77,342416139.24,394195242.79,16.16,30.6,24.75,28.49
"1146",24284,"Spain","ESP","overall","55+","2020-07-26",748,11489314.77,0.13,0,0.27,7.62,4.28,8.96,10.16,5.88,3.07,2.01,1.87,1.07,3.61,8.42,3.21,17.65,22.05,16.39,75.64,60.7,53.24,10.34,15.27,46.12,85.83,9.76,1.34,0,0.53,2.54,0.4,1.48,8.32,16.51,73.29,0.4,2.01,7.75,19.12,70.72,29.01,48.4,14.84,6.82,2.27,8.02,22.59,66.71,1764457.56,0,2932037.02,83076083.44,46140212.03,92499921.83,101167893.04,66209518.51,23448878.79,22980675.63,11043306.57,9071785.91,34371067.39,86585401.12,33631603.7,189390131.24,46875907.22,134895677.72,861439325.59,681056081.55,587096004.27,109303730.92,157121020.82,531436421.27,996803591.95,94910834.09,14150604,0,4128744.61,38937701.88,2390751.66,14882187.81,78227017.94,185922060.54,865023141.42,4165649,15196754.24,85555395.83,221449063.05,822564614.41,318368809.74,553253726.07,177650333.01,88756958.72,19424645.06,69271231.77,231709137.06,826135413.9,0.15,0,0.26,7.23,4.02,8.05,8.81,5.76,2.04,2,0.96,0.79,2.99,7.54,2.93,16.48,4.08,11.74,74.98,59.28,51.1,9.51,13.68,46.25,86.76,8.26,1.23,0,0.36,3.39,0.21,1.3,6.81,16.18,75.29,0.36,1.32,7.45,19.27,71.59,27.71,48.15,15.46,7.73,1.69,6.03,20.17,71.9,0.4,3068916.58,0.27,9.89,22.73,24.87,42.51,89092424.18,246509474.96,270213416.89,543116160.51,7.75,21.46,23.52,47.27
"1147",24285,"Spain","ESP","overall","overall","2020-07-26",4049,38895035.14,0.37,0.22,0.59,9.82,3.91,13.74,14.48,8.1,7.57,2.87,3.44,1.29,6.16,18.97,4.42,21.76,20.74,22.43,71.74,61.2,65.17,15.53,14.16,56.58,77.97,11.51,1.31,0.37,0.22,1.21,0.65,2.76,13.55,21.51,61.53,0.83,3.79,14.08,20.8,60.49,29.88,43.1,11.83,5.14,4.35,9.95,22.3,54.31,16806507.13,11358575.62,24687775.12,379241443.42,173589295.97,490112694.69,505858935.7,279918735.05,236360005.5,101633527.05,114788951.06,46477961.99,218159926.62,620176112.33,164275999.48,736018752.82,163653009.29,730356835.67,2652390121.78,2193558610.4,2217363794.87,526136257.97,512967358.7,1947080848.83,2958397566.85,411242929.9,65845533.64,12529930.22,8137199.83,72273348.51,20214733.15,83097205.5,450400372.99,697450395.32,2214186688.5,28358703.15,113775080.73,452164648.61,718390541.98,2177570427.95,1096782742.21,1610085696.28,491317124.53,207978176.09,154788339.96,355708173.52,799408575.52,2135573647.29,0.43,0.29,0.63,9.75,4.46,12.6,13.01,7.2,6.08,2.61,2.95,1.19,5.61,15.94,4.22,18.92,4.21,18.78,68.19,56.4,57.01,13.53,13.19,50.06,76.06,10.57,1.69,0.32,0.21,1.86,0.52,2.14,11.58,17.93,56.93,0.73,2.93,11.63,18.47,55.99,28.2,41.4,12.63,5.35,3.98,9.15,20.55,54.91,1.91,66220750.18,1.7,17.28,27.7,24.69,30.33,527307544.1,921091634.62,837316973.11,1166274748.92,13.56,23.68,21.53,29.99
"1148",25216,"Spain","ESP","female","18-34","2020-07-27",737,4046128.59,0.41,0.41,0.68,11.84,4.63,17.66,20.38,9.52,13.92,3.27,6.79,1.5,9.65,29.76,6.78,18.23,15.15,23.76,63.99,55.86,74.32,15.48,18.99,66.85,80.73,16.15,1.63,0.68,0.14,0.68,0.55,5.2,17.24,23.8,53.21,1.22,5.57,15.76,23.91,53.53,40.3,42.2,12.62,3.39,7.87,13.7,27.27,51.15,1857474.8,1857474.8,2501729.2,51379816,23322416.89,76258470.28,83996907.74,41114713.73,62567939.38,16614107.08,29528828.76,8758635.02,43577328.84,128527728.54,28415642.01,73939222.53,11801348.71,97671611.78,259853689.19,229615076.17,297664933.39,62562579.35,84385586.69,267618756.75,324440830.28,66089696.65,6955313.85,2508320.5,1349208.68,3269488.92,1473065.08,25095732.3,68047866.18,100355002.22,206478490.89,4168299.67,28667563.05,60064638.55,99430294.47,211505998.07,168071511.12,159276858.97,57875685.53,13163963.79,32040011.96,59715076.61,106692601.65,206165168.65,0.46,0.46,0.62,12.7,5.76,18.85,20.76,10.16,15.46,4.11,7.3,2.16,10.77,31.77,7.02,18.27,2.92,24.14,64.22,56.75,73.57,15.46,20.86,66.14,80.19,16.33,1.72,0.62,0.33,0.81,0.36,6.2,16.82,24.8,51.03,1.03,7.09,14.84,24.57,52.27,41.54,39.37,14.3,3.25,7.92,14.76,26.37,50.95,2.18,11174020.4,2.76,24.83,34.06,25.92,15.2,102996494.94,140690582.64,106246694.09,54679087.21,25.46,34.77,26.26,13.51
"1149",25217,"Spain","ESP","female","35-54","2020-07-27",923,6353777.56,0.33,0.22,0.43,8.7,3.48,18.02,12.89,11.43,9.47,2.07,4.34,1.3,6.95,25.62,3.47,23.48,16.67,23.38,68.91,51.64,62.99,12.94,13.35,53.63,88.73,9.53,0.54,0.43,0,0.76,0.77,4.15,16.39,21.53,57.16,1.3,4.44,15.93,21.24,57.1,38.03,43.99,12.35,4.44,4.88,14.19,26.98,53.85,2129328.91,1724988.05,3202304.53,57838996.45,17132434.7,117824063.31,76658344.03,70452849.78,52865967.07,13770498.22,24629607.23,8451754.49,40898048.94,153188942.96,23579980.26,150078730.82,27249589.06,152550220.59,437584768.55,328161093.13,380697219.01,72757284.63,89188148.12,329947861.97,567887953.67,54720404.38,5797041,2859823.56,0,4112533.11,4623886.12,28115150.77,99456290.23,140674664.67,357137335.43,8152261.12,26014894.83,104539445.57,130668619.28,366002534.91,245396706,277294027.16,77302918.85,28254658.49,31527582.87,85154194.23,158711580.42,359288811.3,0.34,0.27,0.5,9.1,2.7,18.54,12.07,11.09,8.32,2.17,3.88,1.33,6.44,24.11,3.71,23.62,4.29,24.01,68.87,51.65,59.92,11.45,14.04,51.93,89.38,8.61,0.91,0.45,0,0.65,0.73,4.42,15.65,22.14,56.21,1.28,4.09,16.45,20.57,57.6,38.62,43.64,12.17,4.45,4.96,13.4,24.98,56.55,2.94,20092673.84,3.16,18.85,31.64,24.49,25.03,128704678.94,187913559.79,146989630.31,171769886.67,20.26,29.58,23.13,27.03
