"","date","cs_active","cs_dunb_recent","confirmed","ccfr","fb_umd","population","confirmed_active"
"117",2020-08-30,0.586434298364868,0.454400942664582,6302,0.47680068188347,0.708193393671488,47026208,0.296068949467497
"118",2020-08-31,0.533717631088801,0.461032508260031,8257,0.455491033963464,0.711281085919653,47026208,0.300409082526918
"119",2020-09-01,0.484345936591116,0.471827170284621,11167,0.430327044383545,0.714407370212725,47026208,0.309204178231849
"120",2020-09-02,0.439069814858083,0.48690470426183,10330,0.430964798110724,0.717652870267557,47026208,0.319511196820292
"121",2020-09-03,0.398315491839123,0.506156917979399,10130,0.428917237095964,0.721100016702539,47026208,0.330668804935325
"122",2020-09-04,0.362258343252836,0.527208787246119,11248,0.417288489509352,0.724832921480216,47026208,0.339608500859776
"123",2020-09-05,0.330894130348837,0.546295018905401,8614,0.413598863844002,0.728937657251236,47026208,0.340269834216699
"124",2020-09-06,0.304103265995455,0.559122971468055,7351,0.369430033563048,0.733483905568256,47026208,0.33802640434032
"125",2020-09-07,0.281706161292015,0.561191755537003,9216,0.340558906775977,0.738468945681389,47026208,0.339736089288764
"126",2020-09-08,0.263509776952931,0.548437873058841,11127,0.293972375598339,0.743871934909336,47026208,0.342947064751638
"127",2020-09-09,0.249346992060899,0.519624341854447,11661,0.290498473701968,0.749671916441049,47026208,0.353726160527338
"128",2020-09-10,0.239022682982968,0.482470653125057,11524,0.329118057413538,0.755847679730173,47026208,0.3658428083336
"129",2020-09-11,0.232029077886541,0.445948237256755,11909,0.355636433685395,0.762373736204788,47026208,0.374076514950982
"130",2020-09-12,0.227886929012954,0.41681575368234,9139,0.345455075789139,0.769195266743215,47026208,0.372126538461277
"131",2020-09-13,0.226243163282949,0.400187860659648,7905,0.329112498451076,0.776242766780696,47026208,0.36829037969636
"132",2020-09-14,0.226838047973299,0.400920069742977,10298,0.289111499119657,0.783444138660161,47026208,0.370270126819496
"133",2020-09-15,0.229480648665156,0.423591099397393,12196,0.259639193759601,0.790724564975852,47026208,0.373249316636374
"134",2020-09-16,0.234029879311397,0.467258333290105,11913,0.264694337917565,0.79800770532656,47026208,0.383375584950417
"135",2020-09-17,0.24037924279821,0.529917898024129,11502,0.274068064917082,0.805233857118704,47026208,0.394433248796076
"136",2020-09-18,0.248443920088564,0.608445277764781,14179,0.286122219401754,0.812356166795598,47026208,0.407026226737227
"137",2020-09-19,0.258149258356518,0.696491734348923,8337,0.303888832315497,0.81932663435728,47026208,0.401008305836609
"138",2020-09-20,0.269419999054945,0.78273121299364,7116,0.296067513600316,0.826095821574569,47026208,0.394173818990466
"139",2020-09-21,0.282169819823545,0.854301832731661,9912,0.288235185021199,0.832611761989648,47026208,0.393710247698475
"140",2020-09-22,0.296290969703118,0.909007972244061,12256,0.271453182373716,0.838775778932533,47026208,0.395853733305479
"141",2020-09-23,0.311643975394501,0.94931602918883,11604,0.248760083801966,0.84442811078744,47026208,0.402211890016733
"142",2020-09-24,0.328047599194855,0.979647428757584,10930,0.252562572959565,0.849401848044952,47026208,0.409822539805889
"143",2020-09-25,0.345269669657018,1.00571229210564,11599,0.25560977481442,0.853527845093074,47026208,0.414889926910543
"144",2020-09-26,0.363116506668704,1.03406453599424,7590,0.25070214214535,0.85663652648283,47026208,0.407368589021679
"145",2020-09-27,0.381608479467527,1.06791386905338,6209,0.237895066988163,0.858627651722484,47026208,0.39577505377427
"146",2020-09-28,0.400810476884935,1.1001003776811,8978,0.195318874196174,0.859554777749648,47026208,0.39036105143753
"147",2020-09-29,0.420798032064781,1.12089862675369,10544,0.158811456205193,0.859495872657887,47026208,0.387458414678045
"148",2020-09-30,0.441658388125258,1.12013077340735,9894,0.153389532861856,0.858532468511267,47026208,0.389063902409482
"149",2020-10-01,0.463491715734673,1.08860398789239,9939,0.15701693861466,0.856748766256487,47026208,0.393389150152188
"150",2020-10-02,0.4864125157376,1.02028853182959,10595,0.161053265838858,0.854247918096674,47026208,0.39402071287568
"151",2020-10-03,0.510551245455406,0.921081330719018,7607,0.153649930309272,0.851201013462517,47026208,0.384262324531887
"152",2020-10-04,0.536056213855674,0.811580076403056,7142,0.144445508768859,0.847794515917779,47026208,0.374116917953495
"153",2020-10-05,0.563095798715014,0.708451892496038,10976,0.147133431019339,0.844212635517153,47026208,0.372998392726031
"154",2020-10-06,0.591861048529052,0.621902225927098,12319,0.151770449246352,0.840636752987078,47026208,0.369043151427391
"155",2020-10-07,0.622568743670352,0.557254756842506,12036,0.146642806542806,0.837232103571912,47026208,0.376908978074524
"156",2020-10-08,0.655465005678375,0.51728289277138,12225,0.163730535577979,0.834066389091668,47026208,0.387773132802883
"157",2020-10-09,0.690829561230612,0.499899487948316,13039,0.176399513929281,0.831164720582285,47026208,0.394422616426993
"158",2020-10-10,0.728980789097449,0.497462457120969,10212,0.17761193648729,0.828551873793485,47026208,0.390076103946123
"159",2020-10-11,0.770272179766845,0.50347754492003,8512,0.173705197436294,0.826252560699823,47026208,0.383501046905589
"160",2020-10-12,0.814647399193321,0.511871808107916,10255,0.219719489567485,0.824286802331519,47026208,0.38206567707947
"161",2020-10-13,0.86132340194949,0.516324531637543,13806,0.250949352392045,0.822605998128966,47026208,0.386758804792426
"162",2020-10-14,0.909248343442595,0.510515576864758,15727,0.285251809543933,0.82111026172221,47026208,0.404061922237064
"163",2020-10-15,0.957121518656667,0.494299756286879,15828,0.321796108831314,0.819699316921197,47026208,0.424516473877715
"164",2020-10-16,1.00338712420886,0.474990859370962,16722,0.356481773307686,0.818273629987626,47026208,0.44098388711248
"165",2020-10-17,1.0462499231789,0.459544156778474,13605,0.37553006950126,0.816734169183632,47026208,0.447493023464703
"166",2020-10-18,1.08371832586384,0.454098500046419,12126,0.385649597840251,0.814975301870495,47026208,0.45223931302307
"167",2020-10-19,1.11367904860152,0.464929809319332,19157,0.425441168095895,0.812883050912262,47026208,0.471841148663316
"168",2020-10-20,1.13400488657456,0.499992890871975,20989,0.469650520120742,0.810344347924489,47026208,0.493943717511733
"169",2020-10-21,1.14269318653016,0.562475051469589,20931,0.512181180449904,0.807248197140098,47026208,0.522276854642416
"170",2020-10-22,1.13802754995737,0.647120091501008,19865,0.557536401687527,0.803486611596307,47026208,0.549331981009398
"171",2020-10-23,1.11874969696162,0.743720860756101,20769,0.584558323874645,0.799000670260396,47026208,0.570156539094115
"172",2020-10-24,1.08422319319601,0.834026360363031,16008,0.58787022547131,0.793833586674723,47026208,0.578001101003083
"173",2020-10-25,1.03456707844597,0.891447149298777,13481,0.580185138747725,0.788042530417272,47026208,0.581073855667886
"174",2020-10-26,0.970736601059017,0.888338782882016,19022,0.584604807412318,0.781684929510481,47026208,0.595527498198451
"175",2020-10-27,0.894734795351048,0.827439722532792,20676,0.597528053810092,0.774818087351829,47026208,0.611767378734854
"176",2020-10-28,0.812096868713627,0.737377130391583,19431,0.6160762147058,0.767505512017473,47026208,0.631371340848916
"177",2020-10-29,0.729639156064195,0.64393438689316,18269,0.658682095052839,0.75983550746203,47026208,0.65211934587624
"178",2020-10-30,0.65236936154033,0.564410816524823,18292,0.624676543979836,0.751900185574423,47026208,0.669209815939231
"179",2020-10-31,0.583529004583091,0.508573698779286,12553,0.594915539922709,0.7437886099159,47026208,0.666545344247191
"180",2020-11-01,0.524944206284661,0.481650341572527,9429,0.567523183627649,0.735586544631028,47026208,0.653152812151046
