"","X","country_agg","GID_0","gender","age_bucket","date","rolling_total_responses","weight_sums","smoothed_pct_cli","smoothed_pct_ili","smoothed_pct_fever","smoothed_pct_cough","smoothed_pct_difficulty_breathing","smoothed_pct_fatigue","smoothed_pct_stuffy_runny_nose","smoothed_pct_aches_muscle_pain","smoothed_pct_sore_throat","smoothed_pct_chest_pain","smoothed_pct_nausea","smoothed_pct_anosmia_ageusia","smoothed_pct_eye_pain","smoothed_pct_headache","smoothed_pct_cmnty_sick","smoothed_pct_ever_tested","smoothed_pct_tested_recently","smoothed_pct_worked_outside_home","smoothed_pct_grocery_outside_home","smoothed_pct_ate_outside_home","smoothed_pct_spent_time_with_non_hh","smoothed_pct_attended_public_event","smoothed_pct_used_public_transit","smoothed_pct_direct_contact_with_non_hh","smoothed_pct_wear_mask_all_time","smoothed_pct_wear_mask_most_time","smoothed_pct_wear_mask_half_time","smoothed_pct_wear_mask_some_time","smoothed_pct_wear_mask_none_time","smoothed_pct_no_public","smoothed_pct_feel_nervous_all_time","smoothed_pct_feel_nervous_most_time","smoothed_pct_feel_nervous_some_time","smoothed_pct_feel_nervous_little_time","smoothed_pct_feel_nervous_none_time","smoothed_pct_feel_depressed_all_time","smoothed_pct_feel_depressed_most_time","smoothed_pct_feel_depressed_some_time","smoothed_pct_feel_depressed_little_time","smoothed_pct_feel_depressed_none_time","smoothed_pct_worried_ill_covid19_very","smoothed_pct_worried_ill_covid19_somewhat","smoothed_pct_worried_ill_covid19_notTooWorried","smoothed_pct_worried_ill_covid19_notWorried","smoothed_pct_enough_toEat_very_worried","smoothed_pct_enough_toEat_somewhat_worried","smoothed_pct_enough_toEat_notToo_worried","smoothed_pct_enough_toEat_not_worried","smoothed_pct_cli_weighted","smoothed_pct_ili_weighted","smoothed_pct_fever_weighted","smoothed_pct_cough_weighted","smoothed_pct_difficulty_breathing_weighted","smoothed_pct_fatigue_weighted","smoothed_pct_stuffy_runny_nose_weighted","smoothed_pct_aches_muscle_pain_weighted","smoothed_pct_sore_throat_weighted","smoothed_pct_chest_pain_weighted","smoothed_pct_nausea_weighted","smoothed_pct_anosmia_ageusia_weighted","smoothed_pct_eye_pain_weighted","smoothed_pct_headache_weighted","smoothed_pct_cmnty_sick_weighted","smoothed_pct_ever_tested_weighted","smoothed_pct_tested_recently_weighted","smoothed_pct_worked_outside_home_weighted","smoothed_pct_grocery_outside_home_weighted","smoothed_pct_ate_outside_home_weighted","smoothed_pct_spent_time_with_non_hh_weighted","smoothed_pct_attended_public_event_weighted","smoothed_pct_used_public_transit_weighted","smoothed_pct_direct_contact_with_non_hh_weighted","smoothed_pct_wear_mask_all_time_weighted","smoothed_pct_wear_mask_most_time_weighted","smoothed_pct_wear_mask_half_time_weighted","smoothed_pct_wear_mask_some_time_weighted","smoothed_pct_wear_mask_none_time_weighted","smoothed_pct_no_public_weighted","smoothed_pct_feel_nervous_all_time_weighted","smoothed_pct_feel_nervous_most_time_weighted","smoothed_pct_feel_nervous_some_time_weighted","smoothed_pct_feel_nervous_little_time_weighted","smoothed_pct_feel_nervous_none_time_weighted","smoothed_pct_feel_depressed_all_time_weighted","smoothed_pct_feel_depressed_most_time_weighted","smoothed_pct_feel_depressed_some_time_weighted","smoothed_pct_feel_depressed_little_time_weighted","smoothed_pct_feel_depressed_none_time_weighted","smoothed_pct_worried_ill_covid19_very_weighted","smoothed_pct_worried_ill_covid19_somewhat_weighted","smoothed_pct_worried_ill_covid19_notTooWorried_weighted","smoothed_pct_worried_ill_covid19_notWorried_weighted","smoothed_pct_enough_toEat_very_worried_weighted","smoothed_pct_enough_toEat_somewhat_worried_weighted","smoothed_pct_enough_toEat_notToo_worried_weighted","smoothed_pct_enough_toEat_not_worried_weighted","smoothed_pct_chills","smoothed_pct_chills_weighted","smoothedpct_wear_mask_all_time_weighted","smoothed_pct_finances_very_worried","smoothed_pct_finances_somewhat_worried","smoothed_pct_finances_notToo_worried","smoothed_pct_finances_not_worried","smoothed_pct_finances_very_worried_weighted","smoothed_pct_finances_somewhat_worried_weighted","smoothed_pct_finances_notToo_worried_weighted","smoothed_pct_finances_not_worried_weighted"
"1220",19417,"Spain","ESP","other","overall","2020-07-15",194,346246.99,1.55,1.55,2.06,12.89,5.17,16.49,14.43,7.22,11.86,5.15,4.12,2.58,9.79,23.2,6.7,23.49,39.07,26.7,73.05,54.96,57.73,16.15,15.79,48.25,76.8,14.43,2.58,3.61,2.06,0.52,1.06,4.12,15.72,26.54,52.56,2.06,5.67,17.01,22.68,52.58,36.08,37.63,12.89,10.82,7.22,13.4,31.44,47.42,1.12,1.12,1.34,9.94,4.72,15.58,12.52,7.02,9.1,4.73,3.74,2.55,8.88,24.16,5.22,26.06,8.15,23.52,78.26,54.91,53.95,14.21,15.5,40.18,NA,14.53,1.63,3.74,0.96,0.98,0.78,4.26,13,22.63,57.69,1.92,5.68,14.85,22.95,54.6,33.84,36.95,13.84,10.48,7.02,11.46,35.16,45.4,6.19,7.06,78.16,26.87,26.51,28.4,18.21,25.47,24.44,31.46,15.29
"1221",19418,"Spain","ESP","overall","18-34","2020-07-15",6500,8530807.21,0.57,0.42,0.82,12.12,4.25,17.11,20.22,7.48,10.46,3.2,6.41,1.69,9.53,26.72,4.85,19.46,21.6,29.04,71.01,60.67,73.83,18.4,18.63,67.28,66.91,26.28,4.48,1.49,0.2,0.63,1.06,4.65,16.71,25.34,52.24,1.26,5.55,16.8,24.23,52.15,34.49,44.88,14.85,4.57,6.23,12.98,27.78,52.94,0.71,0.56,0.95,12.84,4.85,17.83,20.43,7.14,10.45,3.72,6.46,2.1,9.78,25.65,5.4,17.96,4.3,29.5,70.75,60.88,73.48,20.13,19.27,68.78,NA,26.43,5.42,1.88,0.24,0.72,1.17,4.65,15.74,25.01,52.2,1.3,5.91,16.78,24.58,51.42,32.98,44.89,15.56,5.19,6.57,13.89,27.81,51.59,2.76,3.04,65.3,22.87,29.79,25.34,22,24.16,29.43,24.58,21.81
"1222",19419,"Spain","ESP","overall","35-54","2020-07-15",10447,15265735.81,0.31,0.19,0.45,9.77,3.19,14.29,13.29,9.14,7.46,2.76,3.74,1.07,6.06,19.78,3.08,21.3,23.52,31.31,75.54,57.49,65.56,12.18,13.26,55.36,74.93,19.99,3.24,0.92,0.27,0.65,0.6,2.66,14.09,20.49,62.16,0.82,3.44,13.67,20.21,61.85,33.43,46.6,13.5,5.38,4.89,11.03,26.29,57.62,0.37,0.28,0.54,9.64,3.06,13.88,12.5,8.5,6.75,2.7,3.46,1.17,5.96,18.43,3.23,20.98,5.32,32.63,76.2,57.88,64.2,12.09,13.94,54.93,NA,20.12,3.06,1,0.27,0.71,0.61,2.43,13.87,20.3,61.94,0.8,3.44,13.67,19.98,62.07,33.04,46.73,13.51,5.51,5.08,11.33,26.06,57.37,2.12,2.13,74.83,16.25,29.27,25.5,28.97,16.72,29.3,25.28,28.62
"1223",19420,"Spain","ESP","overall","55+","2020-07-15",4607,13718178.27,0.17,0.15,0.33,7.72,3.22,11.24,10.19,8.84,3.64,1.98,2.05,0.92,4.68,10.23,2.85,18.66,27.85,17.36,78.59,57.31,54.53,8.34,15.06,47.3,76.95,16.34,3.15,1.37,0.22,1.95,0.31,1.73,9.29,17.94,70.74,0.59,2.02,9.85,16.8,70.75,28.09,44.89,17.82,8.25,2.04,7.73,20.9,69.09,0.19,0.15,0.29,6.77,3.62,11.25,9.49,8.28,3.28,1.68,1.87,0.75,5.01,8.97,2.35,16.92,4.7,13.27,78.36,54.57,51.66,8.12,15.4,45.36,NA,15.16,2.7,1.38,0.14,2.53,0.3,1.79,9.23,16.9,70.64,0.69,1.73,9.63,17.23,70.56,26.72,44.9,17.89,9.19,1.8,6.64,19.38,71.93,1.61,1.31,78.06,8.3,19.84,26.42,45.44,6.56,18.15,25.6,49.52
"1224",19421,"Spain","ESP","overall","overall","2020-07-15",24591,43296199.79,0.4,0.29,0.6,10.37,3.78,15.05,14.88,8.84,7.68,2.87,4.32,1.41,7.12,20.22,3.77,20.49,23.71,27.68,74.96,58.66,65.44,13.41,15.53,56.87,67.77,19.6,3.37,1.1,0.23,0.9,0.69,3.06,13.88,21.45,60.92,0.9,3.74,13.88,20.72,60.76,29.73,41.73,13.6,5.33,4.29,10.09,23.26,53.63,0.42,0.34,0.63,9.81,4.01,14.58,13.65,8.41,6.68,2.74,3.63,1.46,6.86,17.03,3.49,18.3,4.73,23.59,71.8,54.57,58.28,11.97,15.18,50.94,NA,18.07,3.21,1.21,0.21,1.35,0.6,2.45,11.6,18.55,56.94,0.79,3.05,11.93,18.29,56.94,27.94,41.09,14.07,6.08,3.9,9.4,21.66,55.17,2.34,2.2,67.83,16.51,27.48,25.63,30.38,13.39,23.08,22.79,31.02
"1225",20727,"Spain","ESP","female","18-34","2020-07-16",4442,4066110.66,0.41,0.34,0.61,12.28,4.21,18.41,21.78,8.36,11.74,3.38,7.52,1.42,10.07,29.98,4.68,20.08,19.1,26.22,71.26,59.75,73.64,16.97,18.83,66.1,70.85,24.43,3.06,1.08,0.05,0.52,1.09,5.2,18.47,26.18,49.05,1.33,6.08,18.31,24.97,49.31,38.97,43.16,12.58,4.01,6.6,13.42,29.38,50.56,0.38,0.33,0.65,12.81,4.29,18.96,21.57,8.32,11.91,3.45,8.05,1.57,10.4,30.69,5.19,19.12,3.96,25.85,71,59.46,73.33,18.12,19.1,66.93,NA,23.57,3.13,1.16,0.04,0.5,1.04,5.23,18.14,25.81,48.76,1.35,6.42,18.64,25.37,48.19,39.83,42.14,12.51,4.09,7.33,14.67,30.12,47.85,2.86,3.06,71.6,24,30.56,25.54,19.91,25.76,30.57,24.56,19.08
"1226",20728,"Spain","ESP","female","35-54","2020-07-16",6141,6509686.79,0.26,0.16,0.42,9.96,3.01,15.27,14.25,10.76,8.51,2.69,4.82,1.16,6.53,24.1,3.05,21.63,20.29,26.89,76.1,53.62,64.81,10.93,14.53,51.96,79.5,16.66,2.2,0.77,0.15,0.72,0.71,3.04,16.7,22.58,56.97,0.94,3.73,15.96,21.93,57.44,36.22,45.58,11.97,4.97,5.26,12.03,27.72,54.8,0.25,0.17,0.4,10.14,2.94,14.88,13.47,10.76,7.99,2.66,4.58,1.16,6.45,23.05,2.96,20.9,4.66,27.54,77.17,53.04,63.02,10.32,15.55,50,NA,15.54,1.91,0.84,0.16,0.93,0.65,2.88,17.08,22.28,56.22,0.9,3.8,16.35,21.83,57.1,35.96,45.41,11.88,5.2,5.42,12.68,27.26,54.35,2.43,2.5,80.62,17.5,30.22,25.56,26.72,18.22,30.48,24.77,26.48
"1227",20729,"Spain","ESP","female","55+","2020-07-16",2191,6264110.51,0.14,0.09,0.32,8.19,2.98,12.87,10.67,12.15,4.63,2.06,3.02,1.06,6.14,13.69,3.01,19.11,26.78,15.66,78.5,53.18,56.07,8.18,16.45,44.5,81.2,13.24,2.65,0.64,0.05,2.24,0.46,2.58,12.83,20.61,63.53,0.64,2.7,14.22,19.71,62.74,30.08,44.32,17.57,7.17,2.42,7.67,21.18,68.74,0.11,0.03,0.19,6.7,3.67,12.36,9.1,10.7,3.87,1.84,2.33,0.7,6.16,11.08,1.88,16.18,4.41,10.4,78.74,49.72,53.73,7,16.11,42.46,NA,12.33,2.12,0.61,0.04,2.77,0.42,2.74,12.74,18.6,64.66,0.86,2.33,13.08,19.35,64.06,27.61,44.6,17.74,8.76,1.74,5.57,19.85,72.84,2.06,1.47,82.14,8.73,22.94,26.1,42.23,6.4,19.99,25.89,47.6
"1228",20730,"Spain","ESP","female","overall","2020-07-16",12778,16839907.96,0.29,0.21,0.47,10.46,3.43,15.94,16.26,10.16,8.97,2.82,5.45,1.23,7.7,24.36,3.62,20.66,20.86,24.77,74.83,55.7,66.39,12.57,16.37,55.58,76.78,18.77,2.57,0.85,0.09,0.92,0.8,3.71,16.66,23.49,55.34,1.03,4.38,16.47,22.6,55.52,36.12,44.51,13.15,5.02,5.24,11.77,27.16,55.72,0.23,0.16,0.38,9.53,3.52,14.92,13.81,10.14,7.46,2.53,4.59,1.09,7.27,20.59,3.11,18.75,4.4,21.05,76.32,53.41,62.13,10.98,16.59,51.27,NA,16.31,2.27,0.83,0.09,1.49,0.66,3.39,15.8,21.76,57.47,0.99,3.9,15.73,21.79,57.46,33.96,44.34,14.09,6.19,4.55,10.66,25.3,59.37,2.52,2.26,79.01,18.25,29.1,25.64,27.01,15.81,26.77,25.07,32.27
"1229",20731,"Spain","ESP","male","18-34","2020-07-16",2071,3614939.85,0.77,0.48,1.11,12.89,4.21,14.64,17.68,5.6,8.84,3.53,3.73,2.13,8.31,20.24,5.75,18.29,25.6,34.25,69.22,62.6,72.49,20.63,18.08,69.42,61.81,28.44,6.23,2.17,0.48,0.87,0.68,3.26,13.83,23.87,58.35,0.87,4.64,14.11,22.66,57.73,25.54,48.77,19.12,5.5,4.83,12.07,25.93,57.03,0.97,0.78,1.24,14.03,5.74,17.01,18.52,6.09,9.71,4.66,4.36,2.75,8.94,20.16,6.25,16.2,4.27,33.08,69.1,63.04,73.68,21.65,19.5,71.09,NA,28.85,6.79,2.54,0.56,1.23,0.83,3.65,14.15,24.02,56.27,1.03,5.29,14.87,23.56,55.21,25.02,48.84,18.72,6.17,5.64,13.4,25.89,54.8,2.61,2.85,60.03,19.75,27.81,25.06,27.38,21.34,28.96,24.38,25.32
"1230",20732,"Spain","ESP","male","35-54","2020-07-16",4155,6323460.47,0.34,0.27,0.48,9.54,3.13,11.74,11.81,6.51,5.71,2.68,2.44,1.04,4.97,13.1,3.06,21.02,26.76,37.78,75.02,63.68,66.67,13.98,11.03,60.11,69.51,24.28,4.14,1.23,0.34,0.51,0.46,1.57,9.75,18.01,70.21,0.58,2.38,9.95,17.97,69.12,29.12,48.11,16,6.16,4.57,9.41,24.38,61.56,0.37,0.3,0.58,9.47,3.12,11.83,11.44,6.41,5.45,2.61,2.57,1.16,4.99,13.15,3.22,20.8,5.77,38.21,75.03,63.05,65.22,13.29,11.77,59.56,NA,23.75,3.7,1.34,0.29,0.6,0.57,1.55,10.17,18.72,68.45,0.67,2.49,10.52,18.65,67.59,29.72,48.06,15.19,6.35,4.9,9.95,24.94,60.16,1.54,1.61,70.32,14.47,27.26,26.53,31.74,15.05,28.25,26.33,30.27
"1231",20733,"Spain","ESP","male","55+","2020-07-16",2411,5501170.4,0.17,0.17,0.25,7.36,3.04,9.41,9.99,5.58,2.62,1.87,0.92,0.87,3.24,6.95,2.53,18.33,28.54,20.17,77.84,61.95,52.55,8.39,12.84,49,74.87,17.88,3.53,1.78,0.37,1.53,0.13,0.79,5.89,15.87,77.33,0.42,0.91,6.1,14.9,77.66,27.21,45.71,17.71,8.54,1.66,7.51,21.19,69.27,0.26,0.26,0.36,7.31,3.25,9.65,10.28,5.53,2.65,1.63,0.99,0.8,3.39,6.79,2.63,17.76,5.16,17.11,77.55,60.67,50.32,8.77,13.15,47.52,NA,16.2,3.06,1.98,0.27,2.14,0.13,0.68,5.3,15.43,77.57,0.45,0.76,5.58,15.39,77.69,26.86,44.33,17.92,9.76,1.75,7.19,19.64,70.95,1.08,1.1,76.32,7.76,18.38,25.56,48.3,6.64,16.95,24.62,51.76
"1232",20734,"Spain","ESP","male","overall","2020-07-16",8637,15439570.72,0.39,0.29,0.57,9.74,3.36,11.79,12.71,6.03,5.6,2.66,2.32,1.25,5.29,13.1,3.56,19.62,27.07,32.06,74.42,62.94,64.14,14.02,13.22,59.24,69.16,23.49,4.47,1.61,0.38,0.88,0.42,1.76,9.65,18.81,69.36,0.6,2.51,9.87,18.24,68.78,27.73,47.6,17.23,6.67,3.82,9.52,23.86,62.63,0.47,0.4,0.65,9.73,3.75,12.22,12.59,6.04,5.41,2.71,2.41,1.38,5.31,12.44,3.68,18.7,5.24,29.62,74.57,62.21,61.86,13.55,13.95,57.88,NA,22.22,4.16,1.83,0.34,1.28,0.48,1.7,9.33,18.72,68.99,0.67,2.5,9.74,18.58,68.42,27.63,46.96,16.93,7.51,3.97,9.72,23.25,62.81,1.67,1.72,70.14,13.86,24.91,25.91,35.31,13.48,24.4,25.3,36.77
"1233",20735,"Spain","ESP","other","18-34","2020-07-16",76,147416.75,1.32,1.32,2.63,26.32,7.89,22.37,22.37,6.58,15.79,6.58,9.21,6.58,7.89,32.89,9.21,14.47,NA,27.94,73.68,54.49,60.53,22.68,12.07,61.84,77.63,11.84,2.63,5.26,2.63,0,1.32,5.26,19.74,30.26,43.42,2.63,7.89,25,26.32,38.16,43.42,43.42,6.58,6.58,9.21,11.84,35.53,43.42,0.63,0.63,1.35,26.71,5.13,19.38,22.45,5.95,15.17,7.15,9.49,8.51,7.58,33.86,6.53,10.82,5.46,22.96,71.62,52.26,62.72,19.57,9.42,52.97,NA,11.71,1.59,4.47,0.85,0,1.01,3.97,16.84,31.61,46.58,4.62,5.99,21,30.61,37.78,44.28,44.79,5.05,5.87,8.02,10.61,45.18,36.2,7.89,12.95,81.37,39.47,19.74,25,15.79,38.04,18.62,30.43,12.91
"1234",20736,"Spain","ESP","other","35-54","2020-07-16",94,139104.88,0,0,0,6.45,3.19,11.9,11.7,7.65,9.71,4.32,1.06,1.06,8.58,18.22,4.26,24.89,41.77,24.89,72.34,48.91,55.92,7.45,16.45,46.81,76.6,20.21,1.06,1.06,1.06,0,0,1.06,16.22,23.67,59.04,1.06,2.13,13.83,15.96,67.02,30.85,44.68,11.7,8.51,5.32,19.15,28.72,46.81,0,0,0,4.22,2.07,9.77,8.55,6.12,8.99,4.04,0.44,0.92,6.37,16.3,4.82,23.88,6.9,27.64,77.74,55.16,53.66,6.91,16.53,43.14,NA,20.6,1.42,0.59,0.77,0,0,1.5,14.89,20.77,59.84,0.92,2.62,14.6,14.46,67.41,28.82,41.71,11.29,9.98,8.3,18.82,29.18,43.69,2.13,1.81,76.61,23.4,29.79,27.66,19.15,24.3,29.53,24.68,21.5
"1235",20737,"Spain","ESP","other","overall","2020-07-16",209,372005.57,1.44,1.44,1.91,14.43,5.3,16.34,15.31,8.21,12.5,5.28,4.81,2.88,8.64,23.08,7.18,20.37,34.27,25.74,74.54,51.59,56.43,13.01,15.13,51.48,77.51,15.31,1.44,3.35,1.91,0.48,0.98,3.35,16.98,26.07,52.62,1.91,5.26,17.7,21.53,53.59,35.89,41.63,11,9.09,6.7,13.4,33.01,46.41,1.04,1.04,1.25,11.54,3.48,13.82,11.47,6.12,10.44,4.72,3.76,2.51,6.82,19.64,5.54,20.31,7.19,22.49,78.64,51.29,52.83,10.22,13.54,42.29,NA,14.75,0.78,2.28,0.89,0.91,0.72,2.6,14.09,23.28,57.78,1.79,4.06,15.76,22.77,55.62,34.89,38.56,13.58,8.43,6.74,11.57,34.51,46.29,5.26,6.02,80.39,27.34,25.57,28.28,18.82,24.31,23.81,32.18,16.58
"1236",20738,"Spain","ESP","overall","18-34","2020-07-16",6707,7970706.8,0.52,0.39,0.79,12.65,4.22,17.37,20.5,7.53,10.85,3.4,6.39,1.67,9.44,26.94,5,19.5,21.16,28.94,70.76,60.69,73.2,18.21,18.51,67.12,68.12,25.54,4.03,1.48,0.21,0.61,0.99,4.59,17.01,25.51,51.89,1.19,5.58,17.21,24.24,51.78,34.67,44.97,14.55,4.52,6.07,12.91,28.45,52.5,0.65,0.53,0.92,13.55,4.94,18.12,20.19,7.26,10.86,3.97,6.38,2.15,9.61,25.78,5.59,17.73,4.07,29.36,70.18,61.14,73.4,19.86,19.19,68.72,NA,25.87,4.8,1.85,0.29,0.8,0.96,4.49,16.21,25.06,52.15,1.22,5.84,17.02,24.58,51.31,32.82,45.43,15.23,5.08,6.52,13.95,28.48,50.91,2.85,3.1,66.39,22.71,29.76,25.38,22.14,23.73,29.81,24.62,21.83
"1237",20739,"Spain","ESP","overall","35-54","2020-07-16",10538,13192376.79,0.3,0.2,0.46,9.85,3.06,13.94,13.32,9.12,7.42,2.69,3.83,1.1,5.93,19.72,3.13,21.46,22.99,31.26,75.64,57.68,65.38,12.1,13.13,55.23,75.36,19.81,3,0.95,0.25,0.63,0.59,2.47,13.96,20.78,62.2,0.8,3.22,13.62,20.24,62.12,33.25,46.59,13.56,5.48,5.01,11.07,26.44,57.31,0.31,0.23,0.5,9.8,3.01,13.6,12.49,8.63,6.74,2.62,3.55,1.15,5.72,18.34,3.19,21.09,5.22,32.76,76.09,58.11,64.01,11.9,13.88,54.74,NA,19.61,2.78,1.07,0.25,0.75,0.6,2.23,13.71,20.46,62.19,0.78,3.19,13.65,20.1,62.23,32.82,46.66,13.44,5.78,5.2,11.44,26.11,57.05,2.09,2.06,75.53,16.39,29,25.96,28.65,16.9,29.27,25.43,28.32
"1238",20740,"Spain","ESP","overall","55+","2020-07-16",4703,12098301.14,0.17,0.15,0.3,7.75,3.01,11.16,10.33,8.77,3.65,1.98,1.96,0.98,4.61,10.13,2.83,18.69,28.25,18.11,78.21,57.72,54.04,8.28,14.56,46.76,77.89,15.59,3.08,1.25,0.23,1.93,0.3,1.65,9.22,18.17,70.65,0.53,1.79,9.99,17.22,70.47,28.62,44.93,17.63,7.91,2.06,7.61,21.26,68.83,0.19,0.15,0.27,6.97,3.46,11.2,9.68,8.3,3.34,1.72,1.69,0.8,4.81,8.88,2.27,16.91,4.83,13.66,78.23,54.99,51.73,7.91,14.62,44.61,NA,14.14,2.58,1.28,0.16,2.54,0.28,1.73,9.15,17.09,70.67,0.65,1.57,9.51,17.41,70.63,27.37,44.24,17.91,9.21,1.76,6.48,19.83,71.67,1.58,1.29,79.28,8.3,20.6,26.01,45.08,6.58,18.64,25.57,49.04
"1239",20741,"Spain","ESP","overall","overall","2020-07-16",25087,38622497.33,0.38,0.28,0.58,10.56,3.69,14.94,15.06,8.79,7.76,2.91,4.37,1.46,7,20.23,3.89,20.57,23.47,27.72,74.89,58.83,65.06,13.33,15.39,56.68,68.41,19.16,3.15,1.1,0.23,0.88,0.66,2.94,13.87,21.77,60.76,0.87,3.6,14,20.85,60.69,29.82,41.68,13.56,5.29,4.32,10.03,23.62,53.28,0.39,0.31,0.61,10.07,3.97,14.52,13.66,8.46,6.73,2.79,3.62,1.53,6.68,16.96,3.55,18.36,4.7,23.72,71.77,54.84,58.3,11.79,15.01,50.68,NA,17.45,2.95,1.28,0.22,1.37,0.55,2.33,11.58,18.75,57.07,0.77,2.9,11.94,18.49,56.98,28.04,41.04,14.03,6.15,3.93,9.38,22.1,54.83,2.34,2.18,68.69,16.54,27.5,25.75,30.21,13.37,23.34,22.85,30.84
"1240",22052,"Spain","ESP","female","18-34","2020-07-17",4486,3688747.69,0.38,0.31,0.62,12.52,4.42,18.51,21.75,8.43,12.16,3.41,7.4,1.45,9.77,30.02,4.53,19.98,19.57,26.27,71.6,60,73.86,16.83,19.32,66.7,71.44,24.05,2.9,1.07,0.04,0.47,1.08,5.17,18.23,26.25,49.27,1.27,5.95,18.42,24.96,49.4,39.59,42.55,12.64,3.99,6.78,13.4,29.51,50.27,0.37,0.32,0.69,13.08,4.53,18.93,21.54,8.46,12.44,3.42,7.92,1.61,10.19,30.68,4.79,19.03,3.97,25.82,71.05,59.42,73.57,17.73,19.61,67.45,NA,22.99,2.94,1.18,0.04,0.44,1.01,5.33,18.23,25.68,48.83,1.34,6.44,18.8,25.24,48.14,40.45,41.54,12.62,4.07,7.53,14.81,30.18,47.44,3.15,3.36,72.4,24.06,30.86,25.44,19.64,26,30.69,24.47,18.81
"1241",22053,"Spain","ESP","female","35-54","2020-07-17",6222,6690723.3,0.23,0.15,0.4,10.22,3.08,15.41,14.26,10.87,8.64,2.68,4.64,1.11,6.35,23.98,2.99,21.71,19.73,27.05,76.05,53.55,64.39,10.95,14.7,51.88,80.04,16.26,1.94,0.77,0.19,0.79,0.75,2.96,16.8,22.58,56.92,0.95,4.02,16.03,21.54,57.47,36.39,45.68,12.01,4.71,5.22,12.47,27.97,54.16,0.23,0.17,0.39,10.24,3.1,15.14,13.22,10.93,8.12,2.68,4.55,1.12,6.38,23,3.01,21.07,4.49,27.78,76.83,52.82,62.07,10.21,15.82,49.82,NA,15.16,1.64,0.84,0.21,1.01,0.73,2.88,17.56,22.13,55.89,0.9,4.1,16.61,21.53,56.86,36.22,45.35,11.98,4.92,5.47,13.1,27.21,53.96,2.5,2.5,81.14,17.97,30.37,25.48,26.17,18.57,30.53,24.71,26.14
"1242",22054,"Spain","ESP","female","55+","2020-07-17",2197,5398750.41,0.09,0.05,0.27,8.48,2.79,12.93,10.38,11.7,4.71,2.01,2.74,0.96,6.22,13.61,2.92,19.17,26.01,15.85,78.48,53.69,57.23,8.82,16.85,44.52,81.25,13.43,2.59,0.64,0.05,2,0.51,2.34,12.9,20.16,64.1,0.64,2.55,13.92,20.21,62.68,31.32,43.7,17.25,6.92,2.5,7.87,20.94,68.64,0.1,0.02,0.18,7.37,3.26,12.5,8.84,10.35,3.82,1.93,2.19,0.67,6.66,11.25,2.01,16.27,4.64,11.06,77.73,49.3,54.44,7.34,16.06,41.85,NA,12.34,2.37,0.61,0.04,2.54,0.47,2.42,12.89,18.25,64.9,0.89,2.23,12.73,19.06,64.61,28.75,43.76,17.59,8.67,1.75,5.76,19.44,73.03,1.83,1.32,82.02,8.79,23.19,26.3,41.71,6.38,20.32,26.05,47.11
"1243",22055,"Spain","ESP","female","overall","2020-07-17",12911,15817169.34,0.26,0.19,0.46,10.72,3.5,16.06,16.2,10.16,9.2,2.82,5.28,1.2,7.52,24.31,3.52,20.68,20.63,24.92,74.92,55.84,66.48,12.64,16.68,55.77,77.25,18.49,2.39,0.85,0.12,0.89,0.82,3.62,16.63,23.44,55.48,1.01,4.45,16.49,22.49,55.56,36.64,44.24,13.13,4.84,5.3,12.01,27.3,55.28,0.22,0.15,0.38,9.89,3.48,15.07,13.61,10.11,7.62,2.57,4.5,1.07,7.38,20.66,3.09,18.84,4.42,21.46,75.81,53.14,62.1,10.98,16.8,51.13,NA,16.06,2.21,0.83,0.11,1.42,0.71,3.29,16.09,21.54,57.44,0.99,3.99,15.75,21.53,57.55,34.68,43.84,14.08,6.03,4.62,10.95,25.15,59.15,2.61,2.28,79.33,18.52,29.32,25.61,26.55,16.03,26.97,25.12,31.81
"1244",22056,"Spain","ESP","male","18-34","2020-07-17",2158,3614840.55,0.79,0.51,1.16,13.25,4.45,14.7,18.08,5.84,9.13,3.85,3.95,2.18,8.11,20.82,5.84,18.75,25.94,34.93,69.58,62.78,72.63,20.58,17.67,68.89,62.47,28.08,5.89,2.22,0.51,0.83,0.93,3.27,13.87,23.78,58.14,1.07,4.13,14.28,22.72,57.81,26.04,48.89,18.07,6.02,4.77,12.42,25.67,57.04,1.09,0.9,1.38,14.15,5.91,17.08,18.85,6.31,10.23,5.4,4.71,3.1,9.25,21.05,6.45,16.83,4.41,33.75,69.75,63.7,73.69,21.64,19.28,70.59,NA,28.98,5.99,2.46,0.5,1.22,1.27,3.85,14.41,23.69,55.78,1.35,4.56,15.67,23.19,55.18,25.9,48.41,17.63,6.88,5.71,14.14,25.76,54.33,2.97,3.41,60.85,19.93,28.04,24.19,27.85,21.54,29.4,23.9,25.16
